"n","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,5,80,9000014,0.00228729848053872,0.818853077464515,0.860818050195876,0.0204812460794105,0.913261047186742,0.997093285511234,0.0441901672104607,0.0363657956108872,0.0382552263464307,0.0452696222987526,0.0417839026775416,0.0460339622151297,0.0442243887634314,0.0364529483995372,0.0383202085407854,0.0453064202019301,0.0418722588098432,0.0461168314047985
800,10,80,9000014,0.00228729848053872,0.818853077464515,0.860818050195876,0.00975683509565652,0.875646726060065,0.92823556324686,0.0441901672104607,0.0363657956108872,0.0382552263464307,0.0448882330792834,0.0422377450032941,0.0445005531244494,0.0442243887634314,0.0364529483995372,0.0383202085407854,0.0449249318106816,0.042334054964312,0.0445770011136333
800,15,80,9000014,0.00228729848053872,0.818853077464515,0.860818050195876,0.0207591818319088,0.960970423186699,1.01726397807727,0.0441901672104607,0.0363657956108872,0.0382552263464307,0.045570582964754,0.0436108552197777,0.0467453451270615,0.0442243887634314,0.0364529483995372,0.0383202085407854,0.0456071199871459,0.0437291947576588,0.0468313565595861
800,20,80,9000014,0.00228729848053872,0.818853077464515,0.860818050195876,0.0188550121872829,0.963326766671665,1.00793319154823,0.0441901672104607,0.0363657956108872,0.0382552263464307,0.0455286846958816,0.0440866600778234,0.0465481367798642,0.0442243887634314,0.0364529483995372,0.0383202085407854,0.0455650864345535,0.0442193889131308,0.0466336893690899
800,25,80,9000014,0.00228729848053872,0.818853077464515,0.860818050195876,0.0188721726314846,0.957439468446663,0.998938404577117,0.0441901672104607,0.0363657956108872,0.0382552263464307,0.0455335256454606,0.0445749972161649,0.0468106935579026,0.0442243887634314,0.0364529483995372,0.0383202085407854,0.0455702859145269,0.0447273288431849,0.0468986153960677
800,5,80,9000015,0.0589282770505767,0.828807969659975,0.846744912717111,0.0575124901572758,1.03742098568622,0.986409976858887,0.047020563738936,0.0447021819205381,0.0362587858603044,0.0544811302934421,0.0640130051855388,0.044305834269779,0.0471147106699659,0.0449241787405811,0.0363548891064,0.0546770403160785,0.0645091735026375,0.0444287370317482
800,10,80,9000015,0.0589282770505767,0.828807969659975,0.846744912717111,0.0861183181169125,0.951451627550291,1.05302423317277,0.047020563738936,0.0447021819205381,0.0362587858603044,0.0510739032304505,0.0571120633664124,0.0468105242230704,0.0471147106699659,0.0449241787405811,0.0363548891064,0.051220650247563,0.0575009280968224,0.0469714832637813
800,15,80,9000015,0.0589282770505767,0.828807969659975,0.846744912717111,0.0761472600111968,0.951008171521146,1.00268663108639,0.047020563738936,0.0447021819205381,0.0362587858603044,0.0518000637122708,0.0591967682751659,0.0454741416869369,0.0471147106699659,0.0449241787405811,0.0363548891064,0.0519625443232423,0.0596181196123082,0.0456153716307693
800,20,80,9000015,0.0589282770505767,0.828807969659975,0.846744912717111,0.0773446714871394,0.98219957247871,1.02912332695413,0.047020563738936,0.0447021819205381,0.0362587858603044,0.0536137555589572,0.0627204521725173,0.0467709212535804,0.0471147106699659,0.0449241787405811,0.0363548891064,0.0538007743464069,0.0632068643810818,0.0469262753775556
800,25,80,9000015,0.0589282770505767,0.828807969659975,0.846744912717111,0.0920387092920274,0.946493745861643,1.06946110925512,0.047020563738936,0.0447021819205381,0.0362587858603044,0.0521584631132059,0.059052058097714,0.0485665751996598,0.0471147106699659,0.0449241787405811,0.0363548891064,0.0523206050907537,0.059463538839555,0.0487723393340008
800,5,80,9000016,-0.00125708269375422,0.872938122687417,0.864512041037089,0.0109591979696783,1.15271020727997,1.06007992968209,0.0444757277900799,0.0413508883304244,0.0394078387331463,0.0468260833989781,0.0558703327486334,0.0500592135403665,0.0445188285460985,0.0414493272777908,0.0394975259965437,0.046873841244533,0.0560208166027945,0.0501881393363961
800,10,80,9000016,-0.00125708269375422,0.872938122687417,0.864512041037089,0.0206011928380769,1.0852411359958,1.05983239690739,0.0444757277900799,0.0413508883304244,0.0394078387331463,0.0464623418657202,0.0531911404430953,0.050766473297297,0.0445188285460985,0.0414493272777908,0.0394975259965437,0.046512865052829,0.0533294088596932,0.0509111837878741
