"n","k","n.supp","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,5,10,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0504891140630072,1.08904703300901,0.964289859947282,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.044666682014799,0.0558494352829961,0.0492245930782981,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0447025799749845,0.0560196576023646,0.0494254300847268
800,5,20,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0507190983479697,1.09348006000941,0.969140795516337,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.0445110643551367,0.0547546986372124,0.047861929569449,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0445459660475735,0.0549124616734217,0.048039967109347
800,5,30,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0487118959575677,1.07683811002595,0.970916143079185,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.0442690565132327,0.0528919240408736,0.0472253939212439,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0443033781426346,0.053031531222467,0.0473963136315216
800,5,40,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0437067733519144,1.08657894516642,1.00885088402982,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.0447701461714362,0.0531197263956451,0.0501008897175833,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0448054433728924,0.0532590523445643,0.0503232271530751
800,5,50,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0428198662453525,1.06999386063726,1.00210075841052,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.044582427632825,0.052148354954984,0.0497730628308442,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0446176175213499,0.052279810366723,0.0499917507379625
800,5,60,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0414282591393058,1.04683888778537,0.992899981393324,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.0443828947052017,0.0510393366702599,0.0495962458153054,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0444181495010444,0.0511621796854446,0.0498148349801361
800,5,70,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0433148204851184,1.05447662813953,0.985307281328983,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.0444088006145672,0.0520116763706314,0.0494862475453767,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0444441618230747,0.0521433315176898,0.0497013010869142
800,5,80,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0422437904176694,1.05735764913124,0.995172766405267,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.0444901982827901,0.0517620985815283,0.0498018076829469,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0445255568266432,0.0518909236459503,0.0500226050556304
800,5,90,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0414641196323722,1.05058149074811,0.994439744573767,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.0444680991542761,0.0514703835361092,0.0499892066160073,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0445035866146345,0.05159669461476,0.050215168704696
800,5,100,80,2000001,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0427298196184214,1.054831404189,0.989417852254554,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.0444468077079765,0.051900175534937,0.0496888550523734,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0444822164633837,0.0520305483904236,0.0499079188732093
800,5,10,80,2000002,0.0176048926474687,0.849778864893079,0.83416193407964,0.0304451595383842,1.0457519501012,1.04359646942443,0.0435284680557015,0.0364188118456666,0.0430433341438256,0.0460978625680906,0.045056809273679,0.0561260880770927,0.0435647114494976,0.0365428367996509,0.0431609844683179,0.0461398360167472,0.0452430729214578,0.0563416566155872
800,5,20,80,2000002,0.0176048926474687,0.849778864893079,0.83416193407964,0.022885124841826,1.06074352352503,1.00761618637743,0.0435284680557015,0.0364188118456666,0.0430433341438256,0.0456042468304418,0.0457775674260955,0.0532964628411336,0.0435647114494976,0.0365428367996509,0.0431609844683179,0.0456427523318543,0.0460157058034163,0.0534719834408353
800,5,30,80,2000002,0.0176048926474687,0.849778864893079,0.83416193407964,0.0232904028757526,1.05604489834506,1.00811831803097,0.0435284680557015,0.0364188118456666,0.0430433341438256,0.0455473612527588,0.0454671552032046,0.0532617227061753,0.0435647114494976,0.0365428367996509,0.0431609844683179,0.0455859778756393,0.045692370677006,0.0534370924633648
800,5,40,80,2000002,0.0176048926474687,0.849778864893079,0.83416193407964,0.0224206133716571,1.06315264817037,1.00583089850967,0.0435284680557015,0.0364188118456666,0.0430433341438256,0.0456128798639797,0.0459477577157582,0.0532112339225511,0.0435647114494976,0.0365428367996509,0.0431609844683179,0.0456512269653586,0.0461941074397364,0.0533855507963963
