"n","k","n.supp","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,5,10,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.0556099631706238,1.0198114362475,0.999932701758028,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0446132748544495,0.0476468381785882,0.0471249597395738,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0446452604746593,0.0477582412920039,0.047228898855488
800,5,20,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.0721241806002208,1.07657235979008,1.12420828847795,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0459005754044117,0.0504121521877789,0.0549084786146179,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0459367209931355,0.0505376786873617,0.0550735103877125
800,5,30,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.0773215647058708,1.07562085043107,1.15170608948264,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0462432054963797,0.0503066729147333,0.0567573592495153,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0462813033208156,0.0504277130444937,0.0569402345302222
800,5,40,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.0754494843630048,1.07046000638367,1.1327470105789,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0460241432916917,0.0502841231216837,0.0557914339597947,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0460627468865452,0.0504084514308676,0.0559712390732857
800,5,50,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.0735258705961883,1.06418205160679,1.12567396993743,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0458726180836903,0.0496799863421582,0.0549955316539482,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0459095072376983,0.0497982503192738,0.0551637433682246
800,5,60,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.071928704136536,1.05856034262589,1.10556450903012,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0456671528339794,0.0497251765073992,0.0536959386633413,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0457043429136328,0.0498463291601465,0.0538562970683416
800,5,70,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.0736292627128294,1.06682531934593,1.12433190970711,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0458841772267461,0.0499624606529703,0.0551362861719689,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0459217220188344,0.0500844193429051,0.0553082329815153
800,5,80,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.071349290219755,1.06381536144073,1.11322990690395,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0457280161670002,0.0497245048984939,0.0542946031579306,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0457642230859522,0.0498450046591771,0.0544569172832398
800,5,90,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.0711443766764662,1.05046943550988,1.09959674989261,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0455640880250672,0.0491868822592783,0.0532999963797579,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0456009035177283,0.0493034810144873,0.0534569646342635
800,5,100,80,5000001,0.0504046698442718,0.854231120487505,0.861457982818381,0.0722389816079923,1.04364492140541,1.10358607039363,0.0438380801212802,0.0381162215797637,0.0396298376823401,0.0455846312989091,0.0487806535348256,0.0536066571589885,0.0438691796114293,0.0381958273954876,0.0397271282903028,0.0456217471532703,0.0488931061368896,0.0537673081718552
800,5,10,80,5000002,-0.0249922603362471,0.842398039351137,0.790248184514769,-0.0470850585951204,1.13777224478162,0.998420307635081,0.0437529371551756,0.0379488999515725,0.0350868246909458,0.0470381448984356,0.0516366023184903,0.0459982306207779,0.0437887926056734,0.0380596518749949,0.0351694654465459,0.0470888802834724,0.0517953904257381,0.0461943023031673
800,5,20,80,5000002,-0.0249922603362471,0.842398039351137,0.790248184514769,-0.0377890344444377,1.06971030417724,0.981083927922142,0.0437529371551756,0.0379488999515725,0.0350868246909458,0.0461367136010556,0.0483175377540719,0.0452193020184185,0.0437887926056734,0.0380596518749949,0.0351694654465459,0.0461870903025006,0.0484424439333289,0.0454085245117439
