"n","k","n.supp","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,5,10,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.00479162052835844,1.00831243912096,1.09769233552578,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0456561835439534,0.0487441767430476,0.046588895546036,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0456871916205964,0.048874503128855,0.046716505092509
800,5,20,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.00410048091039786,1.04409315461057,1.14567819472584,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0464868143853956,0.0503904937274405,0.0495875873215536,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0465184873745552,0.0505431466576638,0.0497402547276845
800,5,30,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.00504362739344535,1.04422754491782,1.15506310018974,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0467500616489459,0.0516081988046244,0.051248396482394,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0467819974689218,0.0517868064799009,0.0514207552584061
800,5,40,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.00664651435852609,1.03231840589026,1.15058449336549,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0465803538709981,0.0509668210453454,0.0508787259853277,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0466122392545717,0.0511333718148756,0.0510479455591819
800,5,50,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.00702915530334403,1.01081250403553,1.12143421555953,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0460689587691626,0.0502274297498991,0.0491923405071673,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0461004416162754,0.0503833371280342,0.0493468849473178
800,5,60,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.00667537123697604,1.00954077022667,1.11615297945139,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0459666027143776,0.049867774728159,0.0486161309597272,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0459979725990229,0.0500172635019376,0.0487644440026797
800,5,70,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.00497340876407458,1.02083438381603,1.11828909578012,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0460636508266124,0.0502286425963696,0.0486260919043795,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0460950141343653,0.0503842100565029,0.0487736343776288
800,5,80,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.0033228479294532,1.02659638511119,1.11239831363279,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0460719506416778,0.050755484351805,0.0484746754512487,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0461032538958312,0.0509219489703813,0.048621269413726
800,5,90,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.00359807954853507,1.02407429868172,1.11096198715146,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0460132789588251,0.0504275354491505,0.0482086253919008,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0460445494809895,0.0505873957107615,0.0483523186939914
800,5,100,80,7000001,0.0164910427064569,0.811423294601436,0.91333539958178,0.00422265289210066,1.01636807118892,1.10461796188204,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0459041401646523,0.0503093904019843,0.0480188455484361,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0459353408184819,0.0504683136514422,0.0481616460865078
