"n","vare","B","seed","a1","a2","a3","a4","a5","est.OL.1","est.OL.2","est.OL.3","est.OL.4","est.OL.5","est.NL.1","est.NL.2","est.NL.3","est.NL.4","est.NL.5","est.CL.1","est.CL.2","est.CL.3","est.CL.4","est.CL.5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OL.1","ste.OL.2","ste.OL.3","ste.OL.4","ste.OL.5","ste.NL.1","ste.NL.2","ste.NL.3","ste.NL.4","ste.NL.5","ste.CL.1","ste.CL.2","ste.CL.3","ste.CL.4","ste.CL.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5"
800,0.25,80,1000001,0,1,2,3,4,-2.58722546340803,-1.6055852037405,-0.623944944072967,0.357695315594565,1.3393355752621,-2.27660218414711,-1.46008477010247,-0.643567356057826,0.172950057986817,0.98946747203146,-3.07068652665006,-1.89294334659227,-0.715200166534489,0.462543013523296,1.64028619358108,0.0803642861100498,0.139058385977783,0.239420912192363,0.373184107207004,0.504728166208022,0.103662310101949,0.158068853979013,0.240524319884235,0.343756975698752,0.445328404221621,0.0711884165511768,0.125037156843428,0.230858873563002,0.379236471652804,0.510281976340188,0.344076301435971,0.212432918000103,0.122495991483578,0.167394955265615,0.290129546938149,0.325119819296783,0.206077775418203,0.122111050944151,0.151763218942145,0.25851682170471,0.47590383717212,0.291102758111015,0.142869803943733,0.183022833363463,0.35213285240126,0.0168332670762885,0.0175637346738656,0.0165665031364588,0.0249242079702464,0.0385618266436661,0.0212241966885233,0.0204463639763409,0.0171814417201117,0.0221840186517268,0.0336868424148615,0.019742756106026,0.0223412200719054,0.0195233491300442,0.0258541237002477,0.0395464906487462
8000,0.25,80,1000001,0,1,2,3,4,-1.99350803985455,-1.26679568762695,-0.540083335399344,0.186629016828262,0.913341369055867,-1.56147910117594,-1.04752832135417,-0.53357754153241,-0.0196267617106463,0.494324018111117,-2.02893099668428,-1.29030186218745,-0.551672727690632,0.186956406806191,0.925585541303013,0.101217279743516,0.156432633148382,0.234694445380302,0.328856366169772,0.422481839396315,0.132513515204696,0.178304872398908,0.235319198647107,0.300361748978459,0.367612116684158,0.101098326608847,0.15549002801824,0.233311035448535,0.327453205168895,0.420998455564036,0.11541556123329,0.0691565280476655,0.0384272002570672,0.0583337365403849,0.102767459193591,0.0982845470731395,0.0609510479589597,0.0378352450549033,0.0530026297138143,0.0885909093075626,0.143518443109259,0.0828554517158856,0.0395212773843781,0.0684708695260559,0.127451997637256,0.00750213295417742,0.00647219444223021,0.00514417589053956,0.00843974872357275,0.0137933017564391,0.00815283903556027,0.00642250807109832,0.00502593938431528,0.00749028255825685,0.0122904375590898,0.00924365806589837,0.00769858983293436,0.00533846576013703,0.00958181033085395,0.0165419955182192
800,1,80,1000001,0,1,2,3,4,-2.58722546340803,-1.6055852037405,-0.623944944072967,0.357695315594565,1.3393355752621,-1.51218222330404,-1.05882659607528,-0.605470968846528,-0.152115341617772,0.301240285610985,-3.48581259479005,-2.08881386327064,-0.691815131751236,0.705183599768172,2.10218233128758,0.0803642861100498,0.139058385977783,0.239420912192363,0.373184107207004,0.504728166208022,0.164102393012154,0.20201633759212,0.24836275216384,0.300864566659598,0.355371532850605,0.527604829598777,0.100630090361796,0.228027728649235,0.356857705041525,0.441965423068047,0.344076301435971,0.212432918000103,0.122495991483578,0.167394955265615,0.290129546938149,0.245113413957937,0.166927821287695,0.116909057306447,0.132246270962137,0.198315261715238,0.0394796249298718,0.0260986561207442,0.0139789608435089,0.0100725006562347,0.0199817822259512,0.0168332670762885,0.0175637346738656,0.0165665031364588,0.0249242079702464,0.0385618266436661,0.0257430368358185,0.0207232965066099,0.0165301231777205,0.0189711068001378,0.0276382708313592,0.0172579934446676,0.00412837627702617,0.0107150799327427,0.0134704828069148,0.0161956878953125
8000,1,80,1000001,0,1,2,3,4,-1.99350803985455,-1.26679568762695,-0.540083335399344,0.186629016828262,0.913341369055867,-1.05162343860929,-0.784776370012586,-0.517929301415883,-0.25108223281918,0.0157648357775226,-2.07134625335776,-1.32111878256723,-0.570891311776703,0.179336159013826,0.929563629804355,0.101217279743516,0.156432633148382,0.234694445380302,0.328856366169772,0.422481839396315,0.178703368749837,0.206511720222202,0.237021228259408,0.26965380184061,0.303623332255635,0.101483207075313,0.154582008260512,0.231412148297668,0.324979591382887,0.417830115429507,0.11541556123329,0.0691565280476655,0.0384272002570672,0.0583337365403849,0.102767459193591,0.074113990506258,0.0502357373045898,0.0372382586201162,0.0456295890440667,0.0678950939048693,0.0838974991870857,0.0582874211047951,0.0393525561751926,0.0386314771303009,0.0568218752091968,0.00750213295417742,0.00647219444223021,0.00514417589053956,0.00843974872357275,0.0137933017564391,0.00778530397835181,0.00589792053464954,0.00489532507448645,0.00626330155043356,0.00939099493218911,0.0104307626504992,0.00758027556138168,0.00565450030562402,0.00953827319590691,0.0173388441412055
800,0.25,80,1000002,0,1,2,3,4,-1.99691454077886,-1.28537055848784,-0.573826576196809,0.137717406094218,0.849261388385245,-1.7017843264935,-1.13422310290863,-0.566661879323762,0.000899344261109158,0.56846056784598,-2.52582961366523,-1.58458743918186,-0.643345264698498,0.297896909784866,1.23913908426823,0.0930375060954548,0.146810361543606,0.223995213414105,0.318422265727176,0.414156839058844,0.111067530711215,0.159322071200101,0.222322598311051,0.296385678852147,0.37374117476656,0.0702189751822793,0.123849703978975,0.214891692410379,0.334921510767381,0.450439287715415,0.439775875067943,0.260429107233155,0.125506723715453,0.192843650925726,0.363501757778399,0.350719416619395,0.218628540394782,0.124736795972064,0.162131421928384,0.282808111263773,0.740335524284686,0.435876719317113,0.163657776066678,0.241832066093823,0.533933662560245,0.0248954264186728,0.0219683184707925,0.0160186115439523,0.0279500144794851,0.0484418159505648,0.0247879327054475,0.0205099119006541,0.0156242027525062,0.0236003880737576,0.0407271309590826,0.0284974302590814,0.0290705614095377,0.0186562308909168,0.0333317812073484,0.0603564596816293
8000,0.25,80,1000002,0,1,2,3,4,-1.79144542822128,-1.16312861299319,-0.534811797765103,0.0935050174629866,0.721821832691076,-1.41269344994509,-0.967389793563479,-0.522086137181869,-0.0767824808002584,0.368521175581352,-1.80797402810921,-1.16906614158718,-0.530158255065151,0.10874963145688,0.747657517978911,0.119240917905455,0.172410187741785,0.243112847613639,0.325873538097753,0.409505716714814,0.148701165096132,0.192082883974715,0.243992720027293,0.302065365453252,0.362366168723188,0.118589968120839,0.17190899108274,0.243213738083248,0.326828617934003,0.411112094991186,0.111867003061516,0.0665844032008524,0.0371571009924336,0.0579286508354015,0.101777787605929,0.0933052574266798,0.0576172979788847,0.036631934377542,0.0526527096455428,0.0872409346391903,0.13440086893348,0.0766791151153313,0.0375736331136638,0.0682632199763867,0.124995818263745,0.00820236124581406,0.00667987472005088,0.00511389408976408,0.00841001223883085,0.0137618569428175,0.00833637822152921,0.00637466533577731,0.00503965267329967,0.00753940398358481,0.0122052440539874,0.00960261353121965,0.0075823757011011,0.0052749228054885,0.00964755312506105,0.0163201216657609
800,1,80,1000002,0,1,2,3,4,-1.99691454077886,-1.28537055848784,-0.573826576196809,0.137717406094218,0.849261388385245,-1.16029105293509,-0.84722722561987,-0.534163398304649,-0.221099570989427,0.0919642563257939,-2.36080165538327,-1.42431815700612,-0.487834658628969,0.448648839748183,1.38513233812534,0.0930375060954548,0.146810361543606,0.223995213414105,0.318422265727176,0.414156839058844,0.155437354424664,0.188218580910059,0.225304791872111,0.265858647995,0.308632515245419,0.0658178933373161,0.124958399197509,0.22424185218181,0.351890926370662,0.472871157037539,0.439775875067943,0.260429107233155,0.125506723715453,0.192843650925726,0.363501757778399,0.236357641907424,0.162976918242978,0.119706017423571,0.138452515579674,0.202682464137282,0.0241952731229537,0.0221583947584592,0.0204237203136538,0.0190738805970432,0.0181947290996987,0.0248954264186728,0.0219683184707925,0.0160186115439523,0.0279500144794851,0.0484418159505648,0.0229432797571476,0.017938594083459,0.0150894142222685,0.0194131449395764,0.0295508896611376,0.018099290762823,0.0159435218563732,0.0125201719733481,0.0183793904169181,0.0395214470439703
8000,1,80,1000002,0,1,2,3,4,-1.79144542822128,-1.16312861299319,-0.534811797765103,0.0935050174629866,0.721821832691076,-0.979707916861357,-0.745310059981403,-0.510912203101449,-0.276514346221496,-0.0421164893415417,-1.75428891902397,-1.13656804445889,-0.518847169893819,0.0988737046712556,0.71659457923633,0.119240917905455,0.172410187741785,0.243112847613639,0.325873538097753,0.409505716714814,0.190291484976954,0.216543847100966,0.244950237529783,0.275093648244683,0.306428547840283,0.122500045896002,0.174777619918616,0.243731383551396,0.324098153431356,0.405459528800077,0.111867003061516,0.0665844032008524,0.0371571009924336,0.0579286508354015,0.101777787605929,0.0693662285749513,0.0471748862198181,0.0362221881505362,0.0455126876858813,0.0671084448321667,0.13732991332602,0.0765243442123979,0.039295526346729,0.0769674898598034,0.137824321404079,0.00820236124581406,0.00667987472005088,0.00511389408976408,0.00841001223883085,0.0137618569428175,0.0076734633466755,0.00581314536249351,0.004938620512718,0.00634032204177816,0.00937570978594323,0.0114964529749606,0.00842578596900869,0.00561423743987013,0.011176145782912,0.0195297215737176
800,0.25,80,1000003,0,1,2,3,4,-1.63752702916499,-1.05356713060425,-0.469607232043512,0.114352666517229,0.69831256507797,-1.53748985145781,-1.00908858281187,-0.480687314165939,0.0477139544799963,0.576115223125932,-1.99892772142828,-1.2399447396504,-0.48096175787252,0.278021223905359,1.03700420568324,0.12825283314525,0.18717801208168,0.263671414286457,0.350014199805779,0.433911784324937,0.129081488455505,0.186893392328271,0.259793774318396,0.343000662798457,0.428601900479114,0.0917484284675331,0.159953715404288,0.259298461124518,0.378909683909989,0.497086855130799,0.330884472528321,0.193791823572395,0.114096970951456,0.18940189505571,0.325760875635343,0.288486641300711,0.177934012232996,0.115490718227386,0.168099143576051,0.276438349243198,0.462994917560536,0.263111753114629,0.122059570557598,0.226663905595581,0.42268399145516,0.0296297329064979,0.0226335683102681,0.0165992215187195,0.0286674097999093,0.0465900247941701,0.0253742773172274,0.0207922232840808,0.016573928866904,0.0250964168043189,0.0421226918339345,0.0293644321626855,0.0264563843718917,0.0179057867963426,0.0326459337624046,0.0598586560253299
8000,0.25,80,1000003,0,1,2,3,4,-1.99674470666832,-1.29409023486237,-0.591435763056408,0.11121870874955,0.813873180555509,-1.60244768879387,-1.09439392019955,-0.586340151605237,-0.0782863830109202,0.429767385583397,-2.06757290499308,-1.32929882369144,-0.591024742389792,0.147249338911852,0.885523420213497,0.0975686038891518,0.156369078999571,0.239843123310568,0.341178916438701,0.443752486176453,0.126853109811854,0.177404400464449,0.241182674398431,0.314730783722966,0.391356881935395,0.0911152705160403,0.1520042334532,0.24138846203294,0.350739831671134,0.459046914602313,0.111334335379052,0.0658457796043764,0.0370084531877676,0.0591372216224649,0.103529816059569,0.093728626323063,0.0578807740748895,0.0366240323272842,0.0525210681690029,0.0871872271644056,0.140969450072358,0.0801063491233774,0.0380703143404585,0.0704936227329649,0.130295944702762,0.00737811939407466,0.0064889064752305,0.005113703312433,0.00865562144530399,0.014304356325236,0.00795000532008927,0.00637772534720056,0.00504985635622952,0.00781487828535834,0.0128629439813904,0.00910503864219558,0.00786453975864312,0.00539738966315485,0.0107129598442536,0.0180905844874695
