"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
400,0.05,80,7000001,0.452304939683921,0.311513317896274,0.220197398068615,0.243844575107501,0.460641112088372,0.266758149427294,0.177308479938961,0.244399302434022,0.447940266344162,0.414647602613099,0.28731783592336,0.240754623686514,0.037579969322282,0.0791538030829288,0.0824353516548545,0.0889958357815976,0.036179856056618,0.059844677778192,0.0683685874163274,0.0844255537987898,0.0526128700146847,0.101757420331812,0.122201362938323,0.0943036355148482,0.0378127157557882,0.0798456259688946,0.0831948251230664,0.0895143725199437,0.0364167418800307,0.0601760621982249,0.0689175501796298,0.0849027075267934,0.0536272920911442,0.102815397951154,0.12413922023548,0.095169803505618
800,0.05,80,7000001,0.411810705454375,0.132743359884626,0.0238805556851231,0.238898702056526,0.408374308176357,0.119853051941979,0.0415181830138915,0.26476698162063,0.397758008383433,0.160248039141139,0.0283073049959407,0.266145189165758,0.0327425656127444,0.0765807439664824,0.0767878365090605,0.062089032100306,0.0264508804446114,0.0546973647281893,0.0526440913249271,0.0563583217370794,0.0382920084899279,0.107970305492938,0.0966042737476836,0.0626073612806561,0.0329829496117059,0.077680729503329,0.0775141411301178,0.0622586243059302,0.0265347668741977,0.0549516694449265,0.0528825035380543,0.0564652333623382,0.0386261156436793,0.109113702967325,0.0974507103908574,0.062768653633918
8000,0.05,80,7000001,0.448506852261973,0.194660816472243,0.154893939046798,0.152758565005938,0.445055147367665,0.131132024176079,0.0735410558843878,0.16209116962556,0.425505323697767,0.226835216241246,0.0964053923445605,0.166985164151114,0.0110190402035136,0.025667756034209,0.0234967847304591,0.0229317253851534,0.00815239210575579,0.0168167041702757,0.0170592943361252,0.0200387369345015,0.0117243348184523,0.0309394449383412,0.0334328109532859,0.0241329474482437,0.01106738921942,0.0258930013339808,0.0235344707065752,0.0229742191899975,0.00815504073674486,0.016827722207931,0.0170742596216954,0.0200483268228951,0.01174924695852,0.0309972617651858,0.0335985354852196,0.0241644640741297
400,0.05,80,7000002,0.480121834247363,0.179726670021915,0.0764376661589665,0.0670925964653363,0.475479637067485,0.158034661884956,0.100811015495802,0.0621582245937018,0.464752750699859,0.276266785244592,0.128327826448207,0.0137190291315338,0.0408521814146533,0.0882558325749123,0.100710789682259,0.0959825173778676,0.0392897079651908,0.0763700737567933,0.071119702190906,0.0988245362074149,0.0591072355075452,0.145750387463908,0.122511565367849,0.123627197657681,0.0411496688602968,0.0890024675909259,0.102928213081563,0.096673838207456,0.0394253374969871,0.0768832720209096,0.0717119379553035,0.100454498790951,0.0594852438949848,0.147479585031026,0.124654666953638,0.129605145172757
800,0.05,80,7000002,0.461966314361262,0.308654675584639,0.222662100687665,0.131708275467249,0.455740883840414,0.228908610330509,0.123617131797532,0.150759451072304,0.435196847482007,0.389883301326429,0.175206453976305,0.148378033511981,0.0344140480316613,0.0726038405009018,0.067461611881636,0.0857964481502403,0.0287969983016129,0.0517120237030141,0.0487477655831898,0.0853550788820167,0.0402913692373116,0.0888246926960796,0.0846914084522839,0.0985898512244609,0.0348855485061861,0.0736839085836227,0.0679353693163195,0.0877638116891262,0.0290698954090821,0.0518586514306326,0.0489344108265846,0.0880617145659326,0.0409090646017746,0.0894998837717233,0.0852619765096538,0.102781124335462
8000,0.05,80,7000002,0.444489605192462,0.209994143629464,0.129630122614998,0.167401078344252,0.454237793172763,0.120946115790523,0.0886955901326844,0.165567789681052,0.442873194958972,0.192872965120761,0.135318573882943,0.159780548722474,0.0109500181088882,0.0314181676764409,0.0237717454408805,0.0216806316956821,0.00925530991890236,0.0178818123913558,0.0190077681019291,0.0204753016057145,0.0174851608157332,0.0384936909993503,0.0475660846450475,0.0280367954988565,0.010999599165754,0.0318112004074487,0.0237938871316619,0.021696054837207,0.00926317441859387,0.0178966156456644,0.0190396288479562,0.0204836635442465,0.017598950060642,0.0386464375771045,0.048047362699645,0.0280918665980098
400,0.05,80,7000003,0.529768332134366,0.102331368984209,0.263697460802622,0.183862127840302,0.488781585711917,0.121640477335746,0.118953252906507,0.107303218968354,0.51558666183747,0.139350104399806,0.244799597128043,0.104380307769796,0.0503771000755142,0.104794663759004,0.115215940740774,0.0979177451443127,0.0376177388718744,0.0761356885691996,0.0756682218542826,0.0912649853553934,0.051790038027569,0.135239474645719,0.126611476073949,0.102799210238964,0.051946408093345,0.106105555109005,0.11863017235945,0.0991517239179241,0.0378259570370178,0.0768881355316241,0.0763710778643058,0.0919460901815979,0.0524778492178399,0.137664918843816,0.129337744080149,0.103880653922867
800,0.05,80,7000003,0.398228199141775,0.242212626486504,0.0300478142108603,0.205268280482175,0.404812685499478,0.156998192411388,-0.0174782037739862,0.188405954876356,0.381877304719155,0.279767362920926,-0.0108116578925165,0.187502559337174,0.028909801239562,0.0675935497980664,0.0659151725646697,0.0684777334657725,0.0259734860915314,0.0499288824840497,0.0503835905702587,0.0646742638535091,0.0366890600579283,0.0859952900285385,0.088357875297613,0.0732658613450359,0.029022651925509,0.0681853748814064,0.0662947421134744,0.0687415444967414,0.0260310247972957,0.0501277572978706,0.0505956994167754,0.0648956310578655,0.0368649453926615,0.0865555658241194,0.0890262938926647,0.0736826665354385
8000,0.05,80,7000003,0.463295249190141,0.163291369425894,0.15986657641839,0.16828143780961,0.469151354611844,0.0971609946608264,0.115403680650925,0.172489715679256,0.472850429961715,0.13060280943099,0.188574201040532,0.169894446251663,0.0105238429763298,0.0258111967151821,0.0263252245735795,0.0238275518149315,0.00838503976817296,0.017704263601147,0.017678037067056,0.0206336564855321,0.0129348011290896,0.0371965801125956,0.03580543047769,0.0266126330622876,0.0105486034618183,0.0259216484638758,0.02644178435378,0.0238804605865926,0.00838860613138682,0.0177236445203331,0.0176927425816494,0.0206438786627715,0.0129961773814946,0.0374632066824837,0.0359566198553172,0.0266532504867656
400,0.05,80,7000004,0.508043724819365,0.139512613387478,0.238870523696064,-0.00170115201893591,0.517143753529729,0.131644994348181,0.0829874880373272,0.0172273339043089,0.513113805595745,0.226530806985393,0.151907546617736,0.0142539791674867,0.0479662099694767,0.0990113640276924,0.104104784786232,0.123588382748609,0.0394172749969874,0.0768033110804286,0.0763354454227442,0.0974710937228039,0.0556280701273724,0.132534007098758,0.150948672169052,0.113037476776295,0.04848747253423,0.100533221721648,0.10549424783064,0.130182928314863,0.0397274620707255,0.0779001741542787,0.0769892074549796,0.0987844767156176,0.0568795596417347,0.137216913042176,0.153677631502615,0.115025256810054
