"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
400,0.05,80,3000001,0.459335793312791,0.203469687270796,0.218940091243671,0.26649573418841,0.463659642380857,0.21166888297616,0.0746618995758414,0.203373634796881,0.493231121684068,0.377481328245013,0.102024224587825,0.209920922348027,0.456051756656843,0.355660266743214,0.169893102741686,0.188862618335817,0.0372058033476754,0.0850176791443855,0.0969038610580855,0.103422961556542,0.0341412651209105,0.063189764250538,0.0679031052668244,0.0901509828702631,0.0288547218160062,0.0791324092308222,0.0940808579720539,0.0797287322697099,0.0431453660873022,0.105756604925352,0.113291898727297,0.0966928747340508,0.0372224326907787,0.0850913479313693,0.104320256836108,0.104077189061642,0.0342811976727255,0.0635166688648199,0.0683520219692923,0.0908062911405978,0.0289389189528766,0.0796491285536021,0.0948082484516039,0.0801333482853527,0.0435092935735295,0.106576248007659,0.114648109480827,0.0975154382845808
800,0.05,80,3000001,0.464494658021339,0.0766708395773664,0.0697155686003092,0.302394339810798,0.451116975518567,0.0438652854065505,-0.0212871895125153,0.312872255776786,0.468779812027566,0.097803307942449,0.18915143948271,0.182432911798916,0.420887367343195,0.0665886767893826,-0.214264008933032,0.360470921586251,0.0357215072943006,0.0750738264080962,0.0790122250414872,0.065224525664235,0.032736039284769,0.0634639425851443,0.0783646175184492,0.0681278995184929,0.0239021863131315,0.0808725641091725,0.0921551874142967,0.0740060692213046,0.0554316878026489,0.126568793568407,0.177284049766289,0.0891380957818863,0.0361163160755106,0.0757489895255527,0.0798048154228754,0.0658442394993961,0.0331399770192737,0.0640864235077053,0.0832511804184078,0.0687593467550225,0.0238428213090795,0.0809308256231401,0.0948762193043702,0.0757543329714013,0.0625904441291794,0.131649748492871,0.247033155811233,0.0974362947963181
8000,0.05,80,3000001,0.443678908448698,0.20288712388035,0.100795824178295,0.161538116602857,0.45038975355878,0.139696317064744,0.076611311084446,0.151581095526024,0.461175150998036,0.198579604256158,0.112124457527872,0.167121346793852,0.432130606638644,0.234714589832174,0.0873128441032611,0.141747614732463,0.012163783511273,0.0262683388209143,0.0279770730843315,0.0242968681556902,0.00885209573559854,0.0175937091113621,0.0187859019495618,0.021403412837946,0.00908406434037105,0.032266552349124,0.0323925293248453,0.0225574906708801,0.0150020883258263,0.038276755643551,0.0428315666458058,0.0294534185474481,0.0121911421172698,0.0263297150452175,0.0280644517201622,0.0243284249885837,0.00885737652789981,0.0176095874189497,0.0188186415891785,0.0214147566074767,0.0091123077200542,0.0326097279044047,0.0324897178973063,0.0225938145112098,0.0150714637364169,0.0384558877661301,0.0432769060558758,0.0295024988172412
400,0.05,80,3000002,0.48778925709374,0.217156448979339,0.0826254323475318,0.0103255605938015,0.488748747027171,0.152642671350433,0.0674795508145121,0.023774972278049,0.489503764340188,0.0674901687965329,0.193481366979245,-0.0328281095529176,0.472757546574759,0.253453888149642,0.109605543519197,0.030624471641554,0.0414130131837609,0.0890630495784581,0.113834295492119,0.0949508660143618,0.035438231100095,0.0609010513298802,0.0705566141663622,0.0919519828290001,0.0300928678081756,0.0926337110062695,0.0890566351512603,0.0789887962761712,0.0449420261515288,0.0943376783128601,0.122625255060286,0.0994286285825832,0.0419169842378224,0.0905758091266237,0.120681993490483,0.0954509362293375,0.0355986481908672,0.0612520009692138,0.0711696872805176,0.0924361866602713,0.0302369524832031,0.0934705792566995,0.0902804659669419,0.0793292793857481,0.045504550035462,0.0950274741635889,0.125320876854773,0.10010372394949
800,0.05,80,3000002,0.522411537846419,0.105239428126014,0.319208981244689,0.109643981701356,0.523514313687361,0.0929906861183466,0.188210777927974,0.0366236485687533,0.504436100039659,0.12001481648683,0.369134691354028,0.101383270231786,0.585965190683259,0.0557334542063423,0.371504527353352,-0.00746916741676089,0.0339154645213096,0.0691262536211342,0.0681350967176046,0.0717676465506591,0.0284088342420692,0.0549513193480052,0.0515981335924377,0.0678875405229105,0.0278617546904919,0.105977979207201,0.0782771241341741,0.0808656196323801,0.041456573058149,0.0994821101644519,0.0976416912067593,0.0844917363204383,0.03421732532181,0.0696098250123874,0.0686868658507634,0.0721353247628533,0.02858068503684,0.0553585044138808,0.0518520842373427,0.0681364711973531,0.0283837569318179,0.114060808405376,0.07848267300576,0.08146884735432,0.0422795083361027,0.101252290512014,0.0985689011390341,0.0851511910452193
8000,0.05,80,3000002,0.452319112654778,0.186530710550438,0.144690456169849,0.160122563189756,0.453061397864896,0.128352532050368,0.0777623229535089,0.167006090067212,0.459789610870224,0.195020386638905,0.138585181156995,0.153863756645865,0.447948407606841,0.195504549918809,0.121823182064428,0.165935957713428,0.0107348359883504,0.0243469594612781,0.0290771494463365,0.0220640312544939,0.00861536235547631,0.0171682927662938,0.0182707166854848,0.0205520186536497,0.00791770616621402,0.0263509012733066,0.0278975587982499,0.0213521914779867,0.0143919598008774,0.0330120153750884,0.0395699478631844,0.0257484155501232,0.010763171522793,0.0243803279539246,0.0293410005779538,0.0220712918750122,0.00862007592819873,0.0171796423915675,0.0182935572907581,0.0205601337728109,0.00792494451682272,0.0263940968424537,0.0279649696831817,0.02136922406961,0.0144388398804718,0.0330700416761514,0.039775350743603,0.0257735791695687
400,0.05,80,3000003,0.439407917696212,0.237249483562117,0.0671354689162098,-0.0188146247032431,0.451907323066023,0.19295847477043,0.0297843710601185,0.00133550994130531,0.464380895319326,0.285911506809497,0.0731910875126049,0.10665592191486,0.418854868016122,0.340681795752609,-0.00351075296293667,-0.0238184692344006,0.0452503135948891,0.124809168712657,0.115899038567417,0.102047051492056,0.0370595048846932,0.0720262311451776,0.0823578312891224,0.0954018631123623,0.0328781992093271,0.104127804823513,0.111615321089759,0.0805257300971376,0.0527497206225948,0.142897906486166,0.168618267931674,0.11448297124228,0.0473678282955925,0.135031115934225,0.118161628597776,0.102413131766527,0.0372244214631708,0.0726795506426564,0.0841988641278429,0.095952538031422,0.0330798719580134,0.105514022772789,0.112872209960693,0.0811586349411974,0.0535659271618134,0.14623716124662,0.18361464310417,0.114965050076934
800,0.05,80,3000003,0.459735417997427,0.132429539596721,0.200749446605624,0.173948568084425,0.471117692648162,0.0683438327998905,0.165302713135355,0.217542486175467,0.44720878089974,0.186160662033229,0.21874707118787,0.172549734380668,0.500142288050311,0.0628124595033819,0.390971415503179,0.25033058108905,0.038095214117401,0.0715260796780899,0.105449654866381,0.0733949055489201,0.0260060536034388,0.0522429185999992,0.0605293883905521,0.0713911468546164,0.0265573923543654,0.0833136797251025,0.110060458621006,0.0746152369168355,0.0382086851528955,0.0963984601168171,0.13670052240019,0.0819014035386603,0.0389867810159713,0.072508523638847,0.109323806598478,0.0737367226670605,0.0260969109422763,0.0527149729044285,0.061072651201502,0.0721187077046486,0.0267334525944086,0.0844695173435134,0.111996122832305,0.0751283519795963,0.0392464970522801,0.0994902084968557,0.140564607381863,0.0861997826360192
8000,0.05,80,3000003,0.45808829946265,0.209365075011463,0.167830864093393,0.130901524465229,0.451143156571355,0.152365415486219,0.108887832692378,0.134981525580477,0.458849862017314,0.222186502652305,0.165894809580263,0.11414413340597,0.440651848185498,0.272270521832911,0.182020432222509,0.113615929883468,0.010654379204086,0.0275351745806883,0.0239072300852685,0.0244484579925941,0.00896105606996585,0.0177547182588758,0.0178111142572744,0.0218319793035235,0.00776866855624649,0.0274747205210786,0.028755895159971,0.0258695694672547,0.0158056424450859,0.0356584575344804,0.0373364226517045,0.0298749218565542,0.010667631445098,0.0276501456265153,0.0239377317532727,0.0244702530490064,0.00896594733101228,0.0177734459018173,0.0178272171859564,0.0218450304692425,0.00776935354293798,0.027533635766683,0.0288529756449224,0.0259823305059908,0.0158537334302696,0.035782334506415,0.0375008919552017,0.0299647120617303
400,0.05,80,3000004,0.467820692734045,0.0462095945935398,0.425744873372687,0.185497527357154,0.437125567310721,0.0674859766320656,0.238688472281528,0.241471844509271,0.381494586172728,0.235833069844323,0.294150858845683,0.250659792481012,0.439756217000183,0.103946926453339,0.433206382088517,0.29068177785082,0.0407801554751646,0.113233770813882,0.0878407396039308,0.0837976289285108,0.0348917869060484,0.0713826813099686,0.0644308826531305,0.0808540026182149,0.0304361765789868,0.0979977606874839,0.104195468778563,0.0807787452059433,0.054003729759256,0.143711484163728,0.109698437557674,0.0958018776780488,0.0472826482608153,0.147844584866988,0.0874984090693991,0.0856425264484132,0.0350509945566956,0.0720602345253061,0.0647788311745699,0.0812878635618407,0.0305820613507911,0.0988957313768755,0.105171690997534,0.0815108090244845,0.0549812246099297,0.148009592897776,0.110962588868352,0.0969776002226228
