"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.SI.1","ghat.SI.2","ghat.SI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.RI.1","stde.RI.2","stde.RI.3","stde.SI.1","stde.SI.2","stde.SI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.RI.1","bste.RI.2","bste.RI.3","bste.SI.1","bste.SI.2","bste.SI.3","bste.CI.1","bste.CI.2","bste.CI.3"
400,0.09,80,4000001,1.93161459141445,1.84467144829886,-1.4291095135413,2.04681699538126,1.37289882920169,-1.07883764538448,2.31749824354668,1.74408274510543,-1.52026383183486,2.15602370258273,1.04791505929837,-0.737655669716122,1.92137501931593,2.16148630825999,-1.67690632974325,0.0658908700724294,0.22172665759148,0.131313006851865,0.0726385389692453,0.180211345562063,0.139784547094414,0.0785169249056354,0.223822600095245,0.207385009715937,NA,NA,NA,0.0723944889847641,0.267421540518004,0.235776974712301,0.0662616713478703,0.253617165333884,0.131451055427756,0.0727192680861252,0.187137754821486,0.14063161077667,0.078733676143332,0.229307656143937,0.20976740476893,NA,NA,NA,0.0727894092729063,0.287299159962681,0.237107962928816
800,0.09,80,4000001,2.09172330174544,1.26315189509391,-1.3854939789151,2.12932849533886,1.0551287382075,-1.06533918634149,2.39993139527083,1.3603537471239,-1.34199281213073,2.08728308900036,0.753023466679423,-0.919607543804127,2.03429417954468,1.36583121314839,-1.49553920101639,0.0824042125635058,0.170162120111647,0.0812086114312488,0.0582081743772313,0.117444796556529,0.084628854295564,0.0552899707355991,0.139478012569829,0.106876493994777,NA,NA,NA,0.0642519657126573,0.188665447107132,0.144821495647604,0.0833386394426686,0.173089733992423,0.0814972538618325,0.0584717200034741,0.119192226519828,0.08501409002845,0.0554170220251346,0.141133378345278,0.107412059925318,NA,NA,NA,0.0645951748884334,0.193371933088999,0.145959402550581
8000,0.09,80,4000001,1.98093396984588,1.51514311037281,-1.49489820274817,2.0913752250763,1.0950300857426,-1.10989927092097,2.3744707321577,1.40848476944843,-1.4204874087321,2.10797309366304,0.807386051267351,-0.923444466630255,1.98668982555204,1.49917769736679,-1.48189202654025,0.0220140614873421,0.0421862361433683,0.0352952040316901,0.0196224874905522,0.0303482135179689,0.0301565008319805,0.0181124865172205,0.0377978149096881,0.0376496836614702,NA,NA,NA,0.02337345824634,0.0499218837643473,0.0536624676398734,0.0220353736115199,0.0422403312091415,0.0353250372889268,0.0196300940107627,0.0303713919368623,0.0301799323022097,0.0181164017941474,0.0378265560505584,0.0376817851848328,NA,NA,NA,0.0233936312587699,0.0500705994354242,0.0538931008110828
400,0.09,80,4000002,2.14128747982984,1.31462761730503,-1.60006293621479,2.24814358770088,0.995306004503778,-1.11553236984747,2.55020198277656,1.26996203064003,-1.48858787556611,2.28052704727783,0.693661781774783,-0.888581873905325,2.11461407100226,1.46190090669161,-1.61991922088357,0.072614148061346,0.161392714288719,0.108881934015285,0.0749954475656143,0.120414071945145,0.104204723459986,0.0695564291836929,0.149662378088318,0.137162870374951,NA,NA,NA,0.0833145483940212,0.18406973285896,0.156382079879061,0.0732126405104299,0.163492712068622,0.109985132122092,0.0751608307613899,0.121380597596715,0.104708928499832,0.0696620343679951,0.150858432164951,0.138019810664142,NA,NA,NA,0.0840728699077005,0.187267861880293,0.158367768006938
800,0.09,80,4000002,2.01216511160474,1.38810023425386,-1.58060314056516,2.1395746175509,1.08823288297948,-1.22520300082119,2.39793672539277,1.36661167548674,-1.58816530201191,2.08079735958303,0.755152183080386,-1.0710600903935,2.04212861475636,1.40093717714809,-1.70547808832114,0.048029331621172,0.0866135804083569,0.0935515784676658,0.0507100521511335,0.0766799815094282,0.0832242580402349,0.0490761968413001,0.0978735427186584,0.115019897530642,NA,NA,NA,0.0637877885091106,0.135312466286525,0.131194949896114,0.0482124629961962,0.0871376821158675,0.0945239118235131,0.0507758969750764,0.0771262106700598,0.083633427449498,0.0491327237832878,0.0984724438606119,0.115857848373516,NA,NA,NA,0.0640558999198417,0.138813439819252,0.132029827965718
8000,0.09,80,4000002,2.00166239484778,1.50914752562052,-1.49109904310392,2.09194378366826,1.11228314725198,-1.08589710417952,2.35766641036587,1.42618558241905,-1.40014195775069,2.104565695318,0.829218242874791,-0.892627869306732,1.9980345876507,1.51385352010851,-1.48535401156277,0.0167209443693237,0.0318894606326368,0.0303596114286073,0.0186203354514834,0.0326094719925111,0.0280653300297117,0.0173393641827781,0.0416019601174599,0.0346294262200416,NA,NA,NA,0.0232309918000125,0.0583371066563181,0.0445922952386534,0.0167258150485474,0.0319107041219917,0.0303788003696661,0.0186278443820024,0.0326521588563067,0.0280830527483682,0.0173420416041078,0.0416703416657934,0.034646911352139,NA,NA,NA,0.0232625003148298,0.0585158575657956,0.0446582298616213
400,0.09,80,4000003,2.1028690534238,1.51609639770683,-1.58021248214067,2.18539974147442,1.19400870575633,-1.11108510007212,2.45127547108027,1.52981018803179,-1.45048484177249,2.18997324767724,0.86629762366452,-0.916032139718246,2.07049420861607,1.71450008494904,-1.53701228329172,0.0677288468078081,0.113673556150895,0.11741373860375,0.0752633022560585,0.116171277836131,0.11477667621357,0.0704144392873276,0.147889598721414,0.151360146774973,NA,NA,NA,0.0890877833718893,0.197808879168097,0.199973223826379,0.0683020808141556,0.115326912483032,0.118555755622497,0.0756082553441538,0.116846438676365,0.115745001117223,0.0706188034471728,0.148534353328945,0.1530878869295,NA,NA,NA,0.0899689174978503,0.199354885759108,0.207083917402598
800,0.09,80,4000003,1.9863506580777,1.41226039017861,-1.62004334690185,2.04987718715833,1.07803665324015,-1.25525293474399,2.28627664971482,1.33702376731423,-1.65573828039573,2.011455673189,0.757560351285764,-1.06646105483179,1.97718451768858,1.46543382658647,-1.74280391210982,0.0496589445343792,0.096609360504295,0.0902020165668113,0.0509713230439099,0.0852639178333548,0.0808549276538002,0.0500286733410882,0.108855596717697,0.103954303415858,NA,NA,NA,0.0574424552837192,0.126430025063941,0.127999741055413,0.0497219139926657,0.0972201039576858,0.090606444876086,0.0510168787302642,0.0856665935070706,0.0811085771784179,0.0500795440419228,0.109446774951682,0.104242770909982,NA,NA,NA,0.0575438528554369,0.127486122066423,0.128671800318345
8000,0.09,80,4000003,2.01004417035633,1.41137421612448,-1.58103961560791,2.11503992649931,1.08188315537583,-1.08397677717043,2.39073850680127,1.38594679533362,-1.38800720502266,2.12969928661766,0.807711599734947,-0.897537417078741,2.01544249601352,1.48674901004819,-1.47037039881963,0.0368949421780051,0.0915026309958518,0.0587943409784758,0.0199081789185125,0.0258178812693919,0.0320677014833362,0.0182003217818896,0.0337121983501017,0.0383456950169862,NA,NA,NA,0.023543916539631,0.0421722952236933,0.0553035489129474,0.0371457889750192,0.0924126225115814,0.0590864944700777,0.0199213041593451,0.0258277740165116,0.0321374995816803,0.0182057522190983,0.0337247673256218,0.0384026033264511,NA,NA,NA,0.023587778861199,0.0422301973739532,0.0555788880652255
400,0.09,80,4000004,2.16722273919201,1.22372084196648,-1.64954547780829,2.22707792757975,1.01581204494134,-1.10375382539275,2.56008514318528,1.26284909062902,-1.46181657046012,2.19097969258689,0.740955000293065,-0.92320926414555,2.0671625345318,1.28092804199019,-1.89258921822462,0.095567300746606,0.141448578419622,0.152924321557448,0.0852533201630647,0.117464660928227,0.153290438017376,0.0724394274486907,0.129385191034503,0.190311383309718,NA,NA,NA,0.0952479379739871,0.188987733277684,0.29409777250314,0.0965958047467923,0.142956382832136,0.155292546217584,0.085608857390261,0.11796272638006,0.156403395289378,0.072526136595257,0.130048103251196,0.193507012799145,NA,NA,NA,0.0958463349978417,0.190386127114003,0.303552015515742
