"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.SI.1","ghat.SI.2","ghat.SI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.RI.1","stde.RI.2","stde.RI.3","stde.SI.1","stde.SI.2","stde.SI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.RI.1","bste.RI.2","bste.RI.3","bste.SI.1","bste.SI.2","bste.SI.3","bste.CI.1","bste.CI.2","bste.CI.3"
400,0.09,80,3000001,1.98840227067003,1.45292871723617,-1.49135600483378,2.06545152850707,0.963784713690322,-0.989642726910718,2.28268943220759,1.25419656094879,-1.25484935739588,2.05278663391751,0.763756592962561,-0.864183379190549,1.99410588108147,1.07000627487646,-1.23318930719501,0.0722899467420283,0.105210665929432,0.14399120355539,0.0691680888801949,0.139589957809933,0.107188588224839,0.0711440114989906,0.161716444112053,0.139423192383127,NA,NA,NA,0.070406601080661,0.27582874630284,0.166835681687256,0.0725586840086129,0.105713206831348,0.145776709786145,0.0691012548103858,0.15067851655958,0.10749159184864,0.0712109297583891,0.168815177278895,0.140755118869973,NA,NA,NA,0.0717128576851941,0.340509077463695,0.16119516058502
800,0.09,80,3000001,2.00674687259484,1.50382727854932,-1.54562842393144,2.1512375739751,1.21705148322202,-1.20948016579514,2.42979870327535,1.57139050929777,-1.51373199441073,2.21327973325299,0.908080356761594,-0.935098910112255,2.03376068073899,1.8018908339883,-1.69222044673766,0.0461623870324901,0.147698678257557,0.0999368754684697,0.050510487683957,0.109963399019653,0.0944176003510415,0.0516336168560549,0.131367951930838,0.119736410116144,NA,NA,NA,0.05869149082164,0.178290927143564,0.150307810930007,0.0466058811307644,0.162169686211222,0.0998575868500088,0.0505518655041181,0.111951467020278,0.0954700960787893,0.0516990488812372,0.132632695477626,0.121183462540271,NA,NA,NA,0.0589959095692559,0.184767629381062,0.153422492823345
8000,0.09,80,3000001,2.02026488143129,1.47583818596541,-1.42980764236253,2.07812268876505,1.14482115804291,-1.09215597504271,2.36358430377649,1.47939250119956,-1.39165549532695,2.09256047546986,0.845066925432955,-0.898822893845315,1.97108134209428,1.55188173780028,-1.51091918764484,0.0342308348372669,0.0869391476766578,0.033854560927151,0.020226809119873,0.0334441546900202,0.0286041339239994,0.0178633303877511,0.0390704932709448,0.0356375493234972,NA,NA,NA,0.0282991795304818,0.064873384992657,0.0486501775943534,0.0345251621682643,0.0886649795735492,0.034056577829672,0.0202425744414007,0.0335109922535363,0.0286425557425906,0.0178678095352765,0.0391205587194405,0.0356694048838018,NA,NA,NA,0.0283785555641569,0.0653016022527552,0.0487793539234463
400,0.09,80,3000002,1.94694796956617,1.34312796311143,-1.49212711880233,2.06347309151983,0.850012137199176,-1.0854451104599,2.29060003728556,1.08839705439626,-1.40503263596866,2.02180378514767,0.596014231183014,-0.957448959659799,1.96524034964939,1.09484981577678,-1.47227400930917,0.0660410172932957,0.115536295487258,0.114842230781592,0.0728234186370798,0.0968001809493512,0.102513613700115,0.0704836711660748,0.12655582592808,0.1354107323215,NA,NA,NA,0.0760049750043408,0.156315167438128,0.167013334275194,0.0662003273090192,0.116395773568294,0.115375777289045,0.0729941328595661,0.0974040765997681,0.103334454267224,0.070655305969745,0.127288517037529,0.136771721192206,NA,NA,NA,0.0762638296042729,0.158823015834648,0.171174978815034
800,0.09,80,3000002,2.03170382891198,1.40647891871215,-1.40951065307886,2.08940395709081,1.07367929204536,-0.921999787553208,2.36847304309007,1.3780677241263,-1.20211190747465,2.11278632396045,0.836901885401284,-0.773985689814472,2.01908030532181,1.3974186056317,-1.20817304582687,0.0482051460535542,0.0853780296886764,0.0823267430361599,0.0538336652266874,0.0791241404599048,0.0877721389265063,0.0505254314989775,0.100776119747877,0.10157554499386,NA,NA,NA,0.0650917963409228,0.12116874733491,0.143813278992646,0.0482701295273137,0.0857112023952628,0.0825840051835911,0.0538999280330278,0.0793320449181845,0.0881524752978194,0.0505641372750908,0.101049393006846,0.101891513657682,NA,NA,NA,0.0652753355422372,0.121876381824254,0.145067035449291
8000,0.09,80,3000002,2.02759735707227,1.48211983070918,-1.46029314202261,2.12539902921148,1.08866178305574,-1.0914872330065,2.40933659293298,1.41581717286427,-1.41015602574916,2.12579055244803,0.799139809365318,-0.917084871421523,2.03839515806189,1.47570209184308,-1.47043108328841,0.023965345189915,0.0397480530497331,0.049367723404099,0.0201066189480046,0.0338252016081386,0.0295830539369525,0.0173113893467669,0.0397490815524335,0.0366568615888456,NA,NA,NA,0.0325317632901681,0.0651375362752135,0.0562757562141542,0.0240635233582403,0.0398577826933076,0.0497918745058957,0.0201208723490179,0.033868814152312,0.0296112624209386,0.0173146315791739,0.0397880409943979,0.0366891716011855,NA,NA,NA,0.0326342590448184,0.0653949929168881,0.0565166273877544
400,0.09,80,3000003,1.93298141310031,1.66102007019148,-1.51507377649143,2.03214671664008,1.12855651553994,-0.97110710707107,2.24116962321695,1.48550255506192,-1.29120656965548,2.08391481258964,0.840175721732897,-0.788055124121634,1.89735219129748,1.67441949951074,-1.32443266159124,0.0745382200459673,0.116170485958755,0.143023017689327,0.0773968039096715,0.146943205002555,0.142290585889852,0.0773779477881858,0.224244479492977,0.18799437215482,NA,NA,NA,0.0972986441979935,0.274875393536705,0.246763165350561,0.0749353883807906,0.117155078859873,0.14417393760692,0.0777145495986992,0.149156352222129,0.143678713271147,0.0776283562245637,0.230577416272378,0.189331445023826,NA,NA,NA,0.0980984704355981,0.28429231992729,0.250743437284487
800,0.09,80,3000003,1.95451510176373,1.66296591045657,-1.43511871401931,2.02687256438194,1.17894242565935,-1.02191812339051,2.28490034873526,1.62203034174757,-1.31804564198547,2.08495178074027,0.895920020450719,-0.818460790345487,1.91959372894445,1.6646395953563,-1.36935524938677,0.047525992164578,0.10207279975703,0.0927681959672756,0.0512985309313763,0.0832934708829352,0.0857166286044375,0.0491131111942059,0.113089697470314,0.10952794992844,NA,NA,NA,0.0599310649549686,0.137760541359708,0.125400866085817,0.0475991252544838,0.102709226475758,0.0935567420970109,0.0513531220999134,0.0835798959818383,0.0862017649543812,0.0491560455877011,0.113554290688748,0.110012545821225,NA,NA,NA,0.0600853057443371,0.138740675938614,0.126585019381134
8000,0.09,80,3000003,1.99573725405229,1.52983822747756,-1.56550659589396,2.09348523615577,1.18481581843758,-1.13051570453021,2.39922668221787,1.53514059917414,-1.45097220070932,2.11156864884727,0.877228573924742,-0.930216924913764,1.98183011091133,1.6106081123126,-1.55548729099177,0.030212975264624,0.0417347734913373,0.0434324225890141,0.0196815123984221,0.0289827466752574,0.0293175428079618,0.0176804845495615,0.0374314802843461,0.0353535586340411,NA,NA,NA,0.0236483332485059,0.0477997233718163,0.0480825448847216,0.0302686238022447,0.0417830021565259,0.0434923499429916,0.0196902840977474,0.0290028510586139,0.0293383045264779,0.0176841719487099,0.0374569079311992,0.035377138599299,NA,NA,NA,0.0236740156087043,0.0478697045026425,0.0481958312567599
400,0.09,80,3000004,2.05712835250917,1.463585422403,-1.48426753345701,2.18022450375723,1.04541388783246,-1.12313494322804,2.46124464810499,1.34366026511068,-1.5217399413581,2.13428123743918,0.758047339321863,-0.961812163512879,2.09681054783655,1.39521478533753,-1.61927637051695,0.0619096430126294,0.120148983543839,0.107395322705763,0.0731242513322838,0.132724824382009,0.113032953127466,0.0702242278822832,0.1616312566783,0.142249220983125,NA,NA,NA,0.0782835616191162,0.194429491079297,0.185904243105108,0.0620494708327077,0.120917596594203,0.107930354311085,0.0733354660908315,0.133769014566102,0.113661116533735,0.0703654549725249,0.162752410846508,0.143149679750885,NA,NA,NA,0.078541364739077,0.196262863121052,0.188959467331281
