"n","vare","B","seed","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","OG. 1","OG. 2","OG. 3","OG. 4","OG. 5","OG. 6","OG. 7","OG. 8","OG. 9","OG.10","OG.11","OG.12","OG.13","OG.14","OG.15","OG.16","OG.17","OG.18","OG.19","OG.20","NG. 1","NG. 2","NG. 3","NG. 4","NG. 5","NG. 6","NG. 7","NG. 8","NG. 9","NG.10","NG.11","NG.12","NG.13","NG.14","NG.15","NG.16","NG.17","NG.18","NG.19","NG.20","CG. 1","CG. 2","CG. 3","CG. 4","CG. 5","CG. 6","CG. 7","CG. 8","CG. 9","CG.10","CG.11","CG.12","CG.13","CG.14","CG.15","CG.16","CG.17","CG.18","CG.19","CG.20"
800,0.09,80,4000006,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.23126833334144,0.918198711687822,0.695233060523485,0.550279875259632,0.471247651307466,0.44604488407819,0.462580068983005,0.508761701433114,0.572498276839719,0.641698290614022,0.704270238167225,0.74812261491053,0.76116391625514,0.731302637612257,0.646447274393082,0.494506322008819,0.263388275870669,-0.0589983686101664,-0.484745116022484,-1.02594347095508,0.80594730608119,0.667607540597776,0.573872763543876,0.518484096115757,0.495182659509684,0.497709574921921,0.519805963548734,0.555212946586387,0.597671645231146,0.640923180679276,0.678708674127041,0.704769246770707,0.712846019806539,0.696680114430802,0.650012651839761,0.566584753229681,0.440137539796827,0.264412132737464,0.0331496532478564,-0.25990877747573,2.27917414292818,1.59878037794567,1.09303201200579,0.740145698732259,0.518338091748779,0.405825844679059,0.380825611146806,0.421554044775727,0.50622779918953,0.613063528011923,0.720277884866613,0.806087523377308,0.848709097167715,0.826359259861543,0.717254665082498,0.499611966454289,0.151647817600621,-0.348421127854796,-1.02237821628825,-1.89200679407605
8000,0.09,80,4000006,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25848081182192,0.946834012426918,0.7242227317675,0.578711736193122,0.498365792053243,0.471249665697319,0.485428123474807,0.528965931735165,0.58992785682785,0.656378665102319,0.716383122908029,0.758005996594437,0.769312052511002,0.73836605700718,0.653232776432427,0.501976977136203,0.272663425467963,-0.0466431122228355,-0.467877869586735,-1.00297608027428,0.791491699558065,0.677238641142073,0.599675018906473,0.553655055237516,0.534032972521455,0.53566299314454,0.553399339493023,0.582096233953157,0.616607898911193,0.651788556753384,0.682492429865979,0.703573740635233,0.709886711447396,0.69628556468872,0.657624522745457,0.588757808003859,0.484539642850177,0.339824249670664,0.14946585085157,-0.0916813312208514,1.22748479503666,0.940122927029373,0.733538289904047,0.597021002271711,0.519861182743399,0.491348949930142,0.500774422442974,0.537427718892927,0.590598957891033,0.649578258048325,0.703655737975836,0.742121516284599,0.754265711585646,0.729378442490009,0.656749827608722,0.525669985552817,0.325429034933327,0.0453170943612835,-0.32537571755228,-0.797359282196331
800,0.09,80,4000007,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.20198281015042,0.911078935392747,0.704498163138794,0.570799432624656,0.498541683086427,0.476283853760201,0.492584883882073,0.536003712688137,0.595099279414486,0.658430523297217,0.714556383572421,0.752035799476194,0.75942771024463,0.725291055113824,0.638184773319869,0.486667804098859,0.25929908668689,-0.0553624396799463,-0.468757835765553,-0.992328162333838,0.803803313910453,0.677184630687204,0.591874659252552,0.541975752846235,0.521590264707989,0.524820548077551,0.545768956194658,0.578537842299047,0.617229559630455,0.655946461428619,0.688790900933277,0.709865231384164,0.713271806021018,0.693112978083577,0.643491100811575,0.558508527444752,0.432267611222844,0.258870705385587,0.0324201631727188,-0.252981662176024,1.92038605934107,1.38981191497088,0.996307658803802,0.72268263609572,0.551746192102496,0.46630767208,0.4491764212841,0.483161784970664,0.551073108395562,0.635719736814662,0.719911015483831,0.78645628965894,0.818164904595855,0.797846205550446,0.708309537778582,0.532364246536131,0.252819677078961,-0.14751482533706,-0.685829915456062,-1.37931624802218
8000,0.09,80,4000007,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24428811953084,0.937613794542843,0.718528729194774,0.575285738418383,0.496137637145421,0.469337240307638,0.483137362836785,0.525790819664612,0.58555042572287,0.650668995943309,0.709399345257681,0.749994288597735,0.760706640895221,0.729789217081892,0.645494832089496,0.496076300849784,0.269786438294508,-0.0451219406445829,-0.460396021035738,-0.987782987947206,0.833831990703478,0.701382256654601,0.610070553973609,0.554202885001576,0.528085252079577,0.526023657548687,0.542324103749979,0.571292593024527,0.607235127713407,0.644457710157693,0.677266342698458,0.699967027676778,0.706865767433726,0.692268564310377,0.650481420647806,0.575810338787086,0.462561321069292,0.305040369835498,0.0975534874267787,-0.165593323815792,1.26469672372118,0.949089351979573,0.723325118549106,0.575392426412042,0.493279678550646,0.46497527794718,0.478467627583911,0.521745130443102,0.582796189507017,0.649609207757921,0.710172588178078,0.752474733749752,0.764504047455208,0.73424893227671,0.649697791196522,0.498839027196909,0.269661043260136,-0.0498477576315357,-0.471698972495839,-1.00790419835051
800,0.09,80,4000008,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25448865642026,0.942569246914849,0.719553032009383,0.573548209781009,0.492662978306866,0.465005535664097,0.478684079929843,0.521806809181246,0.582481921495448,0.648817614949589,0.708922087620811,0.750903537586256,0.762870162923066,0.732930161708381,0.649191732019344,0.499763071933095,0.272752379526777,-0.0437321471224693,-0.461582309937502,-0.992689910841181,0.797333930162045,0.657974808033163,0.565168717406552,0.512185924102735,0.492296693942238,0.498771292745585,0.524879986333299,0.563893040525905,0.609080721143927,0.653713294007889,0.691061024938316,0.714394179755732,0.71698302428066,0.692097824333625,0.633008845735152,0.532986354305764,0.385300615865986,0.183221896236342,-0.0799795387626445,-0.411033423310449,1.45249804209994,0.977858037614137,0.649721064996819,0.447412483480445,0.350257652297471,0.337581930680352,0.388710677861544,0.482969253073502,0.599683015548683,0.718177324519542,0.817777539218535,0.877809018878116,0.877597122730744,0.796467210008872,0.613744639944956,0.308754771771452,-0.139177035279184,-0.750725421974496,-1.54656502908203,-2.54737049736933
8000,0.09,80,4000008,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24337258979307,0.936260284719138,0.717094055881446,0.574059569204667,0.495342490613473,0.469128486032539,0.483603221386539,0.526952362600147,0.587361575598037,0.653016526304882,0.712102880645358,0.752806304544137,0.763312463925894,0.731807024715304,0.646475652837038,0.495504014215773,0.267077774776182,-0.0506173995570613,-0.469395842859283,-1.00107188920581,0.791366260474776,0.677824671928797,0.600104380424863,0.553247097375189,0.532294534191996,0.5322884022875,0.54827041307392,0.575282277963473,0.608365708368377,0.64256241570085,0.672914111373111,0.694462506797376,0.702249313385864,0.691316242550793,0.656705005704381,0.593457314258845,0.496614879626403,0.361219413219273,0.182312626449674,-0.0450637692701777,1.22073602465747,0.930393908772307,0.72227522582338,0.585434468504792,0.508926129510647,0.481804701535054,0.493124677272119,0.531940549415948,0.587306810660648,0.648277953700325,0.703908471229087,0.74325285594104,0.75536560053029,0.729301197690944,0.654114140117108,0.51885892050289,0.312590031542395,0.0243619659297311,-0.356770783640996,-0.84175372447568
800,0.09,80,4000009,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.21516075417369,0.908690802013122,0.690164495404935,0.547812644661329,0.469866060094505,0.444555552016663,0.46011193074,0.504766006576718,0.566748589839015,0.634290490839091,0.695622519889146,0.738975487301379,0.752580203387989,0.724667478461176,0.64346812283314,0.497212946816079,0.274132760722194,-0.0375416251363161,-0.449579400447252,-0.973749754898414,1.14305778382051,0.911894506980978,0.740540311936921,0.621632807073424,0.547809600775577,0.511708301428465,0.505966517417177,0.523221857126801,0.556111928942423,0.597274341249131,0.639346702432013,0.674966620876157,0.69677170496665,0.69739956308858,0.669487803627034,0.605674034967099,0.498595865493865,0.340890903592417,0.125196757647843,-0.155848963954768,3.18947303985651,2.18591453667867,1.42828985747075,0.88711072339303,0.532888855605799,0.33613597526934,0.26736380354394,0.297084061589882,0.395808470567453,0.534048751636937,0.682316625958619,0.811123814692786,0.890982038999721,0.892403020039711,0.785898478973039,0.541980136959993,0.131159715160856,-0.476051065264087,-1.30914048315455,-2.39759681735025
8000,0.09,80,4000009,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26119360519559,0.951109006741949,0.729485749285918,0.584464229943768,0.504184845831769,0.476787994066193,0.490414071763308,0.533203476039386,0.593296604010697,0.65883385279351,0.717955619504097,0.758802301258727,0.769514295173671,0.7382319983652,0.653095807949583,0.50224612104309,0.273823334761992,-0.0440321537774402,-0.463179947458937,-0.995479649166229,0.761736813132991,0.660020910562422,0.592078557189599,0.55307013540307,0.538156027591387,0.542496616143099,0.561252283446757,0.589583411890911,0.62265038386411,0.655613581754906,0.683633387951848,0.701870184843487,0.705484354818373,0.689636280265055,0.649486343572085,0.580194927128012,0.476922413321386,0.334829184540758,0.149075623174678,-0.085177888388304,1.1819302300227,0.899545707828416,0.699612617366371,0.57090206637362,0.502185162587214,0.482233013744201,0.499816727581632,0.543707411836557,0.602676174246027,0.665494122547091,0.720932364476799,0.757762007772201,0.764754160170347,0.730679929408288,0.644310423223074,0.494416749351753,0.269770015531377,-0.0408586705010042,-0.448698201008341,-0.964977468253583
800,0.09,80,4000010,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.236367251989,0.927013723841885,0.706601146417978,0.563199858909005,0.484880200506693,0.459712510402769,0.475767127788961,0.521114391856997,0.583824641798604,0.651968216805509,0.71361545606944,0.756836698782124,0.769702284135289,0.740282551320662,0.656647839529972,0.506868487954944,0.279014835787307,-0.0388427777812117,-0.458634013558885,-0.992288532353985,0.689834292011122,0.60057635122228,0.543740048237802,0.514538247554846,0.508183813670572,0.51988961108214,0.544868504286709,0.57833335778144,0.615497036063491,0.651572403630023,0.681772324978195,0.701309664605167,0.705397287008098,0.689248056684148,0.648074838130477,0.577090495844244,0.471507894322609,0.326539898062732,0.137399371561772,-0.100700820683111,1.22427325137021,0.902282731627504,0.674372860928224,0.527921073135657,0.450304802113084,0.428901481723788,0.451088545831053,0.50424342829816,0.575743562988393,0.652966383765034,0.723289324491365,0.77408981903067,0.792745301246232,0.766633205001331,0.683130964159253,0.529616012583278,0.29346578413669,-0.0379422873172289,-0.477230767915195,-1.03702222379393
8000,0.09,80,4000010,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25063694569817,0.941369317229732,0.720685361446758,0.576678268673337,0.497441229233554,0.471067433451494,0.485650071651243,0.529282334156885,0.590057411292505,0.656068493382189,0.715408770750021,0.756171433720087,0.766449672616472,0.73433667776326,0.647925639484537,0.495309748104388,0.264582193946898,-0.0561638326638485,-0.478835141403766,-1.01533854194877,0.803159343293829,0.683481643472528,0.601996320963766,0.553339593860376,0.532147680255192,0.533056798241046,0.550703165910771,0.579723001357202,0.614752522673171,0.650427947951512,0.681385495285058,0.702261382766643,0.707691828489098,0.692313050545259,0.650761267027958,0.577672696030028,0.467683555644302,0.315430063963615,0.115548439080798,-0.137325100911313,1.3116928796319,0.987760256898931,0.754279444845265,0.599292858215855,0.510842911755657,0.476972020209626,0.485722598322719,0.525137060839891,0.583257822506099,0.648127298066298,0.707787902265443,0.750282049848492,0.763652155560399,0.735940634146122,0.655189900350614,0.509442368918834,0.286740454595735,-0.0248734278737252,-0.437356863744591,-0.962667438271907
