"n","vare","B","seed","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","OG. 1","OG. 2","OG. 3","OG. 4","OG. 5","OG. 6","OG. 7","OG. 8","OG. 9","OG.10","OG.11","OG.12","OG.13","OG.14","OG.15","OG.16","OG.17","OG.18","OG.19","OG.20","NG. 1","NG. 2","NG. 3","NG. 4","NG. 5","NG. 6","NG. 7","NG. 8","NG. 9","NG.10","NG.11","NG.12","NG.13","NG.14","NG.15","NG.16","NG.17","NG.18","NG.19","NG.20","RG. 1","RG. 2","RG. 3","RG. 4","RG. 5","RG. 6","RG. 7","RG. 8","RG. 9","RG.10","RG.11","RG.12","RG.13","RG.14","RG.15","RG.16","RG.17","RG.18","RG.19","RG.20","CG. 1","CG. 2","CG. 3","CG. 4","CG. 5","CG. 6","CG. 7","CG. 8","CG. 9","CG.10","CG.11","CG.12","CG.13","CG.14","CG.15","CG.16","CG.17","CG.18","CG.19","CG.20"
8000,0.09,80,6000014,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26042738405956,0.950879675069084,0.729745508035188,0.585168320751373,0.505291551011134,0.478258636607967,0.492213015335368,0.535298124986833,0.595657403355857,0.661434288235937,0.720772217420567,0.761814628703243,0.772704959877463,0.74158664873672,0.656603133074511,0.505897850684332,0.277614239359679,-0.040104263105954,-0.45911421891907,-0.991272190286173,0.817284913116502,0.687489655087622,0.599581246403351,0.547648240752301,0.525779191823084,0.528062653304312,0.548587178884597,0.581441322252551,0.620713637096786,0.660492677105914,0.694866995968547,0.717925147373296,0.723755685008774,0.706447162563593,0.660088133726365,0.578767152185702,0.456572771630215,0.287593545748516,0.0659180282292186,-0.214365227239067,1.38467612436829,1.05539395116757,0.816899452121587,0.656905883763245,0.563126502625464,0.523274565241156,0.525063328143237,0.556206047864619,0.604415980938217,0.657406383896944,0.702890513273715,0.728581625601443,0.722192977413043,0.671437825241428,0.564029425619512,0.387681035080209,0.130105910156433,-0.220982692618902,-0.677871516712882,-1.25284730559259,1.31917857888845,0.98790841804213,0.750090446765368,0.593293437759771,0.505086163726947,0.473037397368503,0.484715911386045,0.527690478481181,0.589529871355517,0.657802862710661,0.720078225248219,0.763924731669798,0.776911154677006,0.746606266971448,0.660578841254733,0.506397650228467,0.271631466594257,-0.0561509369462893,-0.489380787691566,-1.04048931293997
800,0.09,80,6000015,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.2036227424772,0.910130937065202,0.702718016141769,0.569680742063115,0.499315877185454,0.479920183865,0.499790424457969,0.547223361320572,0.610515756809026,0.677964373279544,0.737865973088341,0.77851731859163,0.788215172145626,0.755256296106543,0.667937452830595,0.514555404673998,0.283406913992963,-0.0372112568562929,-0.459002345517557,-0.993669589634615,0.815584862162232,0.699369105414673,0.620110314940237,0.572677630428557,0.551940191569263,0.552767138051987,0.570027609566359,0.598590745802011,0.633325686448573,0.669101571195676,0.700787539732952,0.723252731750032,0.731366286936546,0.719997344982126,0.684015045576402,0.618288528409006,0.517686933169568,0.377079399547721,0.191335067233093,-0.0446769240846825,1.34502553297371,1.0462224482706,0.828339626098629,0.680602108300517,0.592234936718983,0.552463153196744,0.550511799576522,0.575605917701036,0.616970549413005,0.663830736555148,0.705411520970185,0.730937944500836,0.72963504898982,0.690727876279857,0.603441468213665,0.457000866633965,0.240631113383477,-0.0564427496950817,-0.44499568075899,-0.935802637965529,1.52731611139224,1.15279646374881,0.875495548501349,0.683339075800655,0.564252755797517,0.506162298642725,0.496993414487069,0.524671813481339,0.577123205776325,0.642273301522817,0.708047810871606,0.762372443973481,0.793172910979233,0.788374922039651,0.735904187305527,0.623686416927648,0.439647321056808,0.171712609843793,-0.192192006560603,-0.664140818005594
8000,0.09,80,6000015,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26233983589933,0.950512427667737,0.727582392079822,0.581641046757052,0.500779709320895,0.473089697392818,0.486662328594289,0.529588920546775,0.589960790871743,0.655869257190661,0.715405637124997,0.756661248296217,0.767727408325789,0.73669543483518,0.651656645445859,0.500702357779291,0.271923889456945,-0.0465874418997118,-0.466740318669212,-1.00044342323009,0.838738746651388,0.705939865046262,0.614447575802774,0.558536507434552,0.532481288455228,0.530556547378432,0.547036912717796,0.576197012986949,0.612311476699522,0.649654932369147,0.682502008509453,0.705127333634071,0.711805536256632,0.696811244890767,0.654419088050105,0.578903694248279,0.464539691998918,0.305601709815652,0.0963643762121137,-0.168897680298068,1.41577644987362,1.08543956009846,0.843815129332114,0.679099113229074,0.579487467443854,0.533176147630963,0.528361109444912,0.553238308540209,0.596003700571366,0.64485324119289,0.687982886059293,0.713588590825083,0.709866311144771,0.665012002672866,0.567221621063878,0.404691121972316,0.165616461052691,-0.161806406040489,-0.589381523652713,-1.12891293612947,1.43576507393084,1.06195123464667,0.791332201819896,0.61035251197851,0.50545670165049,0.463089307363817,0.469694865646474,0.511717913026443,0.575602986031705,0.647794621190244,0.71473735503004,0.762875724079077,0.778654264865336,0.7485175139168,0.658910007761449,0.496276282927268,0.247060875942237,-0.102291676665662,-0.565336838368446,-1.15563007263813
800,0.09,80,6000016,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.32217834007146,0.997518600684308,0.764049426017262,0.609672119892672,0.522287986132889,0.48979832856026,0.500104450997134,0.541107657265859,0.600709251188785,0.66681053658826,0.727312817286632,0.77011739710625,0.783125579869463,0.754238669398619,0.671357969516067,0.522384784044155,0.295220416805232,-0.0222338283783529,-0.442076647684252,-0.976406737290116,0.868688963669991,0.730401320948835,0.634537030228939,0.575295296577201,0.546875325060515,0.543476320745778,0.559297488699885,0.588538033989733,0.625397161682217,0.664074076844233,0.698767984542678,0.723678089844446,0.733003597816435,0.720943713525539,0.681697642038655,0.609464588422679,0.498443757744507,0.342834355071034,0.136835585469156,-0.12535334599423,1.42033550226975,1.09363532155676,0.854496947773268,0.691359134854414,0.592660636735329,0.546840207351145,0.542336600636995,0.567588570528011,0.611034870959325,0.66111425586607,0.706265479183379,0.734927294846384,0.735538456790217,0.696537718950012,0.6063638352609,0.453455559658014,0.226251646076486,-0.0868091515485506,-0.497288079281963,-1.01674638318862,1.29163467588499,0.997056840779921,0.783588084370927,0.64058628298969,0.557409312967892,0.523415050637212,0.52796137232933,0.560406154375928,0.610107273108685,0.666422604859283,0.7187100259594,0.756327412740718,0.768632641534917,0.744983588673678,0.67473813048868,0.547254143311605,0.351889503474132,0.078002087307942,-0.285050228855285,-0.747909568683867
8000,0.09,80,6000016,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.2448118894688,0.940855073273449,0.724086484919322,0.582773514422457,0.505183551798886,0.479583987064644,0.494242210235764,0.537425611328281,0.597401580358229,0.662437507341642,0.720800782294554,0.760758795232998,0.770578936173009,0.73852859513062,0.652875162121866,0.50188602716278,0.273828580269397,-0.0430297885422493,-0.460421689256125,-0.990079731856198,0.800944236179267,0.679906093458634,0.598117354403347,0.550027302019901,0.530085219314793,0.532740389294519,0.552442094965576,0.583639619334459,0.620782245407665,0.658319256191691,0.690699934693032,0.712373563918186,0.717789426873648,0.701396806565914,0.657644986001481,0.580983248186846,0.465860876128505,0.306727152832953,0.0980313613066874,-0.165777215443796,1.35121820142959,1.03770358998568,0.810454745105676,0.657798503010324,0.568061699920379,0.529571172056595,0.530653755639725,0.559636286890523,0.604845602029744,0.65460853727814,0.697251928856467,0.721102612985476,0.714487425885924,0.665733203778562,0.563166782884145,0.395114999423428,0.149904689617163,-0.184137310313897,-0.618684164148995,-1.16540903566738,1.31509685373228,0.978818650199637,0.738608815143302,0.581582939759255,0.49485661524347,0.465545432791923,0.480764983600589,0.527630858865444,0.593258649782463,0.664763947547622,0.729262343356896,0.773869428406261,0.785700793891691,0.751872031009164,0.659498730954653,0.495696484924135,0.247580884113585,-0.0977324802810223,-0.55312801706371,-1.1314901350385
800,0.09,80,6000017,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.2508801125605,0.943736952073426,0.724271759386934,0.580692320262839,0.501206420462952,0.474021845749084,0.487346381883045,0.529387814626648,0.588353929741703,0.652452512990021,0.709891350133413,0.748878226933691,0.757620929152665,0.724327242552147,0.637204952893947,0.484461845939877,0.254305707451748,-0.0650556768086297,-0.485414521079444,-1.01856303959889,0.760471587628137,0.663774493189722,0.598842380324831,0.561093484112993,0.545946039633737,0.54881828196659,0.56512844619108,0.590294767386736,0.619735480633085,0.648868821009656,0.673113023595978,0.687886323471577,0.688606955715983,0.670693155408723,0.629563157629326,0.560635197457319,0.459327509972231,0.32105833025359,0.141245893380924,-0.0846915655662389,1.2238289137806,0.964985227898897,0.777844823545837,0.652555107905876,0.579263488163469,0.54811737150307,0.549264165109137,0.572851276166123,0.609026111858484,0.647936079370676,0.679728585887154,0.694551038592374,0.682550844670791,0.633875411306861,0.538672145685038,0.387088454989778,0.169271746405537,-0.12463057288323,-0.504471095692067,-0.98010241483652,1.39159909174578,1.02796844763604,0.766340543379705,0.593158711317192,0.494866283788904,0.457906593135249,0.468722971696636,0.513758751813473,0.579457265826166,0.652261846075126,0.718615824900758,0.764962534643473,0.777745307643676,0.743407476241777,0.648392372778184,0.479143329593304,0.222103679027546,-0.136283246578684,-0.609574114884975,-1.21132559355092
8000,0.09,80,6000017,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26917590991635,0.955639236894246,0.731374276802553,0.584413123871879,0.502787872332834,0.47453061641603,0.487673450352076,0.530248468371583,0.590287764705161,0.655823433583421,0.714887569236973,0.755512265896427,0.765729617792394,0.733571719155485,0.64707066421631,0.494258547205479,0.263167462353602,-0.0581704961087098,-0.481723233950846,-1.0194586569422,0.857611930281533,0.713615290741983,0.61426027028422,0.553384178027663,0.524824323091733,0.522418014595851,0.540002561659437,0.571415273401911,0.610493458942694,0.651074427401205,0.686995487896866,0.712093949549096,0.720207121477316,0.705172312800946,0.660826832639406,0.581007990112117,0.459553094338499,0.290299454437972,0.0670843795299574,-0.216254821266126,1.48656149199588,1.12794578368667,0.865572543923978,0.68663072841085,0.578309292850321,0.527797192945429,0.522283384399211,0.548956822914706,0.595006464194952,0.647621263942987,0.693990177861849,0.721302161654576,0.716746171024205,0.667511161673776,0.560786089306326,0.383759909624893,0.123621578332515,-0.23243994886777,-0.697235716272924,-1.28357676817991,1.39293889072305,1.03341007071071,0.774227345435628,0.602120573285582,0.503819612648334,0.46605432191165,0.475554559463294,0.519050183691033,0.583271052982631,0.654947025725855,0.72080796030847,0.767583715118241,0.782004148542934,0.750799118970313,0.660698484788146,0.498432104384196,0.250729836146231,-0.0956784615379863,-0.554062930280689,-1.13769371169411
800,0.09,80,6000018,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24447895253136,0.93016223170048,0.705529447007199,0.558552877234602,0.477204801165772,0.449457497583794,0.463283245271752,0.506654323012729,0.567543009589809,0.633921583786077,0.693762324384617,0.735037510168511,0.745719419920845,0.713780332424703,0.627192526463167,0.473928280819323,0.241959874276254,-0.0807404143829569,-0.506200306375225,-1.04644752291747,0.791785037946561,0.671003812254652,0.588157025145493,0.537946547750795,0.515074251202273,0.514242006631637,0.530151685170599,0.557505157950873,0.591004296104169,0.625350970762201,0.65524705305668,0.675394414119318,0.680494925081828,0.665250457075922,0.624362881233312,0.552534068685709,0.444465890564827,0.294860218002378,0.0984189221300723,-0.150156125920376,1.43003868616158,1.08734530547189,0.836562646166115,0.665401376986936,0.561572166677034,0.512785683979092,0.50675259763579,0.531183576389809,0.57378928898383,0.622280404160534,0.664367590662602,0.687761517232715,0.680172852613554,0.6293122655478,0.522890424778134,0.348617999047237,0.0942056570977904,-0.252635932327526,-0.70419610048603,-1.27276417863504,1.73477382644303,1.24195554976486,0.882316854815732,0.63845879863979,0.4929824382812,0.428488830784121,0.427579033192712,0.472854102551134,0.546915095903546,0.632363070294107,0.711799082766978,0.767824190366318,0.783039450136286,0.740045919121042,0.621444654364746,0.409836712911558,0.0878231518056378,-0.361994971908857,-0.957016601187764,-1.71464067898693
8000,0.09,80,6000018,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.23949027619635,0.933549321224406,0.715454673313831,0.573392724503963,0.495549866834135,0.470112492343685,0.485266993071947,0.529199761058256,0.590097188341947,0.656145666962355,0.715531588958816,0.756441346370664,0.767061331237235,0.735577935597864,0.650177551491886,0.499046570958635,0.270371386037448,-0.0476616112323414,-0.466866028811397,-0.999055474660386,0.824957395095968,0.697835600516303,0.610356301353305,0.557053883723955,0.532462733745235,0.531117237534126,0.54755178120761,0.576300750882668,0.611898532676284,0.648879512705437,0.68177807708711,0.705128611938284,0.713465503375942,0.701323137517064,0.663235900478632,0.593738178377629,0.487364357331035,0.338648823455833,0.142125962869003,-0.107669838312472,1.39217779331237,1.07012729727571,0.834704369261257,0.674398277851299,0.577698291628119,0.533093679173998,0.529073709071221,0.554127649902071,0.596744770248833,0.645414338693789,0.688625623819224,0.714867894207421,0.712630418440664,0.670402465101237,0.576673302771423,0.419932200033506,0.188668425469769,-0.128628752337503,-0.543470064806027,-1.06736624335352,1.2210902891669,0.933160963840033,0.726945884324526,0.591522922683329,0.515969950979398,0.489364841275684,0.500785465635143,0.539309696120728,0.594015404795392,0.65398046372209,0.708282744963775,0.746000120583401,0.756210462643921,0.727991643208291,0.650421534339462,0.51257800810039,0.303538936554027,0.0123821917633275,-0.371814354208754,-0.859972829299266
800,0.09,80,6000019,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.23067593620834,0.934580931362622,0.722545051756069,0.583291170953865,0.505542162521198,0.478020900023253,0.489450257025219,0.528553107092283,0.58405232378963,0.644670780682448,0.699131351335924,0.736156909315245,0.744470328185598,0.71279448151217,0.629852242860147,0.484366485794717,0.265060083881066,-0.039344089315618,-0.440123160230149,-0.948554255297339,0.823274169890813,0.699830341657546,0.61460587489412,0.562276280990989,0.537517071338606,0.535003757327427,0.549411850347905,0.575416861790494,0.60769430304565,0.640919685503825,0.669768520555474,0.688916319591052,0.693038594001012,0.676810855175809,0.634908614505896,0.562007383381729,0.452782673193761,0.301909995332447,0.10406486118824,-0.146077217848405,1.39853446104156,1.07767582592284,0.842778905477376,0.682315512780308,0.584757460906787,0.538576562931963,0.532244631930982,0.554233480978993,0.593014923151144,0.637060771522584,0.67484283916846,0.694832939163921,0.685502884584115,0.635324488504191,0.532769563999295,0.366309924144577,0.124417382015184,-0.204436249313734,-0.631779156767032,-1.16913952726956,1.05865739704947,0.844270409801388,0.691643508714622,0.592347186009642,0.537951933906912,0.520028244626898,0.530146610390067,0.559877523416885,0.600791475927818,0.644458960143331,0.68245046828389,0.706336492569963,0.707687525222013,0.678074058460509,0.609066584505915,0.492235595578698,0.319151583899323,0.0813850416882566,-0.229493538834035,-0.621913665447086
8000,0.09,80,6000019,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24550246055662,0.93936943187385,0.720986945134877,0.578552022166747,0.500261684796505,0.474312954851197,0.488902854157869,0.532228404543568,0.592486627835338,0.657874545860227,0.716589180445279,0.75682755341754,0.766786686604057,0.734663601831876,0.648655320928042,0.496958865719601,0.267771258033598,-0.0507104803029188,-0.470289327462905,-1.00276826161932,0.809093101752413,0.687434937109472,0.604495528136929,0.55485844051076,0.533107239906938,0.533825492001438,0.551596762470236,0.581004616989305,0.616632621234621,0.653064340882157,0.68488334160789,0.706673189087793,0.71301744899784,0.698499687014008,0.65770346881227,0.585212360068601,0.475609926458975,0.323479733659368,0.123405347345754,-0.130029666805893,1.39480688842047,1.0708158639505,0.834462871961453,0.674019445785147,0.577757118753406,0.533947424198051,0.530861895450904,0.556772065843789,0.599949468708528,0.648665637376944,0.691192105180857,0.715800405452092,0.710762071522471,0.664348636723815,0.564831634387949,0.400482597846693,0.15957306043187,-0.169625444524697,-0.598841383691186,-1.13980322373577,1.31162293435971,0.976994951956497,0.737493824838231,0.58043351514402,0.493127985012972,0.462891196584194,0.477037111996794,0.52287969338988,0.58773290290256,0.658910702673942,0.723727054843134,0.769495921549243,0.783531264931378,0.753147047128645,0.665657230280154,0.508375776525012,0.268616648002326,-0.0663061931487955,-0.509078784789244,-1.07238716477991
800,0.09,80,6000020,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.28833638024624,0.97224649707788,0.745457253006679,0.596075837417885,0.512209439696751,0.481965249228525,0.49345045539846,0.534772247591804,0.59403781519381,0.659354347589726,0.718829034164805,0.760569064304295,0.772681627393449,0.743273912817516,0.660453109961747,0.512326408211392,0.287000996951703,-0.0274159344320721,-0.44281719655468,-0.971095600030873,0.742246565619672,0.646516849719117,0.583250805782015,0.54776113625473,0.535360543583629,0.541361730215079,0.561077398595446,0.589820251171096,0.622902990388395,0.65563831869371,0.683338938533406,0.701317552353851,0.704886862601411,0.689359571722451,0.650048382163337,0.582265996370437,0.481325116790117,0.342538445868742,0.161218686052679,-0.0673214602117056,1.31259749979772,1.01283394150131,0.795884753238266,0.650518926712488,0.565505453627882,0.529613325688352,0.531611534597804,0.560269072060142,0.604354929779269,0.65263809945909,0.693887572803509,0.71687234151643,0.710361397301758,0.663123731863397,0.563928336905251,0.401544204131225,0.164740325245222,-0.157714308048852,-0.577050704047095,-1.1044998710456,0.933615292644157,0.779585622199977,0.670535245064299,0.600264754046555,0.562574741956174,0.551265801602587,0.560138525795224,0.582993507343516,0.613631339056894,0.645852613744787,0.673457924216627,0.690247863281843,0.690023023749866,0.666583998430127,0.613731380132056,0.525265761665083,0.39498773583864,0.216697895462156,-0.0158031666549389,-0.308714857703213
8000,0.09,80,6000020,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.23766981042629,0.932434256719726,0.714954478356224,0.573418843039945,0.49601571847505,0.470933472365703,0.486360472416064,0.530485086330296,0.591495681812561,0.657580626567021,0.716928288297838,0.757727034709175,0.768165233505192,0.736431252390053,0.650713459067919,0.499200221242952,0.270079906619315,-0.0484591170988309,-0.468228482207323,-1.001039821002,0.77054905771766,0.657677925480625,0.582289394531457,0.53902157191092,0.522512564659777,0.527400479818794,0.548323424428734,0.57991950553036,0.616826830164438,0.653683505371731,0.685127638193003,0.705797335669019,0.710330704840541,0.693365852748335,0.649540886433164,0.573493912935793,0.459863039296984,0.303286372557504,0.0984020197581141,-0.16015191206042,1.27678989630302,0.983420678742912,0.77224442694085,0.632020835707665,0.551509599854193,0.519470414191269,0.524662973529728,0.555846972680403,0.601782106454131,0.651228069661745,0.692944557114081,0.715691263621974,0.708227883996257,0.659314113047767,0.557709645587337,0.392174176425803,0.151467400373999,-0.17565098775724,-0.600421293157079,-1.13408382101468,1.29488659701887,0.970128015152407,0.737342412725058,0.584274367527775,0.498668457351513,0.468269259987223,0.480821353225859,0.524069314858373,0.585757722675718,0.653631154468847,0.715434188028712,0.758911401146267,0.771807371612464,0.741866677218256,0.656833895754596,0.504453605012437,0.272470382782731,-0.0513711931435689,-0.479326544975509,-1.02365109492214
800,0.09,80,6000021,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.2780741974123,0.963121773735759,0.738623454899988,0.592417060341609,0.512340409497238,0.486231321803492,0.501927616696989,0.547267113614346,0.61008763199218,0.678226991267108,0.739523010875748,0.781813510254718,0.792936308840633,0.760729226070112,0.673030081379772,0.517676694206229,0.282506883986102,-0.044641529843993,-0.475930727847438,-1.02352289058762,0.845830744319812,0.697929721499535,0.598399483221449,0.540399418687603,0.517088917100047,0.521627367660833,0.54717415957201,0.586888682035628,0.633930324253737,0.681458475428388,0.722632524761631,0.750611861455516,0.758555874712093,0.739623953733413,0.686975487721525,0.59376986587848,0.453166477406328,0.258324711507119,0.00240395738290315,-0.321436395764269,1.5964210404196,1.18766148254505,0.890963798831654,0.691146757290892,0.573029125934226,0.521429672773121,0.521167165819042,0.557060373083453,0.61392806257782,0.676589002313609,0.729861960302284,0.75856570455531,0.747519003084153,0.681540623900277,0.545449335015148,0.324063904440231,0.00220310018699082,-0.435314309733108,-1.0036695573086,-1.71804387452802,1.52967748446749,1.11131959245478,0.811127439801062,0.613207564460217,0.501666504386118,0.460610797532639,0.474146981853655,0.526381595303039,0.601421175834665,0.683372261402408,0.756341389960141,0.804435099461738,0.811759927861074,0.762422413112023,0.640529093168459,0.430186505984255,0.115501189513286,-0.319420318290575,-0.890471479473453,-1.61354575608147
8000,0.09,80,6000021,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26106122432549,0.95298528298141,0.732556324949729,0.588035967649256,0.507685828498801,0.479767524917179,0.4925426743232,0.534272894135676,0.593219801773421,0.657645014655246,0.715810150199964,0.755976825826385,0.766406658953324,0.735361266999591,0.651102267383999,0.50189127752536,0.275989914842486,-0.0383402032458107,-0.452837459320718,-0.979240235963424,0.827648458300913,0.704945554895623,0.620561236430365,0.569152802045075,0.54537755087969,0.543892782074144,0.559355794768375,0.586423888102319,0.619754361215911,0.654004513249087,0.683831643341784,0.703893050633938,0.708846034265485,0.69334789337636,0.6520559271065,0.57962743459584,0.470719714984318,0.319990067411868,0.122095791018428,-0.128305815056068,1.4187440587198,1.09349487769758,0.855262433483917,0.692445493367401,0.593442824636611,0.546653194580125,0.540475370486523,0.563308119644387,0.603550209342295,0.649600406868829,0.689857479512567,0.712720194562091,0.70658731930598,0.659857621032814,0.560929867031174,0.398202824589639,0.16007526099679,-0.165054056458794,-0.588786360488532,-1.12272288380384,1.17785224136866,0.903115483682206,0.708091191224557,0.581936653665557,0.513809160675051,0.49286600192288,0.508264467078887,0.549161845812913,0.604715427794802,0.664082502694396,0.716420360181536,0.750886289926065,0.756637581597825,0.72283152486666,0.638625409402411,0.49317652487492,0.275642160954029,-0.0248203926904181,-0.41905384638858,-0.917900910470615
800,0.09,80,6000022,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.19325705019522,0.899263614665961,0.69003883655541,0.554161520183431,0.480210469869893,0.456764489934663,0.47240238469761,0.515702958478603,0.575245015597509,0.639607360374197,0.697368797128535,0.737108130180391,0.747404163849634,0.716835702456132,0.633981550319752,0.487420511760364,0.265731391097836,-0.0425070073479648,-0.448715879257169,-0.96431642030991,0.70682176325262,0.61307198890113,0.551880732161032,0.518492553490163,0.508152013346363,0.516103672187471,0.537592090471327,0.567861828655768,0.602157447198634,0.635723506557765,0.663804567190998,0.681645189556173,0.68448993411113,0.667583361313706,0.626170031621742,0.555494505493075,0.450801343385545,0.307335105756992,0.120340353065253,-0.114938354231832,1.15207273628681,0.896246054864399,0.713659777094339,0.594156180977148,0.527577544513343,0.503766145703443,0.512564262547964,0.543814173047426,0.587358155202345,0.633038487013241,0.670697446480629,0.690177311605029,0.681320360386959,0.633968870826935,0.537965120925476,0.3831513886831,0.159369952100324,-0.143536910822334,-0.535726922084355,-1.02735780368522,1.01896070823139,0.756530314162513,0.577432150099869,0.469793946337078,0.421743433167766,0.421408340885555,0.456916399784069,0.516395340156933,0.58797289229777,0.659776786500205,0.71993475305786,0.756574522264361,0.75782382441333,0.711810389798392,0.60666194871317,0.430506231451288,0.171470968306371,-0.182316110427959,-0.642727274458076,-1.22163479349036
