"n","vare","B","seed","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","OG. 1","OG. 2","OG. 3","OG. 4","OG. 5","OG. 6","OG. 7","OG. 8","OG. 9","OG.10","OG.11","OG.12","OG.13","OG.14","OG.15","OG.16","OG.17","OG.18","OG.19","OG.20","NG. 1","NG. 2","NG. 3","NG. 4","NG. 5","NG. 6","NG. 7","NG. 8","NG. 9","NG.10","NG.11","NG.12","NG.13","NG.14","NG.15","NG.16","NG.17","NG.18","NG.19","NG.20","CG. 1","CG. 2","CG. 3","CG. 4","CG. 5","CG. 6","CG. 7","CG. 8","CG. 9","CG.10","CG.11","CG.12","CG.13","CG.14","CG.15","CG.16","CG.17","CG.18","CG.19","CG.20"
800,0.09,80,2000001,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.30374949970381,0.976028991190467,0.740021136965039,0.58354323494375,0.494412583042823,0.460446479178482,0.46946222126695,0.50927710722445,0.567708434967205,0.632573502411438,0.691689607473373,0.732874048069233,0.743944122115241,0.712717127527621,0.627010362222594,0.474641124116385,0.243426711125217,-0.0788155788346875,-0.504268447847104,-1.04511459799581,0.672737004730386,0.604935680234341,0.561405201548292,0.53850996385121,0.532614362322063,0.540082792139823,0.557279648483457,0.580569326531938,0.606316221464233,0.630884728459313,0.650639242696147,0.661944159353706,0.661163873610959,0.644662780646876,0.608805275640426,0.54995575377058,0.464478610216307,0.348738240156576,0.199099038770358,0.0119254012366231,0.909031443044123,0.738239180913659,0.619382500753051,0.545205132679527,0.508450806810312,0.501863253262633,0.518186202153715,0.550163383600784,0.590538527721068,0.632055364631793,0.667457624450183,0.689489037293467,0.690893333278869,0.664414242523617,0.602795495144935,0.498780821260052,0.345113950986192,0.134538614440582,-0.140201458259552,-0.486362536996983
8000,0.09,80,2000001,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25949070933548,0.948750276300555,0.726717152012597,0.581486719721776,0.501154362678259,0.473815464132212,0.4875654073338,0.530499575533191,0.590713351980551,0.656302119926046,0.715361262619842,0.755986163312105,0.766272205253002,0.734314771692699,0.648209245881362,0.496051011069157,0.265935450506252,-0.0540420525571893,-0.475786114870999,-1.01120135318501,0.812098016310021,0.685214003797808,0.599041989271104,0.547835514401407,0.525848120860216,0.527333350319029,0.546544744449346,0.577735844922665,0.615160193410484,0.653071331584302,0.685722801115618,0.70736814367593,0.712260900936737,0.694654614569537,0.648802826245829,0.568959077637112,0.449376910414884,0.284309866250644,0.0680114868158906,-0.205264686217878,1.30150645468833,0.965214880721733,0.725676169640945,0.569802575344767,0.484506351732001,0.456699752701452,0.47329503215192,0.52120444398221,0.587340242091124,0.658614680377464,0.721940012740034,0.764228493077636,0.772392375289072,0.733343913273146,0.63399536092866,0.461258972154418,0.202047000849221,-0.156728299088128,-0.628154673758825,-1.22531986926407
800,0.09,80,2000002,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24975130158888,0.951518959266104,0.737954059415366,0.597692422173525,0.519369867677437,0.491622216063962,0.503085287469959,0.542394902032285,0.598186879887799,0.65909704117336,0.713761206025825,0.750815194582055,0.758894826978906,0.726635923353237,0.642674303841908,0.495645788581776,0.274186197709699,-0.033068648637463,-0.437482930322853,-0.950420827209611,0.748796886706914,0.657443560329779,0.596814980086402,0.562436613238342,0.549833927047158,0.554532388774407,0.572057465681648,0.59793462503044,0.627689334082342,0.656847060098911,0.680933270341707,0.695473432072287,0.695993012552211,0.678017479043036,0.637072298806322,0.568682939103627,0.468374867196509,0.331673550346526,0.154104455815238,-0.0688069491357969,1.00797876394196,0.798882345825357,0.653720611509878,0.563436696885174,0.518973737840888,0.511274870266668,0.531283230052157,0.569941953087001,0.618194175260846,0.666983032463336,0.707251660584118,0.729943195512836,0.726000773139135,0.686367529352662,0.60198660004306,0.463801121099976,0.262754228413055,-0.0102109421280582,-0.364151254633718,-0.80812357321428
8000,0.09,80,2000002,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24950979372179,0.943018461959115,0.724056317054219,0.580874057010737,0.501722379832304,0.474851983522557,0.488513566085131,0.530957825523662,0.590435459841786,0.655197167043138,0.713493645131356,0.753575592110074,0.763693705982928,0.732098684753555,0.64704122642559,0.496772029002669,0.269541790488429,-0.0463987911134969,-0.46279901779947,-0.991408191565857,0.790862877550395,0.673838271980113,0.594462887086229,0.547442583730033,0.527483222772813,0.52929066507586,0.547570771500464,0.577029402907913,0.612372420159499,0.648305684116509,0.679535055640235,0.700766395591966,0.706705564832991,0.692058424224601,0.651530834628084,0.579828656904731,0.471657751915832,0.321723980522675,0.124733203586551,-0.12460871803125,1.18599924697444,0.88946086158754,0.680395479767889,0.546850593283451,0.47687369390219,0.458512273392065,0.47981382352104,0.528825836057077,0.593595802768135,0.662171215422178,0.722599565787168,0.762928345631065,0.771205046721832,0.735477160827431,0.643792179715822,0.484197595154968,0.244740898912831,-0.0865304172426276,-0.521568861543446,-1.07232694222166
800,0.09,80,2000003,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26196240473044,0.958995489406742,0.741929134791759,0.599192131089779,0.519213268505085,0.490421337241961,0.501245127504693,0.540113429497562,0.595455033424855,0.655698729490853,0.709273307899841,0.744607558856104,0.750130272563925,0.714270239227588,0.625456249051376,0.472117092239575,0.242681558996467,-0.074421560473664,-0.490763475966533,-1.01791539727786,0.928459105882415,0.769437892097911,0.655595417354303,0.580974333324811,0.539617291682659,0.525566944101068,0.532865942253261,0.55555693781246,0.587682582451886,0.623285527844763,0.656408425664311,0.681093927583754,0.691384685276314,0.681323350415212,0.644952574673671,0.576315009724912,0.469453307242159,0.318410118898633,0.117228096367556,-0.140050108677849,1.27393343744359,0.948039558330853,0.717569581187419,0.569288749056209,0.489962304980142,0.466355492002136,0.48523355316511,0.533361731511984,0.597505270085676,0.664429411929104,0.720899400085188,0.753680477596846,0.749537887506997,0.695236872858561,0.577542676694454,0.383220542057598,0.099035711990909,-0.288246570462693,-0.791861062260289,-1.42504252035896
8000,0.09,80,2000003,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.2582852915263,0.948565109244853,0.727266283827028,0.582545534463533,0.502559580345079,0.475465140662374,0.489418934606128,0.532577681367051,0.593098100135852,0.65913691010324,0.718850830459925,0.760396580396616,0.771930879104022,0.741610445772854,0.65759199959382,0.508032259757629,0.281087945454992,-0.0350842241233822,-0.452327529786785,-0.982485252344506,0.828293880326553,0.695978930927562,0.605398091201488,0.550764120074199,0.526289776471567,0.526187819319462,0.544671007543754,0.575952100070314,0.614243855825013,0.653759033733721,0.688710392722307,0.713310691716644,0.7217726896426,0.708309145426048,0.667132817992856,0.592456466268896,0.478492849180038,0.319454725652152,0.10955485461111,-0.15699400501722,1.13912323545531,0.859792433722418,0.664054267049203,0.54040902479647,0.47735699632502,0.463398470995657,0.487033738169183,0.536763087206401,0.601086807468113,0.668505188315123,0.727518519108232,0.766627089208242,0.774331187975958,0.739131104772181,0.649527128957714,0.494019549893359,0.26110865693992,-0.0607052605418021,-0.482921913191004,-1.01704101164688
800,0.09,80,2000004,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.18527918020089,0.900564013695562,0.698495520425328,0.567847101175345,0.497392156730771,0.475904087876763,0.492156295398479,0.534922180081074,0.592975142709708,0.655088584069536,0.710035904945717,0.746590506123407,0.753525788387764,0.719615152523946,0.633631999317109,0.48434972955241,0.260541744015008,-0.0490185565099414,-0.45555777123728,-0.970302499381851,0.690948088574502,0.625624750737614,0.582848964545087,0.559305007452355,0.551677156914851,0.556649690388011,0.570906885327268,0.591133019188057,0.614012369425811,0.636229213495965,0.654467828853953,0.66541249295521,0.665747483255169,0.652157077209264,0.621325552272931,0.569937185901602,0.494676255550712,0.392227038675695,0.259273812731986,0.0925008551750185,1.01842049384011,0.837742420494602,0.706728827700622,0.618791706547359,0.567343048123998,0.545794843519724,0.547559083823722,0.566047760125176,0.594672863513272,0.626846385077194,0.655980315906127,0.675486647089256,0.678777369715766,0.659264474874841,0.610359953655667,0.525475797147428,0.398023996439309,0.221416542620495,-0.010934573219829,-0.305617359992478
8000,0.09,80,2000004,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24997804710335,0.94271856301041,0.723469880183104,0.580392569276528,0.501647200945783,0.475394345845968,0.489794574632184,0.533008457959533,0.593196566483113,0.658519470858026,0.717137741739371,0.757211949782249,0.766902665641761,0.734370459973007,0.647775903431086,0.495279566671101,0.26504202034815,-0.0547761648826657,-0.476014418366246,-1.01051216944749,0.819542494528678,0.697742916723871,0.614432257364579,0.564187651200337,0.541586232980681,0.541205137455146,0.557621499373265,0.585412453484574,0.619155134538608,0.653426677284903,0.682804216472992,0.701864886852411,0.705185823172694,0.687344160183377,0.642917032633994,0.566481575274081,0.452614922853172,0.295894210120802,0.0908965718265062,-0.167800857280181,1.37018524807468,1.0124753425974,0.75625796561449,0.587935432266471,0.493910057693863,0.460584157037187,0.474360045436964,0.521640038033715,0.588826449967961,0.662321596380223,0.728527792411022,0.773847353200877,0.784682593890312,0.747435829619846,0.648509375529999,0.474305546761295,0.211226658454252,-0.154324974250608,-0.635947036212764,-1.2472372122917
800,0.09,80,2000005,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.20987376159655,0.909572932545476,0.696383765640904,0.558499689637285,0.484114133289066,0.461420525350694,0.478612294576617,0.523882869721281,0.585425679539135,0.651434152784626,0.710101718212201,0.749621804576308,0.758187840631393,0.723993255131905,0.635231476832291,0.480095934486999,0.246780056850475,-0.0765227273228335,-0.501618989278478,-1.04031530026201,0.663519528433257,0.589519555355911,0.544378703680371,0.523597736722788,0.522677417799315,0.537118510226103,0.562421777319304,0.594087982395071,0.627617888769555,0.658512259758908,0.682271858679282,0.69439744884683,0.690389793577702,0.66574965618805,0.615977799994028,0.536574988311786,0.423041984457477,0.270879551747252,0.0755884534972641,-0.167330546976336,0.878380750767629,0.690483829482526,0.566331473080535,0.496383628102551,0.471100241089468,0.480941258582181,0.516366627121584,0.567836293248571,0.625810203504037,0.680748304428876,0.723110542563983,0.743356864450252,0.731947216628577,0.679341545639853,0.575999798024974,0.412381920324834,0.178947859080328,-0.133842439167649,-0.535529027878204,-1.03565196051044
8000,0.09,80,2000005,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26557647516925,0.954455199057478,0.73190930154503,0.586063150234871,0.505041112729965,0.476967556633278,0.489966849547772,0.532163359076413,0.591681452822165,0.656645498387992,0.715179863376858,0.755408915391728,0.765457022035567,0.733448550911339,0.647507869622007,0.495759345770536,0.266327346959892,-0.0526637592069634,-0.473089605127064,-1.00682582319745,0.782979899645169,0.669983036541262,0.594075285010777,0.549945605341973,0.532282957823109,0.535776302742442,0.555114600388232,0.584986811048737,0.620081895012214,0.655088812566923,0.684696524001123,0.70359398960307,0.706470169661025,0.688014024463244,0.642914514297988,0.565860599453514,0.45154124021808,0.294645396879946,0.0898620297273686,-0.168119900951393,1.22259350565919,0.914260650202359,0.696496838522846,0.556900776669499,0.483071170691165,0.462606726636689,0.483106150554919,0.5321681484947,0.59739142650488,0.666374690634304,0.726716646931819,0.766016001446272,0.771871460226509,0.731881729321377,0.633645514779721,0.464761522650388,0.212828458982226,-0.134554970175921,-0.589790058775205,-1.16527810076678
