"n","vare","B","seed","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","OG. 1","OG. 2","OG. 3","OG. 4","OG. 5","OG. 6","OG. 7","OG. 8","OG. 9","OG.10","OG.11","OG.12","OG.13","OG.14","OG.15","OG.16","OG.17","OG.18","OG.19","OG.20","NG. 1","NG. 2","NG. 3","NG. 4","NG. 5","NG. 6","NG. 7","NG. 8","NG. 9","NG.10","NG.11","NG.12","NG.13","NG.14","NG.15","NG.16","NG.17","NG.18","NG.19","NG.20","CG. 1","CG. 2","CG. 3","CG. 4","CG. 5","CG. 6","CG. 7","CG. 8","CG. 9","CG.10","CG.11","CG.12","CG.13","CG.14","CG.15","CG.16","CG.17","CG.18","CG.19","CG.20"
800,0.09,80,7000001,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.22973298357179,0.928454466823406,0.714371681156071,0.575666502425955,0.500520806489229,0.477116469202063,0.493635366420627,0.538259374001091,0.599170367799626,0.664550223672402,0.72258081747559,0.761444025065359,0.76932172229788,0.734395785029324,0.64484808911586,0.488860510413659,0.254614924778891,-0.0697067919322744,-0.495922763863665,-1.03585111515911,0.741567754472491,0.629063995611623,0.55684166677282,0.518913269081422,0.509291303662769,0.521988271642203,0.551016674145064,0.590389012296692,0.634117787222427,0.676215500047611,0.710694651897583,0.731567743897685,0.732847277173256,0.708545752849637,0.652675672052169,0.559249535906192,0.422279845537046,0.235779102070072,-0.00624019336938928,-0.309765539655998,1.1676840800259,0.874578874866438,0.670219321759316,0.542232869999734,0.4782469688829,0.465889067704018,0.492786615758297,0.546567062340942,0.614857856747159,0.685286448272154,0.745480286211135,0.783066819859308,0.785673498511878,0.740927771464052,0.636457088011037,0.459888897448038,0.198850649070263,-0.159030207827084,-0.626126223948794,-1.21480994999966
8000,0.09,80,7000001,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25978096488443,0.949340513375489,0.727354688576622,0.581981308210992,0.50137819000176,0.473703151672091,0.487114010945146,0.529768585544088,0.589824693192081,0.655440151612286,0.714772778527866,0.755980391661985,0.767220808737804,0.736651847478487,0.652431325607197,0.502717060847095,0.275666870921344,-0.0405614264468916,-0.457810013534451,-0.98792107261817,0.84664211795784,0.707255553066403,0.611301320595207,0.552782357452094,0.525701600544904,0.524061986781476,0.54186645306965,0.573117936317268,0.611819373432169,0.651973701322194,0.687583856895182,0.712652777058974,0.72118339872141,0.70717865879033,0.664641494173574,0.587574841778983,0.469981638514396,0.305864821287655,0.0892273270065982,-0.185927907420933,1.412266452484,1.04178625394883,0.774787370239473,0.59761549633657,0.496616327220759,0.458135557872677,0.468518883272963,0.514111998402256,0.581260598241194,0.656310377770416,0.72560703197056,0.775496255822265,0.792323744306169,0.762435192402911,0.672176295093129,0.507892747357462,0.255930244176549,-0.0973655194689733,-0.565648848598465,-1.16257404823129
800,0.09,80,7000002,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24241322932654,0.949198482470008,0.740419491852466,0.604654602238228,0.530482158391607,0.506480505076918,0.521227987058472,0.563302949100582,0.621283735967563,0.683748692423726,0.739276163233385,0.776444493160852,0.783832026970442,0.750017109426465,0.663578085293237,0.513093299335069,0.287141096316276,-0.025700178998832,-0.43685218184594,-0.957736567460735,1.00576064419243,0.833420530386049,0.708955387551421,0.626156023347263,0.5788132454323,0.560717861465258,0.56566067910486,0.58743250600983,0.619824149838893,0.656626418250774,0.691630118904197,0.718626059457885,0.731405047570564,0.723757890900958,0.689475397107791,0.622348373849787,0.516167628785672,0.364723969574168,0.161808203874001,-0.0987888606561045,1.5316229205737,1.15746561204542,0.882543480244346,0.694074781891124,0.579277773706387,0.525370712410768,0.519571854724903,0.549099457369425,0.60117177706497,0.663007070532171,0.721823594491665,0.764839605664085,0.779273360770065,0.752343116530242,0.671267129665248,0.523263656895719,0.295550954942289,-0.0246527194744069,-0.450129109633734,-0.993659958815059
8000,0.09,80,7000002,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.2479697874297,0.941229402438338,0.722574648603894,0.580147569584955,0.502090209040111,0.476544610627954,0.491652818007074,0.535556874836062,0.596398824773508,0.662320711478004,0.721464578608139,0.761972469822504,0.771986428779691,0.739648499138289,0.65310072455689,0.500485148694084,0.269943815208462,-0.0503812322413854,-0.472347949996868,-1.00781429439939,0.794658511059732,0.681553475530645,0.605011155523858,0.559848933572898,0.540884192211291,0.542934313972566,0.560816681390249,0.589348676997867,0.623347683328949,0.657631082917021,0.687016258295611,0.706320591998246,0.710361466558454,0.693956264509761,0.651922368385695,0.579077160719783,0.470238024045553,0.320222340896532,0.123847493806247,-0.124069134691774,1.20829516501242,0.932473065905688,0.734864075698944,0.604934099958451,0.532149044250471,0.505974814141269,0.515877315197106,0.551322452984247,0.601776133068955,0.656704261017492,0.705572742396123,0.73784748277111,0.742994387708717,0.710479362775207,0.629768313536842,0.490327145559887,0.281621764410605,-0.00688192434474184,-0.385718015139889,-0.865420602408575
800,0.09,80,7000003,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.22635321794517,0.913502857644963,0.691108480695327,0.546959931062165,0.468847052711377,0.444559689608864,0.461887685720529,0.508620885012272,0.572549131449993,0.641462268999595,0.703150141626979,0.745402593298044,0.756009467978694,0.722760609634829,0.633445862232349,0.475855069737157,0.237778076115152,-0.0929952746677626,-0.528675138645687,-1.08147167185272,0.892109686284181,0.758348562000489,0.662028481291203,0.598234403524266,0.562051288067619,0.548564094289205,0.552857781556967,0.570017309238848,0.59512763670279,0.623273723316736,0.649540528448627,0.669013011466408,0.67677613173802,0.667914848631405,0.637514121514507,0.580658909755269,0.492434172721631,0.367924869781538,0.202215960302932,-0.00960759634624559,1.43260288930709,1.09640390034256,0.847153499305563,0.673821970080634,0.565379596552296,0.510796662605078,0.499043452123506,0.519090248992106,0.559907337095407,0.610465000317933,0.659733522544214,0.696683187658774,0.710284279546142,0.689507082090843,0.623321879177406,0.500698954690356,0.31060859251422,0.0420210765335255,-0.316093309367201,-0.774764281303432
8000,0.09,80,7000003,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24488730601886,0.937422675394999,0.718122430617348,0.575126047989146,0.496573003813635,0.470602774394059,0.48535483603366,0.528968665035679,0.589583737703361,0.655339530339947,0.714375519248679,0.754831180732802,0.764845991095556,0.732559426640184,0.64611096366993,0.493640078488036,0.263286247397744,-0.0568110532977043,-0.478512347295065,-1.01367815829109,0.825722871211269,0.695261482042732,0.605692481445731,0.551347490963534,0.526558132139409,0.525656026516622,0.542972795638441,0.572840061048134,0.609589444288968,0.64755256690421,0.681061050437127,0.704446516430988,0.712040586429058,0.698174881974607,0.6571810246109,0.583390635881206,0.471135337328792,0.314746750496925,0.108556496928872,-0.153103801832098,1.29859394481495,0.968981886255898,0.733103032513517,0.578433210745425,0.492448248109239,0.462623971762577,0.476436208863054,0.521360786568288,0.584873532035895,0.654450272423492,0.717566834888694,0.76169904658912,0.774322734682386,0.742913726326109,0.654947848677904,0.497900928895389,0.259248794136181,-0.0735327284421052,-0.512967811681851,-1.07158062842544
800,0.09,80,7000004,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26441066395795,0.948252935158349,0.72331382377759,0.577283008327656,0.49785016732053,0.472704979268195,0.489537122682633,0.536036276075829,0.599892117959764,0.668794326846421,0.730432581247785,0.772496559675837,0.782675940642561,0.748660402659939,0.658139624239955,0.498803283894592,0.258341060135833,-0.0755573685243406,-0.515202323573944,-1.072904126501,0.875069224773476,0.720473314075218,0.615187230617114,0.552188777976704,0.524455759731529,0.524965979459128,0.546697240737044,0.582627347142815,0.625734102253983,0.668995309648088,0.70538877290267,0.72789229559527,0.729483681303428,0.703140733604685,0.64184125607658,0.538563052296656,0.386283925842452,0.177981680291508,-0.0933658807786357,-0.434780953790437,1.43939109758729,1.02348643781296,0.730611529611611,0.543743375629263,0.445858978511949,0.4199353409057,0.448949465456545,0.515878354810515,0.60369901161364,0.695388438511951,0.773923638151479,0.822281613178252,0.823439366238303,0.760373899977661,0.616062217042356,0.373481320078419,0.01560821173188,-0.47458010535123,-1.11410662852488,-1.91999435514304
8000,0.09,80,7000004,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25108091024043,0.943557883135918,0.723940333094283,0.580420295658468,0.501189806371413,0.474440900776061,0.488365614415354,0.531155982832236,0.591004041569647,0.65610182617053,0.714641372177828,0.754814715134482,0.764813890583435,0.732830934067629,0.647057881130007,0.49568676731351,0.26690962816108,-0.0510815007843393,-0.470094583979807,-1.00193758588238,0.799130137747465,0.679108131287924,0.597675222735894,0.549398863182191,0.528846503717629,0.530585595433022,0.549183589419186,0.579207936766935,0.615226088567084,0.651805495910447,0.683513609887839,0.704917881590075,0.710585762107969,0.695084702532337,0.652982153953992,0.57884556746375,0.467242394152425,0.312740085110831,0.109906091429784,-0.146692135799902,1.20585528431874,0.927018742754053,0.727013388788196,0.59531474230494,0.521398323188051,0.494739651321298,0.504814246588446,0.541097628873264,0.593065318059517,0.650192834030974,0.701955696671401,0.737829425864565,0.747289541494234,0.719811563444174,0.644871011598153,0.511943405839937,0.310504266053294,0.03002911212199,-0.340006536070207,-0.81012715863953
800,0.09,80,7000005,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.22704044098087,0.927564329472829,0.714892610378642,0.57726159492205,0.502907594326798,0.480066919816628,0.496975882615282,0.541870793946504,0.602987965034036,0.668563707101621,0.726834331373002,0.766036149071922,0.774405471422124,0.740178609647349,0.651591874971342,0.496881578617844,0.2642840318106,-0.05796445422665,-0.481627568270161,-1.01846899909619,0.749576147428714,0.636614943094638,0.563340343126692,0.523978973089752,0.51275745854869,0.523902425068378,0.551640498213691,0.5901983035495,0.63380246664068,0.676679613052102,0.713056368348641,0.73715935809517,0.743215207856561,0.725450543197687,0.678091989683422,0.595366172878639,0.47149971834821,0.300719251657009,0.0772513983699094,-0.204677215948217,1.09046717547181,0.832682189226975,0.652890060733248,0.540394348852604,0.48449861244702,0.47450641037847,0.499721301508932,0.54944684470038,0.61298659881479,0.679644122714139,0.738722975260402,0.779526715315555,0.791358901741574,0.763523093400435,0.685322849154113,0.546061727864584,0.335043288393825,0.0415710896038097,-0.345051309643484,-0.835520350486082
8000,0.09,80,7000005,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25516107825162,0.9494570424982,0.730947028075609,0.587927220699788,0.508693806086675,0.481542969952212,0.494770898012338,0.536673775982994,0.59554778958012,0.659689124519656,0.717393966517541,0.756958501289717,0.766678914552124,0.734851392020701,0.649772119411388,0.499737282440127,0.273043066822856,-0.0420143417244832,-0.457138757485951,-0.984033994745608,0.805378197316667,0.685077855497019,0.60331886371509,0.554667298208275,0.533689235213968,0.534950750969563,0.553017921712454,0.582456823680035,0.6178335331097,0.653714126238844,0.68466467930486,0.705251268545141,0.710039970197084,0.69359686049808,0.650488015685525,0.575279511996813,0.462537425669337,0.306827832940491,0.10271681004767,-0.155229566771732,1.33601513952592,0.994771158682016,0.74954623726299,0.587623517598468,0.496286142018073,0.462817252851428,0.474499992428157,0.518617503077883,0.582452927130227,0.653289406914815,0.718410084761267,0.765098102999207,0.780636603958259,0.752308729968045,0.667397623358188,0.513186426458312,0.276958281598038,-0.0540036688930098,-0.492416282685208,-1.05099641744893
