"n","vare","B","seed","pi.cc","ghat.N.1","ghat.N.2","ghat.N.3","ghat.O.1","ghat.O.2","ghat.O.3","ghat.C.1","ghat.C.2","ghat.C.3","stde.N.1","stde.N.2","stde.N.3","stde.O.1","stde.O.2","stde.O.3","stde.C.1","stde.C.2","stde.C.3"
2000,0.05,30,7000001,0.05,0.460985475818566,0.528145080811895,0.59537055315072,0.481877995220337,0.560185290147575,0.638596709676999,0.493024862658497,0.546359255529351,0.599773969874682,0.0542621874912354,0.0440647370503786,0.0711481000201112,0.0664021125633356,0.0440747536656473,0.0732699459782595,0.0822173458246936,0.0506997401821098,0.0981996252423178
2000,0.05,30,7000001,0.25,0.438916774085132,0.488736323250038,0.538664572945659,0.430110798590196,0.488089183862364,0.546169195591677,0.401570686559172,0.486835377626504,0.572227162421109,0.0285361022742462,0.0206888661375192,0.0297443049272545,0.0313549237796538,0.0219455090744934,0.0336539138264288,0.0453682617072841,0.0273315871220786,0.0455787977221048
2000,0.05,30,7000001,0.5,0.427660313782446,0.490286298241112,0.553013520893645,0.422066960933124,0.489991835051104,0.557972495277533,0.391512957502102,0.48415630447743,0.57691731424183,0.0210895225799891,0.0155033239315761,0.0230702853129768,0.0243240432631756,0.0169372657020263,0.0259628834742499,0.0291278642039137,0.020099277396235,0.0347066710629292
2000,0.05,30,7000002,0.05,0.454233204501686,0.478323850798738,0.502386183060188,0.361804948462951,0.453208880948262,0.544670491917461,0.400557454024312,0.476202553858508,0.5518992333993,0.0609348336656492,0.0398220039160016,0.05902872455812,0.0590391152505857,0.0367966940701886,0.0593977989664645,0.104569755930594,0.0504080061196477,0.105862206037448
2000,0.05,30,7000002,0.25,0.445804265580892,0.479258923584327,0.512587532329246,0.420100997283266,0.46821230624528,0.51622720424665,0.392350616206624,0.491060123481181,0.589590921070237,0.0296497985004443,0.0198964782391288,0.0288898471410658,0.0320021566908907,0.0213129464708413,0.0324036458995591,0.0489746684607311,0.0271695740843842,0.0533862634416596
2000,0.05,30,7000002,0.5,0.429771563628405,0.475890484960941,0.52196491443861,0.399121931493896,0.472492445151436,0.545761663297987,0.373988523309958,0.477023201638092,0.580033022195535,0.02323630662746,0.0155966523781302,0.0230339934398949,0.0253578420040804,0.0166367175718959,0.0259606807013214,0.037324051306748,0.0210308777154902,0.0392414608464319
2000,0.05,30,7000003,0.05,0.404023367793164,0.494660629043232,0.585368081369088,0.361943599319179,0.494665139066123,0.627287609986386,0.386526444603342,0.499683035554564,0.612963379511509,0.046732108968355,0.0364775498889132,0.0523111578879547,0.0502003604122526,0.0385567010977917,0.0613913584294429,0.0680747267172242,0.0424471400452579,0.0689109741067209
2000,0.05,30,7000003,0.25,0.391441892349876,0.484988934562779,0.57870860418671,0.383811236591674,0.491988194788561,0.600215861155357,0.322792199964919,0.477482763280567,0.632432115883924,0.0278188866049549,0.0195556080708853,0.0282905943276737,0.0296201684804479,0.020271705925196,0.0309013914522425,0.0531403680142138,0.0254575063093902,0.0437965305010505
2000,0.05,30,7000003,0.5,0.396683355447696,0.477842202306957,0.559191011843186,0.380130286381951,0.477559882317261,0.575093113052849,0.340840441880668,0.470437009266242,0.600289779748359,0.0222572906933754,0.0154593561315532,0.0230429324122,0.0254801463936064,0.0170184683182211,0.0259172943646973,0.0411929859066623,0.019201799139318,0.038331788860916
2000,0.05,30,7000004,0.05,0.459237600212209,0.508808043723886,0.558399780031195,0.432382733611136,0.49307327868793,0.553709279635187,0.441017236430631,0.531774108797271,0.622473965536927,0.0598347226371215,0.0388867433720236,0.05626667163446,0.059841289254989,0.0370969676782663,0.0627311921233047,0.0940815049047026,0.0464047070764914,0.0861688508465228
2000,0.05,30,7000004,0.25,0.438926262842633,0.494563414118961,0.550118921008883,0.385680804307973,0.489536875722151,0.593315989475678,0.419010714537544,0.495043933111678,0.570862843100175,0.030101394800414,0.0198372548604694,0.030481826350407,0.0313223873061908,0.0199094549515144,0.0319223676352182,0.0517038154785595,0.023728036703799,0.0399911011364885
2000,0.05,30,7000004,0.5,0.42920159660186,0.492620039144754,0.555984766865475,0.406760367734874,0.497301495719564,0.587772906690182,0.398118934722692,0.491161673417676,0.584037792592186,0.0216727872462942,0.0148119605697294,0.0218582589465448,0.0241151612518389,0.0156798544074491,0.0252053771720804,0.0346439289464305,0.0174857109850114,0.0317393966180713
2000,0.05,30,7000005,0.05,0.470035125487365,0.504086992972678,0.538091773085247,0.419017004903389,0.477474677225876,0.535889648993488,0.495602080995451,0.529016241568814,0.562268404321919,0.0512625013125517,0.0358712142826277,0.0529201374953095,0.0539551141577403,0.0376119264888891,0.0548443848109376,0.0729906653869281,0.042703170677007,0.0737997099592057
2000,0.05,30,7000005,0.25,0.432051414685077,0.473663137003907,0.515275686047629,0.404268049030409,0.473671190036298,0.543090571624521,0.416494305601953,0.472749615262143,0.528940738437368,0.0271943139031075,0.0188017236500011,0.027060226090678,0.0313768111960772,0.0205055297641095,0.0317045447500319,0.039798623894573,0.0229995558149241,0.0400564877103531
2000,0.05,30,7000005,0.5,0.426745299258967,0.478816773551446,0.530899818211301,0.393562639728352,0.478510179143099,0.563466160805954,0.405746996929769,0.4777956700427,0.549802552190764,0.0211768865508996,0.0151187553693309,0.0213922058720243,0.0247112659886963,0.0166052341557231,0.0250482936067229,0.02982397404141,0.0189816707803968,0.0305706264728909
2000,0.05,30,7000006,0.05,0.353130116394796,0.49059898785183,0.628303853697041,0.385075597849163,0.51476724774425,0.644650300701458,0.287219884159568,0.487796570270465,0.688642191494128,0.057854181147098,0.0431658990334137,0.0590275290354593,0.0592200355765643,0.0441437090314926,0.060525811437816,0.110225891620634,0.0603005172799444,0.0826007985545374
2000,0.05,30,7000006,0.25,0.402229743370614,0.486077719677957,0.570247272248527,0.402111951697713,0.487132708294482,0.572512388497168,0.401983450143219,0.490248193785247,0.57891813628925,0.0241726189915895,0.0189131842090484,0.0282751978796706,0.0276706244572698,0.0198068741767088,0.0323139038098224,0.0357486249363556,0.023340688883157,0.0365937115810832
2000,0.05,30,7000006,0.5,0.383229485600314,0.480885733579192,0.578762239951909,0.370681991872455,0.480795105183366,0.591132198990872,0.346181806031961,0.477894115154305,0.609828158656828,0.0192663744191652,0.0147351550994847,0.0218688247508077,0.0217737808104482,0.0156990312815712,0.0250041951108442,0.0283503329940851,0.0180819396387708,0.0297502208536513
2000,0.05,30,7000007,0.05,0.35425862331609,0.507454192825415,0.660753286327071,0.31823701846085,0.46229066706543,0.606474989858508,0.302169203142381,0.5432168808305,0.784188253024488,0.052103348718248,0.037483077438074,0.0568994330097538,0.0643186822057527,0.0389419104910606,0.0609032848499349,0.100834064548174,0.0464279686486583,0.0888633357374396
2000,0.05,30,7000007,0.25,0.37395887792277,0.495827448322946,0.617921463980398,0.351117249016246,0.491100862094878,0.631319152277689,0.289055933155989,0.525802273924901,0.762785680282847,0.0283734667591495,0.0206868650690704,0.0303616025144232,0.0326140754631252,0.0216225831627877,0.0344479274835608,0.056729177365651,0.0244829947761423,0.0606464608770296
2000,0.05,30,7000007,0.5,0.401054945824074,0.489564323277463,0.578218668478893,0.368772213539668,0.488378353488057,0.608115133676183,0.364999049958639,0.508457754523818,0.652068077360209,0.0224704991968672,0.0157199025045001,0.023587726874276,0.025700243197654,0.0165808081323968,0.0261030752909583,0.0408035428916794,0.0198679755015167,0.0405788603055115
2000,0.05,30,7000008,0.05,0.406812249436077,0.477634350764134,0.548463350043053,0.36388223268781,0.470033531987301,0.576228536261825,0.361152723129307,0.482827260455146,0.604468585285859,0.045334506522781,0.0374513363585668,0.0570203944955293,0.0526527100492019,0.037698960860915,0.0599924193751958,0.0547207596541847,0.0420839570489833,0.0847670661462789
2000,0.05,30,7000008,0.25,0.374834157685451,0.488525111627621,0.602354588265178,0.317612504538772,0.487295441604453,0.65712798068086,0.31882836429687,0.492284681587494,0.665918062957513,0.0244959128134087,0.0183295125507371,0.0280536264386143,0.0266749104664618,0.0183295160189285,0.030275477583735,0.0341732486018755,0.0204624761677886,0.0397454434231815
2000,0.05,30,7000008,0.5,0.385053350301669,0.47829255014322,0.571611757459932,0.344123029643956,0.485278159164009,0.626517215871324,0.311333681786183,0.474790670460649,0.638313686539799,0.02045525718325,0.0144933236828658,0.0220570841929251,0.023406164763223,0.0153406946822412,0.0245693013796461,0.036409326027823,0.0163502333121479,0.0428930587821008
2000,0.05,30,7000009,0.05,0.422259318663668,0.485259822022692,0.548331066826441,0.41941281638343,0.4835607928196,0.547675972543279,0.431237000960124,0.492516316189047,0.553736198442567,0.0581983456091861,0.0400328106432895,0.0581042840599548,0.0642061399960152,0.0439076531124193,0.0628776241925069,0.0887996030235892,0.0481196029140086,0.0719267403190687
2000,0.05,30,7000009,0.25,0.409870987916052,0.463755620871289,0.517759374218748,0.386717863986866,0.457584962328614,0.528492743004083,0.410860163076934,0.467767610085683,0.524764678043218,0.0271112821774093,0.0196419878848707,0.0294422500952405,0.0307493244588316,0.0206458066531417,0.0319707421019174,0.0382921282848281,0.024796656498937,0.0418133822068192
2000,0.05,30,7000009,0.5,0.37275395245867,0.451625761995136,0.530652747505541,0.342489210743187,0.446904474651157,0.55143351601482,0.347789171566957,0.441993059199764,0.53634715513547,0.0199182863141729,0.0145210988366682,0.0216637921983707,0.0232797521230866,0.0156944071634035,0.0248614283721702,0.0270556355137478,0.0169563421487906,0.0292368511510556
2000,0.05,30,7000010,0.05,0.355983296843748,0.50025595949297,0.644606894061612,0.339582436227905,0.493793095471639,0.648011824615249,0.296328761940291,0.501346735351083,0.706336414643223,0.0433683229205175,0.0312969323602154,0.042191752510212,0.0489459341609849,0.0333112422120403,0.0496559037944657,0.0583940173188069,0.0337045754191865,0.0530455221476452
2000,0.05,30,7000010,0.25,0.394015835500724,0.497885069819675,0.601737563181627,0.345610622981313,0.477872015077508,0.610111861056991,0.319674255807749,0.497318675782499,0.674836806405898,0.0268010077215629,0.0193506403580472,0.0266818815054685,0.0297899995519169,0.0189185518957812,0.0297618614694358,0.0364092267502237,0.0218082510976848,0.0368977984708419
2000,0.05,30,7000010,0.5,0.405677399352194,0.496729119354399,0.587778771153136,0.354667112052442,0.478793646817768,0.602891837418316,0.358811216112741,0.499007636632545,0.639094601965394,0.0213562090844112,0.0151507002124872,0.0211913627356241,0.0231570521082985,0.0157275331902506,0.0236929979029207,0.030539732390563,0.0187299904169031,0.0290846954609023
2000,0.05,30,7000011,0.05,0.533009395058343,0.511978929981354,0.490850937583829,0.491942714570867,0.518361880799437,0.544672080307053,0.600865307351866,0.546180636735647,0.491228280897592,0.0595867037618174,0.0397482157774685,0.0507273390341648,0.0687518767368184,0.0413239590092027,0.0508675958947123,0.0786056958948716,0.0466521106428892,0.0588965000666496
2000,0.05,30,7000011,0.25,0.47641267728621,0.532928030329263,0.589499796023461,0.440960521644821,0.525782980615679,0.610666282976551,0.533625561358694,0.580125964064363,0.626618426138679,0.028234291522479,0.0208150232935136,0.032718698835083,0.0325867770379847,0.0225779967730388,0.0385619052203082,0.0396227488798723,0.0256749797960818,0.0427487019899297
2000,0.05,30,7000011,0.5,0.448921357401976,0.513088611246244,0.577347535063813,0.425938103534429,0.506050082303414,0.586245629640666,0.47015848229441,0.531412531530668,0.592723657204308,0.0239205705884674,0.0166163925507417,0.0251089559504657,0.027031753866411,0.0182941638377028,0.0320660758984039,0.0402016554515546,0.0227456613220026,0.0380202195685764
2000,0.05,30,7000012,0.05,0.421618098954102,0.51159805057839,0.601700189321859,0.476786947753435,0.558772468002484,0.640754684413994,0.390007428846133,0.522607992005223,0.655295071416199,0.0470269681670819,0.0355781477186497,0.0537306544875863,0.0525281684092389,0.0359855532605391,0.0567155746539405,0.0646334726377642,0.0416205955866495,0.0665828593726418
2000,0.05,30,7000012,0.25,0.421529768620229,0.500429804406928,0.57948190560337,0.423262800314355,0.491225244850817,0.559407834836712,0.402185498069466,0.508862945846588,0.615747099498673,0.0292466012723143,0.0210392244049447,0.0302057692966941,0.038211237156015,0.0226095702112216,0.0341122981115449,0.0439103566481712,0.0282348212569421,0.0442579928432263
2000,0.05,30,7000012,0.5,0.418297545807774,0.493396044453821,0.568644870813436,0.410135760764539,0.483307599597836,0.556710781794446,0.392190549584006,0.498052300017284,0.604140717524575,0.0218623669490966,0.0157804675843533,0.0224400647389586,0.0281523138037584,0.0170461451520813,0.0259626056697714,0.0314787799922352,0.0201687622723709,0.0314202307139664
2000,0.05,30,7000013,0.05,0.442023967580744,0.511531589644592,0.580971660559722,0.397304185851786,0.530381387223387,0.663410390667343,0.390077778279697,0.517573474724626,0.644882127869274,0.0568356898905023,0.0397655830887532,0.0541509361365472,0.0667141152641038,0.0425141725294538,0.0655006989541646,0.0820025040107213,0.0428514111112876,0.0656451582742133
