"n","vare","B","seed","pi.cc","ghat.N.1","ghat.N.2","ghat.N.3","ghat.O.1","ghat.O.2","ghat.O.3","ghat.C.1","ghat.C.2","ghat.C.3","stde.N.1","stde.N.2","stde.N.3","stde.O.1","stde.O.2","stde.O.3","stde.C.1","stde.C.2","stde.C.3"
2000,0.05,30,2000001,0.05,0.393621724060374,0.496116420856768,0.598695405508707,0.328299810758496,0.489023457136293,0.649765483804823,0.899254704662174,0.846803702514164,0.797215261798715,0.0442006277213486,0.0323887199059165,0.0451701590614989,0.0495324550917177,0.0327809090562199,0.0443419006736538,21.5599004051442,14.3797413833524,7.32117157454224
2000,0.05,30,2000001,0.25,0.38722961603593,0.491421387288063,0.59571746385113,0.335778323874698,0.477083526605336,0.61847900060577,0.360679258375659,0.493515677234328,0.626368636114626,0.0257665721023284,0.0185483385435292,0.0279175179882598,0.0278400457186428,0.0188331879969279,0.0303516224811017,0.0333585704011761,0.0218330925020344,0.0346993798268177
2000,0.05,30,2000001,0.5,0.377307270669736,0.484690693436164,0.592154205201269,0.326438678799904,0.475777085288516,0.625151976578013,0.332890464080054,0.475992234648195,0.619123426793875,0.0203397162953121,0.0148113321879071,0.0213776674327142,0.0215421497928458,0.0149143138361595,0.0236037777267386,0.0268238555983884,0.0181526353713597,0.0290018158200878
2000,0.05,30,2000002,0.05,0.502343477774442,0.559605253332647,0.617103171871782,0.424511547061386,0.534404338123446,0.644486457707278,0.503352080259593,0.603687802043826,0.704380260293662,0.0467744781332746,0.0332416000117962,0.0449926424185227,0.0541044225942766,0.0354178840536199,0.0500412084408858,0.0570737808374983,0.0361284646968452,0.0609282482501917
2000,0.05,30,2000002,0.25,0.455850456010463,0.52319921432738,0.590676661642919,0.429518961216573,0.527779286209947,0.626192421833496,0.452890354093045,0.537965171060982,0.623192458338916,0.0270152038648536,0.0192644955034354,0.0278119520040751,0.0303603031453489,0.0198406962008049,0.0295702329987995,0.0362701441625495,0.0232875767377062,0.0371396399536977
2000,0.05,30,2000002,0.5,0.460457888314598,0.515161955116438,0.569970002996317,0.434652228425855,0.519610933828221,0.604707436938413,0.450930301812463,0.527378569047142,0.603958206671046,0.0216078367807075,0.0147704764014488,0.0209851923500485,0.0253052183683708,0.0157421607719804,0.0233386528970174,0.0300911573193742,0.0186214016408596,0.0290284584016252
2000,0.05,30,2000003,0.05,0.434347729774352,0.489572878237513,0.544935887814963,0.405391842940483,0.494994492630122,0.584809825217123,0.442881133259806,0.507067112700933,0.57149469653668,0.0544937173937411,0.0367092005601525,0.0526791237152596,0.0561309432773589,0.037372322209499,0.050131388094201,0.0961599526186286,0.0420942130730747,0.0733927037975693
2000,0.05,30,2000003,0.25,0.426423294761064,0.481725862221005,0.537126893501248,0.401761067892822,0.488196091913798,0.574760213813297,0.416027555943826,0.487341720746697,0.558815779894667,0.0278419483957686,0.0198435090449334,0.0303744535399913,0.0311805379407683,0.0218766134051268,0.0360814208708043,0.0446017744316572,0.0261537575588979,0.0465652146043491
2000,0.05,30,2000003,0.5,0.420348479845108,0.489467161745116,0.55871998840243,0.395754625066391,0.49557876060549,0.59553866778673,0.387523562932608,0.490035067397463,0.592711339712361,0.0221574145595452,0.0155409859027417,0.0230180175085044,0.0242427297146383,0.0168930612223927,0.0267354639382642,0.0350490422070751,0.0197261988975138,0.0351320138422817
2000,0.05,30,2000004,0.05,0.356894134194197,0.543658206812918,0.730920943350585,0.358755451274647,0.552399832329829,0.746633508257784,0.31426230993053,0.546922371328584,0.780121897417641,0.0442005925776411,0.0379714823450161,0.0476507032923987,0.0503588462942904,0.0362090993518032,0.0496451738752789,0.0615660025261052,0.0405816690948296,0.055828996531362
