"n","vare","B","seed","a1","a2","a3","a4","a5","est.OL.1","est.OL.2","est.OL.3","est.OL.4","est.OL.5","est.NL.1","est.NL.2","est.NL.3","est.NL.4","est.NL.5","est.CL.1","est.CL.2","est.CL.3","est.CL.4","est.CL.5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OL.1","ste.OL.2","ste.OL.3","ste.OL.4","ste.OL.5","ste.NL.1","ste.NL.2","ste.NL.3","ste.NL.4","ste.NL.5","ste.CL.1","ste.CL.2","ste.CL.3","ste.CL.4","ste.CL.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5"
800,0.25,100,2000001,0,1,2,3,4,-2.30391480385495,-1.39526062811486,-0.48660645237477,0.422047723365322,1.33070189910541,-1.58955050752979,-1.0246186559396,-0.459686804349414,0.105245047240775,0.670176898830963,-2.18647834665451,-1.32955060994225,-0.47262287322999,0.384304863482272,1.24123260019453,0.124137262932587,0.183567089672927,0.282226146965373,0.401133725379648,0.499611175104111,0.191692293625903,0.228346411506149,0.285794379601518,0.355124600512285,0.421369554004126,0.171867127895377,0.207340282344333,0.287879499351686,0.391607078582301,0.475901517612765,0.390952507788629,0.227112337513384,0.11583488405914,0.195849388277885,0.35552468468768,0.313401156816671,0.188803289914847,0.112144010088238,0.170320507403047,0.291453377082426,0.538818951618681,0.299523103145075,0.118588219556791,0.251740128154886,0.487487300588457,0.027378267332345,0.0219843883552936,0.0169001381206621,0.028027595669604,0.036843285931458,0.0332006698977547,0.0229010572251561,0.0166988170871842,0.0250270218615902,0.0357668990058169,0.0471316478695515,0.0320393645667133,0.0176621935206685,0.0344228489622129,0.045715461661988
8000,0.25,100,2000001,0,1,2,3,4,-2.02938598881944,-1.32228028828635,-0.615174587753266,0.0919311127798235,0.799036813312912,-1.5757509713291,-1.09257071889312,-0.609390466457147,-0.126210214021173,0.356970038414801,-1.96660430019623,-1.29138824588261,-0.616172191568996,0.0590438627446228,0.734259917058241,0.107714021208528,0.161620480293686,0.237955319258709,0.330361274926681,0.422736177400288,0.133484766988108,0.180116834031577,0.237947523784855,0.304321593649198,0.374044973666794,0.103141960934867,0.15925902887075,0.237657884837882,0.332526474611966,0.429317727596788,0.109856782001496,0.0652294842005884,0.0372070468614425,0.0587958224106831,0.102335911582747,0.0899324946755394,0.0563229872672905,0.036863464157341,0.0514564076036259,0.0838976732459498,0.127089913636635,0.0733211949683735,0.0378857657012418,0.0658015727905109,0.118572951588449,0.00794834089267824,0.00654875432733936,0.00510894366500947,0.0086721732955391,0.0140212768383172,0.00794265923084618,0.00623347492174053,0.00498462612264349,0.00759841365449708,0.012547117480876,0.00907758516047099,0.00737013802330092,0.00521119053804588,0.00986049950525966,0.0171941728032185
800,0.25,100,2000002,0,1,2,3,4,-1.97903313828463,-1.25546686429299,-0.531900590301342,0.191665683690303,0.915231957681948,-1.6795346885275,-1.10163209951445,-0.523729510501394,0.0541730785116608,0.632075667524715,-2.34238869155209,-1.43525661049348,-0.528124529434874,0.379007551623733,1.28613963268234,0.120114338917837,0.160125829075891,0.223653436797484,0.303033348083015,0.381770064942165,0.14050960491451,0.175632695898923,0.22585912732263,0.286321221918912,0.34822797545511,0.117911548380658,0.152170677767884,0.223420500002328,0.318213439810206,0.404518581878753,0.392139850913869,0.221669076426957,0.11706759925476,0.217891240596383,0.387882055841789,0.315801582435703,0.186222637185542,0.116784323653944,0.191336777494049,0.32185776845034,0.636737260958492,0.337907370847401,0.121534954870327,0.327417778136604,0.625680717160707,0.0286787348935446,0.0200919716425393,0.015250830633688,0.0262184886255587,0.0415810984290077,0.0278484080376137,0.0199827476898663,0.0151597400551112,0.0238554185059103,0.0381479915350405,0.0377058791825667,0.0277886805291158,0.0158677559574907,0.0354614867870629,0.0558212963451553
8000,0.25,100,2000002,0,1,2,3,4,-2.07626901193874,-1.3695976353811,-0.662926258823453,0.0437451177341917,0.750416494291837,-1.58780740838722,-1.11900612779476,-0.650204847202314,-0.181403566609863,0.287397713982587,-1.96172191276635,-1.31064949517479,-0.659577077583222,-0.00850465999165784,0.642567757599906,0.112661964215787,0.162479131722071,0.233737466668424,0.321281741565921,0.410397256033202,0.142057621257795,0.182999408247745,0.233730895667935,0.29229295745994,0.354621017410981,0.11572809589715,0.164419487444054,0.23206427431292,0.314690531550064,0.401227051137418,0.109361817477827,0.0657313381986744,0.0375662064451218,0.0568492766701612,0.0989063698409642,0.0916624302563747,0.0574435152411731,0.0370753641005067,0.0512491625323917,0.0839966639487662,0.127229823195015,0.0741369095350643,0.0382471715737011,0.063930604910077,0.115624866217224,0.00812466611695906,0.00655590241723937,0.00513434657058686,0.00837385991721682,0.0137615768008662,0.00816559950397303,0.00631169248542341,0.00503179118542928,0.00741075089354071,0.0122458369290419,0.00943282250584761,0.00738578518299418,0.00530691515891839,0.00932504977697663,0.0165123031521681
800,0.25,100,2000003,0,1,2,3,4,-2.03080529896894,-1.29867369256167,-0.566542086154396,0.165589520252874,0.897721126660144,-1.46319425380274,-1.01586230857276,-0.568530363342791,-0.121198418112817,0.326133527117157,-1.7783443014229,-1.17674700897145,-0.575149716519994,0.0264475759314606,0.628044868382916,0.0873750894368935,0.14594907823548,0.231346037109771,0.33752685509765,0.448111854071321,0.136767476715563,0.178960697707592,0.230501695558139,0.289568440230924,0.352706867103255,0.111476803085384,0.16169757626087,0.229105336200444,0.310181294557108,0.396478445256253,0.351259497224792,0.204027514887376,0.117664596913824,0.200091044272194,0.346701071132252,0.275929510726459,0.17437837801692,0.116970432251594,0.161120714973843,0.259309134118883,0.357111036714116,0.210068253489431,0.119429565218745,0.194762784729903,0.339317012432805,0.0220673117628927,0.0202138958569588,0.0164881273450659,0.0281915344756515,0.049265722634373,0.023915401366218,0.0192490444707317,0.0158545083875147,0.0226545533838072,0.0371821338160342,0.0263136349248394,0.021775106591761,0.016783248002068,0.0278541678287467,0.049363622955696
8000,0.25,100,2000003,0,1,2,3,4,-1.94150306067219,-1.2784048446925,-0.61530662871281,0.0477915872668826,0.710889803246575,-1.66651866861726,-1.14074290201001,-0.614967135402759,-0.0891913687955108,0.436584397811738,-2.19278130859624,-1.41087548002236,-0.628969651448473,0.152936177125413,0.934842005699299,0.0992915959149978,0.15564020325826,0.234271169402403,0.33048560027339,0.431681733964172,0.126110044298764,0.173751678272582,0.234279763923698,0.304894959961536,0.379602437075716,0.0929562919968721,0.148993202338595,0.232569960778074,0.337367271968805,0.443891907806628,0.115405467752721,0.0687304558005585,0.0385702648184062,0.0600815388289348,0.105310272500953,0.102203323912835,0.0628649646638862,0.0383268101723459,0.0547388454958448,0.092380702892349,0.159123154227112,0.0907776626500515,0.0404431846737181,0.0741982456815732,0.140889209889255,0.00782475022605465,0.00674742106988888,0.00517838472075784,0.0087677603140973,0.0155850174168123,0.00801880409821002,0.00644847963875293,0.00504798412925727,0.00768853722292698,0.0129991997145064,0.00893564776374068,0.00784160746295951,0.00541734856880728,0.010070046206285,0.0178559331265181
800,0.25,100,2000004,0,1,2,3,4,-2.40686575908139,-1.5360633412198,-0.665260923358219,0.205541494503365,1.07634391236495,-1.6865816763001,-1.14898294773324,-0.611384219166379,-0.0737854905995174,0.463813237967344,-2.49259034540651,-1.5941015211809,-0.695612696955298,0.202876127270309,1.10136495149592,0.0837913445174585,0.142904489397286,0.237208204680357,0.358531849030619,0.477413562780178,0.133445752437573,0.18206089014036,0.246160077457167,0.321551895101971,0.398700730008191,0.0791625639428889,0.127282163720867,0.242224776857456,0.425364250492152,0.549059719214368,0.42545878600994,0.258054936960198,0.126211765279757,0.170371230580618,0.325396972993137,0.380214693265729,0.233962917739891,0.121674070733795,0.157356317985206,0.290874441710077,0.544286359042479,0.324362524274444,0.130306280092802,0.177633552780782,0.385918261396615,0.0249864855866916,0.0233774717348163,0.0174347921281434,0.0287658468072364,0.0488450398146539,0.0323612876442186,0.0251666281418798,0.0163883945634375,0.025056384180632,0.0441712809341271,0.0387708649111521,0.0339117828866617,0.0188537207115678,0.0292849074611475,0.0543740066031551
8000,0.25,100,2000004,0,1,2,3,4,-1.88489930659904,-1.22167607010727,-0.558452833615489,0.104770402876288,0.767993639368065,-1.54784910042873,-1.04853681396298,-0.549224527497223,-0.0499122410314696,0.449400045434284,-1.97696135576879,-1.26709710296893,-0.557232850169077,0.152631402630781,0.862495655430639,0.11999181580721,0.173902860758565,0.247150655207563,0.333481904804409,0.419485465684759,0.154634369415388,0.196217975222691,0.247888191834622,0.306506036768887,0.366480584000256,0.127418092052923,0.176840151180322,0.247077177806545,0.331041839654755,0.412860984439232,0.110846652861868,0.0653403165977468,0.03688344853498,0.0596663712563085,0.104251706088117,0.094128978835494,0.0579301652088522,0.0367104600786256,0.0532496588795765,0.0884279871756991,0.135271473997356,0.0768496519806742,0.0377460703848597,0.0696782759349096,0.127266483933668,0.00836202161172504,0.00668173032700152,0.00516246369596141,0.00866309966693823,0.0139910672917925,0.00872414804043011,0.0064705584578068,0.00506419953948558,0.00757216796011862,0.0119936419780278,0.010394577503529,0.00770958081904103,0.00530148432477198,0.00963421764945521,0.0157024085344951
800,0.25,100,2000005,0,1,2,3,4,-1.53061599170525,-1.00937577035697,-0.488135549008679,0.0331046723396073,0.554344893687894,-1.23259886027349,-0.867547626319873,-0.50249639236626,-0.137445158412647,0.227606075540966,-1.55000655089963,-1.02383194803708,-0.497657345174531,0.0285172576880204,0.554691860550572,0.153993576092627,0.20773119818061,0.276999782934676,0.35549161576358,0.432274333094239,0.185964244671885,0.225646492549439,0.273261432505845,0.326194347160897,0.380187136182249,0.160631124342144,0.210431027849819,0.276593014016568,0.352446199661844,0.426008602453545,0.339542274233809,0.19568276133717,0.114961141716282,0.200154737771507,0.34471627163154,0.276493259594678,0.170537145313699,0.115202879957759,0.170337545649039,0.276247073565089,0.392871978178285,0.220908636548057,0.116241833406852,0.220188568355655,0.392062687721876,0.0326286988457051,0.0230340384828894,0.0174455490821096,0.0316650723506178,0.0494009630538862,0.0292214197180691,0.0207303827903834,0.0164988241305591,0.025057088202846,0.0386339939607136,0.0364260316651744,0.0251720411226556,0.0171138535957377,0.0316146267867059,0.049717943725243
8000,0.25,100,2000005,0,1,2,3,4,-1.94543032585975,-1.24991006023283,-0.554389794605904,0.141130471021018,0.83665073664794,-1.49579962250001,-1.02085383558551,-0.545908048671005,-0.0709622617565011,0.403983525158002,-1.91190162570623,-1.23188207200769,-0.551862518309152,0.128157035389387,0.808176589087926,0.110094645498403,0.164799668909034,0.241176126971934,0.332161947144259,0.421924835495149,0.148193274128997,0.190510765699202,0.242326177742717,0.300759072889138,0.360772098799106,0.119315583446851,0.170713523442869,0.242047539180653,0.326546978497593,0.409455356450947,0.114418846708367,0.0674069927376036,0.036995269224021,0.0597203006285482,0.105533386928244,0.0930389407587582,0.0572803278592584,0.0364079596594409,0.0528181332329129,0.0875995603562195,0.133910844037252,0.0763848514975297,0.0375269529576646,0.0682128589837028,0.124775042919772,0.00816072193599256,0.00673535794048607,0.0050978652786973,0.00852900908815304,0.0137095503805062,0.00895304148346445,0.00662673430487147,0.00501618414991905,0.00757301724890177,0.0122419623768864,0.0106915291160449,0.0080475751410903,0.00526072456745301,0.00968548649370244,0.0161523479779756
