"n","vare","B","seed","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","OG. 1","OG. 2","OG. 3","OG. 4","OG. 5","OG. 6","OG. 7","OG. 8","OG. 9","OG.10","OG.11","OG.12","OG.13","OG.14","OG.15","OG.16","OG.17","OG.18","OG.19","OG.20","NG. 1","NG. 2","NG. 3","NG. 4","NG. 5","NG. 6","NG. 7","NG. 8","NG. 9","NG.10","NG.11","NG.12","NG.13","NG.14","NG.15","NG.16","NG.17","NG.18","NG.19","NG.20","RG. 1","RG. 2","RG. 3","RG. 4","RG. 5","RG. 6","RG. 7","RG. 8","RG. 9","RG.10","RG.11","RG.12","RG.13","RG.14","RG.15","RG.16","RG.17","RG.18","RG.19","RG.20","SG. 1","SG. 2","SG. 3","SG. 4","SG. 5","SG. 6","SG. 7","SG. 8","SG. 9","SG.10","SG.11","SG.12","SG.13","SG.14","SG.15","SG.16","SG.17","SG.18","SG.19","SG.20","CG. 1","CG. 2","CG. 3","CG. 4","CG. 5","CG. 6","CG. 7","CG. 8","CG. 9","CG.10","CG.11","CG.12","CG.13","CG.14","CG.15","CG.16","CG.17","CG.18","CG.19","CG.20"
400,0.05,80,1,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.23994982123033,0.934834714710618,0.716348351334859,0.572903065216662,0.492911190469636,0.464785061207395,0.476937011543549,0.517779375591711,0.575724487465492,0.639184681278504,0.696572291144358,0.736299651176666,0.74677909548904,0.716422958195092,0.633643573408433,0.486853275242675,0.264464397811429,-0.0451107247716932,-0.453459758393079,-0.972170368939118,0.893559460140682,0.770070158827941,0.680432661669353,0.620125658864401,0.58462784061257,0.569417897113344,0.569974518566208,0.581776395170645,0.60030221712614,0.621030674632178,0.639440457888242,0.651010257093816,0.651218762448386,0.635544664151435,0.599466652402448,0.538463417400909,0.448013649346302,0.323596038438111,0.160689274875821,-0.0452279511410843,1.17829689697269,0.956017407774453,0.791506830983638,0.677187759891707,0.60548278779012,0.56881450797034,0.559605513723826,0.570278398342041,0.593255755116445,0.6209601773385,0.645814258299665,0.660240591291403,0.656661769605174,0.62750038653244,0.565179035364661,0.462120309393299,0.310746801909815,0.103481106205668,-0.167254184427678,-0.509036476698764,0.989214575194604,0.841671475248826,0.732260671295992,0.655986062914311,0.607851549681996,0.582861031177255,0.5760184069783,0.582327576663342,0.59679243981059,0.614416895998255,0.630204844804548,0.639160185807679,0.636286818585859,0.616588642717299,0.575069557780209,0.506733463352799,0.40658425901328,0.269625844339862,0.0908621189107564,-0.134703017695827,1.03210623540912,0.866826465845164,0.744153701443942,0.658569427500285,0.604555129309028,0.576592292165006,0.569162401363053,0.576746942198004,0.593827399964693,0.614885259957954,0.634402007472622,0.646859127803532,0.646738106245519,0.628520428093416,0.586687578642058,0.51572104318628,0.410102307020916,0.264312855440801,0.0728341737407689,-0.169852252784345
800,0.05,80,1,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.20142138270887,0.915556443690682,0.711911757800587,0.579413116265386,0.506986310311876,0.483557131166853,0.498051370057114,0.539394818209457,0.596513266850678,0.658332507207573,0.71377833050694,0.751776527975576,0.761252890840276,0.731133210327839,0.650343277665061,0.507808884078738,0.292455820795668,-0.0067901209573528,-0.401003149953527,-0.901257474966059,1.07221460619033,0.84342932573567,0.680686332383812,0.575204505500934,0.518202724453213,0.500899868606824,0.514514817327944,0.550266449982749,0.599373645937415,0.65305528455812,0.702530245211039,0.739017407262349,0.753735650078226,0.737903853024846,0.682740895468386,0.579465656775022,0.419297016310931,0.193453853442288,-0.10684495246473,-0.490380522043946,1.47684666793687,1.10931596783744,0.841370491576358,0.659900014217082,0.551794310823072,0.503943156457788,0.503236326184692,0.536563595067242,0.5908147381689,0.652879530553125,0.709647747283377,0.748009163423117,0.754853554035804,0.717070694184899,0.621550358933862,0.455182323346152,0.204856362485231,-0.142537748585443,-0.600110234802408,-1.18097132110221,1.36302446325454,1.01990231491141,0.771458761046412,0.605366239828176,0.50929718942531,0.470924048006427,0.47791925374014,0.517955244795063,0.578704459339808,0.647839335542987,0.713032311573214,0.761955825599102,0.782282315789263,0.761684220312311,0.687833977336859,0.548404025031518,0.331066801564904,0.0234947451056262,-0.386639706177699,-0.911664114116462,1.55008145620848,1.13911118198515,0.838612711235539,0.634441419913964,0.51245268397472,0.45850187937211,0.458444382060434,0.498135567993991,0.563430813127084,0.640185493414011,0.714254984809075,0.771494663266575,0.797759904740813,0.778906085186088,0.700788580556702,0.549262766806955,0.310184019891147,-0.0305922842364214,-0.487210769621448,-1.07381606030963
8000,0.05,80,1,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24413504194679,0.938855170913836,0.721039771799101,0.578930497455938,0.500769000737693,0.474796934497715,0.489255951589349,0.532387704865945,0.592433847180849,0.657636031387409,0.716235910338972,0.756475136888886,0.766595363890497,0.734838244197154,0.649445430662204,0.498658576138993,0.27071933348087,-0.0461306444588178,-0.463649704826724,-0.9935961947695,0.894285890139655,0.73157197842286,0.61919177614117,0.550164443509097,0.517509140741154,0.514245028051853,0.533391265655706,0.567967013767226,0.610991432600924,0.655483682371315,0.694462923292909,0.72094831558022,0.727959019447759,0.708514195110039,0.655633002781573,0.562334602676873,0.421638155010451,0.22656281999682,-0.0298722421495082,-0.354647871214021,1.25738956764639,0.96756344248692,0.759025697892269,0.620791727818669,0.541876926222352,0.511296687059549,0.518066404286492,0.551201471859415,0.599717283734549,0.652629233868125,0.698952716216378,0.727703124735537,0.727895853381836,0.688546296111507,0.598669846880781,0.447281899645891,0.22339784836307,-0.0839669130114523,-0.485796990521441,-0.993076990210667,1.10869174685072,0.852641818356893,0.672016370719578,0.556566486857602,0.496043249689793,0.48019774213498,0.498781047111991,0.541544247539655,0.598238426336799,0.658614666422253,0.712424050714845,0.749417662133403,0.759346583596756,0.731961898023732,0.657014688333159,0.524256037443867,0.323437028274683,0.0443087437444355,-0.323377733228046,-0.789871319723935,1.20214703436949,0.9125293113236,0.706441339505065,0.572633536634806,0.49985632043374,0.476860108622787,0.492395318922863,0.535212369054889,0.594061676739781,0.657693659698459,0.71485873565184,0.754307322320843,0.764789837426387,0.735056698689388,0.653858323830767,0.50994513057144,0.292067536632327,-0.011024040265655,-0.410579182401587,-0.917847472054551
400,0.05,80,2,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.23084791095033,0.935151969235085,0.724019339639518,0.585978210288245,0.509556769305879,0.483283204817034,0.495685704946323,0.53529245781836,0.590631651557759,0.650231474289132,0.702620114137095,0.73632575922626,0.739876597681241,0.701800817626651,0.610626607187105,0.454882154487215,0.223095647651596,-0.0962047251951392,-0.514490775928377,-1.0432343164235,1.02738459384117,0.834178449631098,0.695945869585889,0.605244718007464,0.554632859197748,0.536668157458665,0.543908477092141,0.568911682400101,0.60423563768447,0.642438207247172,0.676077255390134,0.69771064641528,0.699896244624534,0.675191914319823,0.616155519803071,0.515344925376203,0.365317995341145,0.15863259399982,-0.112153414345844,-0.454482165393926,1.47658229558126,1.13870562884139,0.888959629252704,0.715775854030877,0.607585860391577,0.552821205550477,0.539913446723247,0.557294141125561,0.593394845973088,0.636647118481501,0.675482515866471,0.69833259534367,0.693628914128768,0.649803029437439,0.555286498485352,0.398510878488181,0.167907726661595,-0.148091399778734,-0.561054943617133,-1.08255134763793,1.30998372375911,0.990389764076753,0.760374152807091,0.607933146694874,0.521063002484858,0.487759976921798,0.496020326750449,0.533840308715565,0.589216179561903,0.650144196034216,0.704620614877261,0.740641692835792,0.746203686654564,0.709302853078332,0.617935448851852,0.460097730719877,0.223785955427165,-0.103003620281532,-0.532274739661457,-1.07603114596786,1.60078253399466,1.16187188110264,0.843206237099364,0.628905044315433,0.503087745081465,0.449873781728074,0.453382596585872,0.497733631985473,0.56704633025749,0.645440133732536,0.717034484741224,0.765948825614169,0.776302598681982,0.732215246275278,0.61780621072467,0.41719493436077,0.114500859514192,-0.306156571484451,-0.860657916304545,-1.56488373261548
800,0.05,80,2,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.28697601048857,0.967808751453019,0.739364421156643,0.589498593714631,0.506066843242173,0.476924743854459,0.489927869666678,0.53293179479402,0.593792093351676,0.660364339454834,0.720504107218685,0.762066970758419,0.772908504189225,0.740884281626293,0.653849877184813,0.499660864979975,0.266172819126968,-0.0587586862590179,-0.487278077062792,-1.03152977916917,1.00478604578372,0.808384167937452,0.668522853229273,0.577746051025538,0.528597710692605,0.51362178159683,0.525362213104571,0.556362954582186,0.599167955396031,0.646321164912464,0.690366532497842,0.723848007518522,0.739309539340863,0.72929507733122,0.686348570855951,0.603013969281414,0.471835221973965,0.285356278299963,0.0361210876257644,-0.283326400682274,1.45226100129124,1.10890706061664,0.855841674733813,0.681471382719033,0.574202723648555,0.52244223659864,0.514596460645548,0.539071934865539,0.584275198334873,0.63861279012981,0.690491249326609,0.728317115001532,0.740496926230837,0.715437222090786,0.641544541657637,0.507225424007651,0.300886408217088,0.0109340333622073,-0.37422516148073,-0.866184637235465,1.20824009696207,0.918667318212747,0.711219282953533,0.575098785670081,0.499508620848039,0.473651582973057,0.486730466530783,0.527948066006867,0.586507175886956,0.6516105906567,0.712461104801747,0.758261512807746,0.778214609160347,0.761523188345197,0.697390044847946,0.575017973154243,0.383609767749736,0.112368223120073,-0.249503866249095,-0.712803705872121,1.3321910942781,1.00060496427312,0.760528062519352,0.60010017204076,0.507461075861308,0.470750557004959,0.478108398495678,0.517674383357428,0.577588294614175,0.645989915289882,0.711019028408513,0.760815416994033,0.783518864070406,0.767269152661596,0.700206065791567,0.570469386484283,0.36619889776371,0.0755343826538095,-0.313384375821452,-0.812417594638112
8000,0.05,80,2,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.23890131506326,0.935724259311721,0.719529754243763,0.578613444684894,0.501270975460622,0.475797991396454,0.490490137317901,0.53364305805047,0.59355239841967,0.65851380325101,0.716822917369997,0.756775385602142,0.766666852772951,0.734792963707935,0.649449363232601,0.498931696172458,0.271535607353014,-0.0444432584002217,-0.460709256261741,-0.988966741406035,0.984662601024963,0.791552162902653,0.655732495541311,0.569398775524852,0.524746179437189,0.513969883862237,0.52926506538391,0.562826900586122,0.606850566052787,0.653531238367819,0.695064094115133,0.723644309878643,0.731467062242262,0.710727527789906,0.653620883105487,0.552342304772922,0.399086969376122,0.186050053499004,-0.09457326627452,-0.450587813360535,1.40125895487839,1.0665768479049,0.822981594114393,0.658351950134179,0.560566672591578,0.517504518113908,0.517044243328487,0.547064604862632,0.595444359343661,0.650062263398893,0.698797073655644,0.729527546741232,0.730132439282977,0.688490507908194,0.592480509244202,0.429981199918319,0.188871336557863,-0.142970324209849,-0.577665025757499,-1.12733401145777,1.20792658153561,0.918367989755096,0.712200559584693,0.578182927357321,0.5050737294059,0.481631602063349,0.496615181662586,0.538783104536531,0.596894007018101,0.659706525440217,0.715979296135796,0.754470955437758,0.763940139679022,0.733145485192506,0.650845628311129,0.505799205367811,0.286764852695469,-0.0174987933729776,-0.418233096504609,-0.926679420366507,1.27608582550456,0.960702648127785,0.7353140102378,0.5878122023751,0.506089515080188,0.478038238893565,0.491550664355733,0.534519082007194,0.594835782388448,0.660393056039998,0.719083193502344,0.75879848531599,0.767431222021435,0.732873694159183,0.643018192269733,0.485757006893589,0.248982428571251,-0.079413252156779,-0.511537744749999,-1.05949875866791
400,0.05,80,3,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24977763330418,0.933529817057867,0.707204751675592,0.558887521514777,0.476663210932845,0.448616904287214,0.462833685935307,0.507398640234545,0.570396851542347,0.639913404216134,0.704033382613329,0.75084187109135,0.768423954007619,0.744864715719558,0.668249240584585,0.526662612960124,0.308189917203593,0.000916237672413722,-0.407073341275993,-0.927693735284205,0.879322511459321,0.701490253131542,0.581020701580555,0.509711043080198,0.479358463904309,0.481760150326723,0.508713288621278,0.552015065061812,0.603462665922161,0.654853277476162,0.697984085997653,0.724652277760471,0.726655039038453,0.695789556105435,0.623853015235255,0.502642602701751,0.323955504778758,0.0795889077401153,-0.238660002140342,-0.638994038588775,1.30679844679039,0.979559104518289,0.745916091279084,0.592987581912273,0.507891751257354,0.477746774153825,0.489670825441185,0.530782079958933,0.588198712546566,0.649038898043583,0.700420811289482,0.729462627123761,0.723282520385919,0.668998665915455,0.553729238551865,0.36459241313465,0.088706364503306,-0.286810732502668,-0.774840703043772,-1.38826537228051,1.08581414739503,0.811564381836245,0.620838956156031,0.502083952642526,0.443745453583871,0.434269541268202,0.46210229798366,0.515689806018382,0.583478147660508,0.653913405198175,0.715441660919524,0.756508997112691,0.765561496065817,0.731045240067039,0.641406311404496,0.485090792366328,0.250544765240672,-0.0737856876843334,-0.499454484120548,-1.03801554177984,1.25320891297628,0.908317628056943,0.664870291720489,0.509166380553712,0.427505371143411,0.406186740076382,0.431509963939425,0.489774519319335,0.567279882802913,0.650325530976954,0.725210940428258,0.778235587743621,0.795698949509842,0.763900502313719,0.669139722742049,0.49771608738163,0.23592907281926,-0.129921844358263,-0.613537187564141,-1.22861748021158
800,0.05,80,3,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.2504156480347,0.946417210709275,0.728988481836254,0.586541573740719,0.507488598747754,0.480241669182438,0.493212897369853,0.534814395635079,0.593458276303198,0.657556651699291,0.715521634148439,0.755765335975721,0.766699869506221,0.736737347065018,0.654289880977194,0.507769583567829,0.285588567162005,-0.0238410559151979,-0.432107173338698,-0.950797672783415,0.981823948563276,0.782408871856846,0.642872098475453,0.55502421979576,0.51067582719443,0.501637512048127,0.519719865733513,0.556733479627252,0.604488945106007,0.654796853546442,0.699467796325218,0.730312364819,0.739141150404451,0.717764744458233,0.65799373835701,0.551638723477446,0.390510291196202,0.166419032889943,-0.128824460064669,-0.50340959629097,1.4351750132549,1.0803435548748,0.822747089820572,0.649394803311235,0.547295880565808,0.50345950680331,0.504894867242761,0.538611147103179,0.591617531603582,0.650923205962991,0.703537355400423,0.736469165134897,0.736727820385433,0.69132250637105,0.587262408310765,0.411556711423598,0.151214600928568,-0.206754737955306,-0.675342120009006,-1.26753836001351,1.22320580473741,0.91516503176921,0.697574367041896,0.5580712421322,0.484293088616846,0.46387733807256,0.484461422076069,0.533682772204097,0.599178820033372,0.668586997140617,0.72954473510256,0.769689465495925,0.776658619897439,0.738089629883827,0.641619927031816,0.47488694291813,0.225528109119496,-0.118819142787362,-0.570517381225715,-1.14192917461884,1.38968150444665,1.01807559035665,0.7534529618098,0.581240991274275,0.486867051218265,0.455758514109959,0.473342752417543,0.525047138609204,0.596299045153131,0.67252584451751,0.739154909170528,0.781613611580373,0.785329324215232,0.735729419543293,0.618241270032742,0.418292248151767,0.121309726368555,-0.287278922848706,-0.82204632703183,-1.49756511371263
8000,0.05,80,3,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25722983068965,0.945239122183611,0.722232490741748,0.576293247682161,0.495504704322945,0.467950171982198,0.481712961978018,0.524876385628503,0.585523754251749,0.651738379165855,0.711603571688917,0.753202643139033,0.7646189048343,0.733935668092817,0.649236244232679,0.498603944571985,0.270122080428833,-0.0481260368786815,-0.46805709603246,-1.00158778571441,0.914333637539168,0.737541159313076,0.615303242330022,0.540061108082415,0.504255978062668,0.500329073763192,0.520721616676399,0.5578748282947,0.604229930110508,0.652228143616234,0.69431069030429,0.722918791667087,0.730493669197036,0.70947654438655,0.652308638728041,0.551431173713919,0.399285370836597,0.188312451588486,-0.0890463625380026,-0.440349850050456,1.28757496300244,0.979398355731132,0.757992701162851,0.611599016307612,0.528458318175429,0.496811623776315,0.504899950120286,0.540964314217355,0.593245733077536,0.649985223710844,0.699423803127293,0.729802488336897,0.729362296349669,0.686344244175625,0.588989348824778,0.425538627307143,0.184233096632734,-0.146686226188436,-0.578978324146353,-1.124402180231,1.1327159051165,0.862709722704086,0.671986478607804,0.549790603535038,0.485366528193174,0.467958683289596,0.486811499531691,0.531169407626843,0.590276838282437,0.65337822220586,0.709717990104497,0.748540572685731,0.75909040065695,0.730611904725539,0.652349515598882,0.513547663984365,0.303450780589373,0.0113032961212915,-0.373650358712494,-0.862165753204599,1.21047880695605,0.915235373238639,0.704931833911626,0.568145732702682,0.493454613339477,0.46943601954968,0.484667495060961,0.527726583600989,0.587190828897433,0.651637774677962,0.709644964670246,0.749789942601953,0.760650252200755,0.730803437194318,0.648827041310314,0.50329860827641,0.282795681820277,-0.0241041943304161,-0.428823476448001,-0.942784620804807
400,0.05,80,4,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24619186723229,0.937798745622406,0.717188567890566,0.572597601579668,0.492262114232611,0.464418373392292,0.47730264660161,0.519151201403462,0.578200305340748,0.642686225956364,0.70084523079321,0.740913587394183,0.751127563302181,0.719723426060103,0.634937443210846,0.485005882297309,0.25816501086239,-0.0573489035510135,-0.473299593400003,-1.00145079114168,1.00419954833864,0.782551845740702,0.629220949694928,0.534602765044179,0.489093196631321,0.483088149299221,0.506983527890746,0.551175237248761,0.606059182216135,0.662031267635733,0.709487398350421,0.738823479203067,0.740435415036536,0.704719110693696,0.622070471017412,0.482885400850552,0.277559805035982,-0.00351041158343176,-0.369929344164823,-0.831301087865325,1.53368855330734,1.12779312990605,0.834947436385196,0.639761584734151,0.526845686942291,0.480809854998989,0.48626420089362,0.52781883661556,0.590083874154181,0.65766942549886,0.71518560263897,0.747242517563885,0.738450282262981,0.673419008725631,0.536758808941211,0.313079794899094,-0.0130079214113453,-0.456894228000732,-1.03396901287969,-1.75962216405885,1.22253970868081,0.908148340570217,0.68788965068043,0.548577314288691,0.477025006672247,0.460046403108344,0.484455178874228,0.537065009247145,0.604689569504341,0.674142534923061,0.732237580780551,0.765788382354059,0.761608614920828,0.706511953758107,0.587312074143139,0.390822651353172,0.103857360665452,-0.286770122642777,-0.794246123294268,-1.43175696601177,1.34254105484243,0.984526988347576,0.731308685019697,0.568358745137994,0.481149768981672,0.455154356829934,0.475845108961985,0.528694625657029,0.599175507194268,0.672760353852908,0.734921765912152,0.771132343651204,0.766864687349269,0.707591397285549,0.578785073739249,0.365918316989572,0.0544637273157238,-0.370106095003094,-0.922318549687675,-1.61670103645882
