"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.SI.1","ghat.SI.2","ghat.SI.3","ghat.SI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.SI.1","stde.SI.2","stde.SI.3","stde.SI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.SI.1","bste.SI.2","bste.SI.3","bste.SI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,6000001,0.436817599352592,0.171427214180805,0.125764114197056,0.0908625369120682,0.472956585533922,0.0486948367087231,0.106163367054306,0.0682200404620061,0.456983907714384,0.0555718264641167,0.0745063964632961,0.102331155148335,0.477351828697566,0.0533251700657129,0.0958012580080138,0.10141124618636,0.493324972361214,0.0555135936348205,0.168515187675938,0.00931665820948554,0.033057303731067,0.0681646370467246,0.0702126642103218,0.071611056111389,0.0274812310637307,0.0522865210242059,0.0566871541236071,0.0654241180762568,0.0234266521214564,0.0809722609074125,0.0839032057392392,0.0713786206621875,NA,NA,NA,NA,0.0436947820340765,0.0944540369440974,0.118888774444525,0.0750579916959513,0.0332614073265351,0.0686953370549207,0.0706377378823151,0.0718601965162216,0.0276002733146298,0.0524814470564894,0.0571198459937655,0.0656141155312459,0.0234925515144593,0.0818166852536402,0.0852857837727584,0.0718976250081715,NA,NA,NA,NA,0.0447995264195571,0.0950909936640063,0.122606085692124,0.0752558839349456
800,0.05,80,6000002,0.495832160588449,0.0891724784175528,0.224316303136134,0.111904611117015,0.467839014088306,0.174720260765319,0.0870982023782339,0.172617540812769,0.473860399675429,0.307556294898542,0.18315983680985,0.125106321839902,0.50882309367274,0.171062513017077,0.104480903667442,0.199211878935128,0.455683091661472,0.257044871994254,0.115953550447689,0.208606869867605,0.0346899452048892,0.146296498341395,0.0776143025238776,0.0648459522208895,0.0270411094675434,0.0563679442625357,0.0523431758871456,0.0614289113514768,0.0242509830902239,0.0773013217873493,0.0939477143848556,0.0687592799563267,NA,NA,NA,NA,0.0389472292016895,0.109115741846194,0.0957400858965125,0.0703752418470933,0.0391293040796922,0.185268626689766,0.0788571579649537,0.0650590614172956,0.0271320257343118,0.0567649376263992,0.052627705762312,0.0615878253273301,0.0243084428351025,0.077876079074283,0.0952697005500506,0.0693302152703189,NA,NA,NA,NA,0.0393909496220216,0.111287755374682,0.0966743320288932,0.0705987373562519
800,0.05,80,6000003,0.427017471879524,0.157687676691119,0.196050834452874,0.187848414351066,0.432424590334438,0.127681422099074,0.0939517481223451,0.0963677127484694,0.438078738563407,0.17870249043299,0.284814172636024,0.169895450790358,0.469610728423749,0.1419900658052,0.10322356043502,0.1313668530254,0.443372929886331,0.145264610660024,0.180100736407118,0.117747704054064,0.0433804082794223,0.0916947392566458,0.0936687738414889,0.0819412342661887,0.0278511398554933,0.0547870017991688,0.0560405722446376,0.0682512493157148,0.021352529406636,0.0738604678569855,0.082225549319931,0.0668171890987942,NA,NA,NA,NA,0.0464998688100827,0.110788407810728,0.11224530641302,0.0849180777809701,0.0444657116749512,0.0936785977206534,0.0972600426355295,0.0832869199738971,0.027975489207653,0.0551382476285748,0.0563151986585795,0.0685177078722036,0.0213664922464215,0.0749561577750551,0.0832459695306241,0.0674389015768751,NA,NA,NA,NA,0.0473972823132951,0.113217996868931,0.11367648005235,0.0856740614958226
800,0.05,80,6000004,0.493442178831992,0.0293766661804988,0.156747654344047,0.13266559246975,0.426474495839175,0.143386728536742,0.0556658823428502,0.161277263568916,0.421904227811542,0.241385806358565,-0.0159253064608207,0.191458771017958,0.462851131829515,0.126500718067399,0.0748620706234566,0.187055693851103,0.399563686064815,0.227433078044261,0.0277650370820857,0.164170221177493,0.0731005444030564,0.159994630684731,0.101315580597063,0.0678508079127071,0.0303240147751701,0.0585604555851318,0.0536664046739249,0.0636276023905257,0.0221170044882708,0.0723684565285869,0.0739458435039538,0.0590836331013653,NA,NA,NA,NA,0.0571021874010329,0.141448869069996,0.106105015309274,0.0775460920330826,0.077779723561658,0.178526905523042,0.101444877410822,0.0681874326322732,0.0305533863586422,0.0590040297289413,0.0540673210931666,0.0638974860578308,0.0221954707060395,0.0735649610115109,0.0747286776633385,0.0592278924946358,NA,NA,NA,NA,0.0587259072473386,0.145879328034756,0.108341470570373,0.0784934398564338
800,0.05,80,6000005,0.377679990611431,0.408567185022269,0.139597157502141,0.276600685211552,0.412257514126582,0.176991490924006,0.0624278641345235,0.21890498872006,0.411682156006111,0.175726690745179,0.150507293626423,0.219305467461991,0.457332362910574,0.160790416097353,0.0924634085361704,0.249011718430317,0.375737846709862,0.294295355874844,0.0369751889908032,0.24726557051545,0.0315077971415857,0.0751258100738031,0.0670961350080143,0.0647714382757674,0.0282900288733002,0.0662604216097454,0.057241799635123,0.0634730853915156,0.0246125152634051,0.0893069882331474,0.0875468399607525,0.067741871667861,NA,NA,NA,NA,0.0520258799851862,0.175806862366624,0.12480090818596,0.0799977771769501,0.0321512238131684,0.0771793479158317,0.0681529906405913,0.0650923605880355,0.0286085407040935,0.0683965661525607,0.0577760262951819,0.0636388618294048,0.0246375257502327,0.0899170101063193,0.0891094239202992,0.0684102728642,NA,NA,NA,NA,0.0578945300040159,0.203805532815242,0.126824332625199,0.0801476041912333
800,0.05,80,6000006,0.456748174382811,0.0781027288761508,0.0683716335889778,0.174964816824244,0.45565615502452,0.117264724279836,0.0663551666923025,0.143432313959296,0.45840576990111,0.149602824136066,0.120985414008303,0.193567635208777,0.475644872472823,0.107795545595734,0.0704217207987115,0.186242933813856,0.454985291006089,0.232850560937217,0.122610924972295,0.0802905497995431,0.0366030284241644,0.0891204068042977,0.0846568374338145,0.0747555263856538,0.0282253438858905,0.0606025714739797,0.0574638930157918,0.0722159216490666,0.028856005829326,0.0967879176383047,0.0977584760614383,0.0869240533562248,NA,NA,NA,NA,0.0418094559310687,0.12958870692288,0.113565280284702,0.101927080865879,0.0371014442080554,0.0914564545516855,0.0862354612574779,0.0752048364001109,0.0283966239632446,0.0614214125150202,0.0578805645711401,0.0726338935295006,0.029096284601673,0.0989590189486745,0.0995630740649756,0.0895575526855143,NA,NA,NA,NA,0.0428444247763742,0.136012232910132,0.115631361864881,0.103947964524531
800,0.05,80,6000007,0.467646630618934,0.0554910698848309,0.184133776965624,0.135560647759005,0.450185361751792,0.07120748178724,0.144272008925067,0.103518505394995,0.440733058961236,0.204274137467226,0.122810819264509,0.132649245669792,0.472216304601263,0.0873870421800527,0.135278792374257,0.124334919406239,0.459999735205589,0.0679936536851763,0.223278747700941,0.118870571848646,0.0336349020435392,0.0798146484462957,0.0703887743314912,0.0680018477892061,0.0258561117951227,0.0505901845671608,0.0530892663561073,0.064026504491428,0.0220102474843533,0.0736587171046899,0.0837804263592638,0.0566325528758648,NA,NA,NA,NA,0.0360858731298952,0.0862798926682097,0.099529535808319,0.0704146444893587,0.0339201984247979,0.0810786122110161,0.0709762035448989,0.068333099663961,0.0259233434961572,0.0507984159994073,0.0534006855581718,0.0642206154100003,0.022014311557207,0.0739571116337502,0.0854252643269409,0.0567040383256769,NA,NA,NA,NA,0.0363634186466682,0.0873268375347827,0.100669089473606,0.0706880722393666
800,0.05,80,6000008,0.460879941415253,0.28179309974286,0.230474452774934,0.0942137198615161,0.464882195347927,0.182576442375592,0.121356438591067,0.0844484510173802,0.47538610587981,0.308276557170271,0.214038740493992,0.113007179343777,0.512779780458322,0.182669541634334,0.13662510933524,0.150222228075747,0.47444424858935,0.308999586546555,0.258254736653197,0.0381059479781941,0.0284889585964822,0.0695528289834474,0.0624365174321829,0.0631986700110547,0.0274603857402171,0.0556707296878283,0.0553515104227742,0.0632161829639945,0.0252015272070988,0.0919151588585635,0.103160564706951,0.0735056007831317,NA,NA,NA,NA,0.0406105935262888,0.0983571504121062,0.114424583045187,0.078602043908074,0.0287767968559734,0.070311612118872,0.0635067315754172,0.0634961524023163,0.0275841131616916,0.0560253780084789,0.0557029313218222,0.0634689625332338,0.0252592147220786,0.0929739284457533,0.106967281876877,0.0749647989008159,NA,NA,NA,NA,0.0412143888988223,0.0999001697017269,0.116175518564837,0.0792081549316642
800,0.05,80,6000009,0.469540176281804,0.0983956841271342,0.0759326655247702,0.144838669949851,0.459506498934637,0.110716430219695,0.0971579914947519,0.164943780771263,0.480645237250661,0.0111870837596057,0.149590027880802,0.247306280276844,0.485897893841888,0.122681990224565,0.0978473732555034,0.198425496674626,0.482891536051714,0.1053985512688,0.208191058302514,0.168095722361956,0.0372158658969328,0.0809040962367224,0.101570152601934,0.079128192638205,0.0266212184611222,0.0537546059114664,0.0555490578522978,0.066106044842058,0.0232541154780019,0.0831412468975229,0.0846893738459299,0.0699120722361765,NA,NA,NA,NA,0.0378554329816469,0.10222145603704,0.105267388510603,0.0816777600621064,0.0379460372520473,0.0816011299240675,0.107327034029607,0.079799488747797,0.0267123720500306,0.0539835417910454,0.0559513423026406,0.0663704936952259,0.0232819511942437,0.0843843481865476,0.0866492012692876,0.0707957474552883,NA,NA,NA,NA,0.0383328251758852,0.103680868657611,0.107102931252748,0.0824792229239235
800,0.05,80,6000010,0.357900236882571,0.328541439869587,0.135191746114116,0.203609525798992,0.401078594869464,0.146403428990389,0.0753751943444219,0.179553628623248,0.427638934702149,0.15466439924517,0.156597118331328,0.26530815131041,0.447758642220592,0.157466128332364,0.0873765005264311,0.199978714917606,0.388295176695476,0.172010548163758,0.128891478204039,0.22938178153298,0.0279831367087591,0.0717875184771139,0.0816628123556306,0.0739152511128899,0.0265500205726328,0.0573739952211699,0.0555441928447596,0.0652984727732005,0.0265495635804249,0.094492645210577,0.102726947792855,0.0685518721015445,NA,NA,NA,NA,0.038779976536885,0.119417299902938,0.110355681053374,0.076715501569895,0.0281353138550594,0.0728470860848716,0.0835547410995145,0.0747425725640484,0.0266748510720955,0.0583103552608725,0.0559476138241003,0.0656927282242153,0.0269126869042343,0.0967933839229093,0.109405587843031,0.0701550830277386,NA,NA,NA,NA,0.0398568403349844,0.126811333447971,0.113271236466572,0.0777312416943422
