"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.SI.1","ghat.SI.2","ghat.SI.3","ghat.SI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.SI.1","stde.SI.2","stde.SI.3","stde.SI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.SI.1","bste.SI.2","bste.SI.3","bste.SI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,1000001,0.459440456495756,0.106934558277411,0.155136868220775,0.0231024802114631,0.428340210654797,0.204741489424167,0.0443103073595943,0.0315099977293656,0.433004459100562,0.281316767427939,0.193767212050901,0.0759915800324284,0.47387850164067,0.183434766641535,0.0706093273178393,0.0639007756748705,0.401994503409889,0.326439352027511,0.0600402153070705,0.0534602612959592,0.034213919236313,0.0943567118975716,0.0703297648843957,0.0762555509017836,0.0273126725406278,0.0591915275857053,0.0534996963549934,0.0660988012841358,0.0279813126123905,0.10782220976427,0.0930274065090797,0.0989978522064316,NA,NA,NA,NA,0.0467902216564834,0.130282704581242,0.106137694240807,0.0914743016048148,0.0344966511194176,0.0968300789660682,0.0708127086487111,0.0771457645402601,0.027388228750458,0.0596130309674471,0.0537304774786864,0.0664978628582407,0.0280524481456706,0.109912789851529,0.0947685934872717,0.102007480512647,NA,NA,NA,NA,0.0472746652666625,0.132470267593613,0.107227548316394,0.0935452896690501
800,0.05,80,1000002,0.481703947666542,0.039437946997991,0.208575357109499,0.143705887576787,0.483164260295063,0.0251410617401796,0.139649400624984,0.135512057076808,0.45421053940602,0.107097700116473,0.137921908150675,0.180098676925071,0.51877001728302,0.0593535656873204,0.144190181774669,0.157816593225612,0.491103542257273,0.0228231109976583,0.219005741391891,0.176348549574886,0.0290442769642166,0.064094551497871,0.063538512266956,0.0632843342568457,0.0263063363437278,0.0511421227258741,0.0525366777354543,0.0629108382982601,0.0234635194993937,0.0791714040640201,0.0878032744059316,0.0639754694254954,NA,NA,NA,NA,0.0374350872631662,0.0901011142353819,0.0972183719923165,0.0675610271197699,0.0291426700846818,0.0643529075707271,0.0638322675782879,0.0635475416159318,0.0263719718520895,0.0513377507258394,0.0527188589248189,0.0631138204016048,0.0234907341496149,0.0795598955671209,0.0889406510895154,0.0644202591589551,NA,NA,NA,NA,0.0377587897735216,0.0910992214838866,0.0979334748056905,0.067815780594686
800,0.05,80,1000003,0.46421338892133,0.238818923993215,0.135190168596861,0.077659706305844,0.470524137975149,0.141897392141226,0.106987273875933,0.123316300963661,0.459920010835117,0.206074347984583,0.19267344286872,0.174939590205486,0.5131133429162,0.146258743593887,0.122181595254368,0.159549376206268,0.456979071899459,0.253244929876281,0.137335473512008,0.106910345256401,0.0348193297998374,0.0771459585700076,0.0627792544218167,0.0710290748650173,0.028745111587259,0.0590717600620366,0.0518452163095444,0.0719189103136843,0.0219785486297492,0.0823218997027907,0.0679481451750314,0.062067391886994,NA,NA,NA,NA,0.0436700623072587,0.112273119280453,0.0974228975650706,0.0974824837207715,0.035085569589413,0.0779566094081545,0.0630992220703056,0.0714208936282185,0.0288410887635999,0.0595037080229786,0.0520842522423562,0.0730120102498528,0.0220343024067318,0.083210273568046,0.0684280911634106,0.0624843249807317,NA,NA,NA,NA,0.0444848609883073,0.116128700528313,0.098259459143332,0.100404213098914
800,0.05,80,1000004,0.404248238880307,0.244365435342696,0.029551069549395,0.0659254100881679,0.407220144723149,0.189123084949418,-0.0454162189216075,0.0906571272619728,0.445137033492856,0.253165362282233,0.0371018254876593,0.0648891070822172,0.414862543984515,0.140901545374617,-0.030260931260414,0.0903267919558885,0.355890501912255,0.278982357521792,-0.16186985822851,0.0591600211393028,0.0292596500084178,0.0671569540050128,0.073117857234036,0.0783350953892787,0.026335037652793,0.0532507295288475,0.0608932227231502,0.0731795063448152,0.0278550533266406,0.0770998503678177,0.110009109547556,0.0834816165340744,NA,NA,NA,NA,0.0353710799797035,0.0992440423399007,0.109772106572999,0.097367963925193,0.0295552733029,0.0677213688466071,0.073952720095266,0.079304926020101,0.026407416395369,0.0535867755424027,0.0622738496521394,0.0737190135149138,0.0281315480428329,0.0782139736272737,0.113173762431444,0.085363984375461,NA,NA,NA,NA,0.0357431366380512,0.101180894030898,0.116581037542354,0.098576119132017
800,0.05,80,1000005,0.436979097037098,0.226223286237682,0.128973528578536,0.0554213145221217,0.455749037530696,0.142887220221713,0.108278082241625,0.0979568813776745,0.465427846530991,0.0989351338706624,0.190977381847444,0.0841753261742468,0.491723759767549,0.144410009364252,0.119631513200083,0.139955602174561,0.458434185150438,0.229224222876055,0.183755215116162,0.0901311173080904,0.0294449087350833,0.0656675251028295,0.0658580626324877,0.0699341478489126,0.0263442333951464,0.0507335225828504,0.0547979115120986,0.0622417598774869,0.0232261571049293,0.0736319403029523,0.0807743148855281,0.0630293807088216,NA,NA,NA,NA,0.0390200188862504,0.0913538924044995,0.113490920723229,0.069615143497061,0.0295503190171989,0.0661664484479446,0.0661364472321106,0.0703494181856653,0.0264244006789505,0.0509327849267477,0.0551282640581927,0.0624044625478591,0.0233320486178097,0.0739679537759109,0.082180578411247,0.0631760628968202,NA,NA,NA,NA,0.0396432975379392,0.0920964915818944,0.117586760494135,0.0697860463881936
800,0.05,80,1000006,0.50147306699973,0.108392332588387,0.189668658023434,0.105933698884398,0.490165642512383,0.0936256302063818,0.161824186035264,0.105994038886906,0.451619683446923,0.236498108824056,0.206855434612759,0.112867381023681,0.521683606374018,0.109303070474287,0.160584059178566,0.141851420230479,0.504114314087859,0.14322287842548,0.271643225362538,0.117553830673298,0.0447628012217038,0.110848461384468,0.0755763987926916,0.0769417291294696,0.0282609540928933,0.0576418800026518,0.0511753586959323,0.0701943635935715,0.0249052880518646,0.0736458461898993,0.0752034023169798,0.0693607143464162,NA,NA,NA,NA,0.0427499321818561,0.106297520114084,0.0958668129054182,0.0837528925207488,0.0463786510560299,0.115819722415955,0.076360516596171,0.0767760899067193,0.02843609863433,0.0583450974160096,0.0513657438019492,0.0704291630673507,0.0251013917059707,0.0756024431488025,0.0757316897711295,0.0699933691988197,NA,NA,NA,NA,0.0437026139353559,0.109390106998028,0.0967772980497846,0.0841231899765268
800,0.05,80,1000007,0.416553504830255,0.219327724969144,0.125967526066475,0.244367277545363,0.440163640691513,0.122070769136838,0.134396372231753,0.220509261266038,0.442160687390187,0.275629767908409,0.0811845878913106,0.260687060834537,0.469947377548127,0.146613262843115,0.120296740017736,0.247531411707681,0.478663625090975,-0.0142191397528428,0.316858020261482,0.212034109527983,0.0357159245274071,0.0813649578742661,0.077814609286784,0.0706188555711972,0.0313518555185095,0.0667791425507043,0.072684293329185,0.070857518077089,0.0221535049787906,0.0815657420554513,0.0806092578298756,0.0695464519971166,NA,NA,NA,NA,0.0482959223394106,0.129673720207913,0.127223452205009,0.0824686078222476,0.0361336194881671,0.0824072458568759,0.0786580373969081,0.0708954366851137,0.0325767917441622,0.0692232583967963,0.0764425713927979,0.0714213064295529,0.0221474406154073,0.0818971031506221,0.0813388656866196,0.071042826948743,NA,NA,NA,NA,0.0607327164724191,0.143195558433117,0.158881702965382,0.079104199075155
800,0.05,80,1000008,0.478946120861397,0.131883241874016,0.00616377564203717,0.0763027543762868,0.503539751729014,0.00918757136928411,0.0822386888994261,0.111172559772227,0.482741086646354,0.0447624238447439,0.147621480258926,0.101938489002097,0.516816741883734,0.0313482837115612,0.07981280881575,0.1261630024716,0.513658091147612,-0.0281047499817471,0.11943209515532,0.11940312025558,0.0294558960791492,0.072834237367329,0.0686822548964442,0.0669634687723986,0.0249320702755225,0.0495878322328158,0.0502137368261514,0.063280486528008,0.022122692989465,0.0764226321115712,0.0714026504920645,0.0603308979663074,NA,NA,NA,NA,0.0329784400063526,0.0841975882220549,0.0863071606109172,0.0685602041083575,0.0296041307060579,0.0738987131788533,0.0691123132013976,0.0671722073512322,0.0249810149793065,0.0497552302814863,0.0504213430396292,0.0634674765548551,0.022177577220609,0.0768694203986682,0.0720278298614316,0.0604917492569317,NA,NA,NA,NA,0.0331645166255149,0.0846920638721279,0.0870986268561149,0.0688008817127278
800,0.05,80,1000009,0.433696041282496,0.0925111323668528,0.137318584702655,0.291408717123982,0.442569677879081,0.0509248148959475,0.0628665851488702,0.250271760814584,0.453442210800223,0.0866807703374164,0.203163213436384,0.22739846303091,0.459365239633835,0.0611079924523642,0.0729553320047039,0.259158826052669,0.450330486952339,0.0631997896542525,0.0882110990308997,0.28282799811541,0.0401122890596046,0.0905090350538741,0.072963960248158,0.0722761442527333,0.026560833141248,0.0522341233073809,0.0506204379551122,0.0635207436016249,0.0226468612763587,0.0770139905622277,0.0727109052264814,0.0648824088960482,NA,NA,NA,NA,0.0376466648250028,0.0899237398605673,0.0911662003161694,0.0708096937833005,0.0407182202320996,0.0921182420408107,0.0735178395791896,0.0727706172490772,0.0266365542571154,0.052440620813299,0.0507780351717269,0.0638692039440769,0.0227056550536719,0.0777110507737333,0.0729607200633497,0.0652994604527564,NA,NA,NA,NA,0.0379396819128525,0.0906140892340972,0.0916892197138513,0.0712717975223251
800,0.05,80,1000010,0.461576267949941,0.150501728176351,0.250679254480499,0.11183024211822,0.469419291805997,0.0433411712757319,0.197990982196392,0.0994601767111279,0.416952012714168,0.145932372408495,0.192192841375306,0.0689205703546654,0.49613063360122,0.084523555855493,0.18097884619237,0.144575352004599,0.509046808051236,0.0149072803721541,0.35712313433978,0.0939975366527877,0.0297332457734396,0.0688494179233341,0.0587370345821908,0.0624899978603551,0.027172901327974,0.052557507719931,0.0474848411309158,0.0651042023761823,0.024343439067193,0.0754122042909735,0.0696060291840065,0.0650008168241453,NA,NA,NA,NA,0.038120714924523,0.0970865977086559,0.0836869639184334,0.072603284642058,0.0298917595465301,0.0693397544496609,0.0589594923523349,0.0626962992882979,0.0272667772252829,0.0528678007706796,0.0476705760981144,0.065363044843297,0.0243859432952277,0.0759374139761509,0.0700646609255601,0.065327557221608,NA,NA,NA,NA,0.0386205852033753,0.098572068441092,0.0846146831220327,0.0731231247501576
