"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.SI.1","ghat.SI.2","ghat.SI.3","ghat.SI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.SI.1","stde.SI.2","stde.SI.3","stde.SI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.SI.1","bste.SI.2","bste.SI.3","bste.SI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,4000001,0.473884764322887,0.159845658168709,0.123196010121534,0.0769245187694081,0.49575485275191,0.0904128851766949,0.0846041091746235,0.121559743681505,0.487069518706306,0.22815372094785,0.145780759801764,0.167188763479503,0.504073513480155,0.0924047320022885,0.0813040227922104,0.16007706761338,0.530379859434164,0.12299932671477,0.136567279081658,0.0417455684504267,0.032620139534871,0.0759717953595915,0.0726239205899549,0.0798179330745613,0.0288643488186216,0.0613497645198258,0.0527516142592415,0.0772563281964581,0.0237378550107748,0.077944846058406,0.0780467266593601,0.074362526349724,NA,NA,NA,NA,0.046500767704656,0.127236949498671,0.0956663166817708,0.110407320687729,0.0328282729054776,0.0764776461809442,0.0732640795521535,0.0803586636205786,0.0290189751714019,0.0618658017282112,0.0529859358928804,0.0776665271247023,0.0237924041545312,0.0782496436650554,0.0786215342254988,0.0749896179794017,NA,NA,NA,NA,0.0474579858574595,0.130297994453337,0.0966258570081588,0.111912283114262
800,0.05,80,4000002,0.436152142686324,0.276507879004824,0.0303973727753998,0.0176679301146428,0.4538748725253,0.150471728473873,0.0420288937807402,0.112197551563532,0.454877482830897,0.280631210968795,0.103421594893077,0.139383736868712,0.479325735893846,0.133518177058288,0.0597159364264428,0.127009869825837,0.432818763708125,0.225454042803897,0.0096898990647541,0.121541553309418,0.0342351323475543,0.0691474114616856,0.0737199416806548,0.0766848627387357,0.0282998960787146,0.0578264555737746,0.0515290050319357,0.067255677007625,0.0274265722812363,0.0905752632430294,0.0702195624757502,0.0741902179025686,NA,NA,NA,NA,0.0421602673080882,0.105280851670292,0.0936220922766589,0.0860527435340596,0.0344360073998435,0.06973462195599,0.0744151167364721,0.0773782518466804,0.0284574210681693,0.0585294165067446,0.0517115193487524,0.0675260024331881,0.0276844231210293,0.0926290062264827,0.0704104891029892,0.075248484886881,NA,NA,NA,NA,0.0430725934296969,0.109102727333582,0.0942793556100613,0.0871364152310968
800,0.05,80,4000003,0.504608262525263,0.1474973652431,0.191214422007398,0.0465052093928862,0.487701604822054,0.219532681938062,0.15000522532768,0.0289524446739093,0.475389156935893,0.157983963440458,0.264154468692605,0.126262123860945,0.529862945071659,0.199969535130744,0.170935215927638,0.0915097232498734,0.470854190708306,0.428521202316327,0.156688112381757,-0.0304305501829809,0.0310640155939362,0.0774113949245924,0.0844051087056231,0.0737711412399107,0.0265671245416727,0.0542963005508471,0.0528152238148898,0.0664514157963271,0.0239252253636437,0.0797605629004575,0.0708827332412433,0.0673857366270797,NA,NA,NA,NA,0.0346782843706239,0.0973444079164549,0.0962588948457859,0.0802092309195152,0.0313809871774174,0.0784012246275334,0.0877212807177707,0.074078784717789,0.0266814056518057,0.0546822358304423,0.0536299478999661,0.0666910884135613,0.0239840045778577,0.0802475315734526,0.0713379985289313,0.0677185520207242,NA,NA,NA,NA,0.0352489981299159,0.0982701113751992,0.103768373805532,0.0807410301231129
800,0.05,80,4000004,0.473453445299354,0.188306401859278,0.21504610521988,0.206230117064806,0.484263022294135,0.143614363923237,0.150765805650058,0.113191947778316,0.496069819856811,0.242666871787966,0.173232081222148,0.10157777905061,0.547191119404805,0.173043684663969,0.173190007126713,0.167810227346302,0.487244492022756,0.246377833532657,0.263154004070251,0.137970867374562,0.0392346356156617,0.0751765443240935,0.0786777817731339,0.0790320736440477,0.0275766673871384,0.0514578605980595,0.0514308134708397,0.0654355208048032,0.0239796774159169,0.0764670578067692,0.0825462969150377,0.0694750486443093,NA,NA,NA,NA,0.0420320908401825,0.0920183943469445,0.100992011288497,0.0719903908787569,0.0395999592036844,0.0756982174689512,0.0794121414045616,0.0800699923499092,0.0276734735575439,0.0518077078522371,0.0516425717852505,0.0656892104104878,0.024054364234407,0.0771583387951495,0.0834283886121453,0.0698784417077003,NA,NA,NA,NA,0.0425076554407597,0.0936032310543821,0.102056321184953,0.0723446698100308
800,0.05,80,4000005,0.413904745160711,0.24029920666899,0.0542966468182629,0.264050159217018,0.407674190021425,0.210888199871355,0.0422749936231789,0.279672609725149,0.453084905760362,0.21529126287355,0.184212491020441,0.302858794712433,0.458676856018548,0.196330228712695,0.0767728983939144,0.298400379396942,0.361802784755184,0.370875215576272,0.0397522217540858,0.316371882528559,0.0294855132896404,0.0640656413011064,0.0687538962963363,0.0655548616133081,0.0243618223879632,0.0473404852063442,0.0508121336387668,0.0593325934324181,0.0224790241713307,0.0746627689424242,0.0740082530372323,0.0586406607651848,NA,NA,NA,NA,0.0318747119478427,0.0816524284893931,0.0924747401421559,0.0678333671843728,0.0296154185044492,0.0644398193265894,0.069525286177765,0.0658489126076544,0.0244144749360039,0.0475617232771322,0.0511367203764797,0.0595468499020329,0.0225248656365573,0.0751461170439073,0.0744208017380374,0.0589904432958761,NA,NA,NA,NA,0.0321299565402037,0.0826076390817271,0.0946228089848318,0.0682178960583621
800,0.05,80,4000006,0.445380871332696,0.182129804045404,0.0633236334640782,0.0179732431822261,0.406629604488515,0.157962610613139,-0.101581552224633,0.00750651130756945,0.453193760643207,0.0933796583712465,0.0293635297122448,0.0645216965014311,0.36971018791513,0.060691234853028,-0.0998550660449936,-0.0379511748977751,0.342113535898129,0.201902264305775,-0.312788734596839,0.0235939237614043,0.0318802135947327,0.0794700640760115,0.0735860476821963,0.0731546279720055,0.0293578633544744,0.052729296381468,0.0802987694248863,0.0737439170287084,0.0254558504806609,0.0856675879070438,0.0888897093274912,0.0661813851663506,NA,NA,NA,NA,0.0365388907059001,0.116147259902062,0.112929172072136,0.0788779371289792,0.0320813604812006,0.0812103157362214,0.0741906563723578,0.073823119546252,0.0305268720461294,0.0530428782976489,0.0920682620367123,0.073023234647132,0.0255273692780444,0.0864788946532724,0.0900137947637577,0.0666294133744449,NA,NA,NA,NA,0.0398360069828376,0.120207511653558,0.142313410612537,0.0816366041051902
800,0.05,80,4000007,0.486418075627407,0.177197795357019,0.20748206158393,0.0560580818323779,0.479797096403188,0.142441928174056,0.148356970621803,0.0735033357550787,0.462801540632869,0.222782860925112,0.19374264690636,0.0881589408982117,0.519354029727975,0.150578442313461,0.158929204228473,0.119629255619419,0.491072751454036,0.211820631767131,0.245731228731117,0.0577021814219559,0.0344622925431222,0.0705532379442743,0.0739480962715612,0.0686893663867804,0.0272006636420824,0.0528970458144052,0.0539014450189589,0.063501365358397,0.0228731687360953,0.0777005154694167,0.0735231294895504,0.0628518937858183,NA,NA,NA,NA,0.0386498425982279,0.0973266758717953,0.100362712804449,0.0717000220980204,0.0347108770175674,0.0709859318534983,0.0744354827060282,0.0689898405415169,0.0272967684545706,0.0531015372171647,0.054235503619558,0.0637608725946887,0.022917827327873,0.0782118015300435,0.0740373293933291,0.0631584039472959,NA,NA,NA,NA,0.0391049016553482,0.0981154325102201,0.1019375518469,0.0721127148657687
800,0.05,80,4000008,0.416907552290702,0.297390518660228,0.23932624614012,0.271756638469444,0.418089610276984,0.163022110501997,0.142702806945794,0.317426765814427,0.416884847176188,0.290054825766367,0.244429664559456,0.326116513307949,0.468359061021285,0.177701890290578,0.152088727326855,0.362031674897479,0.426813122016213,0.16325342040225,0.309014167077593,0.35015359519012,0.0277411245949222,0.0619569819554599,0.0634165542192914,0.0643508527140141,0.0269073959962903,0.0596965623795562,0.0573542452358816,0.0618717842412767,0.0228914243080926,0.0817335546457364,0.0768844575434065,0.0641522658562592,NA,NA,NA,NA,0.0426416034602161,0.126890324805069,0.117738302238886,0.0747110351203068,0.0278485254796638,0.062334884654363,0.0637195368310617,0.0645948843715267,0.0271118092362878,0.0611962010097998,0.0579488410439479,0.0620348240983952,0.0229311786186244,0.0822662577094534,0.0775172291784828,0.0646108340999518,NA,NA,NA,NA,0.0461869722469276,0.148980137812748,0.120191130385141,0.0744076798907164
800,0.05,80,4000009,0.483463428881976,0.10995505971653,0.234448282718115,0.2429158039966,0.465820566132155,0.0677891460366273,0.0701867242973593,0.240213994906661,0.464141601683168,0.0824875488493732,0.164622081546184,0.19294221305683,0.487761558661876,0.0830460371872628,0.0746782807632627,0.258780902002471,0.480576383232782,0.06902380357917,0.156444345630032,0.242629060936235,0.0306511367803887,0.0672743518178483,0.070108887584455,0.0632212152535527,0.0283371834811844,0.0541532627220851,0.0580363014660633,0.0646517725998018,0.0254935910885139,0.0801860825919838,0.0835649534340172,0.0636227435615902,NA,NA,NA,NA,0.0458232122821596,0.107223908794792,0.129926563673047,0.0825937739867268,0.0309320327709237,0.0678433791800045,0.0710384598350936,0.0636061358800642,0.0285663194372404,0.05470954623385,0.0588933457587848,0.0651058818613807,0.0255350462071376,0.0813778905470402,0.0842890373705441,0.0643962244508556,NA,NA,NA,NA,0.0490381073880771,0.11148152601643,0.139965737102142,0.0856228996483138
800,0.05,80,4000010,0.444731190010664,0.18767762711963,0.111018069088775,0.167928441111643,0.450575796201229,0.105841236775016,0.054552856339056,0.196344252481388,0.47197134964386,0.169874307020553,0.111543282859239,0.186166113851728,0.478141914211946,0.0934711937126055,0.0704704030412739,0.208655351498006,0.415167637959128,0.209649810143532,0.0148946407771795,0.209838326010564,0.0321531709919894,0.0697966737305836,0.0671570755937578,0.0679487699655653,0.0293408963008362,0.0546365444955504,0.058298202391191,0.0628762063565309,0.0225842220779432,0.0750985485199233,0.0754271277452419,0.058955435405387,NA,NA,NA,NA,0.0471524510836279,0.105181988576848,0.115421398163622,0.0761072689524216,0.0322767621915249,0.0702067254434161,0.0674813836858699,0.068402168087188,0.0294769468103936,0.0548777085406197,0.058781407081023,0.0631316165604018,0.0226626643452618,0.0754290245181865,0.0761831363624099,0.0591724279136984,NA,NA,NA,NA,0.0479412916989726,0.106246018804458,0.117894399344573,0.0767134447376798
