"n","vare","B","seed","pi.cc","ghat.N.1","ghat.O.1","ghat.C.1","stde.N.1","stde.O.1","stde.C.1","bste.N.1","bste.O.1","bste.C.1"
2000,0.02,80,7000001,0.05,0.212764291448541,0.205225422954353,0.444660666447369,0.130855548781681,0.177614706987027,0.261263615335128,0.132944946795719,0.185070700894248,0.266300691298531
2000,0.02,80,7000001,0.1,0.0602570008816267,0.075895428630518,0.131394293910142,0.109807658553208,0.142610105414382,0.199890710905464,0.110359241748745,0.144128220641997,0.200136874027462
2000,0.02,80,7000001,0.25,0.0731125012714359,0.200895595059874,0.0588398134822274,0.077777451927902,0.10389758774646,0.115197843845886,0.0783877490427189,0.104309015584423,0.11786202263805
2000,0.02,80,7000001,0.5,0.0738617758013008,0.248877836450024,0.085197720188484,0.0579573947445839,0.0729279767403729,0.0932657243370405,0.0581391528446755,0.0730565094271248,0.0943216472585856
2000,0.02,80,7000001,1,0.0899883436571787,0.238287945256924,0.126466453051898,0.0474840446360641,0.0583058840133943,0.078250885946828,0.0475584426661661,0.0583974908556973,0.0786202520871103
2000,0.02,80,7000002,0.05,0.0815377247528246,0.264579272003826,0.122431334694978,0.13010353245186,0.146877330754733,0.219713889123401,0.131864695211159,0.149388687744648,0.224197683089044
2000,0.02,80,7000002,0.1,0.0795322501371472,0.206815933156157,0.117601045053942,0.102356892437204,0.125143380291791,0.161654611597516,0.10305394452474,0.126488326235212,0.163411934822108
2000,0.02,80,7000002,0.25,0.131110124840874,0.280495530917348,0.192299987082673,0.0693887226938918,0.0870771543554531,0.105998553878256,0.0696317843540128,0.0873463789239891,0.106514374293449
2000,0.02,80,7000002,0.5,0.128626744482704,0.255698913190026,0.21078140099869,0.0556538687158121,0.0668795833909297,0.0873375243019731,0.0558069500629629,0.0669787124996865,0.0877175812518225
2000,0.02,80,7000002,1,0.150305446291023,0.263019438847599,0.263593763603867,0.0452946137420272,0.0545083171999906,0.0721765609364172,0.045364197579968,0.0545703542856084,0.0724515264860958
2000,0.02,80,7000003,0.05,0.0126646997883544,-0.183165915925223,0.072943668851118,0.125928406826322,0.186730377355748,0.223821778147756,0.126716552479564,0.188159290831626,0.226385073508786
2000,0.02,80,7000003,0.1,0.0561707886726427,-0.112975431920998,0.100529538456456,0.0957116671004162,0.14340236497395,0.180038269439873,0.0960173867141773,0.144464946978751,0.180957785984145
2000,0.02,80,7000003,0.25,0.0649106188817175,0.112148426076433,0.127206796523739,0.0753212306540013,0.0942795275070908,0.146133304253478,0.0755138473565811,0.0945248381979225,0.146949287315462
2000,0.02,80,7000003,0.5,-0.0253538592570533,0.0314137028867112,-0.119843765249471,0.0657651519627759,0.0793058537620162,0.120337690072916,0.0659315980126737,0.0796399364109339,0.119808140912256
2000,0.02,80,7000003,1,0.00221915280524793,0.0752025398018164,-0.0510974498911348,0.0532848225410595,0.0649315446916887,0.112611364063267,0.0533638869409127,0.0650748456280205,0.112573661768049
2000,0.02,80,7000004,0.05,0.176782016952333,0.393471424258713,0.311408354700438,0.144299790042226,0.173229555859499,0.279829603672889,0.146221525458286,0.175723694898484,0.285591307671555
2000,0.02,80,7000004,0.1,0.305240761453343,0.455818425869662,0.520228784834305,0.109033302536574,0.131432645131267,0.187942085117111,0.110160590364541,0.132510175747983,0.190268000356801
2000,0.02,80,7000004,0.25,0.189781879361157,0.200498333787057,0.313447888710665,0.0756931359498462,0.0996920710096622,0.128791473006287,0.0759164863117045,0.100040669015739,0.129478483430859
2000,0.02,80,7000004,0.5,0.12496629446094,0.220202739086975,0.197202975275644,0.0580470282337796,0.0699409297497536,0.0950137787096051,0.058129628000206,0.0700189875330578,0.0952189666736181
2000,0.02,80,7000004,1,0.0992265157482047,0.19220860001198,0.152323028561091,0.0480415076541327,0.0575557322685241,0.0831178254526019,0.0480987761063009,0.0576003439609901,0.0833921878694756
2000,0.02,80,7000005,0.05,-0.175726051270123,-0.0961335279172538,-0.307675366303041,0.136431508598704,0.197036005472401,0.24171561783307,0.13784308847949,0.200243148151977,0.246194286111956
2000,0.02,80,7000005,0.1,-0.0056513482361783,0.00404578999474792,-0.0454206438349728,0.102490693227059,0.150933599552106,0.17702299663655,0.103234740915651,0.152822847861946,0.179611773484826
2000,0.02,80,7000005,0.25,0.0468310818076183,0.101967339202144,0.0450091182942994,0.0741900943027051,0.0952726607823848,0.117721364928147,0.0744132722838359,0.0955596425106028,0.118257572573167
2000,0.02,80,7000005,0.5,0.137874469943334,0.173073309209103,0.189388739468581,0.0570892355375699,0.0725789788994979,0.0904914342218992,0.0572058734425213,0.0727396617085243,0.0909176515577866
2000,0.02,80,7000005,1,0.164311370946983,0.193857543285768,0.227981048972059,0.0468359374055143,0.0612152111491932,0.076060454851786,0.0469306431323824,0.0613711870622474,0.0764275510848833
2000,0.02,80,7000006,0.05,0.233255108200473,0.220399938828763,0.370937294125929,0.157920450562685,0.198230211040273,0.237403356153719,0.160993507704879,0.203108491661029,0.245098232617523
2000,0.02,80,7000006,0.1,0.27667895748821,0.454479060417101,0.438249012427145,0.110163223691481,0.109817476424746,0.172556067377564,0.111207173077543,0.111070475162004,0.174520743007844
2000,0.02,80,7000006,0.25,0.206817936683691,0.311204625704462,0.304654048537381,0.0746071264022823,0.0885238098639351,0.115633091908725,0.0748653100140725,0.0888582072456338,0.116499933733506
2000,0.02,80,7000006,0.5,0.18944550723602,0.315525777831566,0.276322684580803,0.0565607670273439,0.0657845234818672,0.090212506675794,0.0566236770229275,0.065887745684042,0.0903561703913717
2000,0.02,80,7000006,1,0.176092822636596,0.277130238789836,0.266133508130482,0.046761329633911,0.0563313439725497,0.0778897626926324,0.0468088729343852,0.056424473623769,0.0780637380408918
2000,0.02,80,7000007,0.05,-0.316552496596282,-0.32921211998571,-0.538617648519876,0.127796221416537,0.157698672455151,0.225935958664714,0.129140566931804,0.159364600599296,0.22874704637526
