"n","vare","B","seed","pi.cc","ghat.N.1","ghat.O.1","ghat.C.1","stde.N.1","stde.O.1","stde.C.1","bste.N.1","bste.O.1","bste.C.1"
2000,0.02,80,4000001,0.05,0.334604875412151,0.0653178255622804,0.49919570359455,0.155690120487167,0.183691463467062,0.278451311634084,0.153967199320146,0.180989582180521,0.278033659264761
2000,0.02,80,4000001,0.1,0.328965970105668,0.167520796114131,0.511106264032669,0.120595694879024,0.14760089984786,0.21708613871002,0.121691789976852,0.147585737009189,0.221262099737274
2000,0.02,80,4000001,0.25,0.164941391926709,0.146665094702806,0.267907369444671,0.0780944992231284,0.0967596995699383,0.132085012401131,0.0783344479227637,0.0970545874608788,0.132684297910121
2000,0.02,80,4000001,0.5,0.125225753557518,0.186693607822881,0.171368073590351,0.060900913324745,0.071140325664886,0.0995150651868352,0.0610089906801189,0.0713062054483138,0.0998034049363382
2000,0.02,80,4000001,1,0.161452395970471,0.231395409087966,0.245665202623263,0.0466803022360644,0.0544890814909508,0.0786363235681174,0.0467227805893464,0.0545502948882564,0.0787608734810494
2000,0.02,80,4000002,0.05,0.30896551730348,0.463156187712904,0.476285581952833,0.11425506981085,0.137503281068994,0.172158902985044,0.115999292868521,0.13969775317526,0.174701544441045
2000,0.02,80,4000002,0.1,0.232815360199252,0.300881153290972,0.335895078002632,0.103594777633126,0.124779464213575,0.172711410905235,0.10434140496474,0.125682262920436,0.174880796617029
2000,0.02,80,4000002,0.25,0.162028747113214,0.283846843259311,0.236699988409856,0.0686759268438822,0.0847668207900917,0.116596812355841,0.0689778975655583,0.0851196755738109,0.11834768896493
2000,0.02,80,4000002,0.5,0.149977807508259,0.218501677669203,0.200494327401041,0.0590350723941696,0.0705961230061153,0.102465469923,0.0592631265808384,0.0707779594156515,0.104196407053795
2000,0.02,80,4000002,1,0.162398687281741,0.17181490112315,0.220542847490212,0.049846154800528,0.0612439666701764,0.0877880527480952,0.0500777317904852,0.0613812748191702,0.089705136289406
2000,0.02,80,4000003,0.05,0.138458832425023,0.251689799348364,0.251691421747998,0.145005738619077,0.157453468030989,0.25657490950099,0.146476935996506,0.158392348901629,0.260121794108509
2000,0.02,80,4000003,0.1,0.160974327721165,0.13296933721467,0.252463830137824,0.108323188218215,0.138946455658269,0.186950584283313,0.108906976674494,0.140098933548869,0.188089446093386
2000,0.02,80,4000003,0.25,0.155899849323056,0.24615106321449,0.228192105623267,0.072890965193254,0.0871534163160737,0.121898084128679,0.0730825934120072,0.087410727486436,0.122549733517908
2000,0.02,80,4000003,0.5,0.0737388186509159,0.0931699364515326,0.0926603346385325,0.0558024414049957,0.0694002766472739,0.0936185698759798,0.0559351441754854,0.0695684639468899,0.0943375695936624
2000,0.02,80,4000003,1,0.102605841754748,0.154256029169269,0.140400828262207,0.0474210834060267,0.0590919149505778,0.0787747693781086,0.0475545747557263,0.059258245940789,0.0795829316559362
2000,0.02,80,4000004,0.05,-0.031418759300564,0.0810802773359067,-0.05456644008562,0.158493628111782,0.143646429199327,0.258112326797771,0.160265081872811,0.145303140648319,0.260601810924149
2000,0.02,80,4000004,0.1,0.0290323233476845,0.175659052403753,0.048121903439273,0.113825352378445,0.113908057148955,0.201739519093625,0.114544427331314,0.115001487164349,0.203357771086378
2000,0.02,80,4000004,0.25,0.102040105195582,0.231230270110537,0.18987220958288,0.0730980407128054,0.0740844106952081,0.124809218393717,0.07332187788565,0.0743046699681381,0.125396984892899
2000,0.02,80,4000004,0.5,0.148791091694482,0.272347449026727,0.247233273461991,0.0568658814456573,0.0642722763472132,0.0923229912503415,0.0569583852522496,0.0642680282976086,0.0925822623964747
2000,0.02,80,4000004,1,0.157562863392638,0.245360485826515,0.24046266944926,0.0490749715697754,0.0640577915727142,0.0865460693086465,0.0491160554351871,0.0636892151835011,0.0865552184674091
2000,0.02,80,4000005,0.05,0.12308602920677,0.0645672434584608,0.185070857928844,0.134110225036125,0.174332402336742,0.213065680836485,0.136530266028871,0.176426624128763,0.216874090683697
2000,0.02,80,4000005,0.1,0.161715520855036,0.143988173822005,0.225603433485059,0.103094294056226,0.136461918416445,0.165090055774302,0.104124158743723,0.137582260422381,0.169862044466402
2000,0.02,80,4000005,0.25,0.0168783908555651,0.0423127533079913,0.0375896787451931,0.0722641276022515,0.0929682190284698,0.120311886357134,0.072464227571982,0.0933410322962862,0.120917639856136
2000,0.02,80,4000005,0.5,0.110718729372997,0.208931259790422,0.176846475671269,0.0578433601071161,0.0734712126949757,0.0983412151324878,0.0579409242472333,0.073755692782586,0.0986855976150411
2000,0.02,80,4000005,1,0.109487794042977,0.170480791676174,0.152902434026321,0.04818766354625,0.0671683096957301,0.0836603213170587,0.0482505958785026,0.0674212799396171,0.0838764670793106
2000,0.02,80,4000006,0.05,0.188406745389889,0.159870640097892,0.283516956417157,0.166525853931974,0.2605813812829,0.267638751650125,0.171621644275599,0.291956349727987,0.279935901502376
2000,0.02,80,4000006,0.1,0.258807253980718,0.247369142788935,0.452174665486206,0.0981507542841345,0.173867352598386,0.145487954061652,0.0991203071808724,0.181581345105516,0.147327003422477
2000,0.02,80,4000006,0.25,0.0646990869427567,0.132271034999732,0.0988893365297061,0.0796079348935256,0.112982545088138,0.132485375687528,0.0797619809182664,0.114044078847809,0.131654496327464
2000,0.02,80,4000006,0.5,0.0728584067437485,0.129515428515941,0.123757385122846,0.0593811556459582,0.0800510505424618,0.096419523154255,0.0594728263661075,0.0802811454597763,0.0964020823503648
2000,0.02,80,4000006,1,0.0679520170605458,0.160251828591438,0.106406093010841,0.0477003774272398,0.0642193845261875,0.0803457689283956,0.0477264273865223,0.0643138626867038,0.0802380214971126
2000,0.02,80,4000007,0.05,0.119247050901873,0.101143874476702,0.26839334264272,0.118151398709463,0.17076872719296,0.201184458237332,0.120300141766299,0.172960335739813,0.204592319213057
2000,0.02,80,4000007,0.1,-0.0147762826988012,-0.08298765271199,-0.00739895850401162,0.107024819608471,0.132388201252283,0.159549930694206,0.108108388629175,0.13326094609318,0.16162137398408
2000,0.02,80,4000007,0.25,0.0977335754126039,0.148839658335312,0.138464199289747,0.0732257591290296,0.0889296934798997,0.115507735161205,0.0736378516309112,0.0895390155450687,0.116897234955717
2000,0.02,80,4000007,0.5,0.123331707528468,0.204622862095064,0.193699245495703,0.054900556330774,0.0671109208137892,0.0846782042839813,0.054962478824177,0.0672232994962768,0.0847909194669396
2000,0.02,80,4000007,1,0.0751241569912374,0.149133699673588,0.100461700679644,0.0467505505157936,0.0562941247105725,0.076328103361426,0.046810489423519,0.0563778230634694,0.076554198942909
2000,0.02,80,4000008,0.05,0.0892140016478081,0.0218661685942401,0.280421573759839,0.141743949658967,0.219492453070087,0.286259271687185,0.145192989819132,0.223299553252263,0.294436292881656
2000,0.02,80,4000008,0.1,0.0242986395433007,0.0886060025428245,0.0774764608786602,0.102612595416733,0.147712002218422,0.196576663519415,0.10353282358829,0.14919558075167,0.199083380455782
2000,0.02,80,4000008,0.25,0.12979000584913,0.131026656641067,0.227819142296052,0.0697833365282211,0.0936766487503802,0.126055899939386,0.0699418286469009,0.0941295837018706,0.126479896920569
2000,0.02,80,4000008,0.5,0.173290864353393,0.240194229655578,0.280922963704211,0.0571755330525763,0.0708352848101915,0.0954786522264432,0.0572698066952365,0.0709365627868836,0.0957800144618741
2000,0.02,80,4000008,1,0.125141018485478,0.162110725141722,0.224803633081069,0.0472908200285232,0.0589110386321684,0.0787616896904872,0.0473471608930864,0.0589685007673602,0.0789274322129964
2000,0.02,80,4000009,0.05,0.248121519676936,0.245914094176346,0.377938069025521,0.148542628390074,0.188169859586543,0.206945867382499,0.151474256352032,0.192033108853876,0.212485178342688
2000,0.02,80,4000009,0.1,0.0674761110552083,0.116171392206671,0.116110147795513,0.118157095752688,0.140345010778184,0.197734919371291,0.119477477995159,0.142189471268008,0.200422259329289
2000,0.02,80,4000009,0.25,0.093508829325143,0.166019989011893,0.131063106536958,0.0765497043991575,0.092345218552652,0.125174787058217,0.0768120568649496,0.0928017083018643,0.125834477774734
2000,0.02,80,4000009,0.5,0.124356506521852,0.192053101792678,0.180422284489663,0.0576382056737673,0.0710999179536552,0.0956386421149702,0.0577372332056207,0.0713416571031734,0.0959299733160964
2000,0.02,80,4000009,1,0.173110960462847,0.227558250597639,0.28203204102957,0.0446200240812106,0.0562905846927843,0.0709678654821009,0.0446724310111414,0.0563533907035891,0.0709925484407124
2000,0.02,80,4000010,0.05,0.188709299966797,0.297502971426501,0.326090413030475,0.118024601455007,0.120281357803814,0.186647379762037,0.119595588844185,0.125004053278537,0.189317718257784
2000,0.02,80,4000010,0.1,0.059145130254358,0.317339779700802,0.0694317179653214,0.126634641581852,0.140322248272742,0.176779300603846,0.130667866714688,0.144188623160277,0.185091064240704
2000,0.02,80,4000010,0.25,0.00830051881725402,0.146347405855814,-0.0184077640900581,0.0802013732659728,0.0952625468146027,0.129132755060529,0.0807251954828905,0.0960537349742084,0.130557033687753
2000,0.02,80,4000010,0.5,0.0857538864613399,0.196184975738453,0.105955990134555,0.0610253845338097,0.0726182715227045,0.106073622506498,0.0611720118236494,0.0728887579650254,0.106650219332195
2000,0.02,80,4000010,1,0.0862890603185267,0.205746823362671,0.126984841014607,0.0470249497459115,0.0580792788861604,0.0796550323153035,0.0470875370247911,0.0581830801360449,0.0798913414096036
2000,0.02,80,4000011,0.05,0.236623937793594,0.177238622426068,0.416628966318633,0.149479172842323,0.17571253758598,0.273540840415838,0.151345152704023,0.177817806020155,0.277268668387279
2000,0.02,80,4000011,0.1,0.212218167535273,0.191874199135458,0.379692904616999,0.105306500950549,0.123346633356043,0.203902507706802,0.105896429109605,0.124005426292125,0.205415064092051
2000,0.02,80,4000011,0.25,0.226491398378492,0.27473417680272,0.359099881396877,0.072547695203033,0.095029751435457,0.130848729019581,0.0727255139861163,0.095287199216155,0.131432411534433
2000,0.02,80,4000011,0.5,0.0836973207837972,0.176795994248367,0.0879780484980053,0.0566563104107176,0.0706569860638984,0.0929586985750463,0.0567348163853089,0.070839615469514,0.0932343654476595
2000,0.02,80,4000011,1,0.104251843060188,0.144285555768459,0.129942349924823,0.0474222497953349,0.0597106972374313,0.0802136313087207,0.0474808114021797,0.0597957018936769,0.0804497041327658
2000,0.02,80,4000012,0.05,-0.16971074153427,-0.0800512106628192,-0.205615672595505,0.168065370138966,0.181584772708755,0.283507984732613,0.174215801834548,0.189705241827045,0.296439337868257
2000,0.02,80,4000012,0.1,-0.0350453027266996,0.060516379936412,-0.107130687911042,0.115137264310329,0.127303174756125,0.208334668069063,0.116367990815821,0.128369501866942,0.212249514888391
2000,0.02,80,4000012,0.25,0.119269896146536,0.270933754177333,0.183512150644249,0.0782018820986951,0.0843956079634534,0.140111818342808,0.0786376128806339,0.0846803229230862,0.142009816341807
2000,0.02,80,4000012,0.5,0.0759197673329106,0.243867836306281,0.106929156423589,0.05895333680085,0.0727721554826354,0.0969374405746887,0.059040132738313,0.0729312284391123,0.0972579102656989
2000,0.02,80,4000012,1,0.137283665644672,0.276975961964401,0.222437949550338,0.0472766145752929,0.058724416592859,0.0771166115372914,0.0473330935320306,0.0588286324658748,0.0773080025612335
2000,0.02,80,4000013,0.05,0.225746574069036,0.0792045435154587,0.381451055159857,0.144636613108041,0.178196376396178,0.264689999478159,0.146623157002576,0.180409433009206,0.269590654520486
