"n","vare","B","seed","pi.cc","ghat.N.1","ghat.O.1","ghat.C.1","stde.N.1","stde.O.1","stde.C.1","bste.N.1","bste.O.1","bste.C.1"
2000,0.02,80,9000001,0.05,0.119619600222934,0.340356724286526,0.211234137899353,0.168842987179536,0.212404661138259,0.299783133123477,0.171675907040324,0.217343715784762,0.308494525705049
2000,0.02,80,9000001,0.1,0.158141326104386,0.242823603578121,0.270606806759662,0.117810613624152,0.143572869696309,0.201672997189755,0.118473408363669,0.144836534407795,0.203365526776208
2000,0.02,80,9000001,0.25,0.240831007924072,0.233273049382557,0.370052934734492,0.0762649395869333,0.113057903247329,0.126826295185293,0.0764960385154303,0.113935772182593,0.127462846179446
2000,0.02,80,9000001,0.5,0.0633336778028027,0.119088041317091,0.0249421447301169,0.0655399295605559,0.0791960388831769,0.125704663091367,0.0657460988691605,0.0793486480800052,0.126339351608611
2000,0.02,80,9000001,1,0.0684014721359517,0.113718022800584,0.0733203873426545,0.0499026028495285,0.0632898935506335,0.0906040251054966,0.0499884785845363,0.0633892505831177,0.0908387653602257
2000,0.02,80,9000002,0.05,-0.0763904371503439,0.210985406460213,-0.108547266106554,0.157644646346621,0.176874000396369,0.299932365917548,0.158777606618845,0.179861958191437,0.301320440050798
2000,0.02,80,9000002,0.1,-0.0494284913556296,0.0536470920528147,-0.119212420043311,0.105236730702023,0.14848842400992,0.188403869205427,0.105588070761286,0.150608134210395,0.188526009360011
2000,0.02,80,9000002,0.25,0.0342811294921328,0.0416181985734794,0.00544563497921202,0.0795447135163908,0.0992143550340909,0.137712387204172,0.0798445004906861,0.0996641223555925,0.137610606029112
2000,0.02,80,9000002,0.5,0.107586854860244,0.126629318338682,0.139642712487576,0.0606561664489191,0.0810024014325098,0.102683056228129,0.0607761771265875,0.0811801804180884,0.102948337220439
2000,0.02,80,9000002,1,0.100090400497651,0.155026003677497,0.145502143309864,0.0475136704575309,0.0611656537856438,0.0762403924018861,0.0476108462427542,0.0613430897073514,0.0768808112509147
2000,0.02,80,9000003,0.05,0.354127239482275,0.4242110908441,0.461015707942069,0.123250934364251,0.161059557613882,0.124308657201534,0.124672682982177,0.163919137800323,0.125626745128665
2000,0.02,80,9000003,0.1,0.255131795761661,0.470336139146271,0.324137777898374,0.120792992700381,0.109860920208505,0.157123957608561,0.121700079788578,0.110701001115484,0.150014493142835
2000,0.02,80,9000003,0.25,0.283953827742854,0.377322130226449,0.392397732842966,0.0748143201452098,0.0856849445088616,0.110904409021662,0.0749015121107835,0.0837135997643584,0.110253256141232
2000,0.02,80,9000003,0.5,0.250001727218452,0.316826992655576,0.378544560133723,0.0541622628594547,0.068434048028959,0.0862230913070202,0.0542013647343614,0.0680039097780668,0.0862148628554992
2000,0.02,80,9000003,1,0.208146922774674,0.30358392564677,0.33643170785826,0.044316977978791,0.055239036208579,0.0710345914220464,0.044345093384521,0.0552336374678464,0.0710665393990568
