"n","vare","B","seed","a1","a2","a3","a4","a5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.RG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.RG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.OG.5","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.NG.5","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.RG.5","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4","bcs.CG.5"
800,0.25,80,9000004,0,1,2,3,4,0.0986470615428408,0.154376760361095,0.23348633560543,0.3356181670706,0.453828721497665,0.121925494543787,0.170746721670766,0.234378307529896,0.313337685861297,0.405699315100569,0.0862344811240404,0.143911860690986,0.231595350708731,0.3521210950014,0.497434797163674,0.085994415024324,0.142606578732687,0.228958329782974,0.348969866466109,0.495833671712258,0.0249926966255663,0.0208967299927036,0.015939281493923,0.0288882902429409,0.0587951978739497,0.024104329992538,0.019948847525755,0.0157306965513156,0.0243919026075141,0.0476495482291483,0.024899490177485,0.0219897105192931,0.0160311981902922,0.0338926341434232,0.0754811833089163,0.0257427866244508,0.0236069353470865,0.0169475943839155,0.0335007295179638,0.0810736905265483,0.0253537365179834,0.0209405462274598,0.0158992171530219,0.0295096932070063,0.0600493576768947,0.0243160117354061,0.0199864026284329,0.0157066715628921,0.02473651854482,0.0484384414446636,0.0254702464299998,0.0221883670065992,0.0160897526837095,0.0349856858800906,0.0776988269049062,0.0263065394756168,0.0242757757245905,0.0175383594841131,0.0344072398716383,0.0868083390093597
8000,0.25,80,9000004,0,1,2,3,4,0.108501815520689,0.163739360742479,0.241195645738949,0.33459653772391,0.428465405887172,0.139379888302229,0.185287059331621,0.242023931313399,0.306820949333254,0.374413224696538,0.109002098744397,0.164843914063515,0.242887270132907,0.336734481296261,0.43106258216395,0.107118813422265,0.163031920620558,0.242134326911048,0.337708026036643,0.433183484602781,0.00788029318244299,0.0065938192361505,0.00510283677221049,0.0086728381820655,0.0141427209641405,0.00800300715789081,0.00623514217340094,0.00503016296961404,0.00775985674776557,0.0125764912351183,0.00879679966957282,0.00706438959413186,0.00517848341943624,0.00988556044627614,0.0164946724121114,0.00922010176537812,0.00746855786418822,0.0053338359261993,0.0104094278237359,0.0172209688370575,0.00787073573090787,0.00658935221229295,0.00510257986062689,0.00868558055683474,0.014153538912026,0.00799969176011761,0.00623268028445265,0.00503012781141313,0.00776838952651822,0.0125889040237004,0.00878673032612183,0.00705953359355803,0.00517864917376003,0.00990592644965152,0.0165115148257712,0.00921437025487259,0.00746642085770001,0.00533527046777867,0.0104279488834619,0.0172396949019284
400,0.25,80,9000005,0,1,2,3,4,0.0923594531898601,0.141187715596072,0.216038996755897,0.32534403659933,0.471880736693032,0.121895070051261,0.16513420045113,0.223308537782925,0.297500853615578,0.386420443410526,0.0942919332253662,0.143424979297121,0.220230364234082,0.328781064295072,0.464147817578868,0.045528253751826,0.120654654520068,0.241159691976378,0.352527647898429,0.89713563399303,0.0276989324283271,0.0275023983050163,0.0269622183688785,0.0354858343930348,0.0859272137171716,0.036548641021428,0.0307282423288245,0.0232611836586755,0.0329775480272804,0.0643812181881521,0.0371025432440858,0.0333592807943742,0.0234411287540868,0.0431164720576933,0.0954902092504205,0.0152800616079086,0.0211676914537704,0.0236997449789661,0.0234874109194916,0.0179653706450686,0.028536368715985,0.0294448096427323,0.0311704134540061,0.0357948459465982,0.102553624742809,0.0368649788785034,0.0304319288617773,0.0225978530137742,0.0336888349122228,0.065291851783527,0.0382691210310191,0.033635196067651,0.022763803697002,0.0450764048743509,0.0970196025811673,0.517598383186313,0.636456666451285,0.443962500201697,0.0659204419066834,0.435053725183008
800,0.25,80,9000005,0,1,2,3,4,0.0833686986745401,0.139169586450742,0.226449417135835,0.335976476628784,0.442343318166835,0.127694198408001,0.174742754604595,0.233595099989522,0.300984833313024,0.37079165691607,0.0960065576083992,0.152244570228342,0.234458493360219,0.33453212747801,0.432198116961223,0.0975590235866767,0.153580274281445,0.23394454478845,0.331347618649472,0.427817250502993,0.019460708687752,0.0186038091207779,0.0163122322145902,0.026481165401288,0.042434681556256,0.0227353114742011,0.0186548930736221,0.0158444161848076,0.023496083553585,0.0369191857996332,0.0248578758230641,0.021258329361401,0.0164311354577206,0.0300743736805981,0.047753072689331,0.0242621286556552,0.0208854561265897,0.0167140755742327,0.0304411344931443,0.0482496778250781,0.0190984603343609,0.0184150712326949,0.016352139242641,0.0269390832030934,0.0427002375454532,0.0226174193582223,0.0185905244056567,0.0158442583649612,0.0237844093337995,0.0373818930654606,0.0242235167770221,0.0210938570796093,0.0164892180472405,0.0309094709123076,0.0485348643336708,0.023977525423778,0.020810748045834,0.0168293160751694,0.0313317759421855,0.049404935282327
8000,0.25,80,9000005,0,1,2,3,4,0.105415119077003,0.162895735940188,0.242165100535483,0.336520082888534,0.431317679487574,0.138467805252095,0.185634359324567,0.243483418032637,0.308881599972542,0.376334362166277,0.108750754998354,0.166222242760253,0.245384962246591,0.338842846637048,0.431112176110243,0.105855512965262,0.16354570034351,0.244303458994205,0.340272945557966,0.434430426581473,0.00782928642220916,0.00660169936340353,0.00508876634445128,0.00874515002450518,0.0143867851806697,0.00841299764855263,0.00644509256962951,0.0050219866952348,0.00781485263999127,0.0127662778340772,0.0093099210701302,0.00735419464142544,0.00516809850896771,0.0099284226695524,0.0166312206512912,0.00963565054220919,0.00774961980925731,0.00524949188864626,0.0102654752754998,0.0170793254940857,0.00782023919760311,0.00659579141937235,0.00508762510035164,0.00875857150566145,0.0143936558794338,0.00840320271446809,0.00643893192809144,0.0050212634810772,0.00782301290630082,0.0127738189139952,0.0092852877182452,0.00734108268682097,0.00516687269950877,0.00994668155297278,0.0166302891513183,0.00961745024544177,0.00774035514869993,0.00524824966804115,0.010280914718566,0.0170830980710403
400,0.25,80,9000006,0,1,2,3,4,0.153686968191431,0.200460080826777,0.256955969144204,0.320152982952905,0.385170108274673,0.151423608433725,0.196259172900724,0.24969534220219,0.311072025562066,0.378829648942647,0.121970944648489,0.17757126322247,0.249797540663817,0.337223839536905,0.435178026441052,0.122945552863948,0.17790121768097,0.249066930104752,0.335130136730809,0.431678862528373,0.0440658695225898,0.0308980900893852,0.0229171079543822,0.0415876863034475,0.0694335435873606,0.0342268886576845,0.0268027866135526,0.0222562783413493,0.0333764621019413,0.0565953642149567,0.0377963314485081,0.0299534315618246,0.0224969625776898,0.0416730523325862,0.077855326665264,0.0393444408115387,0.0310587750330124,0.022818364539771,0.0422304121110271,0.0796834383226237,0.0440277858307732,0.0307913685402293,0.0229040633491224,0.0426784019541959,0.0710140499695059,0.0346683588506241,0.0268212693256597,0.0221460087167088,0.0339137344138404,0.057583720269632,0.0388698717728323,0.0302135899471393,0.0223187329700453,0.0429782582469354,0.0795400857915418,0.0403968663902681,0.0314840003868764,0.0227113426358537,0.0432865072066236,0.0816611696560167
800,0.25,80,9000006,0,1,2,3,4,0.105569629408963,0.153733140398902,0.219358645675687,0.30516463413123,0.411034614977539,0.11339310560093,0.158738637719598,0.217507852852459,0.289246321867879,0.37134750023486,0.0868988410985153,0.138909165267314,0.214708807859331,0.313706478664476,0.428435077223409,0.0814684828078287,0.132869953236708,0.210351026160228,0.314188173569082,0.436302307760502,0.0257802329063759,0.0208812357535321,0.0158285076255763,0.0248656780392832,0.0479407787927893,0.0228702231349017,0.0196738968490855,0.0156389646218008,0.0210294645186793,0.0373698832200572,0.023048490607388,0.0213213610861971,0.0159528760708511,0.0255625683156661,0.0505524206498556,0.0244942411716336,0.0236863628141928,0.0171797346124277,0.0262487845634498,0.0576087250507024,0.026171502636771,0.0210623288883468,0.015767329913701,0.0250726596213544,0.0487814020070731,0.0230613751831093,0.0197358440302234,0.0155643898451446,0.021145609105981,0.0377318581513631,0.0234076912495615,0.0215093768678362,0.0158351506716718,0.0259033049880251,0.0511649074462488,0.0249269426093366,0.0241987884150127,0.0176253385382673,0.0264172626165164,0.0600179584848984
8000,0.25,80,9000006,0,1,2,3,4,0.110755719887306,0.163306866257227,0.237081872961276,0.325449922050281,0.413146697632223,0.139802196786009,0.183424479353161,0.237449086375441,0.29894496370901,0.362561914330814,0.110906318541139,0.163440200364066,0.23752191523338,0.326365304629019,0.414392961026094,0.108247639762466,0.161135709214017,0.236733386015607,0.32797991974679,0.418048494788862,0.00887339820701107,0.00689221174193401,0.0050938271781477,0.00876979454216887,0.0145226088284399,0.00858812698133067,0.00643062565679299,0.00498053007270592,0.00775359086365333,0.0126944164582382,0.00987533833605938,0.00743878191784958,0.00512837095554201,0.00989791043272138,0.0167452762257143,0.0102687863735844,0.0078477185827502,0.005244291001012,0.0104367767827115,0.0175929714154369,0.00884602005583868,0.00687872340832964,0.00509301547812725,0.00878200829528405,0.0145240988589069,0.00857748406420241,0.00642486362259067,0.00497988020044825,0.00776114335335182,0.0127029024999369,0.00984343289706663,0.0074245860120346,0.00512691170834059,0.00991577179210275,0.0167498912167362,0.0102502409258283,0.00783964873801829,0.00524509525642119,0.0104545052146377,0.0176057504882792
400,0.25,80,9000007,0,1,2,3,4,0.0645872529242827,0.122970499502899,0.224096806248881,0.363604486623385,0.506936997881525,0.0839466794999663,0.139319709072796,0.221237044222121,0.328062760869873,0.447811128113537,0.055815425728061,0.113666934652445,0.216911332815685,0.36586270391756,0.530450177655879,0.0547500111807754,0.112052057578855,0.21582847565613,0.365958196362325,0.528740720617639,0.0202274481910192,0.0223224199594424,0.0223835352247665,0.0397455076947197,0.0630395429805147,0.0236595004584114,0.0228785297286312,0.0214999469603472,0.0359634098177949,0.0632094102274965,0.0215995428124066,0.0232311812840045,0.0219131035074338,0.0456845642295827,0.0846575417555344,0.0247173123169503,0.0268884912326676,0.0225590042865482,0.049793663934361,0.0938467489590663,0.0207041115350247,0.022672309559942,0.0225645158376984,0.0417011686903948,0.0661129436297445,0.0242107366868355,0.0232395550551296,0.021662460190205,0.0367062908861341,0.0650172650685199,0.0224682542561936,0.0239615722480876,0.0225018154829722,0.0475744129936789,0.0891528112889991,0.0264268430327429,0.0276118204584725,0.0236898454876038,0.0539788889667346,0.102635251411693
800,0.25,80,9000007,0,1,2,3,4,0.097291033794177,0.130322383555826,0.189056456178366,0.273206876702677,0.370698499686129,0.103005018555862,0.140406852754533,0.192401720953343,0.258646200602231,0.334663762804771,0.080185324043371,0.122099822388561,0.191609103145059,0.28886659789822,0.39856881079079,0.0696901902659392,0.109491329622526,0.183011744054523,0.293033058728856,0.418499860659245,0.0252413256016728,0.0213773503665443,0.0155142487258231,0.0248643599900569,0.0485519374018309,0.0247975498999544,0.0214877170612492,0.0157686205918814,0.0217568731428536,0.0421609557689676,0.0257200283004428,0.0236591172349127,0.0162320751502203,0.0292846507721822,0.0594467224452451,0.0279447074954758,0.0300407937327259,0.020579285602273,0.0308166558659484,0.0706462731540246,0.0248391249709525,0.0212742865314794,0.015298601970429,0.0254416295139909,0.0496146492141036,0.0246261929373637,0.0213591801219829,0.0155837089832416,0.0220806039345149,0.0428539652131403,0.0250006340750923,0.0233611610810818,0.0158546055001126,0.0302721627804977,0.0605309097124409,0.0279240117132464,0.0303082254801174,0.0204321067794555,0.0317285574915025,0.0722666768367955
8000,0.25,80,9000007,0,1,2,3,4,0.0940411896940025,0.150818424773369,0.235797824534894,0.341112575153477,0.444702445142969,0.130673859292556,0.176947729231942,0.236802723841926,0.306475368948643,0.378112569446142,0.101604939261783,0.155830365210972,0.237012286022556,0.337116548968509,0.434374575985686,0.100637938384087,0.154475608180254,0.235926755007236,0.336861088993462,0.434469997381092,0.00720503092518581,0.00638306216278196,0.0051090064309479,0.00868410373498487,0.0139165935425095,0.00760315908365744,0.00615557536476743,0.00500966423268035,0.00747502388080758,0.0118338605834267,0.00815116648575758,0.00683877360313895,0.00513682430491122,0.00935058042134696,0.015007795435962,0.00837921283731981,0.00720827776578415,0.00529864502578444,0.00963333969880521,0.0153275207480544,0.00719454904955989,0.00637738114999385,0.00510856259324939,0.00869713702482243,0.0139228626536148,0.00759905303324381,0.00615364645284277,0.00500996387093192,0.00748286536579044,0.0118450958154429,0.00813936843492207,0.00683480889696453,0.00513784669241514,0.00936941846139718,0.0150225419888421,0.00837240858042702,0.00720686927885593,0.0053008575183729,0.00964855324132315,0.0153417959722234
400,0.25,80,9000008,0,1,2,3,4,0.0676267208703875,0.12720803082834,0.229892115325324,0.371502050919209,0.517509572314991,0.129776454165811,0.173459086512952,0.231368477980701,0.301385520882942,0.376797903415242,0.101289377863354,0.149922005572958,0.229540297579536,0.33633634996578,0.445015623853279,0.0944624780131711,0.14407898566822,0.225103089763134,0.334698296877576,0.448154792014953,0.0260923540865969,0.0279320008005672,0.0248250110611152,0.0447390645647108,0.0732761561837179,0.0404208231978088,0.0319361732033778,0.0238450789208721,0.0357046814171251,0.0622639255615076,0.0482951310093662,0.0377246167505079,0.0249388279620899,0.0482140564097411,0.0846925849482751,0.0459504463943457,0.0397693848022318,0.0276124748102921,0.0493634349047315,0.0898933521331427,0.0266950157109769,0.028341244099659,0.0249526956012233,0.0467640048663344,0.0764726940756583,0.0401869456093387,0.0320931228636281,0.0242775277503613,0.0370676527051645,0.0644491436188052,0.0458234799300101,0.0377570204121934,0.0264389460879927,0.0519558012430692,0.0890641809565484,0.0456590992774826,0.0408583506597037,0.030174183326481,0.0531247824400655,0.0944182508953922
800,0.25,80,9000008,0,1,2,3,4,0.127072557087974,0.17831876602617,0.245002744819753,0.325197626055185,0.414283350517207,0.170061013772573,0.208957901766018,0.253172823874044,0.301646449533523,0.352875572453978,0.140354661960661,0.190771671694972,0.252669618987932,0.323264076122053,0.397982984024365,0.136569252213193,0.187754003754884,0.251381054927751,0.324315883346786,0.401317899793397,0.0284293316173761,0.0236732053935853,0.0177370297626647,0.0262809062394982,0.0515148912889999,0.0306191968419398,0.0222494830799947,0.0164252641803944,0.02438667962571,0.0421533327752804,0.035694978296827,0.0259628397634876,0.0168801460951498,0.0315000647932644,0.0598004145561674,0.0378714497456475,0.0281606142237666,0.0178570746016444,0.0321002562381159,0.0621568826467272,0.0283084556533362,0.0232636236097453,0.0173412862136999,0.0266214689103728,0.0511284804626926,0.0300937448009327,0.0217178474609894,0.016261319434722,0.0246038997970245,0.0419083401013388,0.0350758215583413,0.0251300576715762,0.0165777141453515,0.0319566633220347,0.0585000084930013,0.0373226744434627,0.0274181059573642,0.0174913949100352,0.0326141007251494,0.0614366703017545
8000,0.25,80,9000008,0,1,2,3,4,0.0916935314443216,0.152387081012564,0.241381357799377,0.351014874445523,0.46110713522191,0.130594666734812,0.18089270144857,0.243898648716229,0.316259183257438,0.39159107251572,0.100241188590444,0.160283475108551,0.245227931764617,0.347621630528181,0.450125137044914,0.0986246429318934,0.158497889934836,0.243610602155134,0.34660551016381,0.4499442248272,0.00732034868610966,0.00658764498161734,0.00524216966343205,0.00873397944254006,0.0147019794342514,0.0079972170748567,0.00635793692228844,0.00505594964953992,0.00770715543150671,0.0126993208272382,0.00855096584734241,0.00709211915349054,0.00517890820467379,0.00967098166264032,0.0166047705300845,0.00904086744375324,0.0075408873803181,0.00532480088930855,0.00984255581532531,0.0171379394158756,0.00730863024801091,0.00657929471994505,0.00523878975562103,0.00874489254737714,0.0146971782012793,0.00798867738803219,0.00635194836331045,0.0050547810094544,0.00771396718666499,0.012703048745543,0.00853245330257817,0.00708069570307515,0.0051769157381623,0.00968506838777014,0.0165927414374505,0.0090255688086401,0.00753156598597615,0.00532244626721566,0.0098534801282801,0.0171289668029723
