"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.25,9000001,0,0,"gfmla","naive",0.636643861602738,0.0812192603552499,0.0825134545811755
400,80,0.25,9000001,0,0,"gfmla","oracle",0.664515644189029,0.0860118101494642,0.0873669802455726
400,80,0.25,9000001,0,0,"gfmla","rc",0.733778879615045,0.0991043957625961,0.101418016472528
400,80,0.25,9000001,0,0,"gfmla","mccs",0.764240296665115,0.101310563881055,0.103583473724037
400,80,0.25,9000001,0,0,"ipw","naive",0.611993295140072,0.112988713267706,0.115428844435962
400,80,0.25,9000001,0,0,"ipw","oracle",0.707399965758544,0.116324766046678,0.118378039363725
400,80,0.25,9000001,0,0,"ipw","rc",0.700872560929887,0.132104335549349,0.136501270699086
400,80,0.25,9000001,0,0,"ipw","mccs",0.748771525019322,0.138325235588948,0.144008908667877
400,80,0.25,9000001,0,0,"dr","naive",0.546606582344724,0.100668380176043,0.102146987024826
400,80,0.25,9000001,0,0,"dr","oracle",0.638344608723521,0.121070716752011,0.123686951017498
400,80,0.25,9000001,0,0,"dr","rc",0.611660277079958,0.120216034424095,0.12415988165016
400,80,0.25,9000001,0,0,"dr","mccs",0.669315603702836,0.129244214030429,0.134188874694486
400,80,0.25,9000001,1,0,"gfmla","naive",0.636643861602738,0.0812192603552499,0.0825134545811755
400,80,0.25,9000001,1,0,"gfmla","oracle",0.664515644189029,0.0860118101494642,0.0873669802455726
400,80,0.25,9000001,1,0,"gfmla","rc",0.733778879615045,0.0991043957625961,0.101418016472528
400,80,0.25,9000001,1,0,"gfmla","mccs",0.764240296665115,0.101310563881055,0.103583473724037
400,80,0.25,9000001,1,0,"ipw","naive",0.701252138371932,0.110740481923754,0.116317489600457
400,80,0.25,9000001,1,0,"ipw","oracle",0.780300407979997,0.113465616907728,0.115874309559789
400,80,0.25,9000001,1,0,"ipw","rc",0.812819067287647,0.131180314541597,0.14100187103181
400,80,0.25,9000001,1,0,"ipw","mccs",0.837479689443892,0.140262116575912,0.153560612945483
400,80,0.25,9000001,1,0,"dr","naive",0.626791365290831,0.0950144249570493,0.103475372000923
400,80,0.25,9000001,1,0,"dr","oracle",0.688958455313558,0.118981102727392,0.11878910218968
400,80,0.25,9000001,1,0,"dr","rc",0.716357033894128,0.116513361191924,0.145169235262706
400,80,0.25,9000001,1,0,"dr","mccs",0.767253127411019,0.125965065246324,0.121559590242001
400,80,0.25,9000001,0,1,"gfmla","naive",0.632558208071175,0.0771969869562802,0.078790035661221
400,80,0.25,9000001,0,1,"gfmla","oracle",0.675486115833623,0.0815586253605177,0.0833550018079545
400,80,0.25,9000001,0,1,"gfmla","rc",0.719809228488826,0.0910171073341888,0.0934775345477502
400,80,0.25,9000001,0,1,"gfmla","mccs",0.73373351121585,0.0929464247607291,0.0954166468865455
400,80,0.25,9000001,0,1,"ipw","naive",0.611993296160507,0.112988713301391,0.115428844470835
400,80,0.25,9000001,0,1,"ipw","oracle",0.707399965555146,0.116324766046425,0.118378039362974
400,80,0.25,9000001,0,1,"ipw","rc",0.700872560929887,0.132104335549349,0.136501270699086
400,80,0.25,9000001,0,1,"ipw","mccs",0.748771525019322,0.138325235588948,0.144008908667877
400,80,0.25,9000001,0,1,"dr","naive",0.516701397226722,0.113323843336344,0.11672020414593
400,80,0.25,9000001,0,1,"dr","oracle",0.662262569334637,0.124066728404835,0.128785422310329
400,80,0.25,9000001,0,1,"dr","rc",0.572804511159345,0.136309053418337,0.145002593603796
400,80,0.25,9000001,0,1,"dr","mccs",0.621987424920272,0.146531466019521,0.156864723337782
400,80,0.25,9000001,1,1,"gfmla","naive",0.632558208071175,0.0771969869562802,0.078790035661221
400,80,0.25,9000001,1,1,"gfmla","oracle",0.675486115833623,0.0815586253605177,0.0833550018079545
400,80,0.25,9000001,1,1,"gfmla","rc",0.719809228488826,0.0910171073341888,0.0934775345477502
400,80,0.25,9000001,1,1,"gfmla","mccs",0.73373351121585,0.0929464247607291,0.0954166468865455
400,80,0.25,9000001,1,1,"ipw","naive",0.701252139628398,0.110740481914099,0.116317489592919
400,80,0.25,9000001,1,1,"ipw","oracle",0.780300407754763,0.113465616918308,0.115874309570904
400,80,0.25,9000001,1,1,"ipw","rc",0.812819067266866,0.131180314549493,0.141001871040622
400,80,0.25,9000001,1,1,"ipw","mccs",0.837479689557519,0.140262116567526,0.153560612937054
400,80,0.25,9000001,1,1,"dr","naive",0.582160548337977,0.0980360713049676,0.102409664002278
400,80,0.25,9000001,1,1,"dr","oracle",0.700724670924939,0.11759257573183,0.119602905839709
400,80,0.25,9000001,1,1,"dr","rc",0.659173400533705,0.118486478677439,0.131173417371826
400,80,0.25,9000001,1,1,"dr","mccs",0.688451652548147,0.134944197135272,0.140204136827937
2000,80,0.25,9000001,0,0,"gfmla","naive",0.642234519328683,0.0388744015730787,0.038985232938573
2000,80,0.25,9000001,0,0,"gfmla","oracle",0.761718375972726,0.0422886039620577,0.0424395643360865
2000,80,0.25,9000001,0,0,"gfmla","rc",0.754714604808825,0.0467098414838062,0.0469027719810649
2000,80,0.25,9000001,0,0,"gfmla","mccs",0.770001331619617,0.0473863567560359,0.0475567324709103
2000,80,0.25,9000001,0,0,"ipw","naive",0.724311220134785,0.104608520861806,0.110897238100742
2000,80,0.25,9000001,0,0,"ipw","oracle",0.932535146778478,0.149278588781842,0.175338127211542
2000,80,0.25,9000001,0,0,"ipw","rc",0.916222050574741,0.159749031567098,0.181498333312635
2000,80,0.25,9000001,0,0,"ipw","mccs",0.928928362962711,0.155452535321179,0.175027382640227
2000,80,0.25,9000001,0,0,"dr","naive",0.690246839186446,0.0845051567752972,0.0937156748918666
2000,80,0.25,9000001,0,0,"dr","oracle",0.830190837488588,0.124712088385087,0.160112440441103
2000,80,0.25,9000001,0,0,"dr","rc",0.852695964721929,0.119831420014963,0.155297795478419
2000,80,0.25,9000001,0,0,"dr","mccs",0.861309781116201,0.122064538384573,0.155265283052193
2000,80,0.25,9000001,1,0,"gfmla","naive",0.642234519328683,0.0388744015730787,0.038985232938573
2000,80,0.25,9000001,1,0,"gfmla","oracle",0.761718375972726,0.0422886039620577,0.0424395643360865
2000,80,0.25,9000001,1,0,"gfmla","rc",0.754714604808825,0.0467098414838062,0.0469027719810649
2000,80,0.25,9000001,1,0,"gfmla","mccs",0.770001331619617,0.0473863567560359,0.0475567324709103
2000,80,0.25,9000001,1,0,"ipw","naive",0.637709433926195,0.0561995070286814,0.0567998757795697
2000,80,0.25,9000001,1,0,"ipw","oracle",0.784076458188772,0.0621765010521684,0.0634100892069288
2000,80,0.25,9000001,1,0,"ipw","rc",0.731093209546985,0.0699055989110895,0.0710828547918925
2000,80,0.25,9000001,1,0,"ipw","mccs",0.750308759782209,0.0753441667292218,0.0767157793268155
2000,80,0.25,9000001,1,0,"dr","naive",0.637341393598416,0.0552124374194968,0.0546506918311517
2000,80,0.25,9000001,1,0,"dr","oracle",0.800428927847116,0.0637298977423951,0.0634857965246979
2000,80,0.25,9000001,1,0,"dr","rc",0.744575230744175,0.0692226134757295,0.0680800551463129
2000,80,0.25,9000001,1,0,"dr","mccs",0.764581156345117,0.0733112973662018,0.0723066234398819
2000,80,0.25,9000001,0,1,"gfmla","naive",0.634597291888682,0.0383396610202843,0.0384629329656802
2000,80,0.25,9000001,0,1,"gfmla","oracle",0.746986975431238,0.0407357692595589,0.0408712545863039
2000,80,0.25,9000001,0,1,"gfmla","rc",0.730438500405582,0.0448589087386646,0.0450562456578182
2000,80,0.25,9000001,0,1,"gfmla","mccs",0.74097313785251,0.0456311708442637,0.0458221828171101
2000,80,0.25,9000001,0,1,"ipw","naive",0.724311220134785,0.104608520861806,0.110897238100742
2000,80,0.25,9000001,0,1,"ipw","oracle",0.932535146778478,0.149278588781842,0.175338127211542
2000,80,0.25,9000001,0,1,"ipw","rc",0.916222050574741,0.159749031567098,0.181498333312635
2000,80,0.25,9000001,0,1,"ipw","mccs",0.928928362962711,0.155452535321179,0.175027382640227
2000,80,0.25,9000001,0,1,"dr","naive",0.708256477949992,0.110343078352751,0.122784860688281
2000,80,0.25,9000001,0,1,"dr","oracle",0.936357589369562,0.161909750043918,0.219384340334318
2000,80,0.25,9000001,0,1,"dr","rc",0.901261117180839,0.17250271832669,0.222879904912158
2000,80,0.25,9000001,0,1,"dr","mccs",0.914889497205311,0.170601024469458,0.222993434339023
2000,80,0.25,9000001,1,1,"gfmla","naive",0.634597291888682,0.0383396610202843,0.0384629329656802
2000,80,0.25,9000001,1,1,"gfmla","oracle",0.746986975431238,0.0407357692595589,0.0408712545863039
2000,80,0.25,9000001,1,1,"gfmla","rc",0.730438500405582,0.0448589087386646,0.0450562456578182
2000,80,0.25,9000001,1,1,"gfmla","mccs",0.74097313785251,0.0456311708442637,0.0458221828171101
2000,80,0.25,9000001,1,1,"ipw","naive",0.637709433926195,0.0561995070286848,0.0567998757795718
2000,80,0.25,9000001,1,1,"ipw","oracle",0.784076458188772,0.0621765010521684,0.0634100892069288
2000,80,0.25,9000001,1,1,"ipw","rc",0.731093209546985,0.0699055989110895,0.0710828547918925
2000,80,0.25,9000001,1,1,"ipw","mccs",0.750308759782209,0.0753441667292182,0.0767157793268104
2000,80,0.25,9000001,1,1,"dr","naive",0.624868574620492,0.0570829995525346,0.0570867270541593
2000,80,0.25,9000001,1,1,"dr","oracle",0.800282874423432,0.0553397734298036,0.0556053551010219
2000,80,0.25,9000001,1,1,"dr","rc",0.715358176618418,0.0723256599536817,0.0722735264732211
2000,80,0.25,9000001,1,1,"dr","mccs",0.734697554779492,0.0788920703160946,0.0790901803151247
