"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.25,5000001,0,0,"gfmla","naive",0.538139369850719,0.0910602961995808,0.0926608226188957
400,80,0.25,5000001,0,0,"gfmla","oracle",0.637906860987856,0.0894973833882776,0.0908692784663127
400,80,0.25,5000001,0,0,"gfmla","rc",0.648912935475602,0.112971105160285,0.115862936222407
400,80,0.25,5000001,0,0,"gfmla","mccs",0.668904726871939,0.115088077936445,0.117713890128725
400,80,0.25,5000001,0,0,"ipw","naive",0.431885336384046,0.0899754568415658,0.0915216809346892
400,80,0.25,5000001,0,0,"ipw","oracle",0.558192737644978,0.0970105672767701,0.0983012448346625
400,80,0.25,5000001,0,0,"ipw","rc",0.511279002061058,0.1038514314601,0.106265387471119
400,80,0.25,5000001,0,0,"ipw","mccs",0.548180794662968,0.109764827674108,0.112323276115449
400,80,0.25,5000001,0,0,"dr","naive",0.522473426276794,0.0952653496772099,0.0974815178663405
400,80,0.25,5000001,0,0,"dr","oracle",0.658960251889944,0.0928490297730691,0.0950368013875754
400,80,0.25,5000001,0,0,"dr","rc",0.63720677159195,0.115929994621142,0.120704214475959
400,80,0.25,5000001,0,0,"dr","mccs",0.715342672115157,0.129773274740894,0.136050943462326
400,80,0.25,5000001,1,0,"gfmla","naive",0.538139369850719,0.0910602961995808,0.0926608226188957
400,80,0.25,5000001,1,0,"gfmla","oracle",0.637906860987856,0.0894973833882776,0.0908692784663127
400,80,0.25,5000001,1,0,"gfmla","rc",0.648912935475602,0.112971105160285,0.115862936222407
400,80,0.25,5000001,1,0,"gfmla","mccs",0.668904726871939,0.115088077936445,0.117713890128725
400,80,0.25,5000001,1,0,"ipw","naive",0.417058816628016,0.0972121555645068,0.098628571465983
400,80,0.25,5000001,1,0,"ipw","oracle",0.394169702409755,0.137092437330239,0.142188697420389
400,80,0.25,5000001,1,0,"ipw","rc",0.489472305690157,0.11474469791798,0.117054643814569
400,80,0.25,5000001,1,0,"ipw","mccs",0.514977774065386,0.120376776336233,0.123281317301247
400,80,0.25,5000001,1,0,"dr","naive",0.520585698479971,0.104836978251012,0.105581904558362
400,80,0.25,5000001,1,0,"dr","oracle",0.556946980418817,0.102401476020546,0.105514883458936
400,80,0.25,5000001,1,0,"dr","rc",0.639639932341294,0.133892291684847,0.138076437671728
400,80,0.25,5000001,1,0,"dr","mccs",0.709642151381133,0.145296767725551,0.150316542616503
400,80,0.25,5000001,0,1,"gfmla","naive",0.467655978360233,0.0886103227525506,0.0902368542827044
400,80,0.25,5000001,0,1,"gfmla","oracle",0.577983094451619,0.0888058234046535,0.0902711804261177
400,80,0.25,5000001,0,1,"gfmla","rc",0.537879570527953,0.106291577312118,0.108858684777604
400,80,0.25,5000001,0,1,"gfmla","mccs",0.556029402333018,0.107748259416532,0.11023577281495
400,80,0.25,5000001,0,1,"ipw","naive",0.431885336384046,0.0899754568415658,0.0915216809346892
400,80,0.25,5000001,0,1,"ipw","oracle",0.558192737644978,0.0970105672767701,0.0983012448346625
400,80,0.25,5000001,0,1,"ipw","rc",0.511279002061058,0.1038514314601,0.106265387471119
400,80,0.25,5000001,0,1,"ipw","mccs",0.548180794662968,0.109764827674108,0.112323276115449
400,80,0.25,5000001,0,1,"dr","naive",0.442698786668561,0.09709620384482,0.100458357254604
400,80,0.25,5000001,0,1,"dr","oracle",0.62652970015098,0.0968324272645973,0.0986270935000208
400,80,0.25,5000001,0,1,"dr","rc",0.526181034824888,0.116148785993872,0.122252918946413
400,80,0.25,5000001,0,1,"dr","mccs",0.577329069846688,0.125074742019089,0.132204295847197
400,80,0.25,5000001,1,1,"gfmla","naive",0.467655978360233,0.0886103227525506,0.0902368542827044
400,80,0.25,5000001,1,1,"gfmla","oracle",0.577983094451619,0.0888058234046535,0.0902711804261177
400,80,0.25,5000001,1,1,"gfmla","rc",0.537879570527953,0.106291577312118,0.108858684777604
400,80,0.25,5000001,1,1,"gfmla","mccs",0.556029402333018,0.107748259416532,0.11023577281495
400,80,0.25,5000001,1,1,"ipw","naive",0.417058816628016,0.0972121555645068,0.098628571465983
400,80,0.25,5000001,1,1,"ipw","oracle",0.394169702409755,0.137092437330239,0.142188697420389
400,80,0.25,5000001,1,1,"ipw","rc",0.489472305690157,0.11474469791798,0.117054643814569
