"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.25,4000001,0,0,"gfmla","naive",0.595213724634615,0.0831710726208818,0.0838991233840299
400,80,0.25,4000001,0,0,"gfmla","oracle",0.650000759016751,0.0865931355281273,0.0874992309931312
400,80,0.25,4000001,0,0,"gfmla","rc",0.705439713744722,0.100324107773115,0.101577838146402
400,80,0.25,4000001,0,0,"gfmla","mccs",0.715254058426754,0.0999531296485441,0.101230536159675
400,80,0.25,4000001,0,0,"ipw","naive",0.590676262854189,0.151205836447992,0.162237166940577
400,80,0.25,4000001,0,0,"ipw","oracle",0.918369369491112,0.128613662702562,0.158844686643422
400,80,0.25,4000001,0,0,"ipw","rc",0.77957874845959,0.191755648929904,0.21549983400447
400,80,0.25,4000001,0,0,"ipw","mccs",0.793955485461743,0.194026878343914,0.217297837289789
400,80,0.25,4000001,0,0,"dr","naive",0.55679945871703,0.0822564739159571,0.0866289192243661
400,80,0.25,4000001,0,0,"dr","oracle",0.656667681686846,0.077382872069541,0.0847621010958168
400,80,0.25,4000001,0,0,"dr","rc",0.696771729811852,0.101382573320024,0.109813432393928
400,80,0.25,4000001,0,0,"dr","mccs",0.71864880110017,0.0935169055075351,0.0970312616455091
400,80,0.25,4000001,1,0,"gfmla","naive",0.595213724634615,0.0831710726208818,0.0838991233840299
400,80,0.25,4000001,1,0,"gfmla","oracle",0.650000759016751,0.0865931355281273,0.0874992309931312
400,80,0.25,4000001,1,0,"gfmla","rc",0.705439713744722,0.100324107773115,0.101577838146402
400,80,0.25,4000001,1,0,"gfmla","mccs",0.715254058426754,0.0999531296485441,0.101230536159675
400,80,0.25,4000001,1,0,"ipw","naive",0.588492131827647,0.137785195979513,0.141514623629948
400,80,0.25,4000001,1,0,"ipw","oracle",0.818755697250932,0.164006580372143,0.177402059404606
400,80,0.25,4000001,1,0,"ipw","rc",0.716094896001097,0.175751974611399,0.182127903909308
400,80,0.25,4000001,1,0,"ipw","mccs",0.738005524917441,0.184455464113636,0.191265892951531
400,80,0.25,4000001,1,0,"dr","naive",0.573256767899605,0.101665971422369,0.105827610145904
400,80,0.25,4000001,1,0,"dr","oracle",0.738975298714516,0.0923277148486163,0.101435495330452
400,80,0.25,4000001,1,0,"dr","rc",0.71076026155145,0.131850555371554,0.139501847133717
400,80,0.25,4000001,1,0,"dr","mccs",0.733038652764634,0.128871959882571,0.135404797746688
400,80,0.25,4000001,0,1,"gfmla","naive",0.565816837270523,0.0816893367826654,0.0821655504542546
400,80,0.25,4000001,0,1,"gfmla","oracle",0.583848186783995,0.0839747352575834,0.0845251566293103
400,80,0.25,4000001,0,1,"gfmla","rc",0.64623070238836,0.0954657101032907,0.0962823888658986
400,80,0.25,4000001,0,1,"gfmla","mccs",0.660188535722986,0.0953774183483639,0.0962414016135545
