"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.25,1000001,0,0,"gfmla","naive",0.693903961350401,0.083272288502284,0.0841786088141741
400,80,0.25,1000001,0,0,"gfmla","oracle",0.777143508520941,0.0823491833729548,0.0835511464869386
400,80,0.25,1000001,0,0,"gfmla","rc",0.802237679360582,0.0958222671737643,0.0972028146690933
400,80,0.25,1000001,0,0,"gfmla","mccs",0.810590021840761,0.0971069560167101,0.0983715563421953
400,80,0.25,1000001,0,0,"ipw","naive",0.807752231562248,0.108067742829586,0.111853106460796
400,80,0.25,1000001,0,0,"ipw","oracle",0.902316771837447,0.09623563747941,0.100049167313458
400,80,0.25,1000001,0,0,"ipw","rc",0.983135598802585,0.139018100520044,0.14603164717118
400,80,0.25,1000001,0,0,"ipw","mccs",0.987578047360439,0.135129082714771,0.140608196697664
400,80,0.25,1000001,0,0,"dr","naive",0.812939806552245,0.105430531616377,0.110003093513253
400,80,0.25,1000001,0,0,"dr","oracle",0.853325542903032,0.0974755026886674,0.100506250348437
400,80,0.25,1000001,0,0,"dr","rc",0.982473519412171,0.123053149508457,0.130743273901808
400,80,0.25,1000001,0,0,"dr","mccs",0.989752697653404,0.124702550023175,0.130970677773446
400,80,0.25,1000001,1,0,"gfmla","naive",0.693903961350401,0.083272288502284,0.0841786088141741
400,80,0.25,1000001,1,0,"gfmla","oracle",0.777143508520941,0.0823491833729548,0.0835511464869386
400,80,0.25,1000001,1,0,"gfmla","rc",0.802237679360582,0.0958222671737643,0.0972028146690933
400,80,0.25,1000001,1,0,"gfmla","mccs",0.810590021840761,0.0971069560167101,0.0983715563421953
400,80,0.25,1000001,1,0,"ipw","naive",0.720814010922186,0.0997031372916549,0.103675399675284
400,80,0.25,1000001,1,0,"ipw","oracle",0.889944266850728,0.0931209971647577,0.0974366396023146
400,80,0.25,1000001,1,0,"ipw","rc",0.824210579192122,0.117572083863579,0.12345904517497
400,80,0.25,1000001,1,0,"ipw","mccs",0.835439383942649,0.122404785268194,0.128405459200786
400,80,0.25,1000001,1,0,"dr","naive",0.736063796433773,0.100127789080701,0.10204480018033
400,80,0.25,1000001,1,0,"dr","oracle",0.860835275629553,0.0898309245902937,0.0900213273503673
400,80,0.25,1000001,1,0,"dr","rc",0.863640888960965,0.118466983453382,0.121326269220609
400,80,0.25,1000001,1,0,"dr","mccs",0.873999828193037,0.120797692745625,0.123844937953914
400,80,0.25,1000001,0,1,"gfmla","naive",0.712769050001138,0.0735920079051766,0.0744022490235964
400,80,0.25,1000001,0,1,"gfmla","oracle",0.808049650499042,0.0750972133719059,0.0760785106331704
400,80,0.25,1000001,0,1,"gfmla","rc",0.800046522219623,0.0828179682486378,0.0839757375096016
400,80,0.25,1000001,0,1,"gfmla","mccs",0.810455324702829,0.0840376469181807,0.0851842476683768
400,80,0.25,1000001,0,1,"ipw","naive",0.807752231899956,0.108067742817241,0.111853106447164
400,80,0.25,1000001,0,1,"ipw","oracle",0.902316772242756,0.0962356374610296,0.100049167292987
400,80,0.25,1000001,0,1,"ipw","rc",0.983135598523666,0.139018100531329,0.146031647183687
400,80,0.25,1000001,0,1,"ipw","mccs",0.98757804736044,0.135129082714653,0.140608196697545
400,80,0.25,1000001,0,1,"dr","naive",0.823782547383724,0.101572660657645,0.10563719861593
400,80,0.25,1000001,0,1,"dr","oracle",0.918250526218416,0.0971376168326956,0.100268508360182
400,80,0.25,1000001,0,1,"dr","rc",0.994065951464705,0.120345131463693,0.12779810292388
400,80,0.25,1000001,0,1,"dr","mccs",1.00368672444971,0.121602727713677,0.127063058345336
400,80,0.25,1000001,1,1,"gfmla","naive",0.712769050001138,0.0735920079051766,0.0744022490235964
400,80,0.25,1000001,1,1,"gfmla","oracle",0.808049650499042,0.0750972133719059,0.0760785106331704
400,80,0.25,1000001,1,1,"gfmla","rc",0.800046522219623,0.0828179682486378,0.0839757375096016
400,80,0.25,1000001,1,1,"gfmla","mccs",0.810455324702829,0.0840376469181807,0.0851842476683768
400,80,0.25,1000001,1,1,"ipw","naive",0.720814010955747,0.099703137305286,0.103675399689799
