"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.02,1000001,0,0,"gfmla","naive",0.140450171175172,0.0948996366074773,0.0953447909449426
400,80,0.02,1000001,0,0,"gfmla","oracle",0.240266119604876,0.113478979351757,0.114003579687638
400,80,0.02,1000001,0,0,"gfmla","rc",0.202421121675129,0.136498479033104,0.137248801814089
400,80,0.02,1000001,0,0,"gfmla","mccs",0.210744023953861,0.138387456497256,0.139233525634495
400,80,0.02,1000001,0,0,"ipw","naive",0.153214170329988,0.100050335012762,0.100568328397362
400,80,0.02,1000001,0,0,"ipw","oracle",0.242215225203185,0.119406920017418,0.120102045323502
400,80,0.02,1000001,0,0,"ipw","rc",0.204989815511473,0.148080684215268,0.149159097952919
400,80,0.02,1000001,0,0,"ipw","mccs",0.228442117263528,0.155134174043549,0.156476264925354
400,80,0.02,1000001,0,0,"dr","naive",0.164464011271014,0.0992018715057918,0.0997354506929251
400,80,0.02,1000001,0,0,"dr","oracle",0.256605747413296,0.119074198801991,0.11975574076217
400,80,0.02,1000001,0,0,"dr","rc",0.230000888952045,0.147426310750146,0.148590891894685
400,80,0.02,1000001,0,0,"dr","mccs",0.243630448828443,0.155922857676245,0.157434515539107
400,80,0.02,1000001,1,0,"gfmla","naive",0.140450171175172,0.0948996366074773,0.0953447909449426
400,80,0.02,1000001,1,0,"gfmla","oracle",0.240266119604876,0.113478979351757,0.114003579687638
400,80,0.02,1000001,1,0,"gfmla","rc",0.202421121675129,0.136498479033104,0.137248801814089
400,80,0.02,1000001,1,0,"gfmla","mccs",0.210744023953861,0.138387456497256,0.139233525634495
400,80,0.02,1000001,1,0,"ipw","naive",0.1221773183132,0.100925673012561,0.101486796514862
400,80,0.02,1000001,1,0,"ipw","oracle",0.163335220900236,0.122062804807979,0.123064493906466
400,80,0.02,1000001,1,0,"ipw","rc",0.144618363295614,0.149503581794849,0.150800958891899
400,80,0.02,1000001,1,0,"ipw","mccs",0.180006887724835,0.155269163100299,0.156835523682947
400,80,0.02,1000001,1,0,"dr","naive",0.169081050944665,0.0991715449575784,0.0998099387418973
400,80,0.02,1000001,1,0,"dr","oracle",0.248785082221553,0.12006410584882,0.121104083276706
400,80,0.02,1000001,1,0,"dr","rc",0.242489275082404,0.147544649244017,0.149056321258418
400,80,0.02,1000001,1,0,"dr","mccs",0.256896135180235,0.156332706601385,0.158060096182147
400,80,0.02,1000001,0,1,"gfmla","naive",0.104907826562299,0.0952174303686443,0.0956125914385079
400,80,0.02,1000001,0,1,"gfmla","oracle",0.168739928916076,0.113548022868422,0.114023082079292
400,80,0.02,1000001,0,1,"gfmla","rc",0.126568035394261,0.13638208535746,0.137048959387391
400,80,0.02,1000001,0,1,"gfmla","mccs",0.158412453324725,0.13700839546643,0.137784741004129
400,80,0.02,1000001,0,1,"ipw","naive",0.153214170407269,0.100050335011892,0.100568328396473
400,80,0.02,1000001,0,1,"ipw","oracle",0.242215225297873,0.119406920018241,0.120102045324351
400,80,0.02,1000001,0,1,"ipw","rc",0.204989815518285,0.148080684216019,0.149159097953692
400,80,0.02,1000001,0,1,"ipw","mccs",0.228442117577922,0.155134174045596,0.156476264927479
400,80,0.02,1000001,0,1,"dr","naive",0.161493625327959,0.0982259184011681,0.0987280253508751
400,80,0.02,1000001,0,1,"dr","oracle",0.259396683297596,0.118136337366181,0.118776640947994
400,80,0.02,1000001,0,1,"dr","rc",0.222509727881191,0.14510965710411,0.146180385857885
