"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.02,7000001,0,0,"gfmla","naive",0.0433936020671733,0.0939188653242602,0.0942818195446821
400,80,0.02,7000001,0,0,"gfmla","oracle",0.10449426370727,0.119683270407004,0.120123974774849
400,80,0.02,7000001,0,0,"gfmla","rc",0.0609907700028735,0.131737928058913,0.132290138737039
400,80,0.02,7000001,0,0,"gfmla","mccs",0.0604621868027373,0.132246044956443,0.132909017607864
400,80,0.02,7000001,0,0,"ipw","naive",0.0532073019175774,0.0979186422151836,0.098426026396559
400,80,0.02,7000001,0,0,"ipw","oracle",0.104587503145213,0.12453298597902,0.12518893639621
400,80,0.02,7000001,0,0,"ipw","rc",0.0790106544839358,0.143183918700231,0.144113070210604
400,80,0.02,7000001,0,0,"ipw","mccs",0.0783648024691945,0.143289852575111,0.144426486897825
400,80,0.02,7000001,0,0,"dr","naive",0.0572485107619711,0.0972824608734277,0.0976445468345945
400,80,0.02,7000001,0,0,"dr","oracle",0.117283544959825,0.125268364338499,0.126077645282981
400,80,0.02,7000001,0,0,"dr","rc",0.0890418543184829,0.140702168256161,0.141268979941437
400,80,0.02,7000001,0,0,"dr","mccs",0.0890093452837953,0.140689386950703,0.141427574667243
400,80,0.02,7000001,1,0,"gfmla","naive",0.0433936020671733,0.0939188653242602,0.0942818195446821
400,80,0.02,7000001,1,0,"gfmla","oracle",0.10449426370727,0.119683270407004,0.120123974774849
400,80,0.02,7000001,1,0,"gfmla","rc",0.0609907700028735,0.131737928058913,0.132290138737039
400,80,0.02,7000001,1,0,"gfmla","mccs",0.0604621868027373,0.132246044956443,0.132909017607864
400,80,0.02,7000001,1,0,"ipw","naive",0.00835407478619239,0.0965906594383421,0.0970744195894886
400,80,0.02,7000001,1,0,"ipw","oracle",0.0692895464656269,0.125844496541669,0.126804615761121
400,80,0.02,7000001,1,0,"ipw","rc",-0.00805590823417233,0.138177911957078,0.139025543026782
400,80,0.02,7000001,1,0,"ipw","mccs",0.0193197224921466,0.137482189126198,0.138526458190236
400,80,0.02,7000001,1,0,"dr","naive",0.0662208956246125,0.0964663721026458,0.0969153183754612
400,80,0.02,7000001,1,0,"dr","oracle",0.159738113873878,0.126085145148534,0.127298762139307
400,80,0.02,7000001,1,0,"dr","rc",0.104830154577109,0.138730589628534,0.13956536952085
400,80,0.02,7000001,1,0,"dr","mccs",0.102764917978985,0.137452138751987,0.13845108950328
400,80,0.02,7000001,0,1,"gfmla","naive",-0.0104048923624722,0.0932421064206611,0.0935933558533885
400,80,0.02,7000001,0,1,"gfmla","oracle",0.0257808511081235,0.117923203104948,0.118338866924038
400,80,0.02,7000001,0,1,"gfmla","rc",-0.043187675248577,0.129433898889329,0.129936747863787
400,80,0.02,7000001,0,1,"gfmla","mccs",-0.0147080523706525,0.12982077333203,0.130440951473557
400,80,0.02,7000001,0,1,"ipw","naive",0.0532073016641004,0.0979186422136572,0.0984260263950402
400,80,0.02,7000001,0,1,"ipw","oracle",0.104587502965564,0.124532985979124,0.125188936396328
400,80,0.02,7000001,0,1,"ipw","rc",0.0790106544396197,0.143183918699844,0.144113070210219
400,80,0.02,7000001,0,1,"ipw","mccs",0.0783648024123266,0.143289852575464,0.144426486898196
400,80,0.02,7000001,0,1,"dr","naive",0.0568803448929957,0.0974967857455828,0.0979747637299536
400,80,0.02,7000001,0,1,"dr","oracle",0.103861572492547,0.124167022935641,0.124798544833685
400,80,0.02,7000001,0,1,"dr","rc",0.0862395851614081,0.141821997933446,0.142678787649441
400,80,0.02,7000001,0,1,"dr","mccs",0.0859520468765905,0.141900699282751,0.142964248295572
400,80,0.02,7000001,1,1,"gfmla","naive",-0.0104048923624722,0.0932421064206611,0.0935933558533885
400,80,0.02,7000001,1,1,"gfmla","oracle",0.0257808511081235,0.117923203104948,0.118338866924038
400,80,0.02,7000001,1,1,"gfmla","rc",-0.043187675248577,0.129433898889329,0.129936747863787
400,80,0.02,7000001,1,1,"gfmla","mccs",-0.0147080523706525,0.12982077333203,0.130440951473557
400,80,0.02,7000001,1,1,"ipw","naive",0.00835407459878134,0.0965906594374772,0.0970744195886132
400,80,0.02,7000001,1,1,"ipw","oracle",0.0692895465447289,0.12584449654115,0.126804615760466
400,80,0.02,7000001,1,1,"ipw","rc",-0.00805590826703279,0.138177911956894,0.139025543026597
400,80,0.02,7000001,1,1,"ipw","mccs",0.0193197224663318,0.137482189126184,0.138526458190222
400,80,0.02,7000001,1,1,"dr","naive",0.0127311365818236,0.0963652831732803,0.0968339326959872
400,80,0.02,7000001,1,1,"dr","oracle",0.0727607892714596,0.124047410358942,0.124908163894478
400,80,0.02,7000001,1,1,"dr","rc",0.00027202054276021,0.137439067939363,0.138248523633421
