"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.02,3000001,0,0,"gfmla","naive",0.0664007750507056,0.100343856017146,0.100708005593019
400,80,0.02,3000001,0,0,"gfmla","oracle",0.0877476204030128,0.118941732299543,0.119612929398094
400,80,0.02,3000001,0,0,"gfmla","rc",0.10189990277417,0.153253799790955,0.153971526698379
400,80,0.02,3000001,0,0,"gfmla","mccs",0.0942956760876472,0.157054228646254,0.157942811445683
400,80,0.02,3000001,0,0,"ipw","naive",0.13698937507127,0.100378510906682,0.100881192201111
400,80,0.02,3000001,0,0,"ipw","oracle",0.0765977052438919,0.12596957423448,0.126797617614097
400,80,0.02,3000001,0,0,"ipw","rc",0.283329840660144,0.15665917490239,0.158138194927528
400,80,0.02,3000001,0,0,"ipw","mccs",0.317461188604051,0.164066537304498,0.165650112159948
400,80,0.02,3000001,0,0,"dr","naive",0.1180917012139,0.103944065235778,0.104853722146138
400,80,0.02,3000001,0,0,"dr","oracle",0.0995505787620846,0.125273760078535,0.126236643754623
400,80,0.02,3000001,0,0,"dr","rc",0.261458293067217,0.164220070069209,0.167178443425885
400,80,0.02,3000001,0,0,"dr","mccs",0.305308781268495,0.178665148241748,0.183404271165452
400,80,0.02,3000001,1,0,"gfmla","naive",0.0664007750507056,0.100343856017146,0.100708005593019
400,80,0.02,3000001,1,0,"gfmla","oracle",0.0877476204030128,0.118941732299543,0.119612929398094
400,80,0.02,3000001,1,0,"gfmla","rc",0.10189990277417,0.153253799790955,0.153971526698379
400,80,0.02,3000001,1,0,"gfmla","mccs",0.0942956760876472,0.157054228646254,0.157942811445683
400,80,0.02,3000001,1,0,"ipw","naive",0.0400775088422271,0.105439736372073,0.105861775418461
400,80,0.02,3000001,1,0,"ipw","oracle",-0.0461008149535997,0.126517970793522,0.127577626136107
400,80,0.02,3000001,1,0,"ipw","rc",0.0428962429774867,0.162291233824541,0.163080381647024
400,80,0.02,3000001,1,0,"ipw","mccs",0.107858874023186,0.171209035647597,0.172301571131802
400,80,0.02,3000001,1,0,"dr","naive",0.0805559306008868,0.103755590567136,0.104273702211524
400,80,0.02,3000001,1,0,"dr","oracle",0.0829478459153126,0.120374329300273,0.120922326490809
400,80,0.02,3000001,1,0,"dr","rc",0.153174669659203,0.162362936508816,0.163579388233531
400,80,0.02,3000001,1,0,"dr","mccs",0.165129402304103,0.176553031714656,0.178866443996289
400,80,0.02,3000001,0,1,"gfmla","naive",0.0080790677104029,0.103890771330278,0.104354273536238
400,80,0.02,3000001,0,1,"gfmla","oracle",-0.0159650963142999,0.11930609229545,0.120003236520435
400,80,0.02,3000001,0,1,"gfmla","rc",-0.038600894791099,0.156704977884502,0.157485616305944
400,80,0.02,3000001,0,1,"gfmla","mccs",0.0105288935459925,0.157935747426736,0.158917042616174
400,80,0.02,3000001,0,1,"ipw","naive",0.136989375651868,0.100378510892512,0.100881192186383
