"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,30,0.36,9000001,0,0,"gfmla","naive",0.572640309625726,0.0312747060931786,0.0315552649005398
400,30,0.36,9000001,0,0,"gfmla","oracle",0.715333377371639,0.0297823146267991,0.0299257268939162
400,30,0.36,9000001,0,0,"gfmla","mccs",0.799257304071113,0.05244127528168,0.0538347970745972
400,30,0.36,9000001,0,0,"ipw","naive",0.563996002779005,0.0419939404210386,0.0440591047690891
400,30,0.36,9000001,0,0,"ipw","oracle",0.717970193825882,0.0435745593848874,0.0448900218383317
400,30,0.36,9000001,0,0,"ipw","mccs",0.772444867991429,0.0666743382143219,0.0725230888612743
400,30,0.36,9000001,0,0,"dr","naive",0.557362531983805,0.0300450475635393,0.0307036279439311
400,30,0.36,9000001,0,0,"dr","oracle",0.713182256312238,0.0318976665882745,0.0321181304339327
400,30,0.36,9000001,0,0,"dr","mccs",0.758500774216935,0.0546162193765619,0.0818074765789077
400,30,0.36,9000001,1,0,"gfmla","naive",0.572640309625726,0.0312747060931786,0.0315552649005398
400,30,0.36,9000001,1,0,"gfmla","oracle",0.715333377371639,0.0297823146267991,0.0299257268939162
400,30,0.36,9000001,1,0,"gfmla","mccs",0.799257304071113,0.05244127528168,0.0538347970745972
400,30,0.36,9000001,1,0,"ipw","naive",0.531089883931032,0.0314486418093229,0.0319097039862949
400,30,0.36,9000001,1,0,"ipw","oracle",0.677155405421702,0.0329386438096823,0.0334596511713286
400,30,0.36,9000001,1,0,"ipw","mccs",0.69187462824833,0.0469665213088297,0.0492059633508493
400,30,0.36,9000001,1,0,"dr","naive",0.570574526515539,0.0305617540345818,0.0308572539482048
400,30,0.36,9000001,1,0,"dr","oracle",0.713508765137676,0.0306132292004152,0.0305018489259681
400,30,0.36,9000001,1,0,"dr","mccs",0.811145439870745,0.0534991173866499,0.059385901061582
400,30,0.36,9000001,0,1,"gfmla","naive",0.506790081684613,0.0333668898424725,0.0337129425713058
400,30,0.36,9000001,0,1,"gfmla","oracle",0.658355483229081,0.0353415220268881,0.036043257622234
400,30,0.36,9000001,0,1,"gfmla","mccs",0.648373372326192,0.0465906786080072,0.0473150858773053
400,30,0.36,9000001,0,1,"ipw","naive",0.563996002779005,0.0419939404210386,0.0440591047690891
400,30,0.36,9000001,0,1,"ipw","oracle",0.717970193825882,0.0435745593848874,0.0448900218383317
400,30,0.36,9000001,0,1,"ipw","mccs",0.772444867991429,0.0666743382143219,0.0725230888612743
400,30,0.36,9000001,0,1,"dr","naive",0.531287189167318,0.04024948785314,0.0409687369698238
400,30,0.36,9000001,0,1,"dr","oracle",0.705894230144781,0.0438411855103334,0.0448691586552223
400,30,0.36,9000001,0,1,"dr","mccs",0.72243675227279,0.0632373404490539,0.0681560985455509
400,30,0.36,9000001,1,1,"gfmla","naive",0.506790081684613,0.0333668898424725,0.0337129425713058
400,30,0.36,9000001,1,1,"gfmla","oracle",0.658355483229081,0.0353415220268881,0.036043257622234
400,30,0.36,9000001,1,1,"gfmla","mccs",0.648373372326192,0.0465906786080072,0.0473150858773053
400,30,0.36,9000001,1,1,"ipw","naive",0.531089883931032,0.0314486418093229,0.0319097039862949
400,30,0.36,9000001,1,1,"ipw","oracle",0.677155405421702,0.0329386438096823,0.0334596511713286
400,30,0.36,9000001,1,1,"ipw","mccs",0.69187462824833,0.0469665213088297,0.0492059633508493
400,30,0.36,9000001,1,1,"dr","naive",0.492756244683409,0.0310995940538048,0.0317371155542999
400,30,0.36,9000001,1,1,"dr","oracle",0.650443430325968,0.0327484071993476,0.0329100228391394
400,30,0.36,9000001,1,1,"dr","mccs",0.636946178681139,0.0466310246665554,0.0531916949791884
2000,30,0.36,9000001,0,0,"gfmla","naive",0.571971483024334,0.0142015844621949,0.0142220910916419
2000,30,0.36,9000001,0,0,"gfmla","oracle",0.748002712298058,0.0133891665670714,0.0134066215433804
2000,30,0.36,9000001,0,0,"gfmla","mccs",0.768969623650791,0.021275116053902,0.0213124533544315
2000,30,0.36,9000001,0,0,"ipw","naive",0.586864748073969,0.0307425489994193,0.0316137664432804
2000,30,0.36,9000001,0,0,"ipw","oracle",0.807700811899867,0.0393919434699545,0.0428135653408087
2000,30,0.36,9000001,0,0,"ipw","mccs",0.81134140616181,0.0535218405250433,0.0575559783196037
2000,30,0.36,9000001,0,0,"dr","naive",0.58909231398114,0.0201567289647956,0.0210424064452929
2000,30,0.36,9000001,0,0,"dr","oracle",0.756729337267986,0.0200070051710707,0.0218491801818014
2000,30,0.36,9000001,0,0,"dr","mccs",0.789548764506213,0.0287130854707921,0.0296234277179536
2000,30,0.36,9000001,1,0,"gfmla","naive",0.571971483024334,0.0142015844621949,0.0142220910916419
2000,30,0.36,9000001,1,0,"gfmla","oracle",0.748002712298058,0.0133891665670714,0.0134066215433804
2000,30,0.36,9000001,1,0,"gfmla","mccs",0.768969623650791,0.021275116053902,0.0213124533544315
2000,30,0.36,9000001,1,0,"ipw","naive",0.52673556348849,0.0169801091229685,0.0170544400114454
2000,30,0.36,9000001,1,0,"ipw","oracle",0.680586587676729,0.018247233875597,0.018332459093995
2000,30,0.36,9000001,1,0,"ipw","mccs",0.679736440964798,0.0245672278133497,0.0248134477550311
2000,30,0.36,9000001,1,0,"dr","naive",0.566265845861564,0.0157676228079619,0.0156173137611371
2000,30,0.36,9000001,1,0,"dr","oracle",0.748787124238107,0.0140184095266687,0.0140422124447775
2000,30,0.36,9000001,1,0,"dr","mccs",0.762597173158675,0.0243280732105397,0.0235538180102959
2000,30,0.36,9000001,0,1,"gfmla","naive",0.536069970861462,0.0166117407471096,0.0166548310460866
2000,30,0.36,9000001,0,1,"gfmla","oracle",0.687986825776712,0.0168703648020838,0.0169297566496723
2000,30,0.36,9000001,0,1,"gfmla","mccs",0.69194339692446,0.0227486248914977,0.0228233623715844
2000,30,0.36,9000001,0,1,"ipw","naive",0.586864748073969,0.0307425489994193,0.0316137664432804
2000,30,0.36,9000001,0,1,"ipw","oracle",0.807700811899867,0.0393919434699545,0.0428135653408087
2000,30,0.36,9000001,0,1,"ipw","mccs",0.81134140616181,0.0535218405250433,0.0575559783196037
2000,30,0.36,9000001,0,1,"dr","naive",0.589645978813314,0.03219047977842,0.0337129799668891
2000,30,0.36,9000001,0,1,"dr","oracle",0.818038820006105,0.0445917694236678,0.0516869798495557
2000,30,0.36,9000001,0,1,"dr","mccs",0.815732157327923,0.0604635912652643,0.0699150794262386
2000,30,0.36,9000001,1,1,"gfmla","naive",0.536069970861462,0.0166117407471096,0.0166548310460866
2000,30,0.36,9000001,1,1,"gfmla","oracle",0.687986825776712,0.0168703648020838,0.0169297566496723
2000,30,0.36,9000001,1,1,"gfmla","mccs",0.69194339692446,0.0227486248914977,0.0228233623715844
2000,30,0.36,9000001,1,1,"ipw","naive",0.526735563600992,0.0169801091233317,0.0170544400118163
2000,30,0.36,9000001,1,1,"ipw","oracle",0.680586587676729,0.018247233875597,0.018332459093995
2000,30,0.36,9000001,1,1,"ipw","mccs",0.679736440964798,0.0245672278133497,0.0248134477550311
2000,30,0.36,9000001,1,1,"dr","naive",0.527490867127713,0.0182868066311655,0.0181864144502792
2000,30,0.36,9000001,1,1,"dr","oracle",0.698343900722229,0.0161834030008301,0.0162358033779917
2000,30,0.36,9000001,1,1,"dr","mccs",0.676619984986002,0.027574671899279,0.0269481036378434
400,30,0.36,9000002,0,0,"gfmla","naive",0.553903275457109,0.0280059976553039,0.0281766485900676
400,30,0.36,9000002,0,0,"gfmla","oracle",0.754798164222034,0.0289992589945119,0.0291565751635244
400,30,0.36,9000002,0,0,"gfmla","mccs",0.706074506175007,0.0424004130831988,0.0428005990194495
400,30,0.36,9000002,0,0,"ipw","naive",0.595532031265953,0.0327303460258863,0.0332960717326598
400,30,0.36,9000002,0,0,"ipw","oracle",0.803552124122241,0.0389262504043255,0.0403107261013096
400,30,0.36,9000002,0,0,"ipw","mccs",0.750805555985405,0.0457719329007285,0.0471799028382803
400,30,0.36,9000002,0,0,"dr","naive",0.539607536095323,0.0314939769523947,0.0311701801050486
400,30,0.36,9000002,0,0,"dr","oracle",0.753904742661778,0.0289075245146908,0.0290928456446677
400,30,0.36,9000002,0,0,"dr","mccs",0.679673689638524,0.0497223076906959,0.0454285036682518
400,30,0.36,9000002,1,0,"gfmla","naive",0.553903275457109,0.0280059976553039,0.0281766485900676
400,30,0.36,9000002,1,0,"gfmla","oracle",0.754798164222034,0.0289992589945119,0.0291565751635244
400,30,0.36,9000002,1,0,"gfmla","mccs",0.706074506175007,0.0424004130831988,0.0428005990194495
400,30,0.36,9000002,1,0,"ipw","naive",0.562793476076942,0.030884348743931,0.0313549219436447
400,30,0.36,9000002,1,0,"ipw","oracle",0.723612261739913,0.0314926201499582,0.0319192999040184
400,30,0.36,9000002,1,0,"ipw","mccs",0.694511286482369,0.0430346432890031,0.0445616489470895
400,30,0.36,9000002,1,0,"dr","naive",0.540693733243549,0.0297423981055105,0.0299531378557251
400,30,0.36,9000002,1,0,"dr","oracle",0.748476092537851,0.0290421693286947,0.0292335836624047
400,30,0.36,9000002,1,0,"dr","mccs",0.675653277357838,0.0442303625315126,0.0449144502502434
400,30,0.36,9000002,0,1,"gfmla","naive",0.585249029041412,0.0312874995704934,0.0315267467294677
400,30,0.36,9000002,0,1,"gfmla","oracle",0.746649445618357,0.0344812536539541,0.0348902783858463
400,30,0.36,9000002,0,1,"gfmla","mccs",0.739454558758039,0.0448900601075824,0.0452843540252771
400,30,0.36,9000002,0,1,"ipw","naive",0.59553203117196,0.0327303460209994,0.0332960717277531
400,30,0.36,9000002,0,1,"ipw","oracle",0.803552124500038,0.0389262504080156,0.0403107261047692
400,30,0.36,9000002,0,1,"ipw","mccs",0.750805556356575,0.0457719329080398,0.047179902846755
400,30,0.36,9000002,0,1,"dr","naive",0.601374397830168,0.0355865275209673,0.0355080066090924
400,30,0.36,9000002,0,1,"dr","oracle",0.825027433778963,0.0369949760529044,0.0373957386026771
400,30,0.36,9000002,0,1,"dr","mccs",0.762818509817101,0.0552874590541822,0.0537883518475241
400,30,0.36,9000002,1,1,"gfmla","naive",0.585249029041412,0.0312874995704934,0.0315267467294677
400,30,0.36,9000002,1,1,"gfmla","oracle",0.746649445618357,0.0344812536539541,0.0348902783858463
400,30,0.36,9000002,1,1,"gfmla","mccs",0.739454558758039,0.0448900601075824,0.0452843540252771
400,30,0.36,9000002,1,1,"ipw","naive",0.562793476286919,0.0308843487462963,0.0313549219464285
400,30,0.36,9000002,1,1,"ipw","oracle",0.723612261739913,0.0314926201499582,0.0319192999040184
400,30,0.36,9000002,1,1,"ipw","mccs",0.694511286482369,0.0430346432890031,0.0445616489470895
400,30,0.36,9000002,1,1,"dr","naive",0.573043638018949,0.0341446619880711,0.034283379107551
400,30,0.36,9000002,1,1,"dr","oracle",0.747242924212831,0.033060351414936,0.0334107494445952
400,30,0.36,9000002,1,1,"dr","mccs",0.708363423916719,0.0516676973295236,0.0516585237110214
2000,30,0.36,9000002,0,0,"gfmla","naive",0.566934784328515,0.0145180835374973,0.0145389810841836
2000,30,0.36,9000002,0,0,"gfmla","oracle",0.754537289291684,0.0130932376511671,0.0131088301756349
2000,30,0.36,9000002,0,0,"gfmla","mccs",0.763413194289849,0.021692932395403,0.0217407652772933
2000,30,0.36,9000002,0,0,"ipw","naive",0.576345893818543,0.0444925223150221,0.0461299489752772
2000,30,0.36,9000002,0,0,"ipw","oracle",1.02101083177925,0.185563816685449,0.31673017984346
2000,30,0.36,9000002,0,0,"ipw","mccs",0.775401183722649,0.0813058641667745,0.0859760800692091
2000,30,0.36,9000002,0,0,"dr","naive",0.5763974035899,0.0271677827932344,0.026619098027741
2000,30,0.36,9000002,0,0,"dr","oracle",0.765567741734727,0.0139193649181649,0.0139870447315083
2000,30,0.36,9000002,0,0,"dr","mccs",0.797085253173996,0.0461600430402332,0.0444728620275923
2000,30,0.36,9000002,1,0,"gfmla","naive",0.566934784328515,0.0145180835374973,0.0145389810841836
2000,30,0.36,9000002,1,0,"gfmla","oracle",0.754537289291684,0.0130932376511671,0.0131088301756349
2000,30,0.36,9000002,1,0,"gfmla","mccs",0.763413194289849,0.021692932395403,0.0217407652772933
2000,30,0.36,9000002,1,0,"ipw","naive",0.529886585170809,0.0177491783386146,0.0178271864504626
2000,30,0.36,9000002,1,0,"ipw","oracle",0.692711383534634,0.0279448783687725,0.0286195694128995
2000,30,0.36,9000002,1,0,"ipw","mccs",0.682884213981747,0.0254081156757874,0.0255844509656865
2000,30,0.36,9000002,1,0,"dr","naive",0.565308161649561,0.0164249487667763,0.0164475302752323
2000,30,0.36,9000002,1,0,"dr","oracle",0.756259011813438,0.0133824717051764,0.0133869457570268
2000,30,0.36,9000002,1,0,"dr","mccs",0.758526568576141,0.0245498137952602,0.0245628340904723
2000,30,0.36,9000002,0,1,"gfmla","naive",0.528185729689785,0.0159680961872249,0.0160035160175693
2000,30,0.36,9000002,0,1,"gfmla","oracle",0.680639033678818,0.0162126444346128,0.0162609633576888
2000,30,0.36,9000002,0,1,"gfmla","mccs",0.678411108075051,0.0215743113803159,0.0216336537547789
2000,30,0.36,9000002,0,1,"ipw","naive",0.576345893818543,0.0444925223150221,0.0461299489752772
2000,30,0.36,9000002,0,1,"ipw","oracle",1.02101083177925,0.185563816685449,0.31673017984346
2000,30,0.36,9000002,0,1,"ipw","mccs",0.775401183722649,0.0813058641667745,0.0859760800692091
2000,30,0.36,9000002,0,1,"dr","naive",0.567486084499545,0.0364201545660772,0.0345034341275398
2000,30,0.36,9000002,0,1,"dr","oracle",0.84751270596148,0.0375316975054408,0.078531483660419
2000,30,0.36,9000002,0,1,"dr","mccs",0.761449205492859,0.0679292415788191,0.0618914212592614
2000,30,0.36,9000002,1,1,"gfmla","naive",0.528185729689785,0.0159680961872249,0.0160035160175693
2000,30,0.36,9000002,1,1,"gfmla","oracle",0.680639033678818,0.0162126444346128,0.0162609633576888
2000,30,0.36,9000002,1,1,"gfmla","mccs",0.678411108075051,0.0215743113803159,0.0216336537547789
2000,30,0.36,9000002,1,1,"ipw","naive",0.529886585170809,0.0177491783386146,0.0178271864504626
2000,30,0.36,9000002,1,1,"ipw","oracle",0.692711383534634,0.0279448783687725,0.0286195694128995
2000,30,0.36,9000002,1,1,"ipw","mccs",0.682884213981747,0.0254081156757874,0.0255844509656865
2000,30,0.36,9000002,1,1,"dr","naive",0.529531642398673,0.0167859228802721,0.0167634984304421
2000,30,0.36,9000002,1,1,"dr","oracle",0.689304487321418,0.0205078857683546,0.0201159243644049
2000,30,0.36,9000002,1,1,"dr","mccs",0.678986698001371,0.0245106958432137,0.0243709367437151
400,30,0.36,9000003,0,0,"gfmla","naive",0.576311822655462,0.0321759528054429,0.0325264464007038
400,30,0.36,9000003,0,0,"gfmla","oracle",0.772599527819428,0.0295885572062767,0.0297679336649304
400,30,0.36,9000003,0,0,"gfmla","mccs",0.788446052814023,0.0487101405643584,0.0493887355680354
400,30,0.36,9000003,0,0,"ipw","naive",0.698221711450022,0.112577742019466,0.135789199163643
400,30,0.36,9000003,0,0,"ipw","oracle",1.01065160811974,0.154376475830591,0.273404339803163
400,30,0.36,9000003,0,0,"ipw","mccs",1.05643010690268,0.199170142403516,0.294523774054589
400,30,0.36,9000003,0,0,"dr","naive",0.608514105272474,0.0556767060065707,0.058739110579698
400,30,0.36,9000003,0,0,"dr","oracle",0.808517646752236,0.0328433906973301,0.0319864609716457
400,30,0.36,9000003,0,0,"dr","mccs",0.847052375536541,0.0714776454663893,0.0709159049293029
400,30,0.36,9000003,1,0,"gfmla","naive",0.576311822655462,0.0321759528054429,0.0325264464007038
400,30,0.36,9000003,1,0,"gfmla","oracle",0.772599527819428,0.0295885572062767,0.0297679336649304
400,30,0.36,9000003,1,0,"gfmla","mccs",0.788446052814023,0.0487101405643584,0.0493887355680354
400,30,0.36,9000003,1,0,"ipw","naive",0.553707544990202,0.0453663610374993,0.0464412921276444
400,30,0.36,9000003,1,0,"ipw","oracle",0.718671589893077,0.0491860051525558,0.0513208023792857
400,30,0.36,9000003,1,0,"ipw","mccs",0.731166241816954,0.0645182144130371,0.0667191137514887
400,30,0.36,9000003,1,0,"dr","naive",0.587977275172003,0.0367219542696995,0.0375047411917621
400,30,0.36,9000003,1,0,"dr","oracle",0.789087235424924,0.0310303210351232,0.0313410838492151
400,30,0.36,9000003,1,0,"dr","mccs",0.809571152302711,0.0542330776183106,0.0554084469080551
400,30,0.36,9000003,0,1,"gfmla","naive",0.545214018428088,0.0350465077916075,0.0354647243237074
400,30,0.36,9000003,0,1,"gfmla","oracle",0.689126576988987,0.0372120062827105,0.0378355637763148
400,30,0.36,9000003,0,1,"gfmla","mccs",0.709873329458938,0.0474738408539106,0.0482950798050632
400,30,0.36,9000003,0,1,"ipw","naive",0.698221711742227,0.112577741985794,0.135789199121083
400,30,0.36,9000003,0,1,"ipw","oracle",1.01065160811974,0.154376475830293,0.27340433980347
400,30,0.36,9000003,0,1,"ipw","mccs",1.05643010690268,0.199170142403661,0.294523774054563
400,30,0.36,9000003,0,1,"dr","naive",0.67715074909867,0.089527759713553,0.0825973634645981
400,30,0.36,9000003,0,1,"dr","oracle",0.936153315640831,0.0887639618069723,0.0650135699189001
400,30,0.36,9000003,0,1,"dr","mccs",0.992578934760466,0.13423590969054,0.101857124339553
400,30,0.36,9000003,1,1,"gfmla","naive",0.545214018428088,0.0350465077916075,0.0354647243237074
400,30,0.36,9000003,1,1,"gfmla","oracle",0.689126576988987,0.0372120062827105,0.0378355637763148
400,30,0.36,9000003,1,1,"gfmla","mccs",0.709873329458938,0.0474738408539106,0.0482950798050632
400,30,0.36,9000003,1,1,"ipw","naive",0.553707545582971,0.0453663610401694,0.0464412921301281
400,30,0.36,9000003,1,1,"ipw","oracle",0.718671589732289,0.0491860051503748,0.0513208023770194
400,30,0.36,9000003,1,1,"ipw","mccs",0.731166240343698,0.0645182144215874,0.0667191137615344
400,30,0.36,9000003,1,1,"dr","naive",0.562225471329,0.0400969690582207,0.0403409307589142
400,30,0.36,9000003,1,1,"dr","oracle",0.708034758703111,0.0433275008585911,0.0432761405621431
400,30,0.36,9000003,1,1,"dr","mccs",0.737058280279673,0.0573055245874071,0.0575794506437381
2000,30,0.36,9000003,0,0,"gfmla","naive",0.574668722190263,0.0136070142419143,0.013621846487
2000,30,0.36,9000003,0,0,"gfmla","oracle",0.747827167374993,0.0130526300726385,0.0130665287304518
2000,30,0.36,9000003,0,0,"gfmla","mccs",0.769469257008093,0.0206395419194992,0.0206700539834116
2000,30,0.36,9000003,0,0,"ipw","naive",0.514625071134375,0.0331623290029804,0.0336069016821016
2000,30,0.36,9000003,0,0,"ipw","oracle",0.753013023513519,0.0364457166880238,0.0376340499156256
2000,30,0.36,9000003,0,0,"ipw","mccs",0.644657597923469,0.0541477208561567,0.0559763068691663
2000,30,0.36,9000003,0,0,"dr","naive",0.577132415219382,0.0157523349418639,0.0158635213961164
2000,30,0.36,9000003,0,0,"dr","oracle",0.739926237025906,0.0161484058688265,0.0163126999679035
2000,30,0.36,9000003,0,0,"dr","mccs",0.786909476152712,0.0315378169524096,0.0330978770692339
2000,30,0.36,9000003,1,0,"gfmla","naive",0.574668722190263,0.0136070142419143,0.013621846487
2000,30,0.36,9000003,1,0,"gfmla","oracle",0.747827167374993,0.0130526300726385,0.0130665287304518
2000,30,0.36,9000003,1,0,"gfmla","mccs",0.769469257008093,0.0206395419194992,0.0206700539834116
2000,30,0.36,9000003,1,0,"ipw","naive",0.527726738285188,0.0146202901010609,0.0146822476069266
2000,30,0.36,9000003,1,0,"ipw","oracle",0.686275546044814,0.0155319909677747,0.0156163130525016
2000,30,0.36,9000003,1,0,"ipw","mccs",0.649129483887581,0.023450678030571,0.0239357867810891
2000,30,0.36,9000003,1,0,"dr","naive",0.57754127227642,0.0145733709528749,0.0146392700121226
