"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,30,0.36,7000001,0,0,"gfmla","naive",0.581131500644332,0.0297591860840092,0.0298279353023609
400,30,0.36,7000001,0,0,"gfmla","oracle",0.764967882496732,0.0293064717694749,0.0294344381085421
400,30,0.36,7000001,0,0,"gfmla","mccs",0.746019661016939,0.0422555067798895,0.0422814125457138
400,30,0.36,7000001,0,0,"ipw","naive",0.589458308944091,0.0359285264617483,0.0365491129917105
400,30,0.36,7000001,0,0,"ipw","oracle",0.719980952332827,0.0375620833105854,0.0386696969064897
400,30,0.36,7000001,0,0,"ipw","mccs",0.763930588844763,0.051477414943255,0.0524831090480588
400,30,0.36,7000001,0,0,"dr","naive",0.595276293332709,0.0324364254150066,0.0328745810396847
400,30,0.36,7000001,0,0,"dr","oracle",0.769033420319132,0.0314568135135367,0.0318601469662101
400,30,0.36,7000001,0,0,"dr","mccs",0.792825572938219,0.0510242574763459,0.052381877196809
400,30,0.36,7000001,1,0,"gfmla","naive",0.581131500644332,0.0297591860840092,0.0298279353023609
400,30,0.36,7000001,1,0,"gfmla","oracle",0.764967882496732,0.0293064717694749,0.0294344381085421
400,30,0.36,7000001,1,0,"gfmla","mccs",0.746019661016939,0.0422555067798895,0.0422814125457138
400,30,0.36,7000001,1,0,"ipw","naive",0.550309203619005,0.0347331815409119,0.0350969111864958
400,30,0.36,7000001,1,0,"ipw","oracle",0.672674558750481,0.0347376387410087,0.0354693087966307
400,30,0.36,7000001,1,0,"ipw","mccs",0.684202636839485,0.0508387468302289,0.0516804257603325
400,30,0.36,7000001,1,0,"dr","naive",0.578726312502851,0.0336432563926324,0.0340363321771689
400,30,0.36,7000001,1,0,"dr","oracle",0.761404796170905,0.0318563679433219,0.0323007740221666
400,30,0.36,7000001,1,0,"dr","mccs",0.760291265212209,0.0526382959900518,0.0541102988717389
400,30,0.36,7000001,0,1,"gfmla","naive",0.568828958897436,0.0326556387649879,0.0329742643618541
400,30,0.36,7000001,0,1,"gfmla","oracle",0.694577387600484,0.0337193334185246,0.0341568216396691
400,30,0.36,7000001,0,1,"gfmla","mccs",0.705053916361091,0.0415565051035378,0.0420597352749566
400,30,0.36,7000001,0,1,"ipw","naive",0.589458308944091,0.035928526461736,0.0365491129916982
400,30,0.36,7000001,0,1,"ipw","oracle",0.719980952332827,0.0375620833105854,0.0386696969064897
400,30,0.36,7000001,0,1,"ipw","mccs",0.763930588844763,0.051477414943255,0.0524831090480588
400,30,0.36,7000001,0,1,"dr","naive",0.597560896622961,0.0372237827500997,0.0380708238030719
400,30,0.36,7000001,0,1,"dr","oracle",0.7491305393113,0.0398963834649385,0.0426472127276509
400,30,0.36,7000001,0,1,"dr","mccs",0.784212168466286,0.0533984751888108,0.0548354695221631
