"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,30,0.36,4000001,0,0,"gfmla","naive",0.566158986033085,0.0322640033831415,0.0324880773390481
400,30,0.36,4000001,0,0,"gfmla","oracle",0.744041412103773,0.0286836335059494,0.0288040012329706
400,30,0.36,4000001,0,0,"gfmla","mccs",0.762043945851234,0.0472303060866552,0.0475757740018898
400,30,0.36,4000001,0,0,"ipw","naive",0.589728046392191,0.0722570869807071,0.0776287310930338
400,30,0.36,4000001,0,0,"ipw","oracle",0.882237385810388,0.0963272161338383,0.145589167788453
400,30,0.36,4000001,0,0,"ipw","mccs",0.814041975752313,0.11938779073533,0.13750886490297
400,30,0.36,4000001,0,0,"dr","naive",0.587709979563485,0.0426959426097993,0.0453732890140519
400,30,0.36,4000001,0,0,"dr","oracle",0.735888285784566,0.0276412930097792,0.0280377621915175
400,30,0.36,4000001,0,0,"dr","mccs",0.819642952054986,0.058245754503303,0.0610642283251009
400,30,0.36,4000001,1,0,"gfmla","naive",0.566158986033085,0.0322640033831415,0.0324880773390481
400,30,0.36,4000001,1,0,"gfmla","oracle",0.744041412103773,0.0286836335059494,0.0288040012329706
400,30,0.36,4000001,1,0,"gfmla","mccs",0.762043945851234,0.0472303060866552,0.0475757740018898
400,30,0.36,4000001,1,0,"ipw","naive",0.519326513247907,0.0400886579860076,0.0406644044835986
400,30,0.36,4000001,1,0,"ipw","oracle",0.661097550552363,0.0412395665672869,0.0423402839245007
400,30,0.36,4000001,1,0,"ipw","mccs",0.664137981577085,0.0566455903774203,0.0577365004606951
400,30,0.36,4000001,1,0,"dr","naive",0.56767939368179,0.0346241667026612,0.035174682307023
400,30,0.36,4000001,1,0,"dr","oracle",0.746377480007777,0.0284885569389323,0.0289192152621852
400,30,0.36,4000001,1,0,"dr","mccs",0.768175593085592,0.0528395811491295,0.0539203091056353
400,30,0.36,4000001,0,1,"gfmla","naive",0.543359494831825,0.0356578082908562,0.0359812470058829
400,30,0.36,4000001,0,1,"gfmla","oracle",0.658877355810132,0.0369830508955371,0.0374256132523094
400,30,0.36,4000001,0,1,"gfmla","mccs",0.709384337712591,0.0489287207171709,0.0494584504582272
400,30,0.36,4000001,0,1,"ipw","naive",0.589728045300436,0.072257086963353,0.0776287310789652
400,30,0.36,4000001,0,1,"ipw","oracle",0.882237385810388,0.0963272161338383,0.145589167788453
400,30,0.36,4000001,0,1,"ipw","mccs",0.814041975752313,0.11938779073533,0.13750886490297
400,30,0.36,4000001,0,1,"dr","naive",0.627506634317939,0.0619143345984548,0.0645452022152039
400,30,0.36,4000001,0,1,"dr","oracle",0.872593739014933,0.0625467727248906,0.0647836393272429
400,30,0.36,4000001,0,1,"dr","mccs",0.899053389001929,0.0996663256514849,0.107520084795714
400,30,0.36,4000001,1,1,"gfmla","naive",0.543359494831825,0.0356578082908562,0.0359812470058829
400,30,0.36,4000001,1,1,"gfmla","oracle",0.658877355810132,0.0369830508955371,0.0374256132523094
400,30,0.36,4000001,1,1,"gfmla","mccs",0.709384337712591,0.0489287207171709,0.0494584504582272
400,30,0.36,4000001,1,1,"ipw","naive",0.51932651345231,0.0400886579847691,0.0406644044823323
400,30,0.36,4000001,1,1,"ipw","oracle",0.661097550552363,0.0412395665672869,0.0423402839245007
400,30,0.36,4000001,1,1,"ipw","mccs",0.664137981577085,0.0566455903774148,0.05773650046069
400,30,0.36,4000001,1,1,"dr","naive",0.559179352877265,0.039868525294055,0.0405097752192914
400,30,0.36,4000001,1,1,"dr","oracle",0.715861190061804,0.0435924512385878,0.0452109156457274
400,30,0.36,4000001,1,1,"dr","mccs",0.739397621358032,0.0606862122070378,0.0620997724613291
2000,30,0.36,4000001,0,0,"gfmla","naive",0.573619072113892,0.0129973603833504,0.0130141607782512
2000,30,0.36,4000001,0,0,"gfmla","oracle",0.750440801959716,0.0130441068966312,0.0130606910462406
2000,30,0.36,4000001,0,0,"gfmla","mccs",0.750782646232104,0.0193206313701637,0.0193556632222716
2000,30,0.36,4000001,0,0,"ipw","naive",0.596600963923401,0.0242423842381265,0.0247704910754916
2000,30,0.36,4000001,0,0,"ipw","oracle",0.786843642824283,0.0339931225288743,0.0348401133929958
2000,30,0.36,4000001,0,0,"ipw","mccs",0.805291111904069,0.0372768635297134,0.0390375693200285
2000,30,0.36,4000001,0,0,"dr","naive",0.569721735532873,0.014910009286952,0.0149437520004164
2000,30,0.36,4000001,0,0,"dr","oracle",0.746519006017181,0.014321819359517,0.0143564908908425
2000,30,0.36,4000001,0,0,"dr","mccs",0.764039614763232,0.0230957430493271,0.0232152002754244
2000,30,0.36,4000001,1,0,"gfmla","naive",0.573619072113892,0.0129973603833504,0.0130141607782512
2000,30,0.36,4000001,1,0,"gfmla","oracle",0.750440801959716,0.0130441068966312,0.0130606910462406
2000,30,0.36,4000001,1,0,"gfmla","mccs",0.750782646232104,0.0193206313701637,0.0193556632222716
2000,30,0.36,4000001,1,0,"ipw","naive",0.553955871040626,0.0169822559719541,0.017038783277182
2000,30,0.36,4000001,1,0,"ipw","oracle",0.691959277969548,0.0171909941407243,0.017258838789269
2000,30,0.36,4000001,1,0,"ipw","mccs",0.706140527679776,0.0235502224515592,0.0236678415596802
2000,30,0.36,4000001,1,0,"dr","naive",0.567937073723333,0.0138429373792514,0.0138743726279989
2000,30,0.36,4000001,1,0,"dr","oracle",0.74957551125753,0.0135220135343273,0.0135364002538093
2000,30,0.36,4000001,1,0,"dr","mccs",0.746626134035238,0.0211344783337373,0.0212971026084531
2000,30,0.36,4000001,0,1,"gfmla","naive",0.555151637434381,0.0154296167208927,0.0154608972130086
2000,30,0.36,4000001,0,1,"gfmla","oracle",0.69621285910648,0.0167235345016704,0.0167758247692843
2000,30,0.36,4000001,0,1,"gfmla","mccs",0.705241535195944,0.0203331401398764,0.0203923513632208
2000,30,0.36,4000001,0,1,"ipw","naive",0.596600963923401,0.0242423842381265,0.0247704910754916
2000,30,0.36,4000001,0,1,"ipw","oracle",0.786843642824283,0.0339931225288743,0.0348401133929958
2000,30,0.36,4000001,0,1,"ipw","mccs",0.805291111904069,0.0372768635297134,0.0390375693200285
2000,30,0.36,4000001,0,1,"dr","naive",0.592365439817426,0.0204410632656056,0.0204632043304853
2000,30,0.36,4000001,0,1,"dr","oracle",0.786490685637473,0.0268665491543343,0.0268932491024682
2000,30,0.36,4000001,0,1,"dr","mccs",0.79872361199486,0.0331892569510604,0.0330545941280451
2000,30,0.36,4000001,1,1,"gfmla","naive",0.555151637434381,0.0154296167208927,0.0154608972130086
2000,30,0.36,4000001,1,1,"gfmla","oracle",0.69621285910648,0.0167235345016704,0.0167758247692843
2000,30,0.36,4000001,1,1,"gfmla","mccs",0.705241535195944,0.0203331401398764,0.0203923513632208
2000,30,0.36,4000001,1,1,"ipw","naive",0.553955871040626,0.0169822559719541,0.017038783277182
2000,30,0.36,4000001,1,1,"ipw","oracle",0.691959277969548,0.0171909941407243,0.017258838789269
2000,30,0.36,4000001,1,1,"ipw","mccs",0.706140527679776,0.0235502224515592,0.0236678415596802
2000,30,0.36,4000001,1,1,"dr","naive",0.563918369296764,0.0160638768772189,0.0161070253480188
2000,30,0.36,4000001,1,1,"dr","oracle",0.702679012920931,0.0177840411771671,0.0178158482230271
2000,30,0.36,4000001,1,1,"dr","mccs",0.730167322396232,0.02349996333963,0.0235970404061049
400,30,0.36,4000002,0,0,"gfmla","naive",0.543286954687933,0.0311141203252637,0.0313950099617481
400,30,0.36,4000002,0,0,"gfmla","oracle",0.736053377788456,0.0296659609566216,0.0298329731607156
400,30,0.36,4000002,0,0,"gfmla","mccs",0.717084255290816,0.0489264344207581,0.0495730609840771
400,30,0.36,4000002,0,0,"ipw","naive",0.601939117001745,0.0534412596530782,0.064377344293787
400,30,0.36,4000002,0,0,"ipw","oracle",0.716019361650943,0.061520353899844,0.0677310527603158
400,30,0.36,4000002,0,0,"ipw","mccs",0.819078105331683,0.0690712891734574,0.0990637438636518
400,30,0.36,4000002,0,0,"dr","naive",0.495441039306457,0.0320440976369124,0.045429851336501
400,30,0.36,4000002,0,0,"dr","oracle",0.70072190022737,0.0341553627109713,0.0355318755625236
400,30,0.36,4000002,0,0,"dr","mccs",0.631753775421296,0.0425278928980887,0.0686029315783177
400,30,0.36,4000002,1,0,"gfmla","naive",0.543286954687933,0.0311141203252637,0.0313950099617481
400,30,0.36,4000002,1,0,"gfmla","oracle",0.736053377788456,0.0296659609566216,0.0298329731607156
400,30,0.36,4000002,1,0,"gfmla","mccs",0.717084255290816,0.0489264344207581,0.0495730609840771
400,30,0.36,4000002,1,0,"ipw","naive",0.5621243647812,0.0361810532172734,0.0366428226248247
400,30,0.36,4000002,1,0,"ipw","oracle",0.694811674106451,0.0332578404938385,0.0336830183087982
400,30,0.36,4000002,1,0,"ipw","mccs",0.731206591215246,0.0500459299566777,0.0507578948101298
400,30,0.36,4000002,1,0,"dr","naive",0.533381072605853,0.0347449733542925,0.0345904545516856
400,30,0.36,4000002,1,0,"dr","oracle",0.732585461406167,0.0302652922899845,0.030493093130419
400,30,0.36,4000002,1,0,"dr","mccs",0.700618569050366,0.0532038746727439,0.052836494130407
400,30,0.36,4000002,0,1,"gfmla","naive",0.555264112576459,0.0336301356600485,0.0338825568823503
400,30,0.36,4000002,0,1,"gfmla","oracle",0.70300191582426,0.0360852907024109,0.0364619384648759
400,30,0.36,4000002,0,1,"gfmla","mccs",0.717413606936636,0.0458899276201127,0.0462513664371173
400,30,0.36,4000002,0,1,"ipw","naive",0.601939117001745,0.0534412596530924,0.0643773442938102
400,30,0.36,4000002,0,1,"ipw","oracle",0.716019361650943,0.061520353899864,0.0677310527603423
400,30,0.36,4000002,0,1,"ipw","mccs",0.819078105331683,0.0690712891735934,0.0990637438636292
400,30,0.36,4000002,0,1,"dr","naive",0.575432447219477,0.0497265226242057,0.0556265768116431
400,30,0.36,4000002,0,1,"dr","oracle",0.727749779435088,0.0562247392620296,0.0572193195041966
400,30,0.36,4000002,0,1,"dr","mccs",0.778808854632991,0.0517473576442823,0.0727762978276339
400,30,0.36,4000002,1,1,"gfmla","naive",0.555264112576459,0.0336301356600485,0.0338825568823503
400,30,0.36,4000002,1,1,"gfmla","oracle",0.70300191582426,0.0360852907024109,0.0364619384648759
400,30,0.36,4000002,1,1,"gfmla","mccs",0.717413606936636,0.0458899276201127,0.0462513664371173
400,30,0.36,4000002,1,1,"ipw","naive",0.5621243647812,0.0361810532172734,0.0366428226248247
400,30,0.36,4000002,1,1,"ipw","oracle",0.694811674106451,0.0332578404938385,0.0336830183087982
400,30,0.36,4000002,1,1,"ipw","mccs",0.731206591215246,0.0500459299566777,0.0507578948101298
400,30,0.36,4000002,1,1,"dr","naive",0.574140997574899,0.035448490071424,0.0358391460231043
400,30,0.36,4000002,1,1,"dr","oracle",0.718361553360135,0.0367070802164367,0.037091239130157
400,30,0.36,4000002,1,1,"dr","mccs",0.755173056988458,0.0513968935025357,0.0525532417599368
2000,30,0.36,4000002,0,0,"gfmla","naive",0.569232404252376,0.0135551111377163,0.0135765097471314
2000,30,0.36,4000002,0,0,"gfmla","oracle",0.748437681795915,0.0132459756111717,0.0132653629599546
2000,30,0.36,4000002,0,0,"gfmla","mccs",0.766506624151998,0.0208245668203245,0.0208732067678027
2000,30,0.36,4000002,0,0,"ipw","naive",0.516936784653742,0.0340084807919192,0.0345973356631589
2000,30,0.36,4000002,0,0,"ipw","oracle",0.658969689016559,0.0779889286284255,0.0815607429089315
2000,30,0.36,4000002,0,0,"ipw","mccs",0.604927025531899,0.0965706395111035,0.1028315962508
2000,30,0.36,4000002,0,0,"dr","naive",0.569575071105597,0.0173204897644279,0.0174641159966432
2000,30,0.36,4000002,0,0,"dr","oracle",0.733938077117061,0.0212438706836896,0.0213184023450613
2000,30,0.36,4000002,0,0,"dr","mccs",0.763791644377987,0.0320430187068695,0.0316970543793565
2000,30,0.36,4000002,1,0,"gfmla","naive",0.569232404252376,0.0135551111377163,0.0135765097471314
2000,30,0.36,4000002,1,0,"gfmla","oracle",0.748437681795915,0.0132459756111717,0.0132653629599546
2000,30,0.36,4000002,1,0,"gfmla","mccs",0.766506624151998,0.0208245668203245,0.0208732067678027
2000,30,0.36,4000002,1,0,"ipw","naive",0.52994390456373,0.0185762363559128,0.018635061781433
