"n","a","vare","B","seed","est.OL","est.NL","est.CL","est.OG","est.NG","est.CG","ste.OL","ste.NL","ste.CL","ste.OG","ste.NG","ste.CG"
800,3,0.25,80,7000001,0.108264025950336,-0.0763418013364732,0.168186655642541,0.310569863338876,0.284267776430133,0.313058871173473,0.184769078178464,0.162249564752933,0.223848922905129,0.0271557203881869,0.0232636051651924,0.0317421532323583
800,3,0.25,80,7000002,-0.0353889868111978,-0.402362416651859,-0.272797620125135,0.320409248512484,0.279443283730179,0.302870198178331,0.239737729144166,0.191869402052135,0.260446626299731,0.0314596501669578,0.0250066431504699,0.0338512147850545
800,3,0.25,80,7000003,-0.0262776901491788,-0.189487742005361,-0.0624261407378985,0.344648141932382,0.298406304761904,0.318894576170099,0.183813284872987,0.165089730447199,0.205889785275753,0.0285155623085475,0.024068123615347,0.0307753908825629
800,3,0.25,80,7000004,0.120036077026658,-0.0679582150016962,0.155667006478575,0.293690649369618,0.267501279123145,0.292344454202549,0.213682984159227,0.177359857792989,0.239783017450586,0.0274040788196887,0.0223941665559616,0.0286928285045808
800,3,0.25,80,7000005,-0.0578448532155871,-0.00297995987845723,-0.0673363852223736,0.343149788747765,0.345794690248736,0.429098303737152,0.181586660629181,0.177791849698466,0.134266676561853,0.0277768332389428,0.028000182395462,0.0242119423801416
800,3,0.25,80,7000006,0.219774922300452,0.000586645170439049,0.160893477821249,0.329336140722182,0.30501116225529,0.325252341935497,0.195647570580829,0.169861613827844,0.211045027181248,0.0277261804044456,0.0239854909976319,0.0307652116008439
800,3,0.25,80,7000007,0.370672755698667,0.0542355200328168,0.322332384862372,0.360628857256777,0.332917525587179,0.386960647141172,0.237634218333466,0.190381053732155,0.308496733519838,0.0317257803082559,0.0276106677270278,0.0868328233281806
800,3,0.25,80,7000008,0.181620638324427,-0.0411799646905147,0.183110972014433,0.352331948543731,0.31669716910238,0.351895574737849,0.17088391070384,0.163274260596865,0.214960784494508,0.0253466813906287,0.0230136626557747,0.0286597739566473
800,3,0.25,80,7000009,0.233475098097889,-0.00409114690055845,0.201332842051217,0.353826541066763,0.320582888089669,0.348919338839325,0.192190458166999,0.162205527561432,0.20314556290847,0.0256230104637483,0.0224866838808366,0.0270478419981793
800,3,0.25,80,7000010,-0.140506648428704,-0.29160846714033,-0.175387729126122,0.30713089126525,0.28673298232115,0.305666549095546,0.184001456325266,0.157750863651651,0.184551003847415,0.0257249797158244,0.022016616145441,0.025772305179015
800,3,0.25,80,7000011,0.0476053482130014,-0.132202300973046,0.0658403759313888,0.302844883533996,0.283911929892569,0.307523452678297,0.204695413357636,0.174188559295989,0.24068043998449,0.0268175195583364,0.0236240145558308,0.0317420454795298
800,3,0.25,80,7000012,-0.0542753866193106,-0.29795656701534,-0.186191273451803,0.308537765926904,0.2745965409569,0.290759981351246,0.198251388876035,0.181873648746886,0.244400825861777,0.0265043299598046,0.0243709055014448,0.0324748111339029
800,3,0.25,80,7000013,0.381235657775516,0.186462651073789,0.461256716852421,0.364589212099063,0.321192509149746,0.353184829625479,0.198135683544858,0.1637415302522,0.211394378711737,0.027604560629496,0.0227440261100666,0.0282201157852715
800,3,0.25,80,7000014,0.225912168727569,-0.0281074678757136,0.133206484196171,0.392206076101163,0.341873761695186,0.382497034600096,0.175487547722451,0.160460923245284,0.203438035045547,0.0292392439483689,0.0277632671017999,0.0439446940609692
800,3,0.25,80,7000015,0.135141616182197,0.0817227310485147,0.334565351669435,0.361908232052012,0.337376207875828,0.371749417844075,0.170608145927284,0.171388390467106,0.243216804464762,0.0268820067936305,0.0239794965754429,0.030404114760233
800,3,0.25,80,7000016,0.391434872514497,0.09271748755984,0.316191768027986,0.358478350528594,0.332385606291342,0.373145468503693,0.176289578436359,0.153608280840953,0.189028316676759,0.0281940283670782,0.0259214112051192,0.0366236908158296
800,3,0.25,80,7000017,0.296675789972872,0.0344400332633763,0.243342666545136,0.344875821053067,0.31013743316125,0.331968166608904,0.1917698596466,0.175222620235515,0.235210227242987,0.0261097005596008,0.0237276621754156,0.0301072971639573
800,3,0.25,80,7000018,-0.115054337436606,-0.4473034334037,-0.363165842770931,0.282903924479354,0.239663220371064,0.241941684175728,0.18793744300884,0.173208748071917,0.210374304521993,0.0251003604330494,0.0240905767978816,0.0412877864239517
800,3,0.25,80,7000019,-0.097687388251291,-0.160840621697815,-0.01813266719215,0.343477707619847,0.32632076119179,0.34944848835028,0.168541245472968,0.148259911236475,0.185395566300213,0.0266908389304003,0.0232944353575649,0.0292413866956237
800,3,0.25,80,7000020,0.0839845655560438,-0.0225542051098007,0.286317825405461,0.335075829365917,0.316417248433149,0.362168950887704,0.194025337193021,0.180049632345794,0.240285173422727,0.0290581533717806,0.0260495129503078,0.0349319580176575
800,3,0.25,80,7000021,-0.0822924725589964,-0.286065716786802,-0.123264304549832,0.314798332674391,0.289093000069871,0.317767965197575,0.174662510944993,0.164851299612282,0.210648882749982,0.0249916921672048,0.0230179597285409,0.0297650594020758
800,3,0.25,80,7000022,0.44024962924362,0.177936845145214,0.688757821916743,0.36099444870399,0.333228527476931,0.389764922298353,0.205526443949568,0.180176147901412,0.521643965664428,0.0269392409652884,0.0257965508529665,0.052972548259605
