"n","a","vare","B","seed","est.OL","est.NL","est.CL","est.OG","est.NG","est.CG","ste.OL","ste.NL","ste.CL","ste.OG","ste.NG","ste.CG"
800,3,0.25,80,3000013,0.389066764440403,0.130468165540623,0.414200261510898,0.416113281019198,0.381440643473598,0.466672379689016,0.186764100676497,0.160635640829388,0.173297392593924,0.0330145169668543,0.028525574003944,0.0275245889369341
800,3,0.25,80,3000014,0.409071977741084,0.231962230864836,0.575406425803904,0.372983488116387,0.340465721957406,0.385199130299688,0.193720482760683,0.160754742173921,0.299285660965695,0.02637175047428,0.0239908111171366,0.036608966350206
800,3,0.25,80,3000015,-0.0219203423988659,-0.32278448363102,-0.156027575660126,0.355845593198906,0.320946924421928,0.351705033424379,0.182315334764841,0.172238464368796,0.216904012014313,0.0300115696388267,0.0253247866611017,0.0326023557253152
800,3,0.25,80,3000016,0.343855628958519,0.0816854975694012,0.309681450263904,0.355351944773404,0.306572427101336,0.338668307996054,0.182800818738499,0.167227922821037,0.208481625143401,0.0262038970909412,0.0242367982119917,0.0323108129777154
800,3,0.25,80,3000017,0.284337700155285,0.0500949205958319,0.269722218042756,0.378508731968298,0.339173330152301,0.376718147443428,0.186437455647577,0.168836222939806,0.231354822708662,0.0298113175043229,0.0251169711054026,0.0325975644784429
800,3,0.25,80,3000018,-0.00272938805036849,-0.115059179057141,0.0617853712287535,0.302810828161806,0.280909711280677,0.304955047022513,0.163495306761289,0.15287010123799,0.189242279983397,0.024109084400051,0.0219252797558378,0.02770918682339
800,3,0.25,80,3000019,-0.0231394416218054,-0.22901892144084,0.011885854941863,0.312161279272663,0.268641292752468,0.292039324914798,0.188346618163728,0.177043565823764,0.250951705733211,0.0287027015119116,0.0268586531741479,0.0400462058530142
800,3,0.25,80,3000020,-0.0499488197245921,-0.304663711240334,-0.215282133596887,0.330992808309908,0.297255590878109,0.314697668713349,0.184229640232451,0.168346991198789,0.214951294707992,0.0280450009121145,0.024935944960091,0.0325422462317325
800,3,0.25,80,3000021,0.0570148823592742,-0.159783195414949,0.0282488289983025,0.337534577792624,0.313141442773881,0.349817599934821,0.174833385365777,0.15620147705437,0.187885532346322,0.0275030173706608,0.0244389775614315,0.0315439160526181
800,3,0.25,80,3000022,0.0811129207248005,-0.103042651471244,0.142961272608781,0.324330947866945,0.310120241561131,0.348015051405763,0.190354491464547,0.174586689737672,0.230141209608848,0.0270353228076309,0.0250512629370478,0.0328254461783373
800,3,0.25,80,3000023,0.00991622774657541,-0.312889115938443,-0.0661578637093871,0.373122451338798,0.332314299880709,0.407208425196294,0.228472214446142,0.179245584368903,0.273876017071155,0.0341721723811621,0.0279472066543823,0.0389211384640417
800,3,0.25,80,3000024,0.223318573364403,0.0579574534988112,0.286208302089719,0.353911052989689,0.339500501082688,0.374449617422723,0.185410264344954,0.166217627979035,0.215214667991741,0.0285030775591618,0.0249861928237542,0.0336962907278455
800,3,0.25,80,3000025,0.0711718834719135,-0.0804568190040194,0.158355055877702,0.348027787915485,0.328493744190539,0.37420682672292,0.197291992251288,0.18142033655846,0.257361404676448,0.0317056082157915,0.0303644950809329,0.0468198932402105
800,3,0.25,80,3000026,0.0846786678619955,-0.0694661159038237,0.160889267144639,0.320721199868518,0.308983352790018,0.340317126526068,0.19729565435873,0.17015860392926,0.2242834334553,0.0281891595623116,0.0240877392074575,0.0303843419572924
800,3,0.25,80,3000027,0.130113281533384,-0.27015992865984,-0.014601872310442,0.350215828092309,0.295666358112842,0.324639038018074,0.243357019554723,0.179165734788102,0.252117574391051,0.0319684268035631,0.0258041679627653,0.0359024551689446
800,3,0.25,80,3000028,0.235753317486636,0.0855755173479462,0.297765087912008,0.310883510644484,0.280779544588942,0.299263186713854,0.188751647098818,0.185034185333503,0.246161019612405,0.0252809839429347,0.0237288709427143,0.0301207445801669
800,3,0.25,80,3000029,-0.0843427112854722,-0.287056627038593,-0.0455181326502898,0.320299566500042,0.288117339524092,0.324988367176239,0.191353355086975,0.155122426573301,0.201278258111712,0.0284629089683078,0.0242049432725068,0.0366623981364133
800,3,0.25,80,3000030,0.04237682706002,-0.165576095262293,0.00466805347328858,0.310570188618556,0.293970142465915,0.315609085219992,0.18986309131775,0.154077215534897,0.192964826036546,0.027362461085808,0.0227858612289014,0.0291197195134986
800,3,0.25,80,3000031,0.00864310455231343,-0.212971525188612,-0.0657581137172514,0.316654080756703,0.288383927103103,0.307970364827098,0.184133360508351,0.167198659831977,0.217231705186106,0.0279872655269735,0.0241029308201438,0.0325956968817737
800,3,0.25,80,3000032,-0.20717593162053,-0.39783504883332,-0.230749087875288,0.321568598379901,0.296616652000363,0.339827107884472,0.192387864872163,0.169422422710263,0.206099214736898,0.0270269360174278,0.024499724608154,0.0359703391588468
800,3,0.25,80,3000033,0.239699834205959,-0.0440030064999826,0.141188651451108,0.382176184957593,0.342869167785439,0.372336704602988,0.190621727309811,0.157217362890773,0.200953519654278,0.0290901012919087,0.0241731816420401,0.0302141022764439
800,3,0.25,80,3000034,0.0686516688309502,-0.0131524956071492,0.222943438074258,0.322319738766005,0.309642312378165,0.341863429203983,0.176610347594089,0.169130242204381,0.227917773684239,0.0257404539934213,0.0234583080488633,0.0304046385181354
800,3,0.25,80,3000035,0.459244767222449,0.192417188441292,0.53953537684624,0.380375290679273,0.350133863174567,0.395545575406214,0.179878540609031,0.166853240817781,0.272568856596227,0.0261501697193984,0.0250772024141673,0.0376534361097301
800,3,0.25,80,3000036,-0.07710354801907,-0.279876692265491,-0.109997244454179,0.302443277886173,0.289914256072381,0.322532394116675,0.201251479515209,0.168526343499283,0.209063868851098,0.0288017962365483,0.0254475054748158,0.0329649780623437
800,3,0.25,80,3000037,-0.110412447557068,-0.320883013079651,-0.131249853556532,0.321579167145089,0.291987876560909,0.324201616329637,0.176990847689256,0.166515974015615,0.224535961535587,0.0291931809865085,0.0268259739403853,0.0403528568618304
800,3,0.25,80,3000038,0.100900251205485,0.00450848419564753,0.231029768699612,0.341006034174602,0.319533944224382,0.350773805059479,0.183607308078592,0.167756310301409,0.220779791838554,0.027881320884048,0.0262341717053918,0.0366173588715372
800,3,0.25,80,3000039,-0.0842869146137395,-0.175178840396998,0.00265975941480545,0.286445979357585,0.267102162813904,0.286952022345595,0.18653553530483,0.169457162985813,0.205823374177053,0.0259394889114414,0.0225794447718455,0.0277786082996555
800,3,0.25,80,3000040,0.286056982154161,-0.0968943696261995,0.0719206602169113,0.314760510150931,0.274236117720516,0.293971788153531,0.233991987639451,0.182921603109063,0.244369433744026,0.0277061095330235,0.0232753756614384,0.0297439941994111
800,3,0.25,80,3000041,0.497524248440064,0.306056627721571,0.589785928967908,0.374539389437112,0.350953874407434,0.386973905106135,0.197479767751321,0.16620026482124,0.243052221670138,0.0273511020572821,0.0245346371364637,0.0314601314676587
800,3,0.25,80,3000042,0.060245247782883,-0.122798919106576,0.0623611108735562,0.343530323972042,0.311850222741607,0.339254893377283,0.189155262101267,0.163978014286266,0.213228154788164,0.0293839476439484,0.0265037387114077,0.0407939127456703
800,3,0.25,80,3000043,0.369306058176675,0.0618570574206601,0.267919592006514,0.338965940276028,0.300347681398169,0.323843165077486,0.170302843606482,0.149070560921258,0.173647439112054,0.02452611168083,0.0210338420724368,0.024298445767032
800,3,0.25,80,3000044,0.0356043424508909,-0.112145491191964,0.0593841880301296,0.319553600010873,0.299854842133047,0.31901158208268,0.179498938307549,0.15585749181273,0.186575219987805,0.0257638479349206,0.0235098898152296,0.0290122828436777
800,3,0.25,80,3000045,-0.0127854055665457,-0.118769417868354,0.0626742691911228,0.30837808992656,0.291364194382171,0.316415017742654,0.182056911218112,0.164201847663291,0.202784811422423,0.0251580686373286,0.0228333543970615,0.0291962287598324
800,3,0.25,80,3000046,0.215127158315735,-0.172310118953005,0.0718553719058892,0.348604962291833,0.303951566378873,0.358831438984043,0.194456870390581,0.180934256761179,0.218268325642693,0.0275370747694511,0.0259020858079009,0.0307379041228264
800,3,0.25,80,3000047,0.199126033095313,-0.0510693812923966,0.0718144212077028,0.379501523166906,0.333459543049039,0.291529264127706,0.200873670123526,0.16576536372275,0.144956199844364,0.031933843585362,0.0283825122692893,0.0234085988925799
800,3,0.25,80,3000048,0.274289197325491,0.0264005013752384,0.217131547817067,0.329899354918245,0.303974779689006,0.328335735109504,0.167970365230382,0.159644984897229,0.198918893368477,0.0237536488317257,0.0220028881870481,0.02706903088713
800,3,0.25,80,3000049,0.00794700341408672,-0.119128165300844,0.0421206163289138,0.323991754371798,0.30307182209873,0.333142798670693,0.180508547613202,0.159430115782589,0.194915392703079,0.0261685910919602,0.0233000239041934,0.0295057716275225
800,3,0.25,80,3000050,0.19613796957147,-0.0982360894985352,0.0883591326946811,0.363960025438244,0.322400350502643,0.355074732178359,0.205557552674891,0.177588711917882,0.235349167913648,0.0286758372278418,0.025584293920508,0.0328764184266794
800,3,0.25,80,3000051,0.664078066204157,0.0985191231654805,0.417520245836958,0.408878047214659,0.344479976903393,0.436710019977985,0.387508139266635,0.182289295781006,0.183795251999965,0.0342258094816193,0.0298423767707269,0.0271478783578835
800,3,0.25,80,3000052,-0.252090884893384,-0.387489556745331,-0.236250718084557,0.296564164760468,0.278292148896031,0.346727276038085,0.19429393928764,0.181436965091797,0.233612512298187,0.0273523108510523,0.0238769364884201,0.0278341509642874
800,3,0.25,80,3000053,-0.183087949327831,-0.25346429164038,-0.107664904764233,0.309755733044146,0.308846894576434,0.345180843316369,0.180323866527267,0.164718249433994,0.206176687558066,0.0256831348751088,0.0243421385296658,0.0305125052660337
800,3,0.25,80,3000054,-0.231495066075136,-0.43607432407425,-0.339057658480528,0.264719295413995,0.251181439651588,0.26274986140374,0.181201385760748,0.162470841590974,0.198073180936781,0.0236171293894632,0.0214069051356981,0.025996557667665
800,3,0.25,80,3000055,0.0318380848646576,-0.104583668935479,0.084464208244424,0.36027022984333,0.32714038149065,0.364724789729006,0.185630873317043,0.157093376061851,0.182639136426149,0.0274206584089388,0.0246987259871722,0.0313260467507231
800,3,0.25,80,3000056,-0.120236218967829,-0.4326512611293,-0.36790810964408,0.356637327113135,0.297634177539837,0.319716199225552,0.18675781711187,0.163025446695915,0.21222807081602,0.0282131386795876,0.022963774709985,0.0292852254457262
800,3,0.25,80,3000057,0.343500897144713,0.075671234152237,1.87039641772682,0.371169577008311,0.327289044934478,0.466299946106394,0.165691371007021,0.164836342436448,0.00520569885443258,0.0246566535419773,0.0229990992961056,0.0269916107679615
800,3,0.25,80,3000058,0.0782616517839074,-0.232305137602566,-0.0796877305380093,0.30174960100149,0.273364691199669,0.290823748913958,0.201275628551819,0.187498577828406,0.265903308820427,0.0254861566088239,0.0235493102390499,0.0315909961612167
800,3,0.25,80,3000059,-0.0277767006327525,-0.306672358768031,-0.0444327259345378,0.336930594827638,0.301464022859379,0.334876271824939,0.180158464548969,0.169659837331933,0.233842145963632,0.0272358800506518,0.0243624333179087,0.0328697217881146
800,3,0.25,80,3000060,-0.0276503172339551,-0.15505787121752,0.188317235431879,0.333933723611875,0.303567296786602,0.343177318289627,0.189127860530494,0.189141686028832,0.333323330644487,0.0288023129707043,0.026008848164654,0.0378998958502353
800,3,0.25,80,3000061,0.287588165045226,-0.0204853108200087,0.230291688134072,0.333319990815011,0.300552823342684,0.332823386832621,0.209003823363883,0.198185709051041,0.28983840879506,0.0287751084494204,0.0271323341954966,0.0427033508208253
800,3,0.25,80,3000062,0.354869994774265,0.0970789750553336,0.464393437041031,0.360676021199753,0.327654681908853,0.429255029422209,0.19269771965692,0.179703220688845,0.284247020149904,0.0286341434434,0.0262221319578431,0.0349978924399906
800,3,0.25,80,3000063,-0.277996440103315,-0.446134435649929,-0.379515546282041,0.284903954693135,0.258530543434065,0.272310925919148,0.193069807536126,0.177947808642521,0.224065798903253,0.027610382577613,0.0226333776461943,0.0289565237345919
800,3,0.25,80,3000064,0.185465175158412,0.018943135944365,0.435846187922825,0.367056286613718,0.348138797710098,0.412460179708969,0.180939768675741,0.172182732576153,0.388120879603466,0.0266763959399298,0.0253332486922094,0.0524534308741132
800,3,0.25,80,3000065,0.0314780807622164,-0.120158999209749,0.0117176008284623,0.317503668672358,0.300031325590965,0.326162225269238,0.180114911096128,0.167292005247523,0.225964627788264,0.0278478410396446,0.0247074009616681,0.0313580340222728
800,3,0.25,80,3000066,0.0912063320355072,-0.095662553884299,0.0628432870925735,0.357816692702526,0.322548105411011,0.351234280944253,0.1789316076558,0.160736593659885,0.200087502173321,0.0269848605868141,0.0235669753271631,0.0288157030587644
800,3,0.25,80,3000067,-0.137019422575351,-0.313751636501175,-0.169063135301211,0.316688162025327,0.287488815646747,0.31330521283428,0.190403614287812,0.165802717583141,0.214440624515698,0.029093123675821,0.0236464770611064,0.0310080378299147
800,3,0.25,80,3000068,0.134585617381159,-0.0149534993406557,0.223130871557413,0.355935573793196,0.33675947653784,0.373511925924154,0.175259444216319,0.155547465301907,0.197061794287697,0.026966796399465,0.0243985371770682,0.0307732909327758
800,3,0.25,80,3000069,0.0504343911082974,-0.26589627465473,-0.0818247765371238,0.303050430198619,0.258792181462343,0.276806610968433,0.214352744328862,0.171297788420619,0.227395271368574,0.0313147203149347,0.0245578699335996,0.0331027617510291
800,3,0.25,80,3000070,0.192579211260828,0.0313063232642843,0.368462590831357,0.355758562931199,0.331337000848206,0.37922568381712,0.194954946365537,0.191655175041786,0.328593976340892,0.0293119853411556,0.0265114837462345,0.0409544449045707
800,3,0.25,80,3000071,0.402051389673301,0.0855821266242405,0.377360363171487,0.378853381955207,0.348422013125604,0.396307941040129,0.196324152482652,0.17217455278756,0.245078617105107,0.0293646319780768,0.026749553651779,0.0371189040801303
800,3,0.25,80,3000072,0.101871010037422,-0.144646521935715,0.131833273792349,0.33169335402211,0.306800000289228,0.383286726756156,0.18138244567463,0.170777735409024,0.265151630085938,0.02655808935284,0.0250990871231479,0.0276868746026936
800,3,0.25,80,3000073,0.0161201918176315,-0.188513691505312,-0.0230034375462662,0.294167765006649,0.267461252541336,0.289254567418846,0.18738093036103,0.17161471422189,0.240428090094954,0.0246864276684998,0.0229995878999977,0.0314204759014073
800,3,0.25,80,3000074,-0.103345341935429,-0.317875213742265,-0.166094837573368,0.313821310635423,0.288444988133532,0.314891215835912,0.171023712036546,0.165192082219187,0.216277781464542,0.0253525326204792,0.0242732202760331,0.0348980105074976
800,3,0.25,80,3000075,0.417644455831691,-0.0374949143717334,0.116904233060142,0.408667986163175,0.338679424023797,0.373134463872782,0.185758350071451,0.155388790471971,0.199537787069492,0.0290446940256137,0.0237926376274701,0.0331529676803827
800,3,0.25,80,3000076,-0.0881182688729656,-0.180632370472988,-0.0467135739444113,0.318940758528297,0.299223803611122,0.32701570563659,0.192365043717743,0.167436444397956,0.207447415833943,0.0289337967868399,0.0247769744934938,0.0358556279088549
800,3,0.25,80,3000077,-0.118550211403332,-0.29204711075401,-0.159130263316805,0.315270089233689,0.278284835947004,0.302571705279089,0.174568243838424,0.153081961614494,0.188162213794837,0.0264106056135639,0.0218697100963942,0.0270871449804442
800,3,0.25,80,3000078,-0.23468383745578,-0.274873035651783,0.0923515084245872,0.325683215120658,0.295706594299503,0.343280265808269,0.205441415170843,0.18368230933711,0.313289627838706,0.0295341784977068,0.0260314444827811,0.0396899959783082
800,3,0.25,80,3000079,0.0999938828300644,-0.0741450714023697,0.133893899940263,0.344324277588732,0.317688510449385,0.358543043375048,0.187425292803858,0.173438797090613,0.235178619421605,0.0305225744853738,0.028419733515531,0.043609408649785
800,3,0.25,80,3000080,0.196332357962099,-0.0062414963816857,0.181935657018068,0.319763574183284,0.299453141216488,0.329924146820581,0.181396109351185,0.165453298197706,0.216624527464272,0.0257669144788336,0.0240473979376434,0.0331130338498488
800,3,0.25,80,3000081,-0.0683107127892548,-0.294312127671069,-0.175969638085747,0.317340829062715,0.282311888675802,0.305502634222601,0.166607911694221,0.151427148765212,0.182991739322904,0.0282784173136821,0.0230981948055201,0.0299663117610529
800,3,0.25,80,3000082,0.0529145386908838,-0.192741485392988,-0.0655755260308413,0.325263909435564,0.2904678810956,0.309969790644837,0.183078462302468,0.165233702320691,0.20237355201879,0.0276426049725123,0.0239446355267008,0.0299792194905047
800,3,0.25,80,3000083,0.145557666042331,0.0117842316126384,0.322561957207419,0.327307464009766,0.3063436832977,0.343911853969295,0.208732570560289,0.190148379751794,0.308094827225967,0.0276517189809104,0.0249148997671821,0.0375461317014908
800,3,0.25,80,3000084,0.274126845917453,-0.00546954673708822,0.229729748009556,0.334684390685849,0.303785951601781,0.329877620378347,0.189971194609152,0.168576903010843,0.212099674645572,0.0256842098720035,0.0224221565377979,0.0271512946555103
800,3,0.25,80,3000085,0.306572259251785,-0.0216877382407024,0.155809602142406,0.33547006285414,0.300529049902343,0.322803524739805,0.201709944827247,0.161435763170106,0.195766999389598,0.0275369526926509,0.0225234309811712,0.0269132316564603
800,3,0.25,80,3000086,0.344473589603483,0.290428672214858,-0.0198932825417324,0.370891452187021,0.356251141890609,0.503287168009175,0.198061478494655,0.180778846737586,0.118704712163832,0.0287209853853794,0.0256526040866097,0.0124990183314489
800,3,0.25,80,3000087,-0.301958626848872,-0.495843858213874,-0.377811093482871,0.289058075955052,0.260583880853605,0.27545207858483,0.181719013438117,0.171279981581622,0.213670507292061,0.0252304521250598,0.0230821386595257,0.0293903747879911
800,3,0.25,80,3000088,0.0696392730466522,-0.156231878434606,-0.016364514252373,0.302945782803914,0.281584306153457,0.299181785745269,0.170886779796107,0.154977381812216,0.186384409499899,0.0239640396095405,0.0211233094608626,0.0254698785461755
800,3,0.25,80,3000089,0.269830858966961,0.0102440809100202,0.291195444101064,0.349299495807086,0.327756255973327,0.373556042810852,0.205551991462922,0.183093499349613,0.257757685181749,0.0279873586122592,0.0254793677054859,0.0357897379670148
800,3,0.25,80,3000090,0.378369061027084,0.138727550801246,0.387206681009559,0.351812673533486,0.316157384587424,0.336914337749458,0.195178962186372,0.172519973733138,0.238673341186189,0.0281541692146276,0.02531901452282,0.0340470117469414
800,3,0.25,80,3000091,0.147083189243582,-0.0644200469249898,0.0487339619078497,0.339419360567988,0.307609085417659,0.33581569251841,0.191732192331478,0.16092557447095,0.196133409764509,0.027828373909125,0.0249509923882106,0.039970990304234
800,3,0.25,80,3000092,-0.23969860732167,-0.417777895738045,-0.232860501884507,0.3131691964845,0.276720165697264,0.311101636026956,0.199770368451064,0.191454712762399,0.269358090143464,0.0297119059896359,0.0254164435328612,0.0348189854167178
800,3,0.25,80,3000093,0.394339587070857,0.297006916075442,0.696094614157659,0.383598011296723,0.362951518773993,0.411902581579065,0.180882912458111,0.173398173399389,0.34349917560269,0.0282258707795192,0.0255371283786888,0.0411464839262963
800,3,0.25,80,3000094,-0.0660892642511652,-0.256557292962175,-0.110319057078895,0.333339328222681,0.281202016496341,0.303549075954207,0.199984972007031,0.175713004814879,0.230002391846364,0.0282018238851345,0.023538405982159,0.0310286618720532
800,3,0.25,80,3000095,0.374920092470578,0.211232412401442,0.410718351658947,0.393876711258359,0.367123849296695,0.39742829092072,0.196346884338402,0.162923542726663,0.200698364700531,0.0279904210061602,0.023837819288722,0.0281394254062376
800,3,0.25,80,3000096,0.0636092984466925,-0.121043275908932,0.0877722005020567,0.278890006499803,0.26445844118178,0.281320132922125,0.197832745732626,0.179488455538327,0.237980182452458,0.0240712466956625,0.0229198852694949,0.0301978537615978
800,3,0.25,80,3000097,0.192011335211552,-0.100928617349628,0.0894425587579435,0.359784037942695,0.324355383923246,0.35602474765803,0.190070474987937,0.150219263007644,0.190733462086787,0.028555018949265,0.0241914409022697,0.0324363701162677
800,3,0.25,80,3000098,0.022272046529787,-0.0946078922506421,0.0473560897017282,0.327258617558763,0.318049163276116,0.44386655959891,0.175987706505891,0.162863051930428,0.146576934327456,0.0297209817949418,0.0308844919794467,0.0242852736927354
800,3,0.25,80,3000099,-0.220206051210766,-0.497683442681834,-0.393735642634754,0.307942971240495,0.27033855006521,0.300839909892261,0.196791725086579,0.175950835876686,0.225352361254577,0.0272673600096744,0.023926369935456,0.0341678020200993
800,3,0.25,80,3000100,0.159388955321536,0.115655339456973,0.443404329672723,0.34625831747008,0.341302462044311,0.384989244833374,0.180991000913565,0.172539320547174,0.25800690253932,0.0261245934148592,0.0242117190747412,0.0321028003760638
