"n","a","vare","B","seed","est.OL","est.NL","est.CL","est.OG","est.NG","est.CG","ste.OL","ste.NL","ste.CL","ste.OG","ste.NG","ste.CG"
800,3,0.25,80,9000001,0.17606376206268,0.0163849405668772,0.287679995798996,0.316490457235507,0.299905293138396,0.331232050653165,0.192649139418197,0.166151196669999,0.245242530796575,0.0260382380785974,0.0228439235983453,0.0306088934824928
800,3,0.25,80,9000002,0.028287164173231,-0.0448859301487785,0.217832596392311,0.315659749215721,0.305911207907115,0.338577714440469,0.177416967419218,0.165958802322719,0.224676020831108,0.0257396135090772,0.023615397562039,0.0307548484017684
800,3,0.25,80,9000003,0.0467298560137179,-0.0935835304236317,0.0467372049399515,0.309286556889429,0.29304724133587,0.311173654742647,0.185583669754211,0.172735270249549,0.222464616946697,0.0264273262226028,0.0236457544139602,0.03065539072464
800,3,0.25,80,9000004,0.0137754999148059,-0.160454256836818,0.0175781368178833,0.3356181670706,0.313337685861297,0.349197736987672,0.198592807775793,0.170518932885633,0.230878932363774,0.0288882902429409,0.0243919026075141,0.0335810200948823
800,3,0.25,80,9000005,0.297690980488456,-0.0203433811008613,0.166080388706863,0.335976476628784,0.300984833313024,0.331564898324765,0.18389501467743,0.157169402052215,0.1941211748744,0.026481165401288,0.023496083553585,0.0309444195333795
800,3,0.25,80,9000006,-0.0341554627247889,-0.0614826735997538,0.107161004598533,0.30516463413123,0.289246321867879,0.314189497444171,0.183903587177524,0.158287467844904,0.201513083434046,0.0248656780392833,0.0210294645186793,0.0261077764917554
800,3,0.25,80,9000007,-0.188197286670166,-0.371181833900686,-0.0793607481799001,0.273206876702677,0.258646200602231,0.292633366305274,0.208643816727745,0.176910305151747,0.256214890814282,0.0248643599900569,0.0217568731428536,0.0303084128680064
800,3,0.25,80,9000008,0.0966745473254331,-0.0681255062510371,0.107406516605555,0.325197626055185,0.301646449533523,0.324775770399424,0.194715065906615,0.178244298274228,0.24531775981832,0.0262809062394983,0.02438667962571,0.0321304487870011
800,3,0.25,80,9000009,0.422930557093335,0.306422889754292,0.705480044973357,0.404633232076767,0.368874636534388,0.422884565042878,0.195333979026008,0.172291194709559,0.314721765471122,0.0293081146816034,0.025517222872854,0.0397492686977377
800,3,0.25,80,9000010,0.18591415779369,-0.158735218181612,0.0285663359781589,0.325401677918899,0.277483461260087,0.297899277370549,0.194617418953877,0.171421524933488,0.216545823345515,0.0296304854874562,0.0254340191228522,0.0340970072564308
800,3,0.25,80,9000011,-0.140268060640701,-0.26440234475523,-0.135268234382326,0.288717272738375,0.268987599700194,0.286602920011072,0.179460627620628,0.162823891100021,0.206210430960661,0.0242586206855053,0.0217204087371967,0.0282329456286229
800,3,0.25,80,9000012,0.139325519084797,-0.0292181928785973,0.141931076210605,0.360460436808315,0.327611407168434,0.347044867089868,0.18887829281444,0.161021080107288,0.205584326454007,0.0287199138181362,0.0252919310466393,0.0345486716752817
800,3,0.25,80,9000013,0.15239680640683,0.00200938529456796,0.217734498948452,0.335854474987172,0.307695125197289,0.339356438195219,0.187370434470831,0.160755869223957,0.203570923868834,0.0276131558167916,0.0236775137758314,0.0290419138806654
800,3,0.25,80,9000014,0.258687210939772,-0.042934040214373,0.198341263366737,0.390073546583926,0.346916781591409,0.382261603604973,0.195130837170441,0.165263637796275,0.220063955683469,0.0271029845167571,0.0242482964028019,0.031223502004458
800,3,0.25,80,9000015,0.257766764718133,-0.11043246611421,0.237607273741514,0.317343164621639,0.267994133150263,0.302667549873139,0.246629113686019,0.213899705811567,0.365101053417709,0.0308887069926408,0.0283145789148704,0.0463500914187146
800,3,0.25,80,9000016,-0.533994915185499,-0.582249758047786,-0.453051707219706,0.284240963323729,0.269836254842245,0.295773287047726,0.185784097978309,0.170062320518848,0.215616642718588,0.0278333919869283,0.0239635224896875,0.0329269572769178
800,3,0.25,80,9000017,0.202260905726584,-0.0352301763236524,0.143208138946495,0.363683084397156,0.32600615173933,0.356510054947302,0.187246228733125,0.158571815574957,0.196160495576718,0.0298208310096288,0.0247069587746482,0.0320758182998031
800,3,0.25,80,9000018,0.272822737667308,0.108420332046711,0.595123300492234,0.373910395704451,0.343792195306828,0.410065377501487,0.209352449433151,0.194882544265923,0.327671434769717,0.0339553786024191,0.0288641625364404,0.0426538381912346
800,3,0.25,80,9000019,-0.128240303644006,-0.24692784125855,-0.0181853905198648,0.276496184011294,0.249616412954607,0.272387987768023,0.190106431764167,0.171658124393492,0.208425234772238,0.0245246105566954,0.0203424898816023,0.0244787736671587
800,3,0.25,80,9000020,-0.00186271623642398,-0.2115124984637,-0.0997700269194581,0.302603551527575,0.276372644722304,0.296897870127699,0.178993169582336,0.15402335030422,0.18439928928209,0.0263910605594301,0.024703211005403,0.0339759981237891
