"n","a","vare","B","seed","est.OL","est.NL","est.CL","est.OG","est.NG","est.CG","ste.OL","ste.NL","ste.CL","ste.OG","ste.NG","ste.CG"
800,3,0.25,80,8000001,0.716216475797074,0.270065615172673,2.66494485038015,0.380089066428469,0.322868259883836,0.762689725436968,0.231102375116799,0.200647887593781,0.0416078065933708,0.0372862095018069,0.0281842626331559,0.0139429805201872
800,3,0.25,80,8000002,0.275625211931692,-0.071171687651004,0.0865854221996984,0.35208281060906,0.300025370510902,0.325793647850388,0.19028097102223,0.155651039197182,0.19669224331178,0.0246539308829125,0.0217143301761216,0.0273128313525047
800,3,0.25,80,8000003,0.0684307209956023,-0.0850743050119822,0.106080702880869,0.345074725492041,0.315940528203851,0.343915844220167,0.175462890615455,0.180119802239902,0.231144698537369,0.0277841719910006,0.0254941098841342,0.0333056658017784
800,3,0.25,80,8000004,0.0196119698411139,-0.0377217172248372,0.204313568819097,0.31074516611603,0.296164968309752,0.329381769934268,0.196265666120172,0.166544075266007,0.208134496334257,0.02699292143408,0.0246103319478631,0.0349858101388694
800,3,0.25,80,8000005,0.104443218869896,-0.14990186855563,0.0296346151909719,0.3313175185309,0.288919013185005,0.314129598145265,0.184386886332352,0.167264221754044,0.20466841478531,0.0284536227609692,0.0251040960872015,0.0312839573020872
800,3,0.25,80,8000006,0.370279865695208,0.0638741372358884,0.291721227482694,0.404483206937009,0.357755151312871,0.396849099780264,0.18648792279646,0.164687271466102,0.232680074271596,0.0267934032815078,0.0252434450057774,0.0342419408577603
800,3,0.25,80,8000007,-0.0433714385541157,-0.141628774876012,0.160088384968157,0.294907043177585,0.277756006886206,0.308709543153621,0.17035277084703,0.174928492635047,0.316559980733117,0.0280106423483581,0.0247341503873652,0.0400049547226559
800,3,0.25,80,8000008,-0.0314528283002902,-0.18398609695885,-0.0629294316372162,0.325077934653609,0.292403037924105,0.311364123398908,0.186838047398449,0.158028543415344,0.187860020118688,0.0265551076922489,0.022534242186908,0.0267385116716606
800,3,0.25,80,8000009,0.241186225441247,-0.0349444426780827,0.134024438972854,0.344246823966998,0.306600942382119,0.332781162966102,0.203397331059929,0.159554091586842,0.201580593002295,0.0275401719735865,0.0231038361868895,0.029271977632275
800,3,0.25,80,8000010,-0.130506891184309,-0.32526376151069,-0.142298996882975,0.281583077859834,0.265283237838746,0.293161960924503,0.206470070911818,0.190930638792672,0.260650861660181,0.0294371837623597,0.027004313509676,0.0374359006906145
800,3,0.25,80,8000011,0.190827236718323,0.0203228499787957,0.287074834540634,0.320023035557043,0.290463828953636,0.321336759273012,0.183671818499885,0.161763959211079,0.258841739486268,0.0261319723689516,0.0232860247949369,0.0341204902414931
800,3,0.25,80,8000012,0.398141929346191,0.155322484013501,0.469992968435222,0.373550833271533,0.345341949160649,0.386432560511891,0.209266153241277,0.186382428527954,0.280118694556586,0.0290821200785106,0.0262124080343052,0.0349338809993821
800,3,0.25,80,8000013,0.174304093552524,-0.0686049117989767,0.140530974031978,0.361112175489823,0.315737911786693,0.345393534261799,0.182356973370267,0.157609689095395,0.194031954296533,0.0273565432639343,0.0232223035746003,0.0264943191125578
800,3,0.25,80,8000014,0.0687530578020801,-0.274003842949662,-0.0916315500153577,0.336875703366064,0.297512022358375,0.328566806184319,0.200218921201159,0.174990777027058,0.22966254645429,0.0301607206538445,0.0255107396447128,0.034477143020485
800,3,0.25,80,8000015,0.203479204438911,0.00450160491458962,0.297650754419175,0.342254578449451,0.321308231283386,0.364582465431983,0.191509163434947,0.17308245719447,0.239738968407736,0.027138914053597,0.0247644354714673,0.0326410711979584
800,3,0.25,80,8000016,-0.116383296106993,-0.181728131995927,0.0598801730227003,0.303299920540452,0.282764548914969,0.311475191225631,0.194617889598065,0.180186666774878,0.255259870092472,0.0269569955503217,0.0227075247529186,0.0304281199357821
800,3,0.25,80,8000017,-0.0136769466052646,-0.144639682530877,0.0993311967519981,0.327600818966585,0.310540298244878,0.342406242519815,0.191997471677024,0.155771274483337,0.18949676264169,0.0271720811557804,0.022959879171954,0.0278323165293197
800,3,0.25,80,8000018,-0.0304786200122578,-0.215009374450456,-0.0773151486782369,0.312292307994129,0.291920134755624,0.314442110544736,0.180451653089081,0.158203427465059,0.18726500995973,0.0253952951844612,0.0226962734886656,0.0290454017024596
800,3,0.25,80,8000019,-0.0235508401654139,-0.183606038819147,0.0227912931984988,0.315792726978499,0.28735072825475,0.311418402111965,0.204303284342922,0.175715159784772,0.241733336457624,0.0288120363866528,0.0240088516532383,0.0323833095682631
800,3,0.25,80,8000020,-0.117147101887491,-0.331384271110653,-0.179071942370123,0.309177234422218,0.27714705442121,0.29773601726156,0.18413521954511,0.164931132355624,0.237416780161642,0.0268306038405312,0.0248045355245662,0.0342885121539089
800,3,0.25,80,8000021,0.14611400694252,-0.0808763466583817,0.199287765030394,0.337711969195264,0.294209397765986,0.332069679758577,0.219003616492356,0.180356406212972,0.24715509901058,0.0288623237680017,0.0249103594317378,0.0333451556382903
800,3,0.25,80,8000022,0.0165325606488711,-0.0635014683962103,0.10691874852562,0.331303388670654,0.298339391089081,0.32108863457095,0.184881582676581,0.169515261582417,0.221289839924645,0.0303561055398236,0.0239007613342413,0.031085697773281
800,3,0.25,80,8000023,0.248693940240082,-0.0960982050648238,0.249655386272126,0.337962248790924,0.293896245737889,0.329408298392753,0.216787275237805,0.179109072148543,0.242358924779892,0.0277943484729212,0.0240659578587573,0.031396334093738
800,3,0.25,80,8000024,-0.0466927296671471,-0.333349690902994,-0.175392820693268,0.315705800101716,0.281506730238344,0.30787299771449,0.187555074565493,0.166485823285511,0.216440478317334,0.0269093185538945,0.0230858228846738,0.0294246618682902
800,3,0.25,80,8000025,0.0982618272270526,-0.187261753486645,0.0178759427574868,0.335632187392344,0.286333382809286,0.312791755037211,0.196553149668244,0.171647818133375,0.233450548367959,0.0278761195541179,0.023468493504893,0.0314165506896776
800,3,0.25,80,8000026,0.200969774364406,-0.0742629421383962,0.189689846604134,0.369314683924443,0.328564365529274,0.366643304352632,0.195327519474505,0.172449835353979,0.248628351494373,0.0281196680653031,0.0248435293688027,0.0331968658577755
800,3,0.25,80,8000027,0.0182712379019687,-0.0785698617231045,0.110433348794681,0.307664597879064,0.29058825981693,0.316794683985118,0.18541657201281,0.16503491312578,0.228529670958695,0.0264686200419484,0.0228868930505986,0.0299627683400046
800,3,0.25,80,8000028,0.187620696375026,-0.076016268191045,0.143556713616508,0.33903545394448,0.295206431756602,0.318756449821088,0.193548482232113,0.160828764281041,0.208740019048542,0.026731138618604,0.0222136185544258,0.0282227979097517
800,3,0.25,80,8000029,-0.012763786478682,-0.226692336126708,-0.0397606805651016,0.340571103319927,0.321188073758881,0.355542853903906,0.182775776355697,0.160689913522185,0.203370545198282,0.0267909963452723,0.0242168452955328,0.0314193759700107
800,3,0.25,80,8000030,-0.108347230229116,-0.329373210558096,-0.166529109874402,0.322342351706108,0.29005678711059,0.318203386496444,0.194928059967937,0.178270502390642,0.239138361800503,0.0274888851092443,0.0241508467046724,0.0314089531520276
800,3,0.25,80,8000031,-0.0600026757174386,-0.0844211224865097,0.287413051083379,0.312688542479268,0.30073828013226,0.341467235108329,0.194089723879964,0.191300204559237,0.470686996400109,0.0282315802035639,0.0260129259098077,0.0448780931497951
800,3,0.25,80,8000032,0.0905887554049101,-0.0429577434931687,0.221164167635406,0.326043919014279,0.31399638433846,0.346577227880347,0.180326721125582,0.159121656564285,0.225446718554394,0.0253341483734281,0.0226568238039344,0.0295205055409465
800,3,0.25,80,8000033,0.313702679543687,-0.0223005560174068,0.176974755764966,0.360245494107385,0.326267117106873,0.356940352383315,0.175155374446517,0.151581538901038,0.194696968086976,0.0275296380544097,0.0234099492189188,0.0304595514514088
800,3,0.25,80,8000034,0.661859617728097,0.150582425919144,0.400614931503223,0.373896337586283,0.321457887911328,0.351789268395247,0.206874587238062,0.170254522965133,0.212363787914326,0.0263874972897844,0.0244882334060971,0.0312589981109063
800,3,0.25,80,8000035,0.0886866528997963,-0.114853515150556,0.00795319576915432,0.346197290548621,0.313608029349279,0.339054061166784,0.181198980341542,0.164194871986583,0.200339558147087,0.0273548879502152,0.0238344936864348,0.029506880267301
800,3,0.25,80,8000036,0.347686520568693,0.0377655022900543,0.17635623908224,0.359195291368504,0.326534786386223,0.365668154565731,0.181228577013426,0.163191709830396,0.20118520536186,0.027623647596522,0.0240105560135654,0.030051166255715
