"n","a","vare","B","seed","est.OL","est.NL","est.CL","est.OG","est.NG","est.CG","ste.OL","ste.NL","ste.CL","ste.OG","ste.NG","ste.CG"
800,3,0.25,80,5000001,0.257686479113327,0.119938198438091,0.401338433896193,0.346637495335379,0.323255561461888,0.360854131671424,0.186847514673323,0.176350456139515,0.263805340766992,0.0284470317554629,0.0254396596519757,0.0361248663036089
800,3,0.25,80,5000002,0.39453621174269,0.0293557226707846,0.277006148869324,0.357821770821192,0.308039041260503,0.335149031600133,0.188843184468039,0.165246735366818,0.25540504454216,0.027620123184668,0.0251176695614169,0.0367710059327397
800,3,0.25,80,5000003,0.565286940032928,0.288850622365245,0.62046403803065,0.387872211344432,0.351997749880149,0.390710666417448,0.230451689111917,0.177153115110223,0.26292597680309,0.0289156336755021,0.0242528457124478,0.0315485848507316
800,3,0.25,80,5000004,0.552936467052275,0.304289617759341,0.58626880803972,0.404105787606682,0.369029712846255,0.416347118195491,0.189890148591196,0.161945436014819,0.244750438982142,0.0271221109857211,0.025032888919169,0.0351206126548437
800,3,0.25,80,5000005,0.173640552467799,-0.0610360712253248,0.107053637210776,0.364816004988144,0.326611625195915,0.356376442579235,0.17612150312956,0.154328679597092,0.185294513353029,0.0270987882955667,0.0234328606670058,0.0280169603355778
800,3,0.25,80,5000006,-0.0366278585839237,-0.267374508365508,-0.0888379878269903,0.303944912706802,0.279008648361856,0.301305665969971,0.179125658544568,0.15825124805541,0.18613677868334,0.0255877787944138,0.0230626415530215,0.030543687827443
800,3,0.25,80,5000007,0.43805142831453,0.224022529136376,0.450522625790877,0.346616918058307,0.32273190906917,0.355744400887743,0.18681533618117,0.161548200852491,0.192038937251861,0.0270852329617588,0.024203466690803,0.0319605182886733
800,3,0.25,80,5000008,-0.00941722815503954,-0.24098151938128,-0.0840614168222436,0.298660300677327,0.280476398759474,0.306342883123161,0.204164229968031,0.165129936416571,0.213151345485689,0.0277455365541488,0.0229757951712662,0.0292197055921341
800,3,0.25,80,5000009,0.473629811499114,0.148097045962183,0.421766939619818,0.373898899080889,0.326414380784065,0.36197206088799,0.194869771123287,0.160385626540061,0.21310911627378,0.0272952986894682,0.0239367012287965,0.0307794155015253
800,3,0.25,80,5000010,0.056388245131358,-0.208579100241651,-0.0207202032619098,0.327559489165598,0.287994699862947,0.310569782711324,0.180851330166478,0.161817478857512,0.208236337997752,0.0247077997207791,0.0218146891277429,0.0268274341968538
800,3,0.25,80,5000011,0.132932157654286,-0.064179353253045,0.122981273996295,0.345637155956295,0.306924059997983,0.32916574949823,0.186605602792838,0.163573122882172,0.197822526397957,0.0279989387387924,0.0236104366778267,0.0285811326298234
