"n","a","vare","B","seed","est.OL","est.NL","est.CL","est.OG","est.NG","est.CG","ste.OL","ste.NL","ste.CL","ste.OG","ste.NG","ste.CG"
800,3,0.25,80,4000001,0.20436881822086,-0.136366256271538,0.172054441723859,0.331317569795315,0.290099495004837,0.326045035376294,0.194293939676685,0.179849319834333,0.319635320412067,0.0278084166339118,0.0243487530481615,0.0393460478288982
800,3,0.25,80,4000002,-0.143515059566923,-0.381943922548829,-0.339176839251468,0.289429914528193,0.26251602980696,0.27459704655454,0.216156969085277,0.172934403103711,0.228934452296474,0.0291643474597341,0.0231372786080772,0.0302778455071173
800,3,0.25,80,4000003,0.179214122284433,-0.120149135432029,0.10779908423496,0.342930175435578,0.302107584135889,0.332035504567697,0.195363346309544,0.16679443099407,0.236776191853187,0.0277058808168792,0.0237749706003912,0.0325664088943643
800,3,0.25,80,4000004,-0.100885952584465,-0.242339508809073,0.0191387220454384,0.365101466702023,0.332898991152558,0.37504586024116,0.178670557205329,0.165803293481589,0.232877232441699,0.0290760824093563,0.0256176524672468,0.0344186248670335
800,3,0.25,80,4000005,0.191660585108825,-0.0627984490655291,0.0968976223078306,0.318067431750337,0.276588806092477,0.291392664382844,0.197979279517034,0.168584479179899,0.220801787044603,0.0267868200234158,0.0242577650515016,0.033162883913218
800,3,0.25,80,4000006,0.0888795313361981,-0.275319431558609,-0.0719580661465118,0.334790211704473,0.282635678396984,0.307870137435017,0.177395702104128,0.15793360329091,0.195747217954659,0.0295103010921719,0.0233998302131158,0.0304548759757737
800,3,0.25,80,4000007,0.210616896866771,-0.0530895627030443,0.139867133387936,0.319037916085926,0.289989077069203,0.317276044191028,0.189503029848383,0.164193100202251,0.194002248683146,0.0281543356791416,0.0223256963070622,0.0271428061060665
800,3,0.25,80,4000008,0.100162892157718,-0.0259286902893208,0.278710869653013,0.328594745757661,0.30485717893633,0.339512163956437,0.182506640547861,0.171347357551585,0.263035071544159,0.0257051695637175,0.0231012448265064,0.0317867619489834
800,3,0.25,80,4000009,0.085835422346157,-0.183406548728089,-0.0184288568103315,0.317845417388195,0.285635105600635,0.311286619765909,0.171829462276094,0.161444322317828,0.216065048147869,0.025791129252026,0.0232476945880609,0.0313197232978714
800,3,0.25,80,4000010,0.377925896723489,0.0362004104947182,0.340644698762019,0.320049681778298,0.291271437157847,0.322311725246321,0.19038877765483,0.19158444027342,0.320348459303506,0.0268406843403418,0.0258869796105513,0.0384076945616307
