"n","a","vare","B","seed","est.OL","est.NL","est.CL","est.OG","est.NG","est.CG","ste.OL","ste.NL","ste.CL","ste.OG","ste.NG","ste.CG"
800,3,0.25,80,6000019,0.121617908801611,-0.15940397205418,0.115359100333176,0.34024919903444,0.294688757083121,0.328204646946092,0.179485161466603,0.154817943998831,0.199971781549136,0.0262896770940793,0.0221603510546498,0.0276056143586939
800,3,0.25,80,6000020,0.174740609372722,-0.14283489808253,0.224440542457484,0.333399851873157,0.291248386126417,0.334653564410241,0.189683672522158,0.164943708841006,0.343880383884247,0.0269471456995055,0.0224931465242181,0.0391813609102352
800,3,0.25,80,6000021,0.346463364322736,0.174136995939903,0.560860600339446,0.365016483198413,0.343318587395795,0.394493311972479,0.166157053028862,0.176998658647539,0.400688141684035,0.0247431118555365,0.0257493669592179,0.0474056536221527
800,3,0.25,80,6000022,-0.0217875631180169,-0.0955401700007297,-0.0304986644720917,0.350521136476705,0.331868596633083,0.317143129644271,0.197307580910196,0.182023617885284,0.154767560150586,0.0299528516149374,0.0274280693207044,0.0269098643157236
800,3,0.25,80,6000023,0.0704129528909909,-0.209970271365945,-0.0653799540727233,0.372304555283946,0.32570054199445,0.37766475380957,0.194100381258815,0.170358378531545,0.240802019535773,0.0305042015224124,0.0313159584502763,0.0271664763118941
800,3,0.25,80,6000024,0.37845897568832,0.15538432920208,0.548627396745704,0.346121587198775,0.315134955498963,0.361681112015002,0.199100036964827,0.174654942370541,0.287227191502244,0.0279568883413493,0.0243724101913097,0.0361027967577466
800,3,0.25,80,6000025,0.23777228717636,-0.0432507899072996,0.199423858001124,0.364859280556187,0.316381585137651,0.362812720864482,0.221883125080151,0.178801102266027,0.250517857977616,0.0336342769399785,0.0274205997493172,0.0370644139537214
800,3,0.25,80,6000026,0.013761920891223,-0.0975692989659906,0.0165760911036474,0.292782859702159,0.272108794565481,0.281505387824453,0.176696857665332,0.160346789099348,0.19032545489382,0.0244378756160806,0.0214711959047118,0.0255023523733826
800,3,0.25,80,6000027,0.276519512481991,0.0961980858627318,0.375204885454799,0.331582837732236,0.307705977445578,0.339996176734868,0.187982253505534,0.170397825061745,0.234579566874181,0.0257769156174197,0.0232425721720126,0.0300710331607833
800,3,0.25,80,6000028,0.0457330109410092,-0.148619863438502,0.0807348911051022,0.295243645451497,0.273919727663754,0.299689672343092,0.177544338690617,0.163597388621889,0.204855139752332,0.0231065373230963,0.021287361825728,0.0261195349928575
800,3,0.25,80,6000029,-0.442589269325556,-0.686567502558591,-0.546499249346539,0.280312790487973,0.236726277808912,0.250206998544722,0.200065506792723,0.19201770044771,0.257640109440199,0.0277430965061449,0.0232092699282772,0.0310077274403427
800,3,0.25,80,6000030,0.0909618296247774,-0.0574558719436151,0.150376090253847,0.323300018294168,0.298650579189582,0.322959465817917,0.194667349425637,0.158748928796333,0.188961805706123,0.0275094770975189,0.0225795085846435,0.027153726822244
800,3,0.25,80,6000031,0.23931029760051,-0.0561009297238553,0.202015948101514,0.317486003210197,0.294532680211833,0.323284404565464,0.20076317009008,0.17628660210243,0.237157644981917,0.0260148548721858,0.0229069697203855,0.0297345135964587
800,3,0.25,80,6000032,0.161888132134084,-0.0968422926338179,0.187226566162036,0.332088675491759,0.307963610035951,0.341564313229372,0.190588408708621,0.19138428190976,0.270933392264531,0.0263492393428745,0.0254626961914915,0.0341589550165011
800,3,0.25,80,6000033,-0.151117508137136,-0.318715325754337,-0.135948665011742,0.301156267771671,0.275088496673021,0.300441840501248,0.205220956337419,0.168032889002103,0.223060970753099,0.0282590475381034,0.0231544837641815,0.0302202080204115
800,3,0.25,80,6000034,-0.208028975165867,-0.236982487754441,-0.144547846680409,0.302809173281269,0.287272706922819,0.307214438209846,0.179125202618688,0.163062024861207,0.199638285215961,0.0288736941924853,0.0249291576505841,0.0321749811415349
800,3,0.25,80,6000035,0.480389587999604,-0.0336638293918499,30.0519948307641,0.405438573532516,0.341302715976746,0.999999999505251,0.198398685325292,0.170450164512707,0.537950240674821,0.0286763314312128,0.0249280644429547,7.36528200188812e-11
800,3,0.25,80,6000036,0.359485547114858,0.155073321311586,0.438389309865964,0.384195483892824,0.349520702169472,0.399460313780289,0.187371902175978,0.159688399323493,0.233532604229789,0.0295213908608185,0.0270759105237835,0.0406873043519949
800,3,0.25,80,6000037,0.191675261256576,-0.0199951781809293,0.157872104213884,0.329611203590202,0.292934758978564,0.310770017663237,0.171035501350582,0.158202534716177,0.188514477009156,0.0246207076611454,0.0218247782490158,0.0269646619860753
800,3,0.25,80,6000038,-0.218441480471542,-0.467354210479072,-0.299876244652902,0.294141226026109,0.261653471630473,0.28641955491844,0.216683581817478,0.177440922955299,0.255066456994232,0.0295626729272436,0.0237644826169725,0.0330455959324818
800,3,0.25,80,6000039,0.247067902900345,-0.0158389194927491,0.210593700897925,0.356556972339893,0.317358333981872,0.348779264732106,0.184460617301587,0.167665309472653,0.214245879940698,0.0254726361022469,0.0238897807354359,0.029724665803751
800,3,0.25,80,6000040,0.0501028342355714,-0.0884300088162477,-0.601685311919798,0.342313300122559,0.307892011382183,0.406142350536547,0.195381980814775,0.176792301843993,0.167863496771306,0.0290661016995568,0.0250006863928138,0.0283636695785382
800,3,0.25,80,6000041,-0.0753965656100302,-0.262761401035695,-0.117985135233334,0.284922727188458,0.264876591844065,0.283537399546206,0.198675735649884,0.164708621127534,0.197013965832959,0.0281175292158861,0.0223919750459164,0.0270731402918151
800,3,0.25,80,6000042,0.0867016842744359,-0.0837032762976531,0.083669567789141,0.330820872059236,0.308371008487054,0.332837976192706,0.162676458833392,0.152706032040198,0.184919546406608,0.0252511231356127,0.0222167244095117,0.0273497657607618
800,3,0.25,80,6000043,0.244756701334276,-0.046677827595299,0.0898479031633552,0.331538645681026,0.292623875703679,0.309742067185674,0.195692656783992,0.167827414513813,0.207970008319182,0.034630550262401,0.0266372571249394,0.0383262257406669
800,3,0.25,80,6000044,0.00675521665749157,-0.254570224213574,-0.129845589223326,0.305512843247698,0.285200346227458,0.302255387380181,0.191827099490005,0.176885885775733,0.261063023104854,0.0265907435668499,0.0243478538758686,0.0340269346621071
800,3,0.25,80,6000045,0.223841657553722,0.0899320388830152,0.298815489584818,0.31715377829601,0.308979997936542,0.334592934486727,0.173471884681406,0.151389374812952,0.183257637093616,0.0234278251035194,0.022084292766208,0.0261441687779522
800,3,0.25,80,6000046,-0.0334267695820407,-0.254325893942279,-0.124288333128132,0.32613898198176,0.287683505558814,0.304907753466316,0.192797618022488,0.163924468650748,0.196040184930482,0.0261508410189108,0.0224440374335582,0.0274143043998908
800,3,0.25,80,6000047,0.235300508840311,-0.00639943202625326,0.207098645960209,0.33525939852515,0.303281401579732,0.32864340404708,0.185654958441657,0.159539662724682,0.187304086409598,0.0248114359769723,0.0221239285194532,0.0256074476710122
800,3,0.25,80,6000048,-0.109104936147358,-0.308235281958354,-0.0959468343483971,0.307668732061059,0.286688619083128,0.318263029256634,0.204211712385146,0.187972902272444,0.252248892221567,0.0274675453991704,0.0253238751551076,0.0342083311999757
800,3,0.25,80,6000049,0.58337666845753,0.264311813120397,0.528901565924333,0.378303905272109,0.342744988775955,0.37707534354227,0.231561457157143,0.18055055025402,0.214154000706609,0.0310845134805433,0.0252695810027235,0.0302098978094163
800,3,0.25,80,6000050,0.589015463821362,0.223201602435632,0.50661290854343,0.366114786054801,0.329958591308048,0.364492742256511,0.210967019733234,0.177784136383633,0.269793904387613,0.0283444956985035,0.0244740651508904,0.0310506923184671
800,3,0.25,80,6000051,0.0183978552443178,-0.15675313230796,0.0190367588497551,0.331199928612722,0.300040991284148,0.331396800572722,0.176750072565181,0.172085602644028,0.219331821100514,0.0252925683917933,0.023434879123504,0.0300613987819904
800,3,0.25,80,6000052,-0.0725920081653313,-0.157959962418832,0.0178859306797023,0.299611149236964,0.294825754364754,0.31743435510541,0.182132788171723,0.167226409037428,0.212692819962635,0.0259363176927021,0.0239468046411982,0.0304278252329131
800,3,0.25,80,6000053,0.27223505003303,0.0750356923478415,0.564184427914709,0.38693958274351,0.334806802687692,0.480568568765524,0.177100822664848,0.168564202482649,0.0169933747723443,0.029226271775218,0.0244273137064877,0.00844741793492916
800,3,0.25,80,6000054,0.0762687014924954,-0.0921640092926481,0.165100280549414,0.342820641222604,0.319725168895177,0.358937219005396,0.175274787997889,0.168063541400159,0.217936678155371,0.0283502207676196,0.0251052753416497,0.0315092526019654
800,3,0.25,80,6000055,-0.011162569290192,-0.261158911422822,-0.0360905620926681,0.302362405473348,0.275399593431669,0.299927258634852,0.184813103275638,0.171399907712189,0.261882239187251,0.0243407104246217,0.0220351449295748,0.0289337456389394
800,3,0.25,80,6000056,-0.0285420287714042,-0.175049643956764,0.168984390101079,0.318253068823851,0.312323801756844,0.357506243083291,0.190524500900779,0.178587151823578,0.321357085265418,0.0262232541678426,0.0257031952634048,0.0435587913504654
800,3,0.25,80,6000057,-0.237500648531741,-0.487760690285406,-0.396734933741564,0.302757336217103,0.259492531587112,0.273001417803421,0.192823949546252,0.162035845390919,0.207062957935645,0.0268658065951192,0.0217225454248729,0.0277179220528599
800,3,0.25,80,6000058,0.127899391043068,-0.0655046329642393,0.15954815003908,0.34190794254795,0.309261387049816,0.340922009920832,0.175095299109231,0.161514100457088,0.212314421498935,0.02592711071923,0.023206738778538,0.030183188376215
800,3,0.25,80,6000059,0.0278987814316549,-0.159262078137905,0.0703938442794962,0.325843624450751,0.290235081380509,0.322431997299159,0.167318268347688,0.163085470624532,0.221571104693512,0.0253076429868145,0.0227938905662983,0.0293958450646966
800,3,0.25,80,6000060,0.144712433342423,0.00479391728619594,0.195744104637669,0.320622220297435,0.298464991931573,0.318563769064551,0.171226419464097,0.153217680518805,0.184893037971506,0.0241344757266146,0.0225156567064617,0.0274692746608975
800,3,0.25,80,6000061,0.205067416789109,0.0133072996499708,0.306655927489265,0.356684416542374,0.322564306370132,0.357008593534975,0.173887667764237,0.150161962933279,0.215919056354735,0.0257480044317281,0.0225339709503803,0.0287596842438288
800,3,0.25,80,6000062,-0.0314367771981969,-0.153088611821107,0.0115397008606415,0.335698992132784,0.301407753177075,0.330301063744608,0.178198882552242,0.161099554586677,0.200851433611647,0.029634386478815,0.024764677720282,0.0339238750002542
800,3,0.25,80,6000063,0.120912005035808,-0.121896016785301,0.088721123660052,0.346053289524184,0.305671699080203,0.332967589923969,0.183356340865731,0.157104351142766,0.190272774138405,0.0260776464406401,0.0230596867319374,0.0280474132173216
800,3,0.25,80,6000064,0.405500423628056,0.256627444375845,0.579715552898169,0.336516318164805,0.321523857061769,0.353847352586225,0.198461506604941,0.176691412919309,0.241918031748876,0.0271135493796661,0.0241167002741026,0.0303182930313342
800,3,0.25,80,6000065,0.0798290675997597,0.0172797027059581,0.253998071501362,0.355017841713757,0.333785208996281,0.376030710428191,0.190815932853991,0.16051577998323,0.229200156715293,0.0269935530646864,0.0233264685115212,0.0315047880314971
800,3,0.25,80,6000066,0.124299805010993,-0.0884190446632924,0.113493696502271,0.319933049789898,0.274410064469031,0.295853943014836,0.215939931129721,0.188192169070186,0.252629225807872,0.0296998064275245,0.0235027227121968,0.0302182389051741
800,3,0.25,80,6000067,0.135189285820115,-0.120384387680361,0.220299516529921,0.340527487968752,0.309838808597483,0.339696676916609,0.197088177855631,0.181192728779581,0.275983040754784,0.028213067923957,0.0251477952552725,0.0350692742544843
800,3,0.25,80,6000068,0.067916599617428,-0.23495453256702,-0.008774456980432,0.325944734580933,0.292647327404084,0.331648284942912,0.198962261453913,0.177918382890588,0.243737933908804,0.0294570773941435,0.0272079457512129,0.0514798658572636
800,3,0.25,80,6000069,0.241508635088559,0.0483148938701978,0.275578422448084,0.324459080703997,0.300545333050576,0.338770501297868,0.200897212708669,0.162169907755254,0.214208600862948,0.0281621610208882,0.0248608669507407,0.0402061777557981
800,3,0.25,80,6000070,0.0170411170496456,-0.237672098475356,-0.0916834539605769,0.319565794549374,0.28025790372823,0.304770530949305,0.198733014635363,0.171147838909811,0.217659350287514,0.0288855569450092,0.0236891178098729,0.0347128382320021
800,3,0.25,80,6000071,-0.231586567517466,-0.514232632651384,-0.414967088935875,0.307663431174145,0.26513661971487,0.287484290776316,0.186552101569777,0.163178852674273,0.192375929527099,0.0272952263692926,0.0229622789465269,0.028989576760727
800,3,0.25,80,6000072,-0.0657887838881315,-0.250765817732384,-0.101371945563,0.326538317874446,0.299450012438982,0.321852393985555,0.18017103170995,0.155895576431025,0.202480652696776,0.0297834047462687,0.0237948362270617,0.0312231162333823
800,3,0.25,80,6000073,-0.0642017180718155,-0.33293139780449,-0.174402710345549,0.28227054764478,0.252182041624198,0.269529321878654,0.192065736436242,0.166189949713134,0.210713254204274,0.025220723920757,0.0223282037300755,0.0280748837703105
800,3,0.25,80,6000074,0.170046356935012,-0.242564982906714,-0.0781616298227461,0.342486992683502,0.291665807143639,0.328544447987997,0.207195724155786,0.173526062361209,0.230052734182973,0.0274866869818944,0.0242743816121989,0.0697383294853825
800,3,0.25,80,6000075,0.213798393488668,0.00791783250271272,0.350153399104506,0.382626525598074,0.345354745740031,0.40317652282888,0.203349800856881,0.173119016672685,0.297988128094979,0.0301477099669624,0.0267476871266756,0.0430615012294589
800,3,0.25,80,6000076,0.0405285867704941,-0.0475448005416002,0.206802485745888,0.304409289946468,0.297431955894132,0.330976200879665,0.182685822547387,0.190577268567559,0.257625700497042,0.024526587637225,0.0241993066077829,0.0313224145690818
800,3,0.25,80,6000077,0.219820646434256,-0.0645308970637604,0.108364051592605,0.36098400389561,0.324081132669056,0.356222084445966,0.19337576293382,0.151928886721346,0.173877034140603,0.029944063324325,0.0246076487598754,0.0308148822609969
800,3,0.25,80,6000078,-0.0652421643944501,-0.336840045478303,-0.154860212814139,0.281106781985187,0.249400232247413,0.267685991443687,0.210406362983551,0.169333888270669,0.20568732218848,0.0272202695600724,0.0215243122166493,0.0266262320920531
800,3,0.25,80,6000079,0.227916850111132,0.0388732904498934,0.278841718460387,0.376597563617417,0.356576476676461,0.390991816603624,0.188635812683211,0.159997215632829,0.20131893259516,0.0275386232611565,0.0238887180994374,0.029224909614937
800,3,0.25,80,6000080,-0.0813750492383942,-0.171173722258839,0.00231068305421722,0.310112723538309,0.288612551537991,0.316611268289458,0.160206895028397,0.155747420337575,0.202700059791137,0.0236175661529257,0.0223285607554486,0.0290045471231728
800,3,0.25,80,6000081,-0.0328871604553214,-0.175797442724895,-0.0143773648219332,0.290554287914304,0.27254722089699,0.288069845120487,0.209994870095428,0.186576303996634,0.253008864550898,0.0264010750392051,0.0229852271359321,0.02929889910119
800,3,0.25,80,6000082,0.059579243369956,-0.243502924919019,-0.0616339692760777,0.331613266029343,0.295061659783222,0.325396334543165,0.176963071882986,0.151894989402145,0.169778804090359,0.0259252461478987,0.0228395257874029,0.0286046138479298
800,3,0.25,80,6000083,-0.0679697639923011,-0.217682014175288,0.0555549831213522,0.279627260144779,0.255546984315538,0.277746434663733,0.188391067407348,0.179969900021779,0.265540603581351,0.0245155802235527,0.0227219083678945,0.029893156212247
800,3,0.25,80,6000084,-0.195310394047713,-0.470626602889704,-0.254354838059793,0.272251489331326,0.244164377752155,0.268651450930667,0.195158468071557,0.181850508020039,0.249378314069163,0.0253455791000891,0.0222739150196823,0.0292491663567067
800,3,0.25,80,6000085,-0.0826965409707521,-0.352973890754713,-0.0961575159367385,0.311029856407547,0.277130758509952,0.310369838449983,0.218895888109646,0.188437373590195,0.254051788592299,0.0281834178203542,0.0242164296444253,0.0319385433525613
800,3,0.25,80,6000086,0.283737816587709,0.0930927435492839,0.27518824380006,0.360410690108436,0.335087165993367,0.369950533349566,0.199663335841294,0.167313313236094,0.205768309292029,0.029461120002619,0.024214962364356,0.0312612220336325
800,3,0.25,80,6000087,0.316676605660391,0.187393485067996,0.432048598628556,0.363608693856294,0.344487890682178,0.378003455651284,0.18951761451375,0.174627019389557,0.24668410298598,0.0288614806378051,0.0247393636060261,0.0320196797048497
800,3,0.25,80,6000088,0.30981980401469,0.0685439319946874,0.394266801553412,0.355743058117492,0.325352178660268,0.370713715899488,0.204368691303923,0.181194173321487,0.265364055233156,0.028355031683372,0.0256077989172482,0.0353994475041012
800,3,0.25,80,6000089,-0.0133881919156762,-0.22661277138742,-0.0247008466954739,0.32267646646932,0.284232436971529,0.30926470925344,0.17462183848789,0.154136000850674,0.195766071138463,0.0259620122881258,0.0222160262768978,0.0286911279174065
800,3,0.25,80,6000090,-0.141451377651916,-0.397062318358636,-0.271572772854116,0.30196032603894,0.27566877538224,0.300728343747498,0.197113588673528,0.169041144889289,0.222057129822976,0.0269949533366806,0.0233854185824459,0.0308077146535951
800,3,0.25,80,6000091,-0.0796456941534101,-0.191568857961065,0.0949765070804931,0.291071179712947,0.281334394866869,0.315017679385494,0.199165645275805,0.175394083970752,0.240895663794098,0.0296730445410228,0.023516319945457,0.0307534275396097
800,3,0.25,80,6000092,0.175214764398348,-0.0434460670945167,0.152856441004071,0.342863318468982,0.302523831783628,0.326027182236673,0.184539336186096,0.1556645188657,0.203523921146124,0.0300239711458387,0.0245216113385569,0.0345432063110679
800,3,0.25,80,6000093,0.208790004711752,-0.0804698995660937,0.188161626065961,0.329140818804104,0.287852782801235,0.326096526352401,0.186006243491634,0.167305634416607,0.228235780434499,0.0275940420484395,0.0243905210464505,0.0320886782746239
800,3,0.25,80,6000094,0.0222732501815006,-0.169603793119289,-0.0458092799907657,0.328663364434676,0.295724380390072,0.323039563732665,0.181163702323528,0.161443821513112,0.201790757668693,0.0256875391229243,0.0223747677637772,0.0277193521684558
800,3,0.25,80,6000095,0.0707384874554888,-0.0657246671915894,0.090152824293867,0.297114350468147,0.271157081819752,0.278187140639731,0.196486986093849,0.161527265055096,0.19498783389748,0.0267174955890025,0.0223899595198308,0.0271829366838406
800,3,0.25,80,6000096,0.088634482925408,-0.193923009845923,-0.00881187949152684,0.328116083538402,0.290919053033594,0.323168790232648,0.194217410912659,0.15974950559854,0.196940475812279,0.0297997842527741,0.0244386011400834,0.0332121430523705
800,3,0.25,80,6000097,-0.0339944822148173,-0.160744699580095,0.0231895071633239,0.325344482402251,0.309328774796007,0.333808571270458,0.200618280012764,0.178464858205038,0.245063179690005,0.0281129614101003,0.0248183875995071,0.0324967871136987
800,3,0.25,80,6000098,0.132872144997402,-0.100611010323588,0.0945434183494425,0.281253369701766,0.266282501797328,0.287014212068746,0.184397900440561,0.160877404187803,0.191228364781114,0.024496067100503,0.0236562674837547,0.0299291356222113
800,3,0.25,80,6000099,0.0436943087195731,-0.0608931474084768,0.19968091371243,0.330824318144062,0.311830775773102,0.345635264636836,0.168939965970156,0.168774112063269,0.239376753928297,0.025481508329134,0.0239373448876944,0.0316720859804665
800,3,0.25,80,6000100,0.147270328212799,0.0359099154211782,0.221188447824317,0.335747149489253,0.319947271757506,0.345587451658758,0.172340414749774,0.15970771883427,0.195718158954819,0.0271577818113649,0.0244521956296932,0.0306703487632835
