"n","vare","B","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","se.OL.1","se.OL.2","se.OL.3","se.OL.4","se.NL.1","se.NL.2","se.NL.3","se.NL.4","se.CL.1","se.CL.2","se.CL.3","se.CL.4","se.OI.1","se.OI.2","se.OI.3","se.OI.4","se.NI.1","se.NI.2","se.NI.3","se.NI.4","se.CI.1","se.CI.2","se.CI.3","se.CI.4"
2000,0.05,50,9000001,0.423090368197213,0.126088110423421,0.0877094010910844,0.178090064988158,0.424794119299946,0.0598958465622017,0.0492477147533512,0.176538832112834,0.431826514031273,0.0992235237746713,0.0710788595039512,0.174482847323695,0.436774594391616,0.251443724284008,0.126920273136789,0.153352682914663,0.43622871552317,0.152313289874412,0.0461283965290438,0.167023402369677,0.41681992649418,0.282155720780136,0.138480677671584,0.190376864447421,0.0273467505157089,0.0698504831186814,0.0691333056569354,0.0757005697176673,0.0266196310185063,0.0578482039119457,0.0565875774440535,0.0759024267872498,0.0278933607995179,0.0895155112461789,0.0864494430986569,0.0762083578527734,0.0226332090171548,0.0698429502765331,0.0666343329829299,0.0672042780400831,0.0189708203043588,0.0512413626400103,0.0543685537037448,0.0629545164384494,0.0315430724060383,0.128666419268918,0.125670823869287,0.0776037541706605
2000,0.05,50,9000002,0.471232313334007,0.136132072772133,0.228226865205622,0.0226840184543165,0.46402219113785,0.0677464214643113,0.204100723069141,0.0228267489677363,0.475249184087889,0.115730904313016,0.306474779854315,0.0117427718057951,0.438974165918206,0.196382658814833,0.0536523982058967,0.105517295674438,0.473533973781344,0.115460920019566,0.072450503129904,0.0768154546115713,0.471394787738836,0.193374846964613,0.133877626144412,0.088653928928932,0.0274936143334769,0.067224593070223,0.0713640952066595,0.0721063988659169,0.026963513881081,0.055877035725641,0.0580719093647167,0.0721209882168617,0.0285738920036069,0.0837381281164762,0.0896300786565896,0.0724939483457191,0.0206387434548484,0.0645924966222156,0.0635596883101098,0.0631118604083012,0.0189264988507573,0.0528533083959436,0.0621944881889788,0.0603109009690421,0.0354916037514473,0.169200336117413,0.187182010745995,0.090943380869153
2000,0.05,50,9000003,0.467706245950601,0.0655320080606493,0.0958798862776161,0.226008289225418,0.463407088704201,0.0113696616426136,0.0754664089820825,0.234376065668282,0.467808154421442,0.0149219175375039,0.109588091964449,0.234290513100868,0.502935584029884,0.146639264827499,0.135301199001922,0.0649606929344501,0.508509577266022,0.0639245163931163,0.0948792122627693,0.100215727207472,0.513061335038753,0.0510834955788118,0.129113906858452,0.0531416987504278,0.0279101521904105,0.0691839452333805,0.0712252459083253,0.0720685684995033,0.0271921531031651,0.0567842067579078,0.0569714604439436,0.0722480199662626,0.0288785037214848,0.0851326550117265,0.085930085740139,0.072459419575112,0.0226187889788029,0.0616902641084984,0.073465832435696,0.0752022420157678,0.018415842368153,0.0507496241733535,0.0707893827895991,0.068533348737118,0.030380335368067,0.0969628593799671,0.179027062624171,0.147260140566193
2000,0.05,50,9000004,0.412703881344309,0.186321883759126,0.107468439575501,0.0377745601596955,0.397632723962281,0.132083764739223,-0.0239332475424664,0.0361482141142595,0.389617696568856,0.199727886680426,-0.0280282568165172,0.038210395565928,0.467261264343273,0.180244757192753,0.202423903780229,0.100682292606578,0.475707591767006,0.0983865799650911,0.0994040248321658,0.064112947677472,0.479322077370896,0.150201670921443,0.191322895091625,0.0574086718864932,0.0284856964498399,0.0740542878533367,0.0758092456119002,0.0763791998640118,0.0275368238144527,0.0583963947450221,0.0604142942811257,0.0768587763106419,0.029298302404483,0.0908189285706634,0.0954961473441688,0.0770925135802102,0.0237735882988543,0.0722308316967549,0.0768608602170707,0.0696939662076358,0.0189317693451009,0.0506410850938847,0.0602156806088071,0.0615114301266648,0.0298995755508305,0.105899953959913,0.180936311793253,0.0775555459859175
2000,0.05,50,9000005,0.365083690400048,0.169417615313807,0.0931375545612384,0.204511214702364,0.373622465663446,0.0412445029648685,0.0718694921502252,0.195944797546241,0.377045699179884,0.0670312839839883,0.107445096008377,0.194185722828693,0.454754367635557,0.195146683864324,0.0758939046090567,0.0747100016996192,0.468995027341575,0.0864429087456868,0.0922022641930215,0.109238743248214,0.470140168909386,0.146833807604185,0.143983818592896,0.10344879893994,0.0275252677585697,0.0671556860726054,0.0685568507428766,0.07219170502163,0.027614923585615,0.0567469745611328,0.0565950506243569,0.0726168517886871,0.0299297414365037,0.0876210679871102,0.0857033357527756,0.0731527471037493,0.0211640714672251,0.0587885269259718,0.0681494047990252,0.0604715504424505,0.0197435933729245,0.0516740962359614,0.0544687295224621,0.0596132145054803,0.0345652524398783,0.10217900611706,0.104419219297004,0.0756834959526542
2000,0.05,50,9000006,0.399063714145049,0.117634799637496,0.138945119357924,0.13955378400439,0.402600274279452,0.104945220833986,0.117489907475261,0.134197805744318,0.413092151314914,0.155922638969048,0.179897083531782,0.121319495342248,0.469126161178857,0.215164585996695,0.168100654457195,0.109916740219953,0.465937845976675,0.165917790119995,0.125195885471257,0.117878711900491,0.455615164009516,0.242823860181985,0.181773289019277,0.105658796143728,0.0283849971655935,0.0662767877634234,0.0679890739813225,0.0728796279987267,0.0276442432507144,0.055818361638547,0.0570229685337724,0.0728161062175905,0.0298006825985552,0.08470582312372,0.0874017740590635,0.073273313067857,0.0315210364565105,0.0761953986088204,0.0852503909640879,0.111250880911652,0.0194087733173268,0.0492778279065643,0.0660213246587286,0.0630811554886721,0.0333697255634262,0.116110625936637,0.131869164583104,0.106547035408214
2000,0.05,50,9000007,0.36676120986722,0.0679844596522688,0.111120566903419,0.290415935446277,0.362473197930628,-0.0234396283839284,0.0540837665119282,0.298506612599233,0.365237050625557,-0.0335426525874195,0.0806751426518974,0.29906951768449,0.408558619481098,0.209598089317049,0.0865535258059602,0.22775600376565,0.433003447987413,0.0865486258241287,0.0814504393154291,0.20541355895841,0.435017881406621,0.104902419302718,0.139090115433888,0.204395183589298,0.0265542127679508,0.0703509336670948,0.0693879150326699,0.0698796627049512,0.0260201715876811,0.0567184838366632,0.0564646812348534,0.0699181177260473,0.027636138117461,0.086438798133429,0.0866521951549596,0.0702009605957389,0.0214068364115774,0.0530053250313999,0.064931652628667,0.0748011763831632,0.0176547042006084,0.0477917936531465,0.0516319089677099,0.0610668829059524,0.0275201653088511,0.0885642935985319,0.114050321876702,0.0781499930769249
2000,0.05,50,9000008,0.386237980993691,0.197327476020346,0.132473477014951,0.376695865467854,0.372019262497408,0.134800065979983,0.0205652824638355,0.396799819173506,0.368674052302455,0.202714674420102,0.0291446123748156,0.404143821488779,0.4249841563235,0.320223785106847,0.123043881880481,0.179724698425313,0.456819906079173,0.168775018727293,0.0899895404153807,0.184875604168946,0.448315157737063,0.25431871389902,0.13375915759398,0.176808215824938,0.0277168186952446,0.0695902567371579,0.0707631496502949,0.0687381073498092,0.0267803604190747,0.0556858958867402,0.0551380825691638,0.0688998840731311,0.0290376291641057,0.0866741508776889,0.0837707814686888,0.0693055955762654,0.0221183264795276,0.0791225782278212,0.108203065657684,0.0743867995192718,0.0180455849390142,0.0489570706385146,0.0535447600440554,0.0577669575518915,0.0279432006547629,0.100413394598876,0.119475760905761,0.0830027114379051
2000,0.05,50,9000009,0.409595176493396,0.159773733644535,0.0496782346873947,0.211959836314921,0.412230397278558,0.068950421946403,-0.00204426843554156,0.213770924857757,0.407368205412852,0.107520134789277,0.00125278237038488,0.214937291986802,0.471862478677853,0.163807598077125,0.076121862915548,0.131857215140107,0.480326076041869,0.107122143740434,0.041645672408469,0.121450575322115,0.453156013532847,0.20095833617631,0.0109576936577577,0.127347628968346,0.0273610989665798,0.0722299877102046,0.07197573069199,0.072282331392979,0.0265968776774072,0.057409513105252,0.0581725860003224,0.0727968562294368,0.0280779915885992,0.0888112795568385,0.0906247854922834,0.073143238025342,0.0217139360211372,0.0643997291413804,0.0808787486918205,0.0610201635798233,0.0180072681576522,0.0473572556127215,0.0675535879677021,0.0561075367192505,0.0321368934326233,0.102840987801138,0.179692929006898,0.0842833521074801
2000,0.05,50,9000010,0.360062067471427,0.237441740866402,0.0641884774071794,0.206683052606335,0.37189222443373,0.101177320709473,0.0362729802427095,0.213416722135932,0.370720170306553,0.162495201650303,0.051193108930957,0.21022793149405,0.460837716439313,0.208848708883097,0.162264182204934,0.0995514967302487,0.471456182273614,0.0838756099688465,0.112868721671345,0.101235962455385,0.489781700507071,0.0865147409579586,0.187731286645358,0.085330087670068,0.0262636646352569,0.0711411016589731,0.0671400458354928,0.0730795117057404,0.0258968695152013,0.057088152083886,0.0562601429848897,0.07337955513795,0.0275285586431165,0.0888858255639649,0.0836976708315699,0.0741956245567916,0.0266111882414597,0.116673086918233,0.0788650007773995,0.0634988390230389,0.0187807457468097,0.0555581006140039,0.0533591200538061,0.0564478127361655,0.0337799246506569,0.138618269628369,0.124235940663697,0.0890632676364432
