"n","vare","B","seed","a1","a2","a3","a4","a5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.OG.5","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.NG.5","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4","bcs.CG.5"
800,0.25,80,4000001,0,1,2,3,4,0.106810806757857,0.150633638419691,0.228085799915771,0.331317569795315,0.428980028553573,0.155909526222136,0.190259146851082,0.235948276356158,0.290099495004837,0.346865549730693,0.119851918514683,0.161313314990261,0.233427132633228,0.327799297766095,0.417266646740119,0.0314194800768679,0.0241117060777375,0.0164613356099464,0.0278084166339118,0.0448703177549867,0.0308668452068783,0.0224143417798654,0.0158227651680067,0.0243487530481615,0.0402046856988945,0.0455391220189504,0.0383657075178551,0.0178109258224064,0.0433450495615529,0.0730223706127782,0.0303536521655633,0.0238628686172407,0.0165322296611984,0.0280484611124025,0.0448530670959654,0.0307532000115891,0.022458268179053,0.0158572022418371,0.0246120912128617,0.0407418056334408,0.0456546190691763,0.0389497035846574,0.0179879825258947,0.0443304992151444,0.0746390715852815
8000,0.25,80,4000001,0,1,2,3,4,0.0915128022202989,0.14628390837171,0.229088154435352,0.333883195134047,0.440024929260426,0.126376234266027,0.170887367779859,0.228611015263484,0.296957266033115,0.369707771730036,0.0954678806802124,0.147033056482582,0.225867710634601,0.326765092651103,0.430503316796793,0.00704184001719938,0.00628894637168922,0.00511577980424967,0.00877395393353017,0.0144131667653454,0.00784999470004376,0.00630894117568211,0.00501632988698343,0.00752999112872866,0.0126594500782339,0.00872735968708567,0.00747037642451808,0.00537230742512298,0.00980764566864206,0.0173865826375139,0.00703251955081755,0.00628385188218293,0.00511514749768789,0.00878810497577133,0.0144234261904139,0.00784186666260548,0.00630378059367006,0.00501505881249437,0.00753728605944296,0.0126669329811727,0.00871915485157627,0.00746663517772227,0.00537232964091235,0.00982261273208265,0.0173964232790709
800,0.25,80,4000002,0,1,2,3,4,0.159993526147956,0.197909556205183,0.241634625931782,0.289429914528193,0.338653830086098,0.205397863783652,0.221775448154033,0.240948453155403,0.26251602980696,0.285639897795445,0.193079657332797,0.214860836576138,0.242349473269575,0.274364543830553,0.308153319278518,0.0394300106323509,0.0260603948377145,0.015776561893365,0.0291643474597342,0.0514889768630466,0.0338963371864076,0.0218020095937322,0.0153995035558975,0.0231372786080772,0.0378967612869433,0.0475815423660494,0.0281739950554737,0.0156986929098946,0.0301105763678145,0.0535456521742331,0.0396220626795533,0.0261177605283147,0.0157897297596426,0.0296726731779824,0.0522403314894321,0.0338323834265631,0.021698142295228,0.0153747690336473,0.0233130236852451,0.0381167641153711,0.0475792021389522,0.0280301341748441,0.0156243892913698,0.030587874367123,0.054040305584688
8000,0.25,80,4000002,0,1,2,3,4,0.122157188371337,0.172128147277323,0.242726236108125,0.327197355371353,0.409910426855645,0.155987000702229,0.19582003031921,0.243803456733305,0.297594235659795,0.3531690319251,0.125757736082063,0.174996452954503,0.24263879403218,0.322768546085654,0.402256463879802,0.009375136228637,0.00720797806340736,0.00514293671324399,0.0086427451639786,0.0139629747362773,0.00934694094904219,0.00685334341051236,0.00502500163936206,0.0074526641313044,0.0122523499802487,0.0113341266402555,0.00858929227174346,0.00530967547970344,0.00973948168671332,0.0167331846675907,0.00935790187198352,0.00720228147705035,0.0051437347759916,0.00865630831584332,0.0139772089357831,0.00933954370489874,0.00684998994921003,0.00502504389466145,0.00746060058533817,0.0122644745006087,0.0113200546423598,0.00858652366253732,0.0053113222543789,0.00975743208157695,0.0167552447657055
800,0.25,80,4000003,0,1,2,3,4,0.0884866349578977,0.140312457998064,0.226650031441122,0.342930175435578,0.463772650968805,0.132717125209249,0.17667699100948,0.233933498716761,0.302107584135889,0.375413981117289,0.101901935003084,0.152899425005087,0.231421933647699,0.332635009672315,0.438278771039812,0.0221652183124311,0.0208605323734504,0.0166276815265243,0.0277058808168792,0.0485164238328391,0.0251331119770795,0.0202223340972823,0.0158540535115615,0.0237749706003912,0.0406416492531128,0.0282803468223881,0.024085504069129,0.016799692445191,0.0326476601759711,0.0586081784138036,0.0221906322672963,0.0208773029290142,0.0165893880838858,0.0281538521542205,0.0490133877238699,0.0250526706888746,0.0201366659591803,0.0158178680566392,0.0240166691859646,0.0409523183984502,0.0283822252297803,0.0241490624906539,0.0168476481000525,0.0331149936451772,0.0591568750500323
8000,0.25,80,4000003,0,1,2,3,4,0.100690888679054,0.158148786044368,0.238068560085407,0.334242401764375,0.432354406327209,0.136360523926562,0.182797906260118,0.239091898220625,0.302926462079534,0.370220441131479,0.105397785032441,0.161756576793437,0.238074070479208,0.329109939014672,0.423288160421556,0.00725422597495312,0.00636189271573448,0.00510323435147138,0.00830566437537713,0.0139206064141964,0.00804104882993057,0.00636098042762023,0.00502981650949337,0.00740677686833214,0.0123104023906914,0.0089834618678882,0.00745812616488605,0.00526639405673102,0.00932801461011519,0.0166365404893883,0.00724532730114046,0.00635570084011075,0.00510190178310991,0.00831607696269835,0.0139197917197038,0.00803582773551902,0.00635621146519203,0.00502875952470928,0.00741391904704304,0.0123158130379732,0.00897676007545523,0.00745279998156037,0.00526521644904966,0.00934119419194312,0.0166375822556764
800,0.25,80,4000004,0,1,2,3,4,0.0826624812793971,0.143874307871185,0.237793568003723,0.365101466702023,0.513028730198823,0.107789453078652,0.163009096148773,0.238316342961802,0.332898991152558,0.440672762883612,0.0736007200585202,0.135762461501217,0.236701084672252,0.37478428171817,0.52728473366459,0.0195630769137111,0.0186691155993446,0.015975381719469,0.0290760824093563,0.0539298993510337,0.0222280839917249,0.0192250526948284,0.01577582241068,0.0256176524672468,0.045304157881291,0.0232071009028347,0.0227237948318601,0.0164602196386744,0.0342679307712722,0.0605435473329621,0.0197829823269215,0.0188034088384219,0.0159636975217945,0.0293725305290791,0.0549827384514514,0.0224322820778986,0.0193181043331571,0.0157392542988273,0.0258225659319223,0.0458736291774057,0.0235515747049252,0.0229910684865493,0.0165005865005091,0.0346679480268622,0.0614965813855328
8000,0.25,80,4000004,0,1,2,3,4,0.0930324141627062,0.152608386406079,0.241496260013932,0.35092052708165,0.457917842959079,0.121680773041577,0.174022379811336,0.240925930007226,0.3191292637027,0.401956387969408,0.0839764508386163,0.145694178362667,0.238562441473677,0.355422631181159,0.475500717836457,0.00792137314926949,0.00684154228822153,0.00516706470394313,0.0090387292793022,0.0150305763389279,0.00809224826481214,0.00662355929881306,0.00511601921842471,0.00782604589958722,0.0136296643268338,0.00900204133304142,0.0081195098478081,0.00553472031171958,0.0106252201088302,0.0200915573563291,0.00790200948109725,0.0068315894833802,0.005165544444923,0.00905310020910712,0.0150307405325254,0.00808528851844324,0.00661678243833313,0.0051136172542235,0.00783470064100093,0.0136342926554376,0.00900476145315971,0.00811971998766551,0.00553473551073403,0.0106447975604161,0.0201105355180918
800,0.25,80,4000005,0,1,2,3,4,0.18261962647894,0.210926059162489,0.258619554534719,0.318067431750337,0.376854929346462,0.246679677655618,0.245171199227536,0.255993445923492,0.276588806092477,0.303518818637411,0.278777173143085,0.251315643681469,0.257995567542632,0.291277539782143,0.336796061654481,0.0453658492814982,0.0268464472948507,0.0162339410108683,0.0267868200234158,0.0396057335840369,0.0512508374995524,0.0271682058447626,0.0159966396399895,0.0242577650515016,0.0381305140126092,0.117964814909308,0.0478795499397636,0.0164424569780777,0.0333136814356212,0.0533123880998196,0.0440806201487103,0.0265768466678922,0.0162989474685305,0.0271788061078072,0.0402533426287322,0.0503259213450689,0.0270517405940654,0.0160578196892957,0.0244910826387084,0.0387347687344911,0.115760745948478,0.0475632166322052,0.0165869102345738,0.0341022312392717,0.0552516642874805
8000,0.25,80,4000005,0,1,2,3,4,0.106173782864331,0.164138202190453,0.243677701339489,0.338991496435393,0.436774148482101,0.136006629216559,0.183987908862831,0.242731514954061,0.309900277720742,0.381120682775402,0.102798737378669,0.160857826359046,0.241018658227368,0.337965542900267,0.438785283076642,0.00781181407761387,0.00665150260884805,0.00508603540064083,0.00846622217178794,0.0143417423707623,0.00836696562780841,0.00662625298080467,0.00504774244608898,0.00744116068237504,0.0126425861506019,0.00945685578447079,0.00802023244432603,0.00534079838120863,0.00939738999630871,0.0172270864706216,0.00780418123630415,0.00664588894211546,0.00508398866767449,0.00847826746192402,0.0143477938630056,0.00836303800964016,0.0066220786621543,0.00504625638654246,0.00744918486955574,0.0126512192466503,0.00945197639863061,0.00801602795175915,0.00533810298798262,0.00941129995827029,0.017233505870676
