"n","vare","B","seed","a1","a2","a3","a4","a5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.OG.5","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.NG.5","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4","bcs.CG.5"
800,0.25,80,1,0,1,2,3,4,0.123711364235684,0.179406414252482,0.250860564421198,0.336298021778033,0.43147959651714,0.141082265816456,0.192324167724783,0.254510424101274,0.323823579841321,0.394402612400592,0.109524836152013,0.170197600345192,0.252677890801426,0.348578511442324,0.442731969912617,0.0253914299605841,0.0212373011684621,0.0166316513040525,0.02651128700986,0.0519015953962569,0.0250249233565707,0.0202643918205406,0.0163894731812738,0.023131507378815,0.0368389434832376,0.026875013538563,0.0230731293539407,0.0170727282312189,0.0279800107701983,0.0471578517497997,0.025544030942723,0.0211829307141027,0.0165498623097637,0.0267530032482884,0.0518564789543828,0.0249064529735564,0.0201788304329535,0.0163865322961446,0.0233042901434025,0.0369652249108073,0.0268179050406376,0.023068229877982,0.017120509651835,0.0282871336914687,0.0473520127136196
8000,0.25,80,1,0,1,2,3,4,0.106909281878008,0.159799235903879,0.231234503218746,0.31698087834238,0.406515665888979,0.133816840053432,0.177575543173306,0.231133320337182,0.292429148818847,0.357385999283683,0.10116903325406,0.155526885166819,0.231203449626879,0.323034639465537,0.417592006734952,0.00834529477902408,0.00670020508028488,0.00501232573667306,0.00911526056609363,0.015748949666116,0.00873235468588915,0.00661554288519251,0.00494840619629811,0.00783608809195331,0.0134169896606499,0.0102358015547587,0.00817008348503715,0.00520550799311335,0.0106093740789616,0.0190021237542157,0.00833192401085716,0.00669169855322367,0.00501105609564966,0.00912958668814972,0.0157558986573767,0.00872094391921613,0.00660836361958197,0.00494736551543225,0.00784442233735127,0.013424269469419,0.0102152487513204,0.00815922756994425,0.00520331928240687,0.0106281644334912,0.0190065083569586
800,0.25,80,2,0,1,2,3,4,0.0820524666334247,0.142641727223053,0.231375382144054,0.339532332243566,0.447577473831811,0.105947484115559,0.157314822998949,0.226248720687743,0.307200576025439,0.388590183634834,0.059545346692898,0.116640923449005,0.223053344312845,0.362921564685747,0.481155772915385,0.0220226045658453,0.0196908858929571,0.0163261858438034,0.0311506966670877,0.0504694042637226,0.0267811268021599,0.0220849624603406,0.0165903957521602,0.0264324422044536,0.0431791571360132,0.0338076658410381,0.0367757807838368,0.0210970804000713,0.0535722554416182,0.0742195531995901,0.0214575606907815,0.0190762747387126,0.0160364288190023,0.0316535828509826,0.049815182261672,0.0256970324398403,0.0214239964774362,0.0164568976006749,0.0268122387805472,0.0431672350012256,0.0333391289569784,0.0370254759849074,0.0210666743771233,0.054941447055158,0.0750915210256773
8000,0.25,80,2,0,1,2,3,4,0.0938575404192037,0.15357055073301,0.238046209199208,0.341365461102313,0.448975500112533,0.130481225179084,0.178991851155242,0.238836918709736,0.307479140117093,0.380194383482914,0.0978232835148828,0.156460304869473,0.238222193350332,0.337314615631865,0.440040835805941,0.00734655226108468,0.00655533463645837,0.00511936320827678,0.00875603933793312,0.0153205913268329,0.00803949363139955,0.0063938970974003,0.00501871433274616,0.0076387928786697,0.0129172549143629,0.00903606520822709,0.00764358440418343,0.00530476382902226,0.00984675948458918,0.0178887028987188,0.00733936552671422,0.00654729269063572,0.00511505874633879,0.00876881925948476,0.0153175750690128,0.00803303613252898,0.00638733645999343,0.00501666678152416,0.00764737465112366,0.0129241184596272,0.00902803983545388,0.00763513645862107,0.0053011913155975,0.0098636854668093,0.0178911581140844
800,0.25,80,3,0,1,2,3,4,0.088146691817401,0.139705525599623,0.220914740291312,0.329377073970563,0.448472276960444,0.130861356384635,0.171559488199208,0.225211147248199,0.29065775459654,0.36407807032687,0.103679023546743,0.14998324220019,0.221901749918161,0.317085319150818,0.422610523849545,0.0206447153522505,0.0194669990824043,0.0160542938217443,0.0266216210601907,0.0476024077897303,0.0230411222243187,0.0186292815660142,0.0154025872797292,0.023325216263301,0.0395431494702176,0.0260700575823449,0.0218691117678408,0.0159658067549302,0.0306646658233352,0.055371901948533,0.0207193492083338,0.019453924634088,0.0159862424848651,0.0270086727106341,0.0480131099967916,0.0231587346938301,0.018637984603,0.0153612376549018,0.0235452605290371,0.0399783900038426,0.0264525450031091,0.0221235456530425,0.0160056432693243,0.0311283094476645,0.0563171170061482
8000,0.25,80,3,0,1,2,3,4,0.0928992979474617,0.150262443865981,0.234019190842179,0.336717325965606,0.438905137125309,0.124926067996961,0.172930565064941,0.233296127842834,0.303064119547103,0.376327156762636,0.0926924540289217,0.149870899753572,0.232564161414464,0.334094438708627,0.436770572340722,0.0071524362668816,0.00637383030197686,0.00512310052667902,0.00893039829334544,0.0143119755403211,0.00770812475593091,0.00620767699801722,0.00500293620081118,0.00768720623087937,0.01267937242856,0.00863849481898967,0.00746571061896216,0.00531925978312608,0.0100035810633464,0.0172101649613085,0.00714195370435834,0.00636806812345909,0.00512248227846019,0.00894498059925072,0.0143206560140692,0.00770065981756961,0.00620233570935851,0.00500234919829353,0.00769609916292585,0.0126880096876217,0.00862644247811091,0.0074590612634586,0.00531862195095282,0.0100195836887294,0.0172138682977869
800,0.25,80,4,0,1,2,3,4,0.108750201965993,0.157004105442806,0.246251294723358,0.360154455003736,0.456168190851184,0.167018149409001,0.204048580954981,0.249739995041526,0.301111111241705,0.353421235374666,0.138558611950827,0.184368537608581,0.249174628491974,0.325678910126368,0.399682173497291,0.0223974934599516,0.0199041462848423,0.0161667964913005,0.0276244373709486,0.0378922188075825,0.0283660309496136,0.0210648311110473,0.0158102692907891,0.023507322961488,0.0375097583196642,0.0335119276305366,0.0257235387852485,0.0162079640832827,0.0311512041970179,0.0515427044379584,0.0223556772794298,0.0198999950868888,0.0162240622535114,0.0280511977817568,0.0385855431102955,0.0284448336056313,0.0211172219818147,0.0157975296743988,0.0237074623378011,0.0379479774586814,0.0337040868802726,0.0258660580678236,0.016275374467814,0.0317552445744667,0.0526243477679181
8000,0.25,80,4,0,1,2,3,4,0.10855426823044,0.161886973910079,0.235932240631594,0.325917004463381,0.419137769251611,0.142043034313473,0.184702084963802,0.236619568099621,0.295959153287336,0.359121525291087,0.113992018983469,0.165755804903416,0.235820297731173,0.320238510151593,0.408923021697616,0.00758837990963084,0.00639194385769082,0.00508536521105354,0.00849626356425387,0.0142269777075087,0.00800369936338839,0.00620716668895662,0.00496404987562509,0.00746492206701399,0.0123977126221406,0.00921484742832822,0.00729629548270345,0.00517510636046704,0.00953697748225744,0.0169880452853533,0.0075809428164279,0.0063868956403546,0.00508461684712264,0.00850791232320998,0.0142368821342458,0.00799801004207654,0.00620260634799091,0.00496303562360054,0.00747162295607325,0.0124056893798374,0.00920610675016968,0.00728977987621049,0.00517418149965515,0.00955004823776035,0.0169963200278982
800,0.25,80,5,0,1,2,3,4,0.126466500239292,0.177362389017107,0.248709479714967,0.334719821058732,0.420680477091513,0.178154381990607,0.21030119723434,0.24969163759403,0.29463342621966,0.342066838260263,0.159015407177732,0.197655886048517,0.250134934066872,0.312741804082588,0.377345643336352,0.0256912685280539,0.0208816334622281,0.015838050364586,0.0260664562318277,0.0407955634338123,0.0286833455228529,0.0206986289747217,0.0158018102696966,0.0224523014960932,0.035465414252407,0.0353073450252019,0.0248082574607655,0.0162013623927681,0.0270074144969653,0.0450751453099439,0.0256333619688998,0.0209173314223029,0.0158137732795782,0.026506679638739,0.0415527185857985,0.0286560909420513,0.0207038693940992,0.0158014009008332,0.0226583217688065,0.0359166716813273,0.0351391624086043,0.024836765496606,0.0162173482682345,0.0274403803498065,0.0458990711034534
8000,0.25,80,5,0,1,2,3,4,0.108019027467424,0.160506597275953,0.233386146585768,0.322553577411464,0.416640002567676,0.138019920913493,0.181288578680996,0.234503198088661,0.29595918948091,0.362110485877791,0.110329562642415,0.162399901401312,0.233600595711181,0.320362043095272,0.41290083645998,0.00790268940050636,0.00642860932235114,0.00504733020165328,0.00877703527128443,0.0151550995474955,0.00798411138283456,0.00615295300137527,0.00497732910158178,0.00766321207333324,0.0128649958277912,0.00918629579437348,0.00715644330217688,0.00520976406439094,0.0098689770330751,0.0176866974558193,0.00789793464455578,0.00642355151208872,0.00504630445636457,0.00879000287042833,0.0151657652386099,0.00798153056174611,0.00614930403599822,0.00497643490350199,0.00767088010760166,0.0128745797930415,0.00918621814703939,0.0071530837593267,0.00521014865483457,0.0098852129834957,0.0177026255370212
