"n","vare","B","seed","a1","a2","a3","a4","a5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.OG.5","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.NG.5","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4","bcs.CG.5"
800,0.25,80,5000001,0,1,2,3,4,0.105472846444223,0.164350671762616,0.24736261454954,0.346637495335379,0.445469252903794,0.135744375121409,0.185151741545749,0.249435462795323,0.323255561461888,0.396785466426251,0.0985171168860693,0.156380906753507,0.248155679047554,0.360965010134485,0.462951465238005,0.0246831750103851,0.0208117172392206,0.0167975767960028,0.0284470317554629,0.0486705648577113,0.0268489652220591,0.0208980900828122,0.016281622964504,0.0254396596519757,0.0401603287096498,0.0321147753783989,0.0269004726442636,0.0176256647531122,0.0361829739285684,0.0560148008032509,0.024063994464853,0.0204269204931072,0.0167763542589922,0.0287143256073988,0.0482984566068496,0.0265490756279848,0.0207914686595322,0.0163454526545978,0.0257993967590032,0.0406524529057916,0.0313798123242831,0.0266782423484034,0.017956354156343,0.0372931019254884,0.057144649625822
8000,0.25,80,5000001,0,1,2,3,4,0.0833257031082055,0.14172168821629,0.22874829970597,0.339507202861544,0.456822139429013,0.128272384592187,0.174744193897022,0.232180602961164,0.298874337333841,0.371145542305404,0.0976561665080792,0.153600374317019,0.231051803671665,0.326480565776375,0.429548392484899,0.0069355771179285,0.00648116353634197,0.00517843995438191,0.0089066697915004,0.0159355397721263,0.00799894566996608,0.00638558200488719,0.00498415402378031,0.00757174003637634,0.0131828475820209,0.00894589242982146,0.00757893108686909,0.00527502309228414,0.00967753848669987,0.0184737064364307,0.00693140173974475,0.00647643954184045,0.0051752738501977,0.008920832609599,0.0159423993118302,0.00799354910846726,0.00637962438852778,0.00498187489468114,0.00757956965640615,0.0131891380834298,0.00894081041858001,0.00757204707751276,0.00527086482642813,0.00969308730572639,0.0184785306706471
800,0.25,80,5000002,0,1,2,3,4,0.117783036651941,0.164073276431063,0.248866722311534,0.357821770821192,0.451883229106037,0.165858809959495,0.20097361041109,0.249924720309562,0.308039041260503,0.366811579293963,0.145273190764568,0.182392421600145,0.249897875346138,0.33656988157148,0.416037298866232,0.0307296938323241,0.0235362126334813,0.0168013863346885,0.027620123184668,0.0384694618404448,0.0323272669032741,0.0212689125321899,0.0160679663722331,0.0251176695614169,0.0384767419322614,0.0450770318546175,0.0281079582536916,0.0174345436270431,0.0374344832982376,0.0566317358913503,0.0300199932276351,0.0234121042247682,0.0168871056788245,0.0280147072561295,0.0388976833330749,0.0320227215982306,0.0212264529187097,0.016138942814668,0.0253519816952383,0.0388708983997362,0.0446428411887891,0.0279840173552151,0.0178430498652067,0.0379720804694957,0.0573494719930373
8000,0.25,80,5000002,0,1,2,3,4,0.106241630691588,0.165943135049466,0.251818743780589,0.354275917508411,0.452294490135873,0.13877910446728,0.189039458733777,0.251647554291973,0.322650479557887,0.395076216083676,0.105054303741199,0.165270693835724,0.251451030191694,0.354372759776947,0.45375364866217,0.00801337872415528,0.00674502357222585,0.00523677916290457,0.00884575729622748,0.0139141203466816,0.00851057194790077,0.00660394582764865,0.00515416692363795,0.00788869892023126,0.012796992836743,0.0098142116951862,0.00804152272443231,0.00552379139905861,0.0103053683014984,0.0171927351915708,0.00800035360547944,0.00673932410336858,0.00523671152244238,0.00885801131776191,0.0139194157810371,0.00850107582804022,0.00659858327644266,0.00515408092820244,0.00789631750902959,0.0128029225489164,0.00979719636195996,0.00803399202979891,0.00552418337692083,0.010318990278325,0.0171924287200774
800,0.25,80,5000003,0,1,2,3,4,0.0844558595827472,0.141625205985001,0.248961165917135,0.387872211344432,0.499716164987022,0.104986705947817,0.160414901385633,0.246230803823109,0.351997749880149,0.450631989712823,0.0777658952761338,0.134206457989835,0.245172245971977,0.391517218608799,0.508776165532424,0.0240406323370313,0.0229651727068876,0.0166758601937572,0.0289156336755021,0.0402388085923613,0.0198793468602589,0.0184955007987159,0.016125889403614,0.0242528457124478,0.0341119187804079,0.019092263335504,0.0188106406592543,0.0172021076344939,0.0303559950884931,0.0380559611381494,0.0235948685509855,0.0228017600290313,0.0166166776646036,0.0291741479232526,0.040232245093776,0.0197899165740337,0.0184733005641845,0.0161461136508678,0.0244159231231929,0.0342909444515075,0.0189551866074723,0.0188564865280796,0.0172652431885899,0.0305952004043464,0.0381610765477954
8000,0.25,80,5000003,0,1,2,3,4,0.111298209026576,0.166406819427795,0.240279281920684,0.3273550308706,0.416044031922246,0.143791718951358,0.187740180618323,0.240045896341274,0.29880573983804,0.36081619477389,0.113898332379839,0.16820462057206,0.239612679161136,0.323576709473398,0.41074866785066,0.00807059053520368,0.00661867587026413,0.0050949236360452,0.00863173138390939,0.0144021002001038,0.00799562128699273,0.00619967397617377,0.00498758252864883,0.00740876623284916,0.0121552245844368,0.00915210565372576,0.00727217073619251,0.00520501028721304,0.00947176651399288,0.0165244238146191,0.00806214970751257,0.00661218390796482,0.00509405209794472,0.00864545369917998,0.014411066942745,0.00799247594889206,0.0061957530048487,0.00498681169111195,0.00741663706364357,0.0121643927483585,0.00914993936821684,0.00726853264531962,0.00520453260667619,0.00948814213759296,0.0165385266932954
800,0.25,80,5000004,0,1,2,3,4,0.0956317168476939,0.170188568933231,0.278094727244183,0.404105787606682,0.523598370420707,0.123218113032776,0.187782650898883,0.271643900655692,0.369029712846255,0.470528328133047,0.0702365583953624,0.142997394456268,0.262790259264405,0.417027296899925,0.574504787249514,0.0252729492848905,0.0238860464101337,0.0175333585475834,0.0271221109857211,0.0465608829089714,0.0265921079522097,0.0228024781100489,0.0171955486456225,0.025032888919169,0.0439094921925304,0.0298654979346799,0.0324326964681082,0.0214045349827872,0.0348795197499625,0.0756346305925611,0.0250992880928089,0.0236659202826873,0.017330072269901,0.0273671732669636,0.0463724986072951,0.026658194775431,0.0227500114545585,0.017115686982858,0.0253077123033433,0.0443713880249498,0.030189068022348,0.0329353585275504,0.0224874324414002,0.0353201615768888,0.0822252068851556
8000,0.25,80,5000004,0,1,2,3,4,0.113944255660354,0.169093670471418,0.245140345526776,0.335148669310546,0.423990214863362,0.142986003586692,0.187917884984914,0.244624527101974,0.309404245696575,0.375363516275787,0.112574641236522,0.165806056281817,0.24356424983112,0.337559363312104,0.427758171346548,0.0083118773539648,0.00674536409269812,0.00509255801066374,0.00853078009703327,0.0137127349041295,0.00839942968286869,0.00646838543806656,0.00507883360133237,0.00752216075280831,0.0118864240950162,0.00986092342527947,0.00786316437209574,0.00542149237507598,0.00977635914051749,0.0157313507588092,0.00829911060157769,0.00674008821206411,0.00509246341835211,0.00854339108774179,0.013723158001267,0.0083918415118817,0.00646542853385389,0.00507931319437283,0.00752957630781924,0.0118967920891934,0.00984499790209563,0.00785904320257302,0.00542368270174822,0.00979088404379025,0.0157443300143824
800,0.25,80,5000005,0,1,2,3,4,0.101090360972715,0.166538616612503,0.257414305928091,0.364816004988144,0.472046050188234,0.141267578851726,0.192887971042905,0.255439455792757,0.326611625195915,0.402546362284408,0.10853035500362,0.171459151046941,0.255914394473232,0.356217163005309,0.461468752692175,0.0236338140760149,0.0210980262461951,0.0168910745575618,0.0270987882955666,0.044534961991246,0.0241199544373473,0.0194529001638315,0.0161614883714796,0.0234328606670058,0.0381817564055222,0.0258065203801608,0.0220725357714987,0.016915359951632,0.0280151096605245,0.0495414647900649,0.0234723433242253,0.0208616147250861,0.0167167443320389,0.0274581819190876,0.0444105650322786,0.024129514413869,0.0193207271120919,0.0160625001653772,0.0236567789525422,0.0383792168901813,0.0258467154722943,0.0219094419502322,0.0167250701472496,0.0283787222443744,0.0494721968362842
8000,0.25,80,5000005,0,1,2,3,4,0.0957254263317072,0.151526683029141,0.233153710714914,0.33395460260329,0.435278094881496,0.127188827014988,0.173930539712931,0.233655625466179,0.303189690229105,0.375810084509042,0.0956960888275494,0.150535525538498,0.232248273331751,0.333929309343387,0.435273747952761,0.00765739772562508,0.00654390835173692,0.00509332480437486,0.00889336789537844,0.0148401094249771,0.00797207210037341,0.00633164546411991,0.00501043488035716,0.00767206363088163,0.0126822921212512,0.00895280039994122,0.00751398832598888,0.00532886530366605,0.00991330970082729,0.016991340909547,0.00764398125708944,0.00653667366022457,0.00509240610960465,0.00890679554611522,0.0148449729124776,0.00796362825076722,0.00632689505971265,0.00500990329286195,0.00767974875866036,0.0126901713502516,0.00893905363465232,0.00750799733504194,0.0053297487487932,0.0099287100609416,0.0169975370819206
