"n","vare","B","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OL.1","stde.OL.2","stde.OL.3","stde.OL.4","stde.NL.1","stde.NL.2","stde.NL.3","stde.NL.4","stde.CL.1","stde.CL.2","stde.CL.3","stde.CL.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4"
800,0.05,75,7000001,0.411810705459232,0.132743359864073,0.0238805556785726,0.238898702073775,0.408413555410231,0.14128582969762,0.0717457285880689,0.25716375813651,0.407138701331444,0.13163650897428,0.0129291451205726,0.232613105367803,0.291127014745483,0.189456679065791,0.0626648232555625,0.402235001983046,0.286819632615733,0.138793782259552,0.0522029921761823,0.390748785399441,0.288547110478788,0.237522974750705,0.0986406041798561,0.378192846351303,0.0327425656126534,0.0765807439663462,0.0767878365087954,0.0620890321003241,0.0269851991556098,0.0585451189809062,0.0571161340981378,0.0590781681578748,0.0410795986836476,0.138750094202896,0.162902622532815,0.09744009105285,0.0418477853058802,0.105730040949052,0.110043279910623,0.108319931100233,0.0416980511813909,0.0912773920160466,0.0930395858216205,0.10906282036557,0.0445711518683846,0.151601186963971,0.150293274776829,0.110125330640621
2000,0.05,75,7000001,0.458954458340309,0.141277236947614,0.0889301269150535,0.118910498422683,0.445410946458178,0.131335905722078,0.026651044861429,0.134389652852641,0.410595214413626,0.285794086438358,-0.0591433543493534,0.25168843580846,0.398297153244372,0.127310220999454,0.0973795871827432,0.214745138734533,0.403450982109469,0.043741805682829,0.0492352856710323,0.225915000467833,0.410466039754519,0.0746774415169597,0.0693081474050681,0.228111221200285,0.0184668253984356,0.0431804018537784,0.0446197407211854,0.0445832953976637,0.017049739660924,0.0350388477744112,0.035250281949215,0.0408397201621572,0.0228788717024091,0.0838082327268951,0.0888795608059574,0.0681868649168388,0.0265133374020677,0.068006607103305,0.0687632843871605,0.0711686950552529,0.0260082804759185,0.0559578299017802,0.0551459768006496,0.071158421805572,0.0277042589650084,0.0839869423280962,0.082767556444458,0.0712874710896709
800,0.05,75,7000002,0.461966314286147,0.308654675605597,0.222662100545414,0.131708275672344,0.454759654582106,0.204666883350835,0.0915872730114929,0.138812355714861,0.404357522295895,0.525012253248888,0.114503306378997,0.240205381694682,0.343051528631201,0.214082709266629,0.110752531813179,0.235869307395284,0.336530568069915,0.231750711687429,0.0375289054829591,0.237569667306262,0.326180915210063,0.366915751857578,0.0571734943432567,0.23973824918018,0.0344140480309998,0.072603840498445,0.0674616118823114,0.0857964481590392,0.0300530239978291,0.057942624847942,0.0544205729164034,0.0898891714015573,0.048461827265993,0.150650756580412,0.22267372580265,0.116797550507649,0.0465441949661656,0.108287236897674,0.111207540902742,0.133292007374252,0.0452489444333617,0.09569907009222,0.0900712186713117,0.132755077385547,0.0490797459844333,0.153610186461771,0.134972479355274,0.134446926219734
2000,0.05,75,7000002,0.454761224802604,0.18473632163017,0.14699434492097,0.0345144457187288,0.455381662126106,0.13834295898278,0.0772047986573342,0.0131181473232243,0.438376096022895,0.0975430882232982,0.0191831548923065,0.113277892829307,0.374591179228974,0.138048632869455,0.121586012976552,0.122879024992293,0.36955405668257,0.0886223850650577,0.0677202851483396,0.121018360432745,0.367825195056488,0.151172402078121,0.114137933904755,0.128289635689934,0.0195398624610206,0.0448358108544954,0.0456716162254283,0.0431644101012032,0.0177252222974387,0.0374073816266446,0.0376236424352691,0.0425497054028491,0.0357132552732262,0.137242613386383,0.16059985420635,0.104605063550469,0.0285793944121298,0.0708618015970695,0.0700062719886491,0.0743646135884334,0.0280039946138401,0.0604660556145809,0.058791949187465,0.074507878420535,0.0301841261324098,0.0979019817340674,0.0922959132274117,0.0749437795867037
800,0.05,75,7000003,0.398228199108018,0.242212626698362,0.0300478143156905,0.205268280621153,0.401713028402033,0.125388322743013,-0.0550228560023254,0.219152189293354,0.412420829284404,0.149074841026011,0.182330355960209,0.244899734663817,0.336008246011136,0.191859806830532,0.0192620417928324,0.428917286056586,0.33977710927064,0.126572573468975,0.0190197796194595,0.412605635383646,0.338118474312586,0.198445914577295,0.0271913565289413,0.422734679316147,0.0289098012393638,0.0675935497968923,0.0659151725624614,0.0684777334660541,0.0270967437353266,0.0544609513682575,0.0559273566857391,0.0660590513500352,0.0415565810119825,0.130498376713413,0.135185485673437,0.0991276342775979,0.0384943516710213,0.102135536455838,0.11144566745206,0.101663801557061,0.0379728008542903,0.085975618592175,0.0867123650673879,0.103107069360811,0.0412868387343498,0.131998052527537,0.133055876270828,0.105035328643098
2000,0.05,75,7000003,0.437687639153284,0.198463186916708,0.123053475081085,0.162988667257815,0.438887080160819,0.104828949693717,0.0343692662306507,0.193517629361361,0.356616304344717,0.567145922293806,0.0363131991518246,0.311656305298806,0.386233117538078,0.194217544782998,0.168471432673478,0.187697991352094,0.383046152665229,0.218962147516045,0.129219279251564,0.194807553734419,0.383946732141792,0.345833776473343,0.206214383387534,0.193069097235193,0.0219355624768493,0.0486084379175593,0.0493774650225992,0.0452252227628331,0.017433836058032,0.0380757033406569,0.0375134080445714,0.0439549726784235,0.0233295078569687,0.104756766731623,0.0949230030029436,0.0727041553363521,0.0265426621123979,0.0674064982450197,0.0684029013151956,0.0704462313548442,0.0257804720574755,0.054369918081188,0.0562692135933357,0.0699470024182237,0.0273725852237604,0.0837175568982324,0.0864192534366202,0.0702452162905751
800,0.05,75,7000004,0.462318895704047,0.174759557430368,0.0774588991248701,0.124020881719263,0.49085894494042,-0.00470499174637173,0.0619133629351307,0.171670750532803,0.539302162433755,-0.00608447572091669,0.325337877207771,0.0492098237974723,0.393593994013866,0.0968820706264692,0.0652874905342062,0.0800820306276619,0.390630336059632,0.065171749648839,0.0385923124237664,0.0692445339804456,0.386479606237386,0.0980482656072625,0.0627592366267002,0.0693862097159059,0.0287917861001457,0.0690276385783975,0.0682503086653626,0.0685445395047038,0.0270165719981984,0.0570670872398514,0.0529164024087729,0.0657200509251159,0.0366320100660454,0.12769519814109,0.109221264289128,0.0945131272961393,0.0431785320856662,0.113081442307612,0.119926609589249,0.125510594313625,0.0420334855668813,0.0937752954078637,0.0953576666998074,0.125011374845536,0.0460619997978295,0.144368204810188,0.148643789545144,0.125355580472641
2000,0.05,75,7000004,0.477541787034885,0.190939602216984,0.166922227573407,0.120900929237411,0.48105469542022,0.112579037040397,0.131240435298393,0.116363099566675,0.485664559640655,0.256527791932532,0.248496074112892,-0.00405005533165835,0.384356791029803,0.226880680692722,0.190398140383853,0.321931944802229,0.387139626579687,0.135967960040802,0.1030913725477,0.316018688397311,0.382263573034169,0.231011956830499,0.18484691868719,0.333494226866193,0.019537178584709,0.0460782270223548,0.0451525102188052,0.0452491531843915,0.0169331414889705,0.0377974644099488,0.0361597226426019,0.0414776980615584,0.0361874407989892,0.126676753600497,0.124975238001758,0.11747806824852,0.0268262163441093,0.0660942385392861,0.0715218529193972,0.071884841772378,0.0261714546045379,0.0567397052833476,0.0577275276125138,0.0721255881869831,0.0278047524545546,0.0889047262249432,0.0928545075939044,0.0726035096636168
800,0.05,75,7000005,0.438070842749807,0.305239795762732,0.143415154213391,0.0624152344066377,0.462884564495958,0.165886929458616,0.113932593318034,0.0548388067158147,0.481186780018331,0.0869801330648484,0.0765025497551479,0.0616706916786759,0.479782343215786,0.065789073827392,0.264509356770625,0.053459466240621,0.471159308062774,0.0615301787711909,0.273061670942601,0.0597309199728445,0.476424057090868,0.088861940098094,0.384217522993721,0.0581912280029043,0.0294344867093759,0.060219680062948,0.064317761038394,0.0638501902374751,0.0289768901151956,0.0602370048189252,0.0597637367641136,0.068244532947598,0.0452964128195477,0.137513303376794,0.174088245082017,0.0988052189225021,0.0430399266272285,0.11674935127464,0.105749195649861,0.11359522768802,0.0422325109464607,0.089902781687356,0.0866359358964595,0.113781857507099,0.0441450076695967,0.136821001855231,0.130757124284977,0.115256124395155
2000,0.05,75,7000005,0.426741506986952,0.260260191647443,0.113486920856292,0.112005297628843,0.457254393464819,0.129659823111147,0.112040950394716,0.132987809424401,0.421098990944407,0.373318227011099,0.209033064940281,0.1757637775784,0.420114721406665,0.164816891471201,0.208897817456067,0.133415154161917,0.410066834261351,0.176031496097382,0.182646375217852,0.134223974899404,0.415545776298945,0.263220985102139,0.266243312096065,0.135806523833518,0.0270161268888078,0.0551694849774323,0.0520488002348158,0.0416857561178511,0.0177567495783211,0.0363234766642769,0.0354115655325868,0.0412149348587589,0.0356642302017669,0.152769156045005,0.136270780565598,0.0720483518952336,0.0273409457399487,0.0669048426288243,0.0674619983981212,0.0701181505398074,0.0269456495463174,0.0548764168653817,0.0557769339757953,0.0700543480323547,0.0294027755914224,0.0821795985709273,0.0845616907572356,0.0702446839617007
