"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.SG.1","est.SG.2","est.SG.3","est.SG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.SG.1","ste.SG.2","ste.SG.3","ste.SG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.SG.1","bcs.SG.2","bcs.SG.3","bcs.SG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
400,0.09,80,1,-1,0,1,2,1.23994982123033,0.4879355395613,0.731794245489233,-0.972170368939118,0.827414297164132,0.586304421685347,0.628696428663196,0.138229607495542,1.26034521452464,0.573711637638819,0.62239708500658,-0.546770180136606,0.955345978106024,0.597014403210255,0.596955543797037,0.0547738041264786,1.02993197010834,0.589018125456442,0.61430983418165,0.0156370675197231,0.03105227571012,0.0184754275874832,0.0196602158725825,0.045683702445651,0.0992179779729956,0.0231896930962062,0.0244217434320052,0.0798948378031529,0.187538730247478,0.02386816956528,0.0285281205188007,0.151676076596214,NA,NA,NA,NA,0.171092987492629,0.0280445062888704,0.0287491700687884,0.173677289714896,0.0334490532576009,0.0187610945155996,0.0200158964435542,0.0504381938285826,0.15856345120487,0.0427471604182954,0.0365769804172828,0.0693813510626792,0.452620465953657,0.0530256054666585,0.0559906182233787,0.219558329782422,NA,NA,NA,NA,0.532497893817121,0.0832931874787646,0.0686198074212407,0.107380988813846
800,0.09,80,1,-1,0,1,2,1.20142138270887,0.509396148474983,0.746256257341371,-0.901257474966059,0.930537068647916,0.544644660785879,0.732352388116535,-0.244774096152788,1.53706672562583,0.525922442775262,0.710723716212899,-1.31627511301801,1.26625156326759,0.488997705886829,0.777784369462017,-0.776981337058402,1.88119644283755,0.423067026439006,0.832838366201593,-1.30681596933143,0.0306636158718262,0.0136793343517089,0.0137456583819389,0.0407285870937059,0.0808751341911659,0.0205662107847417,0.0247623935163431,0.150002718623486,0.183867391979832,0.0228634887797635,0.0237670671774628,0.324626198475781,NA,NA,NA,NA,0.324567562600124,0.0446436573178052,0.0464909474436665,0.320082636589079,0.0468654883182992,0.0165316473163143,0.016174468370048,0.0611457884568833,0.113197310583116,0.0349286748695495,0.0387161926203906,0.182534574269876,0.324494746425067,0.0442342347449576,0.0431756768773942,0.468856501415967,NA,NA,NA,NA,0.579382804504334,0.0995322485301554,0.0934403027803412,0.547622827060825
8000,0.09,80,1,-1,0,1,2,1.24413504194679,0.501028002223795,0.750802813181205,-0.9935961947695,0.772173905542895,0.563089957671092,0.701927801065872,-0.090336679632062,1.28767648575611,0.538851101494346,0.683386708042332,-1.02460174501813,0.970079746216268,0.523700966360367,0.738338052013735,-0.567132744184261,1.19795449463933,0.503965326033764,0.751477434481933,-0.908833766440932,0.012102803354068,0.00442238050017622,0.00438563905925571,0.0130855426495365,0.0197430515401175,0.0053256541425009,0.00574905998430753,0.033973161931456,0.0437817584621549,0.005685640868252,0.00603713389470135,0.0686633729551169,NA,NA,NA,NA,0.0780190001205476,0.0124399048592831,0.014013172259215,0.13718187453875,0.0121573235519014,0.00442688880326385,0.00438979875660246,0.0132002993479906,0.0200484660185077,0.00546330905796529,0.00590883881411182,0.0345152771712339,0.0453721700677124,0.00586646291359623,0.00616104028296077,0.0707010947669309,NA,NA,NA,NA,0.0895151508532675,0.0150853275611329,0.0165693931291493,0.15037333618896
400,0.09,80,2,-1,0,1,2,1.23084791095033,0.506431770382888,0.719826060681429,-1.0432343164235,0.898465675847075,0.57347363021414,0.664817101780113,-0.117600918693243,1.56340908335429,0.566074671156942,0.641154712580219,-1.02527139603209,1.16976573926373,0.529725559909109,0.706402598991401,-0.694740750638154,2.09575007825044,0.393259594465525,0.807620777326124,-2.07586498879375,0.0768214898052157,0.0211326234474054,0.0206336704515133,0.0589428393388694,0.103852314727906,0.0244910742472458,0.022661431860659,0.117101456109645,0.215850337435259,0.0271827918154621,0.026203710540752,0.244942583185868,NA,NA,NA,NA,0.56595740564229,0.0910038199078711,0.0788723124382996,0.824523343280605,0.0792887844348342,0.0214562470724005,0.0208277731773503,0.0652405450068201,0.107651957730639,0.0259664850774669,0.0233587650224081,0.128072899378042,0.276947063055824,0.0333401326550917,0.028346530465826,0.332659578087637,NA,NA,NA,NA,1.53798365161265,0.282488312536034,0.229470901542642,2.20944740848393
800,0.09,80,2,-1,0,1,2,1.28697601048857,0.50152881396472,0.757071540176501,-1.03152977916917,0.874478906778151,0.551731425303294,0.718877849898341,-0.0185826325536584,1.51399008214814,0.534899712554787,0.70767673254748,-0.836528898650894,1.10413697272366,0.504319928780801,0.766668015411752,-0.459480290925146,1.3850815542567,0.476202746437682,0.788962420399973,-0.761597323361176,0.0386879805823437,0.0140716198899975,0.0135792904521277,0.0390349434047435,0.12142716918323,0.0206622194925936,0.0180745335027991,0.0834974744733563,0.300722163835312,0.0208383118061033,0.0212307612136454,0.193824510775732,NA,NA,NA,NA,0.155431501471527,0.0361936509778501,0.0374827462488262,0.309259860470275,0.0404599521137779,0.0141849884677818,0.0136807931861779,0.0411881647966919,0.12963761422805,0.0235317981990268,0.020535806540379,0.0903361696994779,0.33976677857756,0.027238672084274,0.0261950430026043,0.239955026776285,NA,NA,NA,NA,0.34276743718705,0.0797419705513451,0.0782285289431472,0.478593467759354
8000,0.09,80,2,-1,0,1,2,1.23890131506326,0.502290128764533,0.750780679593742,-0.988966741406035,0.86421716986195,0.556620928466411,0.705479783007381,-0.182017236388023,1.49802778269455,0.536524814964106,0.684077176836046,-1.20387194405108,1.10446843874052,0.517123526839181,0.74381582829828,-0.729017715311329,1.31033873477089,0.500560464101493,0.752334327361396,-1.12444372130908,0.0113222842282343,0.00438541915301682,0.00443053097888307,0.0126055251341925,0.0248443128702648,0.00600884394110159,0.00666320731356177,0.0410236397686455,0.0573617446480234,0.00676020787057167,0.00703874870193436,0.0879014362896175,NA,NA,NA,NA,0.0994335110805478,0.0138033238434917,0.0147001431053878,0.140260913674844,0.0113600877194995,0.00438941639321575,0.00443403306102262,0.012692494066428,0.0251134496889092,0.0061717307356228,0.00684990995109503,0.0416834495091975,0.0594281882877006,0.00707534911719378,0.00727079040756248,0.091035354809417,NA,NA,NA,NA,0.104012396888691,0.0151905862720096,0.0160485188672195,0.148583160085963
400,0.09,80,3,-1,0,1,2,1.24977763330418,0.474905042414189,0.758024541680416,-0.927693735284205,0.739938184221655,0.546552433407287,0.689876554865578,-0.450735845094359,1.40501486362253,0.515280360184339,0.653651906383021,-1.67567783452571,0.932735351463408,0.488954407449202,0.739907482971479,-0.997640692042559,1.31066882301859,0.402269652549829,0.830216032726018,-1.56531563566083,0.0622194684281812,0.0186871031982013,0.0188191807165285,0.0266623698654243,0.076018355432328,0.0230821653909639,0.02926585605622,0.132270957097562,0.177085706344148,0.0270910711787758,0.0330514117092161,0.302285792801398,NA,NA,NA,NA,0.33535708860894,0.0576872580846971,0.0707091732424489,0.375316705998883,0.0651559057699203,0.0191998626391962,0.0190657138171903,0.0290425315284817,0.118762357134741,0.0472995378447008,0.0545666495635837,0.178263150856937,0.57729096444468,0.0836200180445836,0.0881996903363225,0.63530975767553,NA,NA,NA,NA,0.760086611679722,0.202919330373216,0.215152845418723,0.852092994309904
800,0.09,80,3,-1,0,1,2,1.2504156480347,0.504471163705167,0.751984273583937,-0.950797672783415,0.855934755390738,0.547497674060282,0.714862880872791,-0.202917103924996,1.57186771793714,0.521474728295703,0.690005560977778,-1.39977508246009,1.12532129243573,0.50279623816066,0.761440021660468,-0.938188952479222,1.56741918918526,0.47239038476479,0.772390325489433,-2.06057339672637,0.0465922073802818,0.0131745737646648,0.0141192073960234,0.0574672770840539,0.0641708511242482,0.0150390536427673,0.0160717647128398,0.127751338126856,0.162711756649791,0.016085084092546,0.0185533576176509,0.257514283040701,NA,NA,NA,NA,0.244914578348278,0.0308077099027902,0.0346560038314427,0.736474955189172,0.0492915481196919,0.0133943919244017,0.0143479332217275,0.0638153501566546,0.0682070593607887,0.0160342182053442,0.0170720826354835,0.138282868911941,0.186600287993558,0.0181853899908761,0.0189441268857,0.301407521509118,NA,NA,NA,NA,0.459051994934603,0.0649738680359905,0.0623216159516484,1.15536256714614
8000,0.09,80,3,-1,0,1,2,1.25722983068965,0.4934225112422,0.749576733788623,-1.00158778571441,0.791529243172315,0.550370150599226,0.704849201969998,-0.181831403220316,1.34814483805299,0.52388720601543,0.682707921840275,-1.22667127373149,1.01219770197957,0.508752315282871,0.739622924618846,-0.673608285473467,1.22063690115808,0.49534647371468,0.746462337385178,-0.928617532578862,0.0146437261719012,0.00442656408115137,0.00446638420360635,0.0118445691118918,0.0254283170441038,0.00616644606500952,0.00716181451960224,0.0441472471720846,0.0587511771457307,0.00675465706620714,0.00725616441644355,0.0915643878146828,NA,NA,NA,NA,0.079329912332979,0.0103505969659428,0.0112443647905358,0.100527702394403,0.0147757879585185,0.00443817964959956,0.00447983192957941,0.0120392817952222,0.0259335972146454,0.00643677777524111,0.0074662968696838,0.0449371943153918,0.0619128158488765,0.00721185536291389,0.00762450751726133,0.0954024437451887,NA,NA,NA,NA,0.0826846588124738,0.0112190764790166,0.0120472470200813,0.104802401802364
400,0.09,80,4,-1,0,1,2,1.24619186723229,0.488614836418222,0.735541862926428,-1.00145079114168,0.883134834533278,0.53703662162885,0.716019386680411,-0.624897001698079,1.77682150707841,0.500827514116207,0.679149634161799,-2.17122091477824,1.15120094683311,0.507782901343878,0.740048164334755,-1.51676150730701,1.43891577776432,0.496299517281057,0.734292044881528,-2.2980867628518,0.0553587512344794,0.0196096480286081,0.0203066082693886,0.0657480193081375,0.0846985223998777,0.0219649392360308,0.0267768449331183,0.250230169576638,0.203942664880661,0.0263667443900819,0.0262872305774176,0.558662277167134,NA,NA,NA,NA,0.351644495706102,0.0358145183447971,0.0494969723824539,0.392453049136646,0.10770149739303,0.0268362412217391,0.0279007979455948,0.117868869741404,0.121715377189341,0.0358096040633833,0.0433963136529735,0.339760502777251,0.57594525918795,0.0652326638240035,0.0562379224049219,1.00748811321306,NA,NA,NA,NA,0.403835195716455,0.0434318206355162,0.0538502960729169,0.525672800557205
