"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.SG.1","est.SG.2","est.SG.3","est.SG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.SG.1","ste.SG.2","ste.SG.3","ste.SG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.SG.1","bcs.SG.2","bcs.SG.3","bcs.SG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
400,0.09,80,8000001,-1,0,1,2,1.3160551685994,0.511418161901397,0.776763328442925,-0.912805856880108,0.947891717857003,0.548688647391612,0.734616438984937,-0.411612160734652,1.83383167541679,0.531017039967037,0.700112258950415,-1.77803880415982,1.30126647301077,0.482035944210466,0.783304182103169,-0.993613362924077,2.12466331422449,0.383016282149828,0.865366964231094,-1.63478005376466,0.0518853926702789,0.0179682202916852,0.01927113993689,0.0295933054000955,0.103137374620581,0.0265912290874618,0.0270152486200455,0.240381544675133,0.273668547473503,0.0304052500169539,0.03268334472645,0.496620834997704,NA,NA,NA,NA,0.876055957026791,0.131983504545939,0.121737507450482,0.963414267447501,0.0568615814748286,0.0185182778308866,0.0196239476784865,0.0325887329560937,0.252586535672844,0.0761023235006567,0.0686368043343148,0.310481180362341,1.10585967832516,0.110281761589218,0.106830014938567,0.995499864809426,NA,NA,NA,NA,3.5663846988027,0.620821540196434,0.553878154182614,2.39305573802383
800,0.09,80,8000001,-1,0,1,2,1.2933979526807,0.518742020838186,0.756386426243013,-0.994767263033357,0.784469139315542,0.574724404711765,0.697489889562294,-0.346580725619675,1.32606389837246,0.551750706332979,0.654499244657458,-1.53103203318376,0.972718219708456,0.538884694207904,0.709636081746954,-0.856141186798235,1.16507916526786,0.512736647119176,0.724974893047297,-1.06482188542,0.0379889935382779,0.0139045325376143,0.0137002625605242,0.0346557050909483,0.0607068594131201,0.0170421395754677,0.0176439416402568,0.131304259685256,0.140706054559972,0.0194354752743216,0.020703052575834,0.277155840611173,NA,NA,NA,NA,0.149255225822582,0.0321936896238763,0.029935275652467,0.325079524081394,0.0428488808652419,0.0143306912984586,0.0141094506955968,0.0399055257928966,0.0668772020293647,0.0212030348259324,0.0212817059168458,0.142040814648437,0.198751865171419,0.0280367420566264,0.0255970333801756,0.34270619809901,NA,NA,NA,NA,0.28310727973599,0.0695635037822914,0.0600886590115575,0.438106493589463
8000,0.09,80,8000001,-1,0,1,2,1.27441832973463,0.494967984025684,0.751624901871171,-1.0099172657809,0.844379858425463,0.551356816802608,0.709367201498745,-0.170478205725406,1.45359825585966,0.52898935775347,0.688837241950077,-1.20074518448725,1.09482189871819,0.507395854790812,0.750323941878985,-0.693669510421634,1.39877218523401,0.481302362651236,0.768909650361743,-1.08520758062318,0.0120920646436935,0.00433179636868818,0.00437024314998302,0.0119325657870426,0.0322588678239094,0.00614129166905982,0.00636180674190298,0.0415216325803913,0.0717461166877747,0.00623421195159357,0.0069269854842886,0.0844727979244762,NA,NA,NA,NA,0.101390316038876,0.0128894725362854,0.0135535635942378,0.123314141671795,0.0121506689783682,0.00433706745768904,0.00437584819564037,0.0120512285005788,0.0324804209976224,0.00624808371148869,0.00648965007264636,0.0419603036216777,0.0727938938431123,0.00638927819223467,0.00702034872150828,0.0862278951330993,NA,NA,NA,NA,0.10545473320361,0.0139079346257692,0.0145066343708643,0.129225425870182
400,0.09,80,8000002,-1,0,1,2,1.20458981139105,0.50024417043114,0.755149650022186,-1.03945840208012,0.758177803814494,0.552903546443829,0.724460545823646,-0.200506986227847,1.28015717827875,0.522666505975037,0.699908916772466,-1.23655773117177,1.06747433822474,0.49282992451122,0.766418944583275,-0.7398525560747,2.83792958240845,0.3102581014247,0.913916991837468,-1.61877295923601,0.0474903703354871,0.0189103376352633,0.0188321248510101,0.0618746222373509,0.0745215809066185,0.0222475748769095,0.0219873834608464,0.0878071691202609,0.142316654424394,0.0224685752062676,0.0247603072727509,0.176737852476004,NA,NA,NA,NA,1.11546168403573,0.127927734088295,0.111374382681437,0.619436220448695,0.0507899020087305,0.0192022012750861,0.0189120925701777,0.0685644749948866,0.0817798451479393,0.0234955772053493,0.0228034082272951,0.095036383876208,0.184083235765849,0.0249043917811838,0.0254790665251644,0.218673525015733,NA,NA,NA,NA,4.55127734928054,0.564234849465199,0.46499506631055,2.26474365725614
800,0.09,80,8000002,-1,0,1,2,1.30404833270723,0.519643840074812,0.733170820248645,-0.996132267194226,1.01742608714597,0.561296381440672,0.698769727231321,-0.173421472129216,1.69018138297721,0.551100132522517,0.68224605816666,-1.12012123227849,1.42146852520588,0.505901505894597,0.7567833082826,-0.685351234445897,2.24897367854539,0.440937498676463,0.822375574477006,-1.29243551435869,0.0272865736436436,0.0136069920677374,0.0142352720946242,0.0274852431494382,0.0844357737471061,0.017881463205226,0.0212743564220411,0.116374167132195,0.187593089380186,0.0204823258419449,0.0225136481305707,0.236084709512755,NA,NA,NA,NA,0.419132544340399,0.0469992723542498,0.0523151358118964,0.35904128935717,0.0278736358914019,0.0136908459908025,0.0143144469792255,0.0287332278586122,0.0994518128445006,0.0236368496071521,0.0268855946627798,0.129792867956766,0.272614757245369,0.031131204407334,0.0322078862872191,0.310796167200295,NA,NA,NA,NA,0.680605516647789,0.0907250306523193,0.0917807227353646,0.557558033161165
8000,0.09,80,8000002,-1,0,1,2,1.23761123168695,0.498222862495442,0.745122854040429,-1.01175214441456,0.841416817059641,0.547002902519104,0.70090519938521,-0.181365460142308,1.47541636889517,0.52205354629137,0.683429072449546,-1.24158720619982,1.07759379348081,0.499914292838008,0.744588119380503,-0.722415235954181,1.34459726922996,0.468308110002427,0.766691654437157,-1.16526666683195,0.0107117238031719,0.00435815918272726,0.00437286659595909,0.0116947023000006,0.0297639015386745,0.00595262934318512,0.00599899520796076,0.0362256839156762,0.0643590332519684,0.00605303658143297,0.00656903856890859,0.0749147976386753,NA,NA,NA,NA,0.0841319904161234,0.0117902900763119,0.0122698573830142,0.111121098421582,0.0107491265203653,0.00436177486259517,0.00437591588643438,0.011774203450512,0.029889404089418,0.00600847525872282,0.00606216392226498,0.0365115017318964,0.0650012204109214,0.00615340737360862,0.00661956581153175,0.0761915806245871,NA,NA,NA,NA,0.0859421482581334,0.0123582231382412,0.0127555566632894,0.11504568852982
400,0.09,80,8000003,-1,0,1,2,1.30113720685572,0.523535048966698,0.732529283488215,-0.922813463254968,0.893768479288642,0.589882488065023,0.677150268367554,-0.112484172764831,1.44825913147386,0.579651080289381,0.642485257493053,-1.11484872656669,1.16873897281444,0.548741470024695,0.70805819533926,-0.53937232217095,2.04973492590111,0.45880657909879,0.792373571804719,-1.20220290790696,0.0463011690514056,0.0188640962621477,0.0202972453236642,0.0504056313387146,0.103263105186609,0.0216180779511897,0.0220721421958469,0.0820384188254801,0.207194452104671,0.0241495805845328,0.0251029786648172,0.232847057576513,NA,NA,NA,NA,0.589212143935369,0.0601037396821734,0.0608318861143011,0.394042359309168,0.0507331015424315,0.0192620168296676,0.0206369202832224,0.059494181146014,0.107931172656388,0.0233134157233757,0.0231846771176545,0.0909064170956194,0.286245786125345,0.0326140752000352,0.0294122378885357,0.339534412892879,NA,NA,NA,NA,1.52172013574888,0.204667612003591,0.190254229595449,1.11148708148364
800,0.09,80,8000003,-1,0,1,2,1.26114593106911,0.478580266480287,0.761631994870619,-1.06758622774071,0.925765719907342,0.522932224939148,0.741116619898834,-0.525726269270743,1.85468015828901,0.494361863944816,0.700221220585773,-2.12712088403174,1.36989154309618,0.456889558412933,0.782518398035374,-1.20464844866486,2.56843880403375,0.368896242250505,0.859425385252319,-1.89416813534663,0.0417327726410754,0.0139366375400239,0.0136171803785912,0.0321295932532978,0.0916515487293179,0.0223698936071275,0.0256447263410064,0.169360011784262,0.295015944096592,0.0274258693186936,0.0268685440361106,0.459788440994389,NA,NA,NA,NA,0.428862644757659,0.0484442615138757,0.0520631356169586,0.338153902105863,0.0535870967459144,0.0147903219182396,0.0145716410593391,0.0388854714520707,0.303637846463431,0.0720760849974644,0.0686722215964877,0.261441765720454,1.29918951050271,0.111494446142201,0.113371367744847,1.11320234144236,NA,NA,NA,NA,1.52395779296343,0.17457133873728,0.155327686590423,0.802304042636638
8000,0.09,80,8000003,-1,0,1,2,1.24981645442329,0.494023313104361,0.747618385695151,-1.0096765535388,0.805043602437046,0.556063154107543,0.698493767892633,-0.0794751359491076,1.36619544847857,0.535166322403644,0.679729693409978,-1.04520270276039,1.00590054062267,0.520407626924244,0.728633922989443,-0.554895478606,1.17916647422387,0.508509038158082,0.731759547652995,-0.860479453532661,0.012366100553057,0.00435851869873915,0.00439180814314454,0.0133018510244845,0.0244256594931818,0.00622301538971801,0.00693903453789929,0.0447115695581814,0.0615016177287268,0.00714036033563743,0.00703156363841191,0.100592821541967,NA,NA,NA,NA,0.0854984476737904,0.0159282274890864,0.0170161999122408,0.184930535497494,0.012417926429268,0.00436332762213306,0.00439649451793566,0.0134304492350871,0.025001694683736,0.00661402867934881,0.0073845349956047,0.0461980634381722,0.0666692033341983,0.00789678764342771,0.00763712405516247,0.107699445461384,NA,NA,NA,NA,0.101875154481213,0.0202541432522625,0.0212010800688113,0.208257938424917
400,0.09,80,8000004,-1,0,1,2,1.2701125214377,0.511025426673782,0.743413957168802,-0.988548144930115,0.83752468234935,0.584814446637915,0.661965717065419,-0.0761974329428035,1.48927208186419,0.567345661726695,0.644707411870162,-1.05438717067585,1.13164910072899,0.556007682609516,0.69590303853155,-0.477091849732669,2.01925459626442,0.548403136231043,0.728577386142217,-0.87572088951463,0.0591498910560319,0.0184788135322468,0.0204178866277326,0.0508026357817044,0.111720143449247,0.022042963003964,0.024121718874076,0.113102692562062,0.285373107322305,0.0251802491856579,0.0274280221306247,0.295348788103416,NA,NA,NA,NA,0.680565779198198,0.037104235781071,0.0530457097972917,0.468433816183347,0.0731558792278483,0.0191172700612036,0.0216378803592469,0.064999772819783,0.245299552622033,0.0346920300255861,0.0360703520636172,0.144395975091691,1.09021244406084,0.049447632142139,0.0682997999259487,0.669898772714591,NA,NA,NA,NA,5.42573901463506,0.17858069305101,0.303803493818435,1.66848370467382
800,0.09,80,8000004,-1,0,1,2,1.27628985735943,0.512419014302617,0.767713370290589,-0.97629394828575,0.828014996402977,0.569410588467436,0.719917239692855,-0.016976153533296,1.36902813237125,0.549270512103345,0.703999830926613,-0.960155779299843,1.03848721325357,0.525592820491212,0.757713433820408,-0.395254543238704,1.32015552898661,0.475068923057882,0.808552989750143,-0.823230435676495,0.0320760126084266,0.0133214485672394,0.0139943776682446,0.0330827867991046,0.0792904007267625,0.0158252789214056,0.0173424595659089,0.0994523173563883,0.162443731300731,0.016393994188051,0.0179944107741633,0.168263402789023,NA,NA,NA,NA,0.17731618808812,0.0280192614554214,0.0324317903218776,0.235413436088307,0.0328591498362198,0.0133698600045951,0.0140512805500491,0.0343723741150311,0.0832330385057602,0.017833347824176,0.0197422458377902,0.107590595207139,0.177826885189948,0.0183183926362736,0.0193326050048107,0.194969151024705,NA,NA,NA,NA,0.212235683036886,0.0378907929708937,0.039649573538666,0.296062178062679
