"n","vare","B","seed","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","OG. 1","OG. 2","OG. 3","OG. 4","OG. 5","OG. 6","OG. 7","OG. 8","OG. 9","OG.10","OG.11","OG.12","OG.13","OG.14","OG.15","OG.16","OG.17","OG.18","OG.19","OG.20","NG. 1","NG. 2","NG. 3","NG. 4","NG. 5","NG. 6","NG. 7","NG. 8","NG. 9","NG.10","NG.11","NG.12","NG.13","NG.14","NG.15","NG.16","NG.17","NG.18","NG.19","NG.20","RG. 1","RG. 2","RG. 3","RG. 4","RG. 5","RG. 6","RG. 7","RG. 8","RG. 9","RG.10","RG.11","RG.12","RG.13","RG.14","RG.15","RG.16","RG.17","RG.18","RG.19","RG.20","SG. 1","SG. 2","SG. 3","SG. 4","SG. 5","SG. 6","SG. 7","SG. 8","SG. 9","SG.10","SG.11","SG.12","SG.13","SG.14","SG.15","SG.16","SG.17","SG.18","SG.19","SG.20","CG. 1","CG. 2","CG. 3","CG. 4","CG. 5","CG. 6","CG. 7","CG. 8","CG. 9","CG.10","CG.11","CG.12","CG.13","CG.14","CG.15","CG.16","CG.17","CG.18","CG.19","CG.20"
800,0.25,80,1,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.179406414252482,0.189653150404265,0.200296224870198,0.211331604676724,0.22275342370122,0.234553986748306,0.246723798917634,0.259251619431701,0.272124538079669,0.285328071457067,0.298846275310485,0.312661868599137,0.326756364423767,0.341110202797505,0.355702880374739,0.370513072722253,0.385518745495828,0.400697251933662,0.416025415329459,0.43147959651714,0.192324167724783,0.201478700684177,0.21090230148309,0.220582789745164,0.230506006378015,0.240655874831306,0.25101449860177,0.26156229490094,0.272278163205937,0.283139686186023,0.294123359301222,0.305204844270256,0.316359240667378,0.327561369187878,0.338786059664422,0.35000843674927,0.361204196310238,0.372349866011424,0.383423044234669,0.394402612400592,0.171234268224535,0.183043734090516,0.195406574838823,0.20830028488248,0.221694946968335,0.235553275494193,0.249830905213147,0.264476936804694,0.279434735803934,0.294642964984257,0.31003681401112,0.325549375709073,0.341113107216651,0.356661307923934,0.37212954514058,0.387456963014834,0.402587419732666,0.417470411318843,0.432061755911541,0.446324028528483,0.175557689599003,0.187113303096936,0.199168113873758,0.211703259241513,0.224694282405493,0.238111160796946,0.251918487876847,0.266075816133651,0.280538161507703,0.295256661150244,0.310179367859609,0.325252156416954,0.340419710073825,0.355626550266106,0.370818069741021,0.385941528973214,0.400946978049825,0.415788070904512,0.430422745431127,0.444813750995894,0.170197600345192,0.181859486823332,0.194072156994078,0.206813853275174,0.220055416859154,0.233760315670916,0.247884920664918,0.262379043216703,0.277186730966682,0.292247302498598,0.307496584272221,0.322868298057497,0.338295535447912,0.353712249244235,0.369054690414677,0.384262724071879,0.39928096785886,0.41405971008869,0.42855558131126,0.442731969912617
8000,0.25,80,1,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.159799235903879,0.169868394858855,0.180409001716257,0.191412792369718,0.202866828401737,0.214753297243778,0.227049416097986,0.239727455501476,0.252754894585891,0.266094714940072,0.279705833742017,0.293543669851507,0.307560829333069,0.321707889978026,0.335934258403867,0.350189068772179,0.364422089511122,0.378584603911475,0.392630232137176,0.406515665888979,0.177575543173306,0.185406965286851,0.193482726169433,0.201797147008885,0.210343115772526,0.219112065311286,0.228093969922926,0.237277361924755,0.246649369399615,0.256195775815337,0.265901101689364,0.275748707893216,0.285720919586729,0.295799169163558,0.305964156003414,0.316196020289598,0.326474527688176,0.336779261320544,0.347089817212549,0.357385999283683,0.158530738050205,0.168869439283015,0.17971405589868,0.191055527901493,0.202879356885034,0.215165361212976,0.227887560492094,0.241014209711353,0.254507998283867,0.268326422310406,0.282422330007033,0.296744630933232,0.31123915011881,0.325849599221657,0.340518629273566,0.355188924120422,0.369804290884222,0.384310703953879,0.398657262132984,0.41279702431826,0.163541156725052,0.173140266452106,0.18316463609668,0.193605872648969,0.204451521511064,0.215684910287267,0.227285076512741,0.239226791252302,0.251480687647197,0.264013499718314,0.27678841219842,0.289765517103851,0.302902367487314,0.316154613712259,0.32947670304983,0.342822619794074,0.356146640728858,0.369404079868756,0.382551997017993,0.395549846791412,0.155526885166819,0.166076224782309,0.177170953785822,0.188802187230376,0.200954768738391,0.213606950376299,0.226730231809499,0.24028938595834,0.254242691532089,0.268542383446528,0.283135320711366,0.297963858696305,0.312966899791697,0.328081084557092,0.343242075681338,0.358385880479763,0.373450154933976,0.388375433726755,0.403106236167095,0.417592006734952
800,0.25,80,2,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.142641727223053,0.154820160270068,0.167722384673702,0.181331886444391,0.195621566262296,0.210553399541135,0.226078484666256,0.242137527633481,0.258661785454587,0.275574458798125,0.292792489347526,0.310228683140822,0.32779405192887,0.345400244231405,0.36296192911024,0.380398999946593,0.397638482094082,0.414616054853214,0.431277131190479,0.447577473831811,0.157314822998949,0.167081925260675,0.177293277967301,0.187935669698445,0.198990764461071,0.21043498356132,0.222239519402389,0.234370495497217,0.246789280983958,0.259452960581509,0.272314952677564,0.285325759717513,0.298433826975418,0.311586478876269,0.324730896968769,0.337815100926065,0.350788893852145,0.363604735696746,0.376218513463461,0.388590183634834,0.133496688994906,0.145925438927436,0.159287929050771,0.173572821489045,0.188749393790696,0.20476584102706,0.221548474484346,0.23900204784116,0.257011364891829,0.275444208159436,0.294155487571413,0.312992363381263,0.3317999728393,0.350427309536583,0.368732784082351,0.386589038920339,0.403886689457131,0.420536798450891,0.43647203580839,0.451646607714369,0.142119265575381,0.153704030754275,0.166051549786947,0.17914675829901,0.192960744256849,0.207449862810341,0.222555394046817,0.238203852243174,0.254308016747462,0.27076870127658,0.287477215056182,0.304318403387229,0.321174096002273,0.337926747965361,0.354463036880253,0.370677185261047,0.386473807199378,0.401770128913794,0.416497495396776,0.43060214096633,0.116640923449005,0.129905430524352,0.144517534772702,0.160495204006334,0.177820108655914,0.196431247825412,0.216220657692887,0.237032263435184,0.258664712407879,0.280878558235455,0.303407508109597,0.32597273258636,0.348298649228236,0.370128295751674,0.391236493699603,0.411439443684382,0.430600057573351,0.448629040223928,0.465482317985764,0.481155772915385
8000,0.25,80,2,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.15357055073301,0.165283825735253,0.177630702342041,0.190600567320072,0.204175516488342,0.21833008424547,0.233031186137765,0.248238302773636,0.263903922163337,0.279974243359282,0.296390128083608,0.313088270244963,0.330002537504587,0.347065426030155,0.364209560746482,0.381369169791859,0.398481463949288,0.415487859298897,0.432334993352248,0.448975500112533,0.178991851155242,0.187721571077547,0.196733589345043,0.206020686869727,0.215573933561505,0.225382685598413,0.235434608868106,0.245715730010293,0.256210515786906,0.266901980712766,0.277771822024257,0.288800580183343,0.299967822250514,0.311252344656039,0.322632391196651,0.334085881523106,0.345590644994375,0.357124654578893,0.368666255493252,0.380194383482914,0.158278407086849,0.169636039173797,0.181570372775563,0.194069758350639,0.207116096015322,0.220684641279898,0.234743992981989,0.249256285103521,0.264177594850509,0.279458567841946,0.295045248294635,0.310880088789181,0.326903101815343,0.343053105092923,0.359269005752618,0.375491065613157,0.391662091326868,0.407728498902297,0.423641211393437,0.439356360346889,0.163915898859983,0.174449841132921,0.185460817948341,0.196937866400124,0.208865293691953,0.221222572510437,0.233984353330934,0.247120605621243,0.260596894728964,0.274374794959724,0.288412432355717,0.302665143472385,0.317086229610164,0.331627780088866,0.346241533799387,0.360879745849111,0.375496025868742,0.390046116489073,0.404488584428516,0.418785402168685,0.156460304869473,0.167861685163318,0.17985314352316,0.19242340626266,0.205554516243202,0.219221608715593,0.233392876637995,0.248029749476556,0.263087299842221,0.278514880200655,0.294256978137694,0.310254264414886,0.326444794654656,0.342765314331324,0.35915260902963,0.375544838537678,0.391882794653752,0.408111028448354,0.424178802457543,0.440040835805941
800,0.25,80,3,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.139705525599623,0.150439921797822,0.161953988435906,0.174258302221112,0.187354039814842,0.201231860757511,0.215871075915466,0.231239198810392,0.247291962496678,0.263973857814569,0.281219211004331,0.298953773089283,0.31709674533835,0.335563120963169,0.354266189575703,0.373120033225696,0.392041844093206,0.410953914119477,0.42978518294059,0.448472276960444,0.171559488199208,0.179166502289821,0.187101770827977,0.19536391213215,0.203949790166906,0.212854447913659,0.222071065836547,0.231590948407939,0.241403540991939,0.251496478546001,0.26185566661629,0.272465394010868,0.283308475386991,0.294366420844621,0.305619628542833,0.317047595414494,0.328629140307837,0.34034263338171,0.35216622535995,0.36407807032687,0.149869099136647,0.159414659533826,0.169629837481551,0.180522256565135,0.192093166756259,0.204336832533826,0.217240082352387,0.230782061357017,0.244934221348897,0.259660569723603,0.27491818304145,0.290657972299785,0.306825667680583,0.323362972722899,0.340208823746393,0.357300681841505,0.374575783098322,0.391972278323552,0.409430205660676,0.426892256757573,0.155927880838143,0.164487714808825,0.173614254982103,0.183310557651074,0.193575083407571,0.20440135488028,0.215777715414652,0.227687209285331,0.240107599743501,0.253011535072386,0.266366865137299,0.280137102183004,0.294282010560202,0.308758301495172,0.323520401825298,0.338521260597655,0.353713155158619,0.369048459148902,0.38448033861723,0.399963348891165,0.14998324220019,0.159562770328104,0.169809760188637,0.180729360531026,0.192319626991503,0.204570853424644,0.217465096581165,0.23097594600952,0.245068581822334,0.259700148100105,0.274820449881416,0.290372958436187,0.306296085117917,0.322524661316024,0.338991543738693,0.35562925291398,0.372371550023166,0.389154863442066,0.405919490877326,0.422610523849545
8000,0.25,80,3,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.150262443865981,0.161743351058966,0.173906393612487,0.186740595817022,0.200224979314921,0.214327953619334,0.229007039149014,0.24420898783745,0.259870346818517,0.275918483288262,0.2922730553995,0.308847878224057,0.32555309956306,0.342297572099936,0.358991289958449,0.375547751775141,0.391886119765017,0.407933063842276,0.423624208825128,0.438905137125309,0.172930565064941,0.181675036836144,0.190728711553751,0.20008371026056,0.209729902654138,0.219654876432362,0.2298439447036,0.240280194620116,0.25094457929176,0.261816053729402,0.272871754103984,0.284087218054452,0.295436642215819,0.306893171654676,0.318429214581913,0.330016774643539,0.341627792339059,0.353234486732055,0.364809688624416,0.376327156762636,0.152884776540614,0.164203828063418,0.176154703331281,0.188725970536465,0.201897732922852,0.215641197567304,0.229918504914009,0.244682863685424,0.259879021652339,0.275444083634009,0.29130866532831,0.307398347178624,0.323635369018677,0.339940486412701,0.35623489587529,0.372442130278124,0.388489828491902,0.404311294292401,0.419846777331953,0.435044431292039,0.155873564034441,0.166703010532424,0.178086573252103,0.190013776941859,0.202467716176994,0.215424779867869,0.228854548201808,0.242719888258192,0.256977266535548,0.271577286057617,0.286465443196884,0.301583085811341,0.316868540924107,0.332258368288714,0.347688687019458,0.363096517030699,0.378421075933348,0.393604975403312,0.408595268479021,0.423344309930545,0.149870899753572,0.161240748966328,0.173268488359768,0.185944262074555,0.199249263404564,0.213155206070203,0.227624075827596,0.242608216041278,0.25805078544674,0.273886604783909,0.290043382746924,0.306443283158869,0.323004767521313,0.339644623443427,0.356280072971808,0.372830847734288,0.389221121043318,0.405381200207038,0.421248903459075,0.436770572340722
800,0.25,80,4,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.157004105442806,0.168300039827626,0.180694341881288,0.19417681534331,0.20870922283129,0.224222269776481,0.240614209743545,0.257751551241785,0.275472164457803,0.293590810718688,0.311906787484308,0.330213060251131,0.348306011143419,0.365994830387605,0.383109637296945,0.399507626591553,0.415076842677043,0.429737519011924,0.443441214867113,0.456168190851184,0.204048580954981,0.210736486413302,0.217637258943996,0.224741482346203,0.232038216130168,0.239515020362627,0.247158005086168,0.254951904971021,0.262880179167764,0.270925135584437,0.279068078042114,0.287289474004152,0.295569139862766,0.303886440139024,0.312220496442331,0.320550401671209,0.32885543473924,0.337115271089747,0.345310184421339,0.353421235374666,0.187369563518003,0.196176456648078,0.205453065655185,0.215180939051453,0.225335263998848,0.235884793771482,0.246791970098894,0.258013257096033,0.269499692731049,0.281197651189485,0.293049796054596,0.304996191163423,0.316975524629474,0.328926393067495,0.340788588463487,0.35250432993302,0.364019386826005,0.375284047779808,0.386253901477064,0.396890407824902,0.196503621850084,0.204418609596035,0.212664050926683,0.221226246850222,0.23008813821921,0.239229311763369,0.24862608282841,0.258251659252431,0.268076387718879,0.278068080430195,0.288192416251914,0.298413406825874,0.308693914805512,0.318996208582291,0.329282535873298,0.33951569749136,0.349659602608944,0.359679787856517,0.369543884578085,0.379222021337384,0.184368537608581,0.193409527836704,0.20293131925823,0.212915929635278,0.223338760215783,0.234168494648563,0.245367202588211,0.256890666944565,0.268688942323263,0.280707138704936,0.292886409887801,0.305165112009174,0.317480085013826,0.329768000610755,0.341966715120726,0.354016565267823,0.365861549449759,0.377450345805811,0.388737130477696,0.399682173497291
8000,0.25,80,4,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.161886973910079,0.172212792436899,0.183069196331759,0.194448546044935,0.206337131981996,0.218714841434422,0.231554987762877,0.244824331438943,0.258483315090132,0.272486524274651,0.286783372900068,0.301318997950322,0.316035333774091,0.330872323064148,0.345769211251296,0.360665864542165,0.375504050016763,0.39022861928547,0.404788544813203,0.419137769251611,0.184702084963802,0.192307598502804,0.200143988475188,0.208206177653347,0.216487807531616,0.224981222988543,0.233677474180297,0.242566336981115,0.2516363528944,0.260874888895492,0.270268217147811,0.279801613976059,0.289459476905432,0.299225458009041,0.309082611273159,0.319013551217465,0.329000619619036,0.339026056904923,0.349072174613764,0.359121525291087,0.165324302943691,0.175324222341473,0.185805906301405,0.196761943074636,0.208179958799069,0.220042391122641,0.232326386086077,0.245003837708311,0.258041584413169,0.271401769332093,0.285042362985404,0.298917837473013,0.312979971858579,0.327178759768228,0.341463383196858,0.3557832118486,0.370088785532309,0.38433273838458,0.398470627865762,0.412461638121141,0.168424596470669,0.177854553854868,0.187700964531696,0.197956959726129,0.20861189804767,0.219651220351854,0.231056387009988,0.242804909149889,0.254870482344767,0.267223227193315,0.279830036434463,0.292655022959259,0.305660057687494,0.31880538118702,0.332050268556506,0.345353723853868,0.358675178531142,0.371975168103428,0.385215962657205,0.39836212966183,0.165755804903416,0.175618138838517,0.185946701870238,0.196734330998503,0.20796921152589,0.219634668700039,0.231709070948414,0.244165862103285,0.256973735401809,0.270096955872984,0.283495830296719,0.297127315730958,0.310945749290647,0.324903674153426,0.338952730389377,0.35304457480122,0.367131791972277,0.381168759361426,0.395112432489675,0.408923021697616
800,0.25,80,5,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.177362389017107,0.187291650070782,0.197745014334092,0.208712323954043,0.220176606393576,0.232113673919988,0.244491905357026,0.25727224791009,0.270408468822725,0.283847674465469,0.297531098752609,0.31139514471055,0.325372644316239,0.339394284464028,0.35339013321269,0.367291192084401,0.381030898241188,0.394546505080009,0.40778028047508,0.420680477091513,0.21030119723434,0.21606478300192,0.222007800896404,0.228125206082741,0.234410992859737,0.240858184322741,0.247458832437849,0.254204029349109,0.261083930562997,0.268087790440361,0.275204010178858,0.282420198194735,0.289723242519442,0.297099394523815,0.304534362981323,0.312013417194201,0.319521497644136,0.327043332404257,0.334563557371886,0.342066838260263,0.196609269577131,0.204317408434095,0.212393172869015,0.220826842012997,0.229605049827811,0.23871066806704,0.248122762756859,0.257816634071618,0.26776394704673,0.277932957358427,0.288288832527393,0.298794064572829,0.309408965629297,0.320092233666153,0.330801571564667,0.341494339739926,0.352128220515684,0.362661871751931,0.373055547853621,0.383271668197363,0.202338189582626,0.209138802262572,0.216252908048346,0.223672181087416,0.231385687432998,0.239379818314053,0.247638267743711,0.256142059630775,0.264869628349778,0.273796955173385,0.282897761123089,0.292143754726321,0.301504930982928,0.310949915665573,0.320446347043228,0.329961285361657,0.339461639064843,0.348914595897429,0.358288046756011,0.367550990479784,0.197655886048517,0.205057494890982,0.212807618839635,0.220897365715469,0.22931459425676,0.238043809319841,0.24706611829879,0.256359257015031,0.265897691475723,0.275652799436046,0.285593132704537,0.295684757741902,0.305891668516641,0.316176262032398,0.326499863691556,0.336823286963126,0.347107409904807,0.357313750115442,0.36740501975241,0.377345643336352
8000,0.25,80,5,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.160506597275953,0.170662715436045,0.181341075577602,0.192535602188943,0.204234712131782,0.216421025398636,0.229071218446299,0.242156044615109,0.255640539723025,0.269484422139508,0.283642685967022,0.298066374159723,0.312703506503697,0.327500126517603,0.342401422637991,0.357352873484695,0.372301365191657,0.387196230948515,0.40199016878355,0.416640002567676,0.181288578680996,0.189048992710295,0.19705817579291,0.205311657792034,0.21380364489647,0.222527000468462,0.231473243790933,0.240632568114253,0.24999387898528,0.25954485334849,0.269272019355334,0.279160856223123,0.289195912872631,0.299360943471154,0.309639057443328,0.320012881013716,0.330464726938805,0.340976768793499,0.351531216014333,0.362110485877791,0.162591436764545,0.172590454717565,0.183084720365157,0.194068708210137,0.205532129890566,0.217459708834221,0.229831070377072,0.242620765406955,0.255798440665672,0.269329162274279,0.283173891176109,0.297290100554827,0.311632516571751,0.32615395575617,0.340806225846944,0.355541052488334,0.370310992392127,0.385070294586761,0.399775675079645,0.414386976274943,0.165514394646291,0.174942730634919,0.184814441669005,0.195123782270911,0.20586095724243,0.217011946208691,0.228558419410869,0.240477758328369,0.252743191166547,0.265324048555103,0.278186139182865,0.291292238891088,0.304602680408583,0.318076024950955,0.33166979184497,0.345341218646296,0.359048022249866,0.372749131441554,0.386405363214652,0.399980018793147,0.162399901401312,0.172376692321814,0.182841856292098,0.193789761421152,0.205210126728897,0.217087805031105,0.229402676963186,0.242129673441111,0.255238939198465,0.268696143827933,0.282462939306781,0.29649755479575,0.310755511213049,0.325190430427529,0.33975490761412,0.35440141100117,0.369083171361817,0.383755024361015,0.398374172190121,0.41290083645998
