"n","vare","B","seed","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","OG. 1","OG. 2","OG. 3","OG. 4","OG. 5","OG. 6","OG. 7","OG. 8","OG. 9","OG.10","OG.11","OG.12","OG.13","OG.14","OG.15","OG.16","OG.17","OG.18","OG.19","OG.20","NG. 1","NG. 2","NG. 3","NG. 4","NG. 5","NG. 6","NG. 7","NG. 8","NG. 9","NG.10","NG.11","NG.12","NG.13","NG.14","NG.15","NG.16","NG.17","NG.18","NG.19","NG.20","RG. 1","RG. 2","RG. 3","RG. 4","RG. 5","RG. 6","RG. 7","RG. 8","RG. 9","RG.10","RG.11","RG.12","RG.13","RG.14","RG.15","RG.16","RG.17","RG.18","RG.19","RG.20","SG. 1","SG. 2","SG. 3","SG. 4","SG. 5","SG. 6","SG. 7","SG. 8","SG. 9","SG.10","SG.11","SG.12","SG.13","SG.14","SG.15","SG.16","SG.17","SG.18","SG.19","SG.20","CG. 1","CG. 2","CG. 3","CG. 4","CG. 5","CG. 6","CG. 7","CG. 8","CG. 9","CG.10","CG.11","CG.12","CG.13","CG.14","CG.15","CG.16","CG.17","CG.18","CG.19","CG.20"
800,0.25,80,1000001,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.139058385977783,0.151936950924742,0.165934193719649,0.181065865435398,0.197325621861863,0.214681621234907,0.233074173633273,0.252414905978638,0.272587814923148,0.293452399909681,0.314848816798806,0.336604708661181,0.3585431113448,0.380490655980453,0.402285241432156,0.423782439318963,0.444860100529666,0.465420905996575,0.485392885806166,0.504728166208022,0.158068853979013,0.169190431523645,0.181045755401906,0.193629895130871,0.206925956004373,0.220903943747923,0.235520060265246,0.250716555115068,0.266422230561333,0.282553654046561,0.29901707371433,0.315710966392422,0.332529082073386,0.349363794315708,0.366109531117298,0.382666051688296,0.398941352762092,0.414854030417906,0.430334982615154,0.445328404221621,0.129457921230056,0.142579205356017,0.157085651456481,0.173019620769631,0.1903894123295,0.209161166558475,0.229252474677908,0.250529036077069,0.272805577218592,0.295851790132332,0.319403292061854,0.343176693085518,0.366887020618022,0.390265238652421,0.413073579806885,0.435116886125994,0.456248975751874,0.476373969992789,0.495443289680235,0.513449509986559,0.138021218648789,0.150789157654129,0.164840491250997,0.180202006415627,0.19686804995589,0.214793982357008,0.233891308730464,0.254025533246934,0.275017635380398,0.296649679129047,0.31867447211876,0.340828500664294,0.362846747643389,0.384477625115449,0.405496234825739,0.425714512157781,0.444987409044965,0.463214959331277,0.480340675661491,0.496347133858507,0.124745643841151,0.137502363295033,0.151697361253928,0.167389819595656,0.184603911816219,0.203318790676974,0.223460062301184,0.244894422204541,0.267429096077277,0.290817270935366,0.314769809768124,0.338972368248637,0.363105879669384,0.386867601447852,0.409989785541408,0.432253591681234,0.453496913852913,0.473615996883517,0.492561742394617,0.51033222716144
8000,0.25,80,1000001,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.156432633148382,0.167291973461441,0.178742799383856,0.19077158578509,0.20335639980566,0.216466554767551,0.230062550310645,0.244096340972159,0.258511957668483,0.273246483698062,0.288231360870876,0.303393974869102,0.318659445066805,0.333952525833635,0.349199516270538,0.36433007476806,0.379278843805176,0.393986807743083,0.408402329648502,0.422481839396315,0.178304872398908,0.186603671051568,0.195182004434404,0.204030800256421,0.213138796595162,0.222492540046992,0.232076425146136,0.24187277748506,0.251861981599771,0.262022653127956,0.272331853078728,0.282765340359491,0.293297857087374,0.303903439771857,0.314555748286844,0.325228403734769,0.335895325899761,0.346531061020019,0.357111091078728,0.367612116684158,0.157661679036509,0.168425634879216,0.179776084255949,0.191699374406065,0.204173423328215,0.217167373776756,0.230641537040609,0.244547669188403,0.258829604309532,0.273424245952421,0.288262891430509,0.303272836696672,0.318379185272208,0.333506766375687,0.348582057420598,0.363535005831013,0.378300654682383,0.392820494656789,0.407043488747039,0.420926742949376,0.161545097877529,0.171791892520162,0.182548343128275,0.19380174955589,0.205532930462786,0.217716007009714,0.230318382352937,0.24330094254696,0.25661849382173,0.270220437776295,0.284051670809214,0.298053678451664,0.312165780775549,0.326326473321671,0.340474800406511,0.35455169513907,0.368501223318629,0.382271676232912,0.395816469274638,0.409094817844425,0.155522303539627,0.166279079596944,0.177638893290299,0.189589211935436,0.202108726167927,0.215166933784421,0.228724028709996,0.242731144448764,0.257130982096112,0.271858827642504,0.286843934002446,0.302011213035132,0.317283155418371,0.332581875200413,0.34783116411326,0.362958439969985,0.377896483789174,0.392584880191547,0.406971102297647,0.421011212268741
800,0.25,80,1000002,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.146810361543606,0.157454175034231,0.168700690483625,0.180540161365924,0.192954789185044,0.205918300687512,0.219395776770367,0.233343775621261,0.247710778364909,0.26243796645934,0.277460317691796,0.292707983974882,0.308107891808667,0.323585487916357,0.339066540498876,0.354478902352901,0.369754146281728,0.384828995185314,0.39964648731331,0.414156839058844,0.159322071200101,0.168323848798795,0.177697182385236,0.187433135580286,0.197519452736305,0.207940498703697,0.218677271442614,0.229707494291661,0.241005791889981,0.252543950371291,0.264291258684873,0.276214923982602,0.28828055021577,0.300452665697723,0.312695282680389,0.324972470191065,0.337248920635484,0.349490491058406,0.36166470142997,0.37374117476656,0.136578431050836,0.147937922849408,0.160063104724999,0.172947543881323,0.186572438485713,0.200905646994284,0.215901195678199,0.23149937536125,0.247627504696139,0.264201388201369,0.281127437031195,0.298305356191967,0.315631242644104,0.333000893637491,0.350313101173362,0.367472710672347,0.384393249357111,0.400998977823221,0.417226278878199,0.433024361680981,0.137100031480134,0.148452836272462,0.1606012902354,0.173542820051164,0.187261800665206,0.201728285261924,0.216897222603204,0.232708301440634,0.249086529559766,0.265943603212836,0.283180055097588,0.300688093298022,0.31835497024445,0.336066661287696,0.35371159696607,0.37118418771261,0.388387905499944,0.405237739084094,0.421661909021266,0.437602804197284,0.124611337838185,0.136311780861122,0.149000964126756,0.162687502764658,0.17736053924724,0.19298700190196,0.209509718586367,0.226846736409231,0.244892132910671,0.263518477643539,0.282580925499026,0.301922719171022,0.321381684019093,0.340797153577506,0.360016699757982,0.378902072948292,0.397333876541587,0.415214681320623,0.432470489671727,0.449050649447316
8000,0.25,80,1000002,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.172410187741785,0.18245948104074,0.192951817670955,0.203873960832532,0.215207664153683,0.226929576395215,0.239011279897905,0.251419476082075,0.264116324910823,0.277059937521904,0.290205012729942,0.303503599468796,0.316905959242289,0.330361496039786,0.343819716612814,0.357231181971176,0.370548411653986,0.383726705684959,0.396724854775778,0.409505716714814,0.192082883974715,0.199749776935842,0.207627284606186,0.215708098233833,0.22398362711765,0.232444011018877,0.241078151326241,0.249873761642357,0.258817437979041,0.267894748222876,0.277090339979619,0.286388065349287,0.295771120647883,0.305222198601902,0.314723650122212,0.324257652436066,0.333806380137029,0.343352175614221,0.352877715349559,0.362366168723188,0.173219287174107,0.183318846120154,0.193859816741052,0.204828679157323,0.216206958025888,0.227971145457515,0.240092757812285,0.252538538687018,0.265270813902739,0.278247996565907,0.291425231841878,0.304755162617224,0.318188789491229,0.331676392266123,0.345168475931047,0.358616702488857,0.371974771029525,0.38519921209463,0.39825006822059,0.411091439997838,0.177039151190074,0.186618609686516,0.196570981990622,0.206884539599223,0.217544025328602,0.228530627029154,0.239822032248282,0.251392569820753,0.26321344105009,0.275253039299065,0.287477352655127,0.299850440155394,0.312334968154589,0.324892790107323,0.337485550589444,0.350075293012272,0.362625050308314,0.375099398901488,0.387464958425704,0.399690822734076,0.17190774760866,0.182027678443886,0.192601826521298,0.203616676967608,0.215053446971199,0.226887982586726,0.239090800920291,0.251627292342819,0.264458090170822,0.277539606565631,0.290824723833338,0.304263620638562,0.317804703757064,0.331395608759822,0.344984228193756,0.358519723917924,0.371953481474026,0.385239968579498,0.398337466572847,0.411208652204848
800,0.25,80,1000003,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.18717801208168,0.198194311021261,0.209648062668141,0.221516465718557,0.233771292530767,0.246379060278297,0.259301366965255,0.272495390365128,0.285914538551934,0.299509231537023,0.31322778548228,0.327017364812059,0.340824963864526,0.354598378794569,0.368287132236741,0.381843317439385,0.395222334649898,0.408383499797399,0.421290513284818,0.433911784324937,0.186893392328271,0.197470163239604,0.2084214498822,0.219732917479387,0.231387176873544,0.243363854612797,0.25563972829619,0.268188927917505,0.280983201445592,0.293992240257058,0.307184057447841,0.320525409656407,0.333982250992874,0.347520206127504,0.361105048659505,0.374703170631543,0.388282029495912,0.401810559942793,0.415259539689217,0.428601900479114,0.163533094027553,0.177127510265124,0.191482074174956,0.206571573573683,0.222359460807365,0.238797830105523,0.255827838167401,0.273380593854807,0.291378510923689,0.309737082346046,0.328366999726224,0.347176510802521,0.366073886009884,0.384969854589246,0.403779873281575,0.42242610594568,0.440839018425901,0.458958526224414,0.47673466880748,0.494127819475508,0.165650042273361,0.178516806319234,0.192062209679402,0.206266647104503,0.221101605488726,0.236529562050694,0.252504188739651,0.26897088821096,0.285867667361533,0.303126331857478,0.320673961364003,0.338434602798472,0.356331100482643,0.374286969884078,0.392228217328261,0.410085012258271,0.42779313082917,0.445295108327216,0.462541060813136,0.479489160844561,0.159902804264887,0.173568506864885,0.188028691719464,0.203260152747054,0.219227727338042,0.235884162547169,0.253170454819979,0.271016700012072,0.289343455793368,0.308063578872837,0.327084459037632,0.346310535699919,0.3656459553447,0.384997213886908,0.404275628674767,0.423399500739012,0.442295856698091,0.460901697517528,0.479164723095318,0.497043542302054
8000,0.25,80,1000003,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.156369078999571,0.16793520963941,0.180134246780581,0.192954051641251,0.206374221268325,0.220365707832182,0.23489069123426,0.249902745666843,0.26534732707083,0.281162590227431,0.297280522750261,0.313628360423838,0.330130226524249,0.346708919451517,0.363287760439256,0.379792407889105,0.396152547688634,0.412303379349748,0.428186834608511,0.443752486176453,0.177404400464449,0.186637558783315,0.19620128110533,0.206086180007727,0.216280304283729,0.226769115184348,0.237535508849129,0.248559888402789,0.25982028777015,0.271292547594497,0.282950541803924,0.294766451445985,0.306711080507644,0.318754206667249,0.330864958399005,0.343012208668004,0.355164974695427,0.367292812991462,0.379366199067582,0.391356881935395,0.154477607037991,0.166603243432516,0.17943001659426,0.192943815796959,0.207120464514131,0.221925256638243,0.23731283279546,0.253227450579394,0.269603682042801,0.286367544884793,0.303438042567204,0.320729056182484,0.33815150098018,0.35561563679232,0.373033407339383,0.390320680531167,0.407399270823104,0.424198644224231,0.440657234041944,0.456723327339187,0.160155957889445,0.171477680314535,0.183387626296645,0.195872324456552,0.208910822931896,0.222474410571943,0.236526557771722,0.251023107503484,0.265912735770246,0.28113768616034,0.29663476640467,0.312336577242004,0.328172927182237,0.34407237269513,0.359963813531121,0.375778068457872,0.391449358206004,0.406916629682488,0.422124667670113,0.437024955885808,0.151521258452161,0.163819458119984,0.176865531555232,0.190645594713661,0.205134288690618,0.220294179631563,0.236075570024735,0.252416791242306,0.269245020632849,0.286477631237456,0.304024041293563,0.321787988469515,0.339670115403372,0.357570723724427,0.375392537460363,0.393043315935586,0.410438171043417,0.427501471945628,0.4441682578069,0.460385121059183
800,0.25,80,1000004,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.154076535998874,0.16622336197263,0.179116939618429,0.192742495894512,0.207073006636767,0.222068499344785,0.237675810919834,0.253828884099021,0.270449655797126,0.287449549083602,0.30473153171528,0.322192653501946,0.339726928890362,0.357228396559164,0.374594169743804,0.391727292255705,0.408539235490891,0.424951907935346,0.440899095292892,0.456327299790279,0.183775031475397,0.192969186285637,0.202483300990387,0.212306359899045,0.222424648734659,0.2328217451302,0.243478560633155,0.254373437667028,0.26548230319032,0.276778878819272,0.288234945031514,0.299820654859103,0.31150489034305,0.323255653094942,0.335040478725894,0.346826863771389,0.358582693144731,0.370276656135652,0.381878639534404,0.393360087562755,0.162767240127435,0.174464274881848,0.186790939394617,0.199729952834864,0.213254853991312,0.227329689340731,0.241909007453958,0.256938200039656,0.272354211408075,0.288086614898125,0.304059028792127,0.320190818073052,0.336399005035367,0.3526002941056,0.368713106522782,0.384659520023427,0.400367017386309,0.415769964405629,0.430810760372788,0.445440629666522,0.166642574899753,0.17771736377035,0.189373994718683,0.201595992965863,0.21435851032436,0.227628029584749,0.241362331108931,0.255510757122553,0.270014794646763,0.284808979531574,0.299822103022465,0.314978680628422,0.330200623014221,0.345409032482864,0.360526038283713,0.375476580760499,0.390190058645656,0.404601765068717,0.418654054679659,0.432297204685575,0.108214459718201,0.119860375028192,0.133819755934046,0.15125526302633,0.173576432810672,0.201682973186639,0.234816059498599,0.27053244855285,0.306462418636968,0.341345189587018,0.374122742592827,0.403460556521522,0.428606413657006,0.449897901657126,0.468289213038463,0.484734107508377,0.499921579369002,0.514273522893596,0.52802427252801,0.541296016474912
8000,0.25,80,1000004,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.168475735768005,0.179183661370739,0.190399589146611,0.202108148498429,0.21428760596807,0.2269097176804,0.239939761090664,0.253336765290995,0.267053950178439,0.281039373899812,0.295236775916618,0.309586590763358,0.324027096227348,0.338495650378368,0.352929965588423,0.367269365077921,0.381455968882189,0.395435761292866,0.409159500223086,0.422583439681707,0.19036022063486,0.198392482954218,0.206645805396073,0.215113459842008,0.223787502693711,0.232658779480013,0.241716945410175,0.250950502646366,0.260346854714801,0.269892378075831,0.279572510440572,0.289371854969976,0.299274299039083,0.309263145813149,0.319321256482848,0.329431200661463,0.339575412174801,0.34973634728827,0.35989664232508,0.37003926763994,0.170861046732573,0.181474088603486,0.192546087975251,0.204063964813401,0.216009932080135,0.228361422099531,0.241091128994468,0.254167178058592,0.267553427883906,0.281209904998792,0.295093364042001,0.309157959582756,0.32335600914922,0.337638821418457,0.351957559370968,0.36626410592401,0.380511899359058,0.39465670777317,0.40865731562561,0.422476100850143,0.174821633899879,0.184782825822821,0.195139405848219,0.205879161284491,0.216986142830538,0.228440626777067,0.240219159245692,0.252294688967124,0.264636791968621,0.27721198786916,0.28998414346162,0.302914955141005,0.31596449779743,0.329091824322259,0.342255597145738,0.355414731456032,0.368529029090053,0.381559782592034,0.394470330564925,0.407226548057479,0.168034052673821,0.178858812075895,0.190175911713585,0.201972338235093,0.2142297479986,0.226924347393002,0.240026913149795,0.253502968148424,0.267313121669799,0.281413574930972,0.295756783550976,0.310292259068487,0.324967482605968,0.339728896135206,0.354522931342159,0.36929703340699,0.384000637404686,0.398586058446093,0.4130092627376,0.427230494784958
800,0.25,80,1000005,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.165049105857209,0.177117450780282,0.189898645589252,0.203375134017191,0.217517454971405,0.232283728950833,0.247619605376331,0.263458736292292,0.279723807983055,0.296328119948266,0.313177654908088,0.330173539765059,0.347214761645934,0.364200980272333,0.381035271042454,0.39762664293962,0.413892199797843,0.429758848623785,0.445164499529801,0.460058743141413,0.197095297756222,0.205120663163628,0.213430632241078,0.222015156539855,0.230861670465693,0.239955075894943,0.249277775776808,0.258809760117153,0.268528745993504,0.278410371239425,0.288428439266796,0.298555210298424,0.308761732207002,0.319018202345887,0.329294350344052,0.339559830924684,0.349784615457221,0.359939371182865,0.36999581783345,0.379927052620066,0.175393127131866,0.185993901599263,0.19722342183821,0.209065721743395,0.221494295048549,0.234471610677229,0.247949027086709,0.261867166080606,0.276156776937032,0.29074008427024,0.305532571960986,0.320445116122303,0.335386348015605,0.350265107774781,0.364992844479287,0.379485827803386,0.393667058992428,0.407467800304196,0.420828677478592,0.433700344585396,0.178358308261,0.188557153249122,0.199331060059786,0.210664924850198,0.222534598735692,0.234906500079039,0.247737552063792,0.260975493818136,0.274559590225877,0.288421736255119,0.302487919275034,0.31667997152392,0.330917519001156,0.345120016318335,0.35920875177,0.373108713475219,0.386750224376895,0.400070278153151,0.413013535919019,0.42553297123742,0.173940938421637,0.184474163755243,0.19563508362208,0.207409072254686,0.219771260135156,0.232686019088168,0.24610681177353,0.259976464671821,0.274227899172867,0.288785323686245,0.303565853832667,0.318481491885603,0.333441365306357,0.348354101662918,0.363130206457375,0.377684312650493,0.391937185243972,0.405817388708583,0.419262555712598,0.432220228459335
8000,0.25,80,1000005,1,1.15789473684211,1.31578947368421,1.47368421052632,1.63157894736842,1.78947368421053,1.94736842105263,2.10526315789474,2.26315789473684,2.42105263157895,2.57894736842105,2.73684210526316,2.89473684210526,3.05263157894737,3.21052631578947,3.36842105263158,3.52631578947368,3.68421052631579,3.84210526315789,4,0.153398622098334,0.164217943997683,0.175635362588838,0.187641673883761,0.200219923672529,0.213344960582,0.226983219416112,0.241092778301472,0.255623721212206,0.270518820720537,0.285714535368299,0.301142293632794,0.316730014353362,0.332403794209812,0.348089678760503,0.363715426459869,0.379212175905498,0.394515935187077,0.409568827472441,0.424320046907884,0.176881318334483,0.185213230500546,0.193828547482468,0.202719498439918,0.211876241298536,0.22128683640774,0.2309372541769,0.240811419460121,0.250891294509358,0.261157001188953,0.271586981883448,0.282158197190492,0.292846357138173,0.303626181374244,0.314471682618044,0.32535646671417,0.336254041939596,0.347138129836655,0.357982969797181,0.368763609910328,0.156610476348462,0.167478583078768,0.178933160481711,0.19096279598018,0.203548307450584,0.216662355834956,0.230269289792687,0.244325261789774,0.258778642853506,0.273570746764529,0.288636854804532,0.303907511027417,0.319310037517885,0.334770201545452,0.350213954021788,0.365569152787463,0.38076718573417,0.395744417401566,0.410443397353672,0.424813787508467,0.160691085087819,0.170916124862988,0.181650187372213,0.192882432367195,0.204595902333265,0.216767260771601,0.229366694590269,0.24235800571867,0.255698909389475,0.269341546388884,0.283233204560038,0.297317231873579,0.311534110609495,0.32582265088509,0.34012125310986,0.354369183903771,0.368507809147785,0.382481731233274,0.396239784838136,0.409735855854494,0.154888087600477,0.165784346105831,0.177280649041531,0.189366225219472,0.202022268263721,0.215221502056582,0.228927986819915,0.243097209152328,0.257676486765017,0.272605701339848,0.287818351992381,0.303242899066732,0.318804345735647,0.334425985648712,0.350031231000468,0.365545428636231,0.380897573043903,0.39602183411463,0.410858833201188,0.425356621275595
