"n","vare","B","seed","pi.cc","ghat.N.1","ghat.N.2","ghat.N.3","ghat.O.1","ghat.O.2","ghat.O.3","ghat.C.1","ghat.C.2","ghat.C.3","stde.N.1","stde.N.2","stde.N.3","stde.O.1","stde.O.2","stde.O.3","stde.C.1","stde.C.2","stde.C.3","bste.N.1","bste.N.2","bste.N.3","bste.O.1","bste.O.2","bste.O.3","bste.C.1","bste.C.2","bste.C.3"
2000,0.05,30,7000001,0.05,0.460985475818566,0.528145080811895,0.59537055315072,0.481877995220337,0.560185290147575,0.638596709676999,0.493024862658497,0.546359255529351,0.599773969874682,0.0542621874912354,0.0440647370503786,0.0711481000201112,0.0664021125633356,0.0440747536656473,0.0732699459782595,0.0822173458246936,0.0506997401821098,0.0981996252423178,0.0552939437085235,0.0437834444847507,0.0709519691413467,0.0660193302584154,0.0447231341473034,0.075326707911754,0.0861809820399896,0.051962954530349,0.0946289003863191
2000,0.05,30,7000001,0.1,0.457352385193978,0.49068181478163,0.524161020875532,0.449985415029887,0.486378994466004,0.522920534921287,0.44809913613604,0.492456903957331,0.537083964511304,0.0421616505662891,0.0292774600248923,0.0422349362018172,0.0462773187352624,0.0310356795488339,0.0468902340043636,0.0618810980932426,0.0330864198387677,0.0564005610751362,0.0425473574565786,0.0293979809674913,0.0423850057485461,0.0466112850873755,0.0313494334318781,0.0474247474923463,0.0627483567845367,0.0336203698791784,0.0558497369495311
2000,0.05,30,7000001,0.25,0.438916774085132,0.488736323250038,0.538664572945659,0.430110798590196,0.488089183862364,0.546169195591677,0.401570686559172,0.486835377626504,0.572227162421109,0.0285361022742462,0.0206888661375192,0.0297443049272545,0.0313549237796538,0.0219455090744934,0.0336539138264288,0.0453682617072841,0.0273315871220786,0.0455787977221048,0.0286307593789245,0.0206481949290465,0.0297606506709897,0.0315303479399987,0.0219932728657469,0.0338580230883185,0.0486458984810285,0.0270748204279526,0.047894628243846
2000,0.05,30,7000002,0.05,0.454233204501686,0.478323850798738,0.502386183060188,0.361804948462951,0.453208880948262,0.544670491917461,0.400557454024312,0.476202553858508,0.5518992333993,0.0609348336656492,0.0398220039160016,0.05902872455812,0.0590391152505857,0.0367966940701886,0.0593977989664645,0.104569755930594,0.0504080061196477,0.105862206037448,0.0621253533701764,0.0407675899759981,0.06019148617687,0.060338848221765,0.0375279740603092,0.0608663488187198,0.1116242489808,0.0599349336088136,0.113723405546356
2000,0.05,30,7000002,0.1,0.436026984733632,0.482100387241732,0.528085431481973,0.409414177131743,0.465796391056258,0.522132159501023,0.407190310358594,0.508528181652378,0.609708194865217,0.0407660738769491,0.0290698657411422,0.0441472082271285,0.0443526436499521,0.0291550192787275,0.0472890375550669,0.0600350790773598,0.0424467404649999,0.075722078679902,0.0407025956083084,0.0291138988026008,0.0446726540511679,0.0449750275600938,0.0294688823051229,0.0478111270418867,0.0607722006891702,0.0463975748578082,0.081558911760061
2000,0.05,30,7000002,0.25,0.445804265580892,0.479258923584327,0.512587532329246,0.420100997283266,0.46821230624528,0.51622720424665,0.392350616206624,0.491060123481181,0.589590921070237,0.0296497985004443,0.0198964782391288,0.0288898471410658,0.0320021566908907,0.0213129464708413,0.0324036458995591,0.0489746684607311,0.0271695740843842,0.0533862634416596,0.0297439484806189,0.0199322726400873,0.0289715736481774,0.0320262081351229,0.0213754405260058,0.0326195377311155,0.0501022009623429,0.0276056316697933,0.0545772233923929
2000,0.05,30,7000003,0.05,0.404023367793164,0.494660629043232,0.585368081369088,0.361943599319179,0.494665139066123,0.627287609986386,0.386526444603342,0.499683035554564,0.612963379511509,0.046732108968355,0.0364775498889132,0.0523111578879547,0.0502003604122526,0.0385567010977917,0.0613913584294429,0.0680747267172242,0.0424471400452579,0.0689109741067209,0.0470825612003907,0.0366140432612329,0.0528434918578391,0.0511990258051561,0.0387023149747724,0.0624768964647404,0.0698646684955174,0.0431069609274982,0.06868145954473
2000,0.05,30,7000003,0.1,0.41190290730347,0.498632823737218,0.58540442996841,0.36270481966672,0.50256869190739,0.642302003690673,0.373405815106099,0.508795984628697,0.644233171531795,0.0363681397147106,0.0275923486070011,0.0398240814898165,0.0395421409277846,0.0283086350765664,0.0436970306173474,0.057116118522457,0.0337168656638471,0.0528832517978707,0.0364086402048458,0.0276231321576432,0.0401088362912328,0.0398182049548478,0.0283145979134557,0.0439892019544307,0.0573803874946362,0.033814240706518,0.0535168848652808
2000,0.05,30,7000003,0.25,0.391441892349876,0.484988934562779,0.57870860418671,0.383811236591674,0.491988194788561,0.600215861155357,0.322792199964919,0.477482763280567,0.632432115883924,0.0278188866049549,0.0195556080708853,0.0282905943276737,0.0296201684804479,0.020271705925196,0.0309013914522425,0.0531403680142138,0.0254575063093902,0.0437965305010505,0.0278470524575369,0.0195410436963909,0.0284059798474513,0.0299084527732303,0.020292540095745,0.0310396146672556,0.0571144372528001,0.025712331302905,0.0459172634605969
2000,0.05,30,7000004,0.05,0.459237600212209,0.508808043723886,0.558399780031195,0.432382733611136,0.49307327868793,0.553709279635187,0.441017236430631,0.531774108797271,0.622473965536927,0.0598347226371215,0.0388867433720236,0.05626667163446,0.059841289254989,0.0370969676782663,0.0627311921233047,0.0940815049047026,0.0464047070764914,0.0861688508465228,0.0598590347778817,0.038561258813295,0.0570462456337741,0.061963551743811,0.036897488971493,0.0646323381899325,0.0963053749222468,0.046620581013039,0.0884525416617883
2000,0.05,30,7000004,0.1,0.423248201317944,0.518961898972972,0.614778364828587,0.371531893180343,0.498820962581782,0.626099255723089,0.384912969957365,0.529487113323639,0.6741020114754,0.0434431526710148,0.03039309765567,0.0436888806299459,0.0462827065232918,0.0302086162594707,0.0527871788405186,0.0763314579352967,0.0401219421446731,0.0674194863601699,0.0433456584649686,0.0301649063715935,0.0438371462373841,0.0470754306630305,0.0296904542595455,0.0524673044075369,0.0756911085957111,0.0396908006215772,0.0692187557939491
2000,0.05,30,7000004,0.25,0.438926262842633,0.494563414118961,0.550118921008883,0.385680804307973,0.489536875722151,0.593315989475678,0.419010714537544,0.495043933111678,0.570862843100175,0.030101394800414,0.0198372548604694,0.030481826350407,0.0313223873061908,0.0199094549515144,0.0319223676352182,0.0517038154785595,0.023728036703799,0.0399911011364885,0.0323788366929378,0.0192524279570058,0.0323937525884363,0.0314511576659463,0.0198124546946417,0.0320870905150744,0.0706609234602998,0.0241232094874711,0.0508975430414508
