"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,30,0.6,8000001,0,0,"gfmla","naive",0.48922150353157,0.0314156275696647,0.0315173659962681
400,30,0.6,8000001,0,0,"gfmla","oracle",0.742257865602505,0.0297964896159789,0.0301390126341015
400,30,0.6,8000001,0,0,"gfmla","mccs",0.797672698540647,0.0658836673541872,0.0656489707731171
400,30,0.6,8000001,0,0,"ipw","naive",0.460869887100572,0.0472470990856791,0.0485283961467198
400,30,0.6,8000001,0,0,"ipw","oracle",0.711617254570213,0.0777627032440581,0.087516649943174
400,30,0.6,8000001,0,0,"ipw","mccs",0.737726287828727,0.141284858194299,0.148099857655382
400,30,0.6,8000001,0,0,"dr","naive",0.493868986614539,0.0385576629675918,0.0389150224668488
400,30,0.6,8000001,0,0,"dr","oracle",0.74022395012996,0.0310457707360742,0.0319815721070603
400,30,0.6,8000001,0,0,"dr","mccs",0.934056938081633,0.144655337035334,0.141983242299717
400,30,0.6,8000001,1,0,"gfmla","naive",0.48922150353157,0.0314156275696647,0.0315173659962681
400,30,0.6,8000001,1,0,"gfmla","oracle",0.742257865602505,0.0297964896159789,0.0301390126341015
400,30,0.6,8000001,1,0,"gfmla","mccs",0.797672698540647,0.0658836673541872,0.0656489707731171
400,30,0.6,8000001,1,0,"ipw","naive",0.42894894608907,0.035057397685317,0.0354061377327284
400,30,0.6,8000001,1,0,"ipw","oracle",0.653888140862252,0.0379414529716295,0.0386610440665873
400,30,0.6,8000001,1,0,"ipw","mccs",0.66396824427368,0.0589090860482234,0.0600126462605901
400,30,0.6,8000001,1,0,"dr","naive",0.493699410951086,0.0324371332998587,0.032559038702179
400,30,0.6,8000001,1,0,"dr","oracle",0.758432182688262,0.0303219270946728,0.0304695273907699
400,30,0.6,8000001,1,0,"dr","mccs",0.855479445004413,0.0735058371488257,0.0742936439440504
400,30,0.6,8000001,0,1,"gfmla","naive",0.443727785371795,0.0350724219953083,0.0352731826397353
400,30,0.6,8000001,0,1,"gfmla","oracle",0.645018283027988,0.0363558574894445,0.0367977983568273
400,30,0.6,8000001,0,1,"gfmla","mccs",0.673640495309139,0.0631914309247464,0.0633671198990327
400,30,0.6,8000001,0,1,"ipw","naive",0.460869887100572,0.0472470990856791,0.0485283961467198
400,30,0.6,8000001,0,1,"ipw","oracle",0.711617254570213,0.0777627032440581,0.087516649943174
400,30,0.6,8000001,0,1,"ipw","mccs",0.737726287828727,0.141284858194299,0.148099857655382
400,30,0.6,8000001,0,1,"dr","naive",0.468069434619698,0.0494046619470082,0.0494140874102004
400,30,0.6,8000001,0,1,"dr","oracle",0.696335532621676,0.0565578883356832,0.0553483608226305
400,30,0.6,8000001,0,1,"dr","mccs",0.743879469914818,0.169017371436967,0.155401384951013
400,30,0.6,8000001,1,1,"gfmla","naive",0.443727785371795,0.0350724219953083,0.0352731826397353
400,30,0.6,8000001,1,1,"gfmla","oracle",0.645018283027988,0.0363558574894445,0.0367977983568273
400,30,0.6,8000001,1,1,"gfmla","mccs",0.673640495309139,0.0631914309247464,0.0633671198990327
400,30,0.6,8000001,1,1,"ipw","naive",0.42894894608907,0.0350573976853106,0.0354061377327219
400,30,0.6,8000001,1,1,"ipw","oracle",0.653888140862252,0.0379414529716295,0.0386610440665873
400,30,0.6,8000001,1,1,"ipw","mccs",0.66396824427368,0.0589090860482176,0.0600126462605863
400,30,0.6,8000001,1,1,"dr","naive",0.445438169538355,0.0345607091026762,0.0347479810120947
400,30,0.6,8000001,1,1,"dr","oracle",0.644140234758826,0.0358788269575642,0.0361367032686594
400,30,0.6,8000001,1,1,"dr","mccs",0.712171765685682,0.0666125487843568,0.0673075362545501
2000,30,0.6,8000001,0,0,"gfmla","naive",0.483925964531563,0.0133588752415419,0.0133732181145484
2000,30,0.6,8000001,0,0,"gfmla","oracle",0.750517773959349,0.0130354014206553,0.0130515275281975
2000,30,0.6,8000001,0,0,"gfmla","mccs",0.759732108010429,0.025636990184581,0.0256797569903415
2000,30,0.6,8000001,0,0,"ipw","naive",0.494984757390423,0.0211261431751179,0.021326001512898
2000,30,0.6,8000001,0,0,"ipw","oracle",0.741136578263252,0.0302591248702425,0.0315229941274288
2000,30,0.6,8000001,0,0,"ipw","mccs",0.820267263810283,0.0526816386606919,0.0536152539870678
2000,30,0.6,8000001,0,0,"dr","naive",0.502870033239586,0.0180280405251484,0.0181377381826509
2000,30,0.6,8000001,0,0,"dr","oracle",0.761152662395242,0.0158390322460312,0.0160867325637454
2000,30,0.6,8000001,0,0,"dr","mccs",0.83800549646001,0.049017590064162,0.0499832571654582
2000,30,0.6,8000001,1,0,"gfmla","naive",0.483925964531563,0.0133588752415419,0.0133732181145484
2000,30,0.6,8000001,1,0,"gfmla","oracle",0.750517773959349,0.0130354014206553,0.0130515275281975
2000,30,0.6,8000001,1,0,"gfmla","mccs",0.759732108010429,0.025636990184581,0.0256797569903415
2000,30,0.6,8000001,1,0,"ipw","naive",0.473123059815933,0.0153874369501509,0.0154330183174534
2000,30,0.6,8000001,1,0,"ipw","oracle",0.688444149067751,0.0178115002821163,0.0178966925866884
2000,30,0.6,8000001,1,0,"ipw","mccs",0.705614710614239,0.0290780454756902,0.0293335134695907
2000,30,0.6,8000001,1,0,"dr","naive",0.490375840797178,0.0140909242737023,0.0141012993253394
2000,30,0.6,8000001,1,0,"dr","oracle",0.753496072700777,0.0142428949441312,0.0142525934141006
2000,30,0.6,8000001,1,0,"dr","mccs",0.783260649478658,0.031730142289731,0.0316655389052308
2000,30,0.6,8000001,0,1,"gfmla","naive",0.464577509945178,0.0147271267826353,0.0147437017595747
2000,30,0.6,8000001,0,1,"gfmla","oracle",0.676876316468532,0.0160707503692617,0.0161127213527995
2000,30,0.6,8000001,0,1,"gfmla","mccs",0.67697112212141,0.0236255157365099,0.0236738847078907
2000,30,0.6,8000001,0,1,"ipw","naive",0.494984757390423,0.0211261431751179,0.021326001512898
2000,30,0.6,8000001,0,1,"ipw","oracle",0.741136578263252,0.0302591248702425,0.0315229941274288
2000,30,0.6,8000001,0,1,"ipw","mccs",0.820267263810283,0.0526816386606919,0.0536152539870678
2000,30,0.6,8000001,0,1,"dr","naive",0.495250719289744,0.0194293274312255,0.0194811673322477
2000,30,0.6,8000001,0,1,"dr","oracle",0.751220086778677,0.0265711914074063,0.0273610940351458
2000,30,0.6,8000001,0,1,"dr","mccs",0.827748543509986,0.0487430925993426,0.0490739847682722
2000,30,0.6,8000001,1,1,"gfmla","naive",0.464577509945178,0.0147271267826353,0.0147437017595747
2000,30,0.6,8000001,1,1,"gfmla","oracle",0.676876316468532,0.0160707503692617,0.0161127213527995
2000,30,0.6,8000001,1,1,"gfmla","mccs",0.67697112212141,0.0236255157365099,0.0236738847078907
2000,30,0.6,8000001,1,1,"ipw","naive",0.473123059815933,0.0153874369501509,0.0154330183174534
2000,30,0.6,8000001,1,1,"ipw","oracle",0.688444149067751,0.0178115002821163,0.0178966925866884
2000,30,0.6,8000001,1,1,"ipw","mccs",0.705614710614239,0.0290780454756902,0.0293335134695907
2000,30,0.6,8000001,1,1,"dr","naive",0.467229177377077,0.0150802982217327,0.0150840488117761
2000,30,0.6,8000001,1,1,"dr","oracle",0.678753581168888,0.0163727411803876,0.0163652669837308
2000,30,0.6,8000001,1,1,"dr","mccs",0.699023051209711,0.0307037435382439,0.0305787636265289
400,30,0.6,8000002,0,0,"gfmla","naive",0.501584156123508,0.0348356346530519,0.0350483129317408
400,30,0.6,8000002,0,0,"gfmla","oracle",0.711435163278342,0.0305268521255796,0.0307069926877387
400,30,0.6,8000002,0,0,"gfmla","mccs",0.783928054817702,0.0659757892165633,0.0666445660210034
400,30,0.6,8000002,0,0,"ipw","naive",0.46100453824213,0.0407530989908585,0.0413543892433978
400,30,0.6,8000002,0,0,"ipw","oracle",0.700657218406057,0.0493029611202886,0.0504274928028213
400,30,0.6,8000002,0,0,"ipw","mccs",0.696950292115736,0.0759866660117351,0.0777585369319704
400,30,0.6,8000002,0,0,"dr","naive",0.455587810918543,0.0390662249322739,0.0391968718448432
400,30,0.6,8000002,0,0,"dr","oracle",0.684163443590946,0.0321049055242046,0.0325324132193426
400,30,0.6,8000002,0,0,"dr","mccs",0.857636538530435,0.100081713934294,0.102808630493656
400,30,0.6,8000002,1,0,"gfmla","naive",0.501584156123508,0.0348356346530519,0.0350483129317408
400,30,0.6,8000002,1,0,"gfmla","oracle",0.711435163278342,0.0305268521255796,0.0307069926877387
400,30,0.6,8000002,1,0,"gfmla","mccs",0.783928054817702,0.0659757892165633,0.0666445660210034
400,30,0.6,8000002,1,0,"ipw","naive",0.433639492612153,0.0476123384308468,0.048255449764364
400,30,0.6,8000002,1,0,"ipw","oracle",0.647827355456441,0.0583026290664338,0.0599183778511807
400,30,0.6,8000002,1,0,"ipw","mccs",0.623638045805918,0.0859855333167663,0.0896500127828812
400,30,0.6,8000002,1,0,"dr","naive",0.472060731780536,0.0369711131021645,0.0373605368503876
400,30,0.6,8000002,1,0,"dr","oracle",0.692853281434158,0.0323754436625699,0.0329552944932038
400,30,0.6,8000002,1,0,"dr","mccs",0.762477570725394,0.0744744783962783,0.0762879266973739
400,30,0.6,8000002,0,1,"gfmla","naive",0.483633642324703,0.0389642507565482,0.0391729683518656
400,30,0.6,8000002,0,1,"gfmla","oracle",0.673295676220748,0.0398592485043392,0.0402944305612541
400,30,0.6,8000002,0,1,"gfmla","mccs",0.720838966806917,0.0648185996870616,0.0654044352218076
400,30,0.6,8000002,0,1,"ipw","naive",0.46100453824213,0.0407530989908585,0.0413543892433978
400,30,0.6,8000002,0,1,"ipw","oracle",0.700657218406057,0.0493029611202886,0.0504274928028213
400,30,0.6,8000002,0,1,"ipw","mccs",0.696950292115736,0.0759866660117351,0.0777585369319704
400,30,0.6,8000002,0,1,"dr","naive",0.459213725210902,0.0402696877970132,0.0399986242785988
400,30,0.6,8000002,0,1,"dr","oracle",0.700010848375649,0.0433275295263638,0.043561149833642
400,30,0.6,8000002,0,1,"dr","mccs",0.747447869479487,0.0915705026534466,0.0929282540830666
400,30,0.6,8000002,1,1,"gfmla","naive",0.483633642324703,0.0389642507565482,0.0391729683518656
400,30,0.6,8000002,1,1,"gfmla","oracle",0.673295676220748,0.0398592485043392,0.0402944305612541
400,30,0.6,8000002,1,1,"gfmla","mccs",0.720838966806917,0.0648185996870616,0.0654044352218076
400,30,0.6,8000002,1,1,"ipw","naive",0.433639492972956,0.0476123384404821,0.0482554497743885
400,30,0.6,8000002,1,1,"ipw","oracle",0.647827355456441,0.0583026290664338,0.0599183778511807
400,30,0.6,8000002,1,1,"ipw","mccs",0.623638045805918,0.0859855333167663,0.0896500127828812
400,30,0.6,8000002,1,1,"dr","naive",0.466885004507175,0.0385678648804213,0.0389305499254542
400,30,0.6,8000002,1,1,"dr","oracle",0.669742549596439,0.0395706509055785,0.0399557461747665
400,30,0.6,8000002,1,1,"dr","mccs",0.700960407009948,0.0739163215657123,0.0772333740109491
2000,30,0.6,8000002,0,0,"gfmla","naive",0.495088637146476,0.0132814469556454,0.0133025871107409
2000,30,0.6,8000002,0,0,"gfmla","oracle",0.764953837453954,0.0128341954816984,0.0128494660860612
2000,30,0.6,8000002,0,0,"gfmla","mccs",0.753622080015477,0.0254407502888531,0.0255076010312418
2000,30,0.6,8000002,0,0,"ipw","naive",0.506509196672457,0.023139272874549,0.023567372759337
2000,30,0.6,8000002,0,0,"ipw","oracle",0.777909476822429,0.0331926353708935,0.033996810044486
2000,30,0.6,8000002,0,0,"ipw","mccs",0.742657350172777,0.0428117960056557,0.0437091943994392
2000,30,0.6,8000002,0,0,"dr","naive",0.49699252524885,0.013996706475058,0.0141020992403187
2000,30,0.6,8000002,0,0,"dr","oracle",0.763852944524031,0.0149129040544999,0.0149536846561515
2000,30,0.6,8000002,0,0,"dr","mccs",0.784461813518665,0.0355278928129933,0.0367436549811678
2000,30,0.6,8000002,1,0,"gfmla","naive",0.495088637146476,0.0132814469556454,0.0133025871107409
2000,30,0.6,8000002,1,0,"gfmla","oracle",0.764953837453954,0.0128341954816984,0.0128494660860612
2000,30,0.6,8000002,1,0,"gfmla","mccs",0.753622080015477,0.0254407502888531,0.0255076010312418
2000,30,0.6,8000002,1,0,"ipw","naive",0.489017697593376,0.0152952906179887,0.0153453056203706
2000,30,0.6,8000002,1,0,"ipw","oracle",0.709236510046851,0.0167574640332133,0.0168398868612731
2000,30,0.6,8000002,1,0,"ipw","mccs",0.713996725787965,0.025194851669264,0.0253543364160245
2000,30,0.6,8000002,1,0,"dr","naive",0.499307313916627,0.0134517183086654,0.013466280389618
2000,30,0.6,8000002,1,0,"dr","oracle",0.770584101669345,0.0134336196834101,0.013441447528638
2000,30,0.6,8000002,1,0,"dr","mccs",0.768365892667748,0.0278004621321896,0.0266721741181766
2000,30,0.6,8000002,0,1,"gfmla","naive",0.479838641675662,0.0145755465781733,0.0146169940607619
2000,30,0.6,8000002,0,1,"gfmla","oracle",0.697833665130365,0.0163091752402129,0.0163749381819594
2000,30,0.6,8000002,0,1,"gfmla","mccs",0.691919442385878,0.0238081283693654,0.0238819972464916
2000,30,0.6,8000002,0,1,"ipw","naive",0.506509196672457,0.023139272874549,0.023567372759337
2000,30,0.6,8000002,0,1,"ipw","oracle",0.777909476822429,0.0331926353708935,0.033996810044486
2000,30,0.6,8000002,0,1,"ipw","mccs",0.742657350172777,0.0428117960056557,0.0437091943994392
2000,30,0.6,8000002,0,1,"dr","naive",0.500925230273516,0.0200766387415554,0.020231358434434
2000,30,0.6,8000002,0,1,"dr","oracle",0.772937833584975,0.0256009320998046,0.025943115056821
