"n","rel","B","seed","a1","a2","a3","a4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
800,0.5,80,8000001,-1,0,1,2,0.600770467130316,0.62432729969017,0.657953811024662,0.263109907378363,2.31889948046314,-0.234894836370279,1.28992269144463,-1.34595318779588,0.0334151327636888,0.0164686524022542,0.0194269113926011,0.0820187238340066,3.71495526830223,2.12312752070606,1.73705699107844,2.45204918457087,0.0337651880675785,0.0169444054295019,0.020358784280906,0.082761504305436,11.4144708172179,6.14997183985886,5.00706406886541,6.2083988890253
8000,0.5,80,8000001,-1,0,1,2,0.620455243359577,0.607947534177414,0.650792119526519,0.411895197386011,1.87668946496829,0.440844605676875,0.824194574719509,-1.4144247961702,0.0133728966519566,0.00544145559132413,0.00695820479521755,0.0217392168928852,0.785001884872786,0.103507796743807,0.113508647270776,0.806309174414147,0.013373258516339,0.00550841204004616,0.00706664609471095,0.0217631073760772,1.10312328584258,0.157042935650631,0.169497723921074,1.12245662715253
800,0.555555555555556,80,8000001,-1,0,1,2,0.610641479426585,0.61696816326644,0.665394228150969,0.168670608796212,1.35547493359963,0.35090061274611,0.81985546114901,-1.07059307042985,0.0381696236830982,0.0168767037484114,0.0192396092724634,0.092705147983864,0.590672419466105,0.266394246022798,0.221039615204964,0.874018929560423,0.0383973796160418,0.0178789424473301,0.0205861354497516,0.0943237170229152,1.96528363070898,0.853247381917435,0.691459458684721,1.81334725262354
8000,0.555555555555556,80,8000001,-1,0,1,2,0.637064921066732,0.600155619877875,0.660742391743618,0.34153727391997,1.6983797967012,0.455081959937594,0.80504626041025,-1.29115659139123,0.0159640150902669,0.005532042572178,0.00701273750249198,0.02628084616944,0.457426601478295,0.0614981861108895,0.0672726668375109,0.507434685939883,0.0159716950462053,0.00562058225572623,0.00714642398813334,0.0263702074391438,0.561759924998245,0.0811133088247477,0.0874147459425152,0.620672942367363
800,0.611111111111111,80,8000001,-1,0,1,2,0.630535705397931,0.608446648433833,0.672724126303394,0.0622180527291976,1.20451668337332,0.447845873520164,0.750515312356009,-1.060823879139,0.0435354492017774,0.01720982183291,0.0191307110322839,0.103451608411883,0.328189037285816,0.119060520971302,0.10202594699402,0.641657210269576,0.0438527606496196,0.0190499548878061,0.0211664622401905,0.106576625406774,1.06055755541783,0.389365731852877,0.319382144026231,1.21214012658745
8000,0.611111111111111,80,8000001,-1,0,1,2,0.664184863142767,0.590785489032913,0.671456409332806,0.253272928729043,1.58444116758476,0.464587462974252,0.792068317563898,-1.21245781343259,0.0191906209561984,0.00567021106942475,0.00696900785972557,0.0309005208416054,0.296911980517697,0.0397197295114645,0.0431402472575166,0.344401553887082,0.0192283558210709,0.00577859934738663,0.00712261592912293,0.0310797578237351,0.338846453115618,0.0483659747577147,0.051859162319568,0.393689312982168
800,0.666666666666667,80,8000001,-1,0,1,2,0.662466679606271,0.598871702322333,0.680088326111301,-0.0554161738076668,1.15936986840548,0.484717307664599,0.729755568544445,-1.06725970792713,0.0491916934173336,0.0173981766136333,0.0189374694441316,0.114018042701727,0.236752079800764,0.071161583225011,0.0630295068908882,0.515819941706239,0.0502910241472927,0.0202185403235588,0.0217374224343443,0.119344895560031,0.746831521173476,0.238547888514258,0.199748647403318,0.931730069168686
8000,0.666666666666667,80,8000001,-1,0,1,2,0.704029186791413,0.579881578832352,0.682853366117467,0.14482027649223,1.50609661188179,0.471385263596292,0.782676984018373,-1.15851040065003,0.0230668719135261,0.00584202102723671,0.00683613709892565,0.0352202281212851,0.205596598485479,0.0270204176671369,0.029057679580724,0.244191743034147,0.0231569005411031,0.00596279990795307,0.00699866983595161,0.0355007287054564,0.224450641441325,0.0312181996894959,0.0332091517326562,0.268038909349443
800,0.722222222222222,80,8000001,-1,0,1,2,0.708641712548839,0.588314341343069,0.68772559317048,-0.183513169586516,1.15156893352805,0.502385417726686,0.724014783963812,-1.06999994291142,0.054801135859617,0.0173775301304883,0.0185159144144314,0.123551268006848,0.187592411853071,0.0477399991229567,0.0434418051870812,0.420186182947949,0.0577486345433823,0.0210551129298826,0.0219205421256124,0.131480064385634,0.455093285564848,0.128170072528217,0.108874378537652,0.642202166963551
8000,0.722222222222222,80,8000001,-1,0,1,2,0.758733333728606,0.567523148542483,0.694821060630341,0.0140167611570748,1.44903268739599,0.476539480908079,0.775512747449098,-1.11939379268474,0.0273875578282284,0.00601376921955365,0.00663814881455027,0.0388224961510883,0.147489851304029,0.0189901541064161,0.0202025276249178,0.177409623119327,0.0275410419788411,0.00613509651826983,0.00679393024142928,0.0391947189725501,0.156577548910269,0.0211448245596063,0.0222857284976805,0.189703127102945
