"n","rel","B","seed","a1","a2","a3","a4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
800,0.5,80,1,-1,0,1,2,0.622048315909894,0.623315789864914,0.66521664297225,0.345267586521777,-8.28315089822897,2.06346163293521,-0.932652543778436,12.3209575496074,0.0377759801871122,0.0175133739117313,0.0217466049045444,0.0836569333980312,52.6218554098719,8.47972067218174,9.5522153316347,78.5255313466674,0.0379918432444634,0.0186454427292224,0.0240007011063692,0.0846334281087019,84.4094990687767,13.3768585745819,15.8274464256727,142.705667098272
8000,0.5,80,1,-1,0,1,2,0.606828346120763,0.605965988256271,0.655926153356386,0.43071526251637,1.69137924202701,0.419388119569079,0.841305879009391,-1.39700804715127,0.0105726669371376,0.0052471223633499,0.00605016360614289,0.0177016127783433,0.716620323370224,0.133142471113061,0.146663259854563,1.05630356032518,0.0105746626529423,0.00528821579706696,0.00612029422644711,0.0177229001829388,1.7444927214809,0.323964196150949,0.338603100152337,2.06722778390587
800,0.555555555555556,80,1,-1,0,1,2,0.646527716440503,0.610843820719529,0.677274125122487,0.266961061870779,11.4544193348197,-1.04605940678828,2.30427509925456,-11.7925795100171,0.0458125065211385,0.0185151412956371,0.0234195206569269,0.101375612309642,58.3741606557361,8.95388837716434,8.75615533962956,59.6224493902686,0.046183932692107,0.0206607631146372,0.0267456108647003,0.104021232996051,180.850453654573,28.2207383379735,27.2922065480661,182.371914994554
8000,0.555555555555556,80,1,-1,0,1,2,0.618464765065323,0.600199172176359,0.663856210379991,0.366109138187237,1.40194063440578,0.468525115529368,0.790746701544295,-1.1113403144365,0.0120318202044923,0.00525246593331919,0.00598282088261415,0.0206084564854274,0.333971952448751,0.0620329616879087,0.0701741197543506,0.555115770023822,0.0120424812169009,0.00530348946502901,0.00606215397631403,0.0206723471758636,0.591624463199604,0.111944206384337,0.120007583572582,0.811343494307311
800,0.611111111111111,80,1,-1,0,1,2,0.687971599399723,0.596185419528355,0.69032425120207,0.172141370025397,4.57068855017861,0.0224509454240134,1.2176826945099,-3.86445006561197,0.0552287330595123,0.0196242849871419,0.0250065249770848,0.119415768914324,5.81961351393547,0.864458383570683,0.809068980975964,5.02958965257874,0.0571539304271695,0.0236176614641625,0.0300545676850292,0.125280454510748,17.4861109995493,2.77290257693154,2.5413348527394,14.8608984738207
8000,0.611111111111111,80,1,-1,0,1,2,0.637584290771798,0.593322241312031,0.672176307407073,0.286729205979478,1.28621691998118,0.488170596880296,0.76998818377342,-0.995460497744627,0.0136412264207549,0.00525894599340824,0.00592356404672294,0.0236526809520166,0.204557643054494,0.0371263572902973,0.04255615755909,0.361347029479789,0.0136766110006306,0.0053259013540696,0.00601869977577445,0.0237804092024478,0.30196574759648,0.0568471933133744,0.0620608678466071,0.46007249372183
800,0.666666666666667,80,1,-1,0,1,2,0.747635333223061,0.580063705533153,0.703955042231998,0.059652730021512,3.03440193879667,0.255043092347704,0.990743530166308,-2.30249416166571,0.0650239193490262,0.0205642568742823,0.0260710708993984,0.135693734648664,1.67988467622092,0.242519388172612,0.230258321356754,1.44561240106072,0.0717971461203338,0.027441492810064,0.0336173291363384,0.147155795823142,4.93087302324397,0.810110811536452,0.736307265527675,4.04099486573256
8000,0.666666666666667,80,1,-1,0,1,2,0.666062669442168,0.585262077826272,0.680937194590424,0.190463802438409,1.23258745969882,0.497378374475836,0.759833265906977,-0.941483290709865,0.0153911492450981,0.00527294781330486,0.00587378186583382,0.0268415116645487,0.142575453220948,0.0249249451136306,0.0286644608423668,0.25757093424747,0.0154765914577138,0.00536159895659482,0.00599034651397514,0.0270642085354232,0.188761141613272,0.034703714238607,0.0382519019507991,0.305738511030006
800,0.722222222222222,80,1,-1,0,1,2,0.824352581728356,0.563421942628989,0.717543066973921,-0.0706803058311224,2.33396840077132,0.358383971026725,0.892977385064412,-1.67124194734729,0.0738296500619394,0.0210167818772489,0.0261963023702059,0.147266650438793,0.695987326018404,0.0976509311100479,0.0967879760553108,0.641039029580292,0.0903317780149507,0.0315236822942784,0.0368211038896465,0.167226102053279,1.7742599105479,0.301491859120117,0.276279048430813,1.50549476172414
8000,0.722222222222222,80,1,-1,0,1,2,0.706205011420729,0.575911265254789,0.690218319213513,0.074731564256232,1.20777327273269,0.501828509934601,0.754535379445161,-0.916991726956522,0.0173023596280829,0.00529633372090706,0.00582597724801949,0.0301490792509162,0.106226622432088,0.0177707968350791,0.0203364891868739,0.191354940402163,0.0174713159371289,0.00540952071870221,0.00596564306706349,0.0305028960824698,0.130238204927204,0.023077095049357,0.0254997801408144,0.217375615230533
