"n","vare","B","seed","a1","a2","a3","a4","a5","est.OL.1","est.OL.2","est.OL.3","est.OL.4","est.OL.5","est.NL.1","est.NL.2","est.NL.3","est.NL.4","est.NL.5","est.CL.1","est.CL.2","est.CL.3","est.CL.4","est.CL.5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OL.1","ste.OL.2","ste.OL.3","ste.OL.4","ste.OL.5","ste.NL.1","ste.NL.2","ste.NL.3","ste.NL.4","ste.NL.5","ste.CL.1","ste.CL.2","ste.CL.3","ste.CL.4","ste.CL.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5"
800,0.25,80,6000001,0,1,2,3,4,-1.96312715470103,-1.30696125989544,-0.650795365089855,0.00537052971573337,0.661536424521322,-1.56138019856621,-1.1066633007074,-0.651946402848593,-0.197229504989787,0.257487392869019,-2.1103720326959,-1.37921976992994,-0.648067507163976,0.0830847556019862,0.814237018367948,0.108569421994972,0.155441827105303,0.222692932350157,0.306758895833171,0.396667481275894,0.133782804313967,0.172694937595817,0.222046650136036,0.280432994169601,0.344508675741501,0.0990928661436919,0.146857260034035,0.220346872159924,0.315761598881755,0.418408237797405,0.416477481425593,0.228168241571574,0.115163708872464,0.238870870289361,0.428311317801048,0.291203904847687,0.175654672569902,0.115450330013529,0.179505872640202,0.295863655814469,0.437819954531789,0.236989136426145,0.118970609427543,0.256235785863082,0.458990377820647,0.0296490895220983,0.021478235049395,0.0156103305562694,0.0331668493145853,0.0583188883896887,0.0257183578218444,0.0190088986844877,0.015340830907953,0.0251782351709705,0.0431112438712289,0.0328944890806442,0.02266688979546,0.0166493643024018,0.0373443762365504,0.0665775521991919
8000,0.25,80,6000001,0,1,2,3,4,-2.03548760646087,-1.30107942966471,-0.56667125286855,0.167736923927608,0.902145100723766,-1.41853691265523,-0.985663529059272,-0.552790145463312,-0.119916761867351,0.31295662172861,-2.12320432192434,-1.34351157789511,-0.563818833865886,0.215873910163338,0.995566654192563,0.111763949800254,0.165594543557011,0.242734300816293,0.335507597474289,0.425825684449683,0.159757187169022,0.197355942203775,0.242466550322565,0.292948638813927,0.345220205403702,0.116523984955938,0.166475008606232,0.241545256129581,0.333320905707975,0.421168968451334,0.142247558032838,0.0802407019325257,0.0370580777253996,0.070982817642988,0.132039191432439,0.108661288435586,0.0641706608639271,0.0365770129797292,0.0588836827389382,0.102499289552929,0.209953621771598,0.112484721598212,0.0378305139528226,0.102056498439511,0.199012451511016,0.0105667288837008,0.00800695697257679,0.00524600650450513,0.01029688068526,0.0172895259717161,0.00992927924080897,0.00698424076290489,0.00505085496219743,0.00822351741173943,0.0137369849830706,0.0131607092849163,0.00989072005397312,0.00552179902496815,0.0132549927183064,0.0221324495044526
800,0.25,80,6000002,0,1,2,3,4,-2.02232930267865,-1.34786144493801,-0.673393587197371,0.00107427054327047,0.675542128283912,-1.61958426938678,-1.1377265370722,-0.655868804757612,-0.174011072443026,0.307846659871559,-2.37901287470013,-1.51649632832785,-0.653979781955576,0.208536764416701,1.07105331078898,0.12585020940283,0.16906840428471,0.23229300820458,0.310933272764526,0.392038172398025,0.181791525030483,0.200964657329536,0.233022814518145,0.275097539525214,0.321623047697115,0.174480791144801,0.182403173636137,0.229899392158414,0.307994145498456,0.384745978261651,0.417422090719543,0.230761263670117,0.111080326351331,0.226948091192107,0.413219738626917,0.311787440865387,0.183258773714419,0.11103697878226,0.182887139577188,0.311350708430564,0.592210701205765,0.314176150673208,0.115720553223256,0.307842968056782,0.585520958875917,0.0360145806169714,0.0262479274850822,0.0165679602419494,0.0322580248800044,0.056852292485093,0.0383613453187637,0.0246333006856333,0.0162701355603303,0.0254727178410657,0.042531692696622,0.0648121444121064,0.0381556544462151,0.0176275921660113,0.0395161427906471,0.0640618017810491
8000,0.25,80,6000002,0,1,2,3,4,-1.97814409367227,-1.25948849030816,-0.54083288694405,0.177822716420062,0.896478319784173,-1.44110000160339,-0.988657302542345,-0.536214603481302,-0.0837719044202594,0.368670794640783,-2.11144775078138,-1.32905434985085,-0.546660948920322,0.235732452010208,1.01812585294074,0.101223509933842,0.159251206515323,0.242000346818604,0.342996171188185,0.446419633713882,0.145321958191481,0.188471167980738,0.241408421673945,0.302091709127205,0.36675960430001,0.0984408698268943,0.1538101308102,0.238241364477696,0.345193317792788,0.455565865197478,0.139708520239532,0.078318750370392,0.0365866668684692,0.0716431659435391,0.13234917363243,0.104564922741427,0.0621170885799375,0.0363240792307025,0.0575894190181868,0.0992463603681749,0.181810135949765,0.0986651958936079,0.0378229788371612,0.0902341181385909,0.172828458088136,0.00919274056345352,0.00762406408624011,0.00522562610679429,0.010372282403255,0.0187710465696844,0.00923328462108247,0.00685630990783783,0.00504529158062913,0.00821936294238113,0.0143364100932992,0.0112095515999053,0.00915704560992012,0.00554290832030842,0.0126746760900056,0.0241105990215595
800,0.25,80,6000003,0,1,2,3,4,-2.40544495535166,-1.55758944291614,-0.709733930480614,0.138121581954909,0.985977094390431,-1.74384118865869,-1.21093102938863,-0.678020870118572,-0.145110710848514,0.387799448421544,-2.24873513059384,-1.43195005786749,-0.61516498514114,0.20162008758521,1.01840516031156,0.0489543385964034,0.108678961220474,0.219704894214854,0.384372782641038,0.573700661171185,0.0872753077236901,0.14090019372771,0.225997206304155,0.340932999037882,0.462665562009329,0.0377363644874471,0.0771626579447072,0.269974485016508,0.571955016705476,0.864524222993371,0.515856751948186,0.295449170530689,0.124806491300621,0.2257598995416,0.43984409542252,0.414926227534341,0.246109179886194,0.121327487933593,0.186052860789462,0.34677896629302,0.036837013791863,0.0261844074217083,0.031117484060434,0.0469573152104968,0.0663000611206792,0.0198804730396212,0.0231930062740988,0.0180644348197307,0.0368291686077158,0.0840393476482989,0.0302037664533195,0.0265272110303582,0.0175914623181805,0.0293280851733277,0.0607468279783044,0.00209991714086619,0.00371257546468574,0.00943097656639771,0.00935138211428799,0.00641854121824576
8000,0.25,80,6000003,0,1,2,3,4,-1.89970791854804,-1.26286766726176,-0.626027415975471,0.0108128353108139,0.647653086597099,-1.2697523481053,-0.940951534380832,-0.612150720656362,-0.283349906931891,0.0454509067925788,-1.74324646939033,-1.18265608977394,-0.622065710157548,-0.0614753305411586,0.499115049075231,0.108274523216387,0.162109515055945,0.235440414508371,0.32358192086797,0.414987155494334,0.16081875623013,0.195476925232602,0.235179008160428,0.279092508548494,0.325845503145549,0.12026782398066,0.169408124534733,0.233535840176195,0.309579753166822,0.390361135750869,0.134004119411782,0.0761381107320224,0.0368768608524759,0.0681599361854207,0.125118479887045,0.102774137340721,0.061334909675397,0.0364547037916068,0.0571265801274981,0.0978032378322831,0.175070911594718,0.0956555410885012,0.037331568601672,0.0859116668828376,0.16465566500401,0.0096147415656206,0.00761916920019644,0.00513796658747342,0.00998879216266558,0.0179263375357268,0.0101649631333503,0.00709675921019643,0.0050020021903619,0.00808623817901433,0.0141940293358759,0.0134612751896765,0.00972571165598584,0.00546721732181728,0.012481928926296,0.0238581854881659
800,0.25,80,6000004,0,1,2,3,4,-2.82300490350789,-1.68201609231187,-0.541027281115846,0.599961530080174,1.7409503412762,-1.7463059822681,-1.13369499492273,-0.521084007577354,0.0915269797680176,0.70413796711339,-2.36017079515344,-1.4377596232872,-0.515348451420947,0.407062720445301,1.32947389231155,0.0463843863288501,0.105848957027089,0.22250944706769,0.380591729480971,0.521239999849162,0.0896441749270859,0.145161815927922,0.227516951661718,0.331402182568305,0.437561056555161,0.0542760665418447,0.114671165268492,0.230885610186133,0.389734598004441,0.534395003616644,0.494701083519857,0.278262011313252,0.124703054239035,0.24308944120439,0.456130048347675,0.32990205855461,0.201444016378209,0.120694033396425,0.175492000180375,0.298782310426869,0.513327400978484,0.276821648115411,0.124052806163861,0.282456442926539,0.519430317911929,0.0144244184568887,0.0177995680131426,0.0163772271277562,0.0317407480329489,0.0486173611161835,0.0193032598878504,0.0178367811413683,0.0156771763538068,0.0282028660126042,0.0447169040301231,0.0173401880646944,0.0185192267249855,0.0150994573712381,0.0270513188406986,0.0420980380346191
8000,0.25,80,6000004,0,1,2,3,4,-1.87744262584518,-1.25707889957651,-0.636715173307847,-0.0163514470391819,0.604012279229484,-1.40046932296622,-1.01989185633206,-0.639314389697899,-0.258736923063742,0.121840543570416,-2.06256025385248,-1.3555767417227,-0.648593229592925,0.058390282536851,0.765373794666627,0.100557364136553,0.156260957156317,0.232429805855161,0.324318511984471,0.420462324436466,0.14137860348043,0.182610607977208,0.23141331304993,0.286345778628872,0.344853906227381,0.0885152834588278,0.1466441870226,0.230857855392195,0.33505199223232,0.442446531376628,0.139819498385237,0.0781517896542007,0.0367385091647414,0.0726329100145334,0.133735436256622,0.112874504385463,0.0662794692995966,0.0366592582210433,0.0599454187432767,0.105553891901744,0.227044332231217,0.122165034548697,0.0384451893383371,0.105878890952106,0.210050509554836,0.00943982684288304,0.00760542664550367,0.00507624703075006,0.0103989823184814,0.0190918720945579,0.0100477275247293,0.00720292368692093,0.00493260998108573,0.00848013386061542,0.0152617060041926,0.0132759089939428,0.0107987783906945,0.00543467067917698,0.0149326392178611,0.0285699116960629
800,0.25,80,6000005,0,1,2,3,4,-2.76645733787016,-1.70131251657649,-0.636167695282825,0.428977126010845,1.49412194730452,-2.19819585555929,-1.42712770346794,-0.656059551376594,0.115008600714753,0.886076752806099,-3.83327945080905,-2.21068885093732,-0.588098251065594,1.03449234880613,2.65708294867786,0.0514066767106759,0.109165555627238,0.217493984160129,0.36712281248347,0.510455575234445,0.0774810194184925,0.129358585949756,0.209507228181955,0.314357628881708,0.427552084676878,0.0408806605512816,0.0851364179567101,0.213999126764819,0.413295969939173,0.56849711942831,0.538369700416103,0.293148485925032,0.122760675296526,0.277928732094194,0.52197569385252,0.389195774396194,0.226155714675702,0.123393220042,0.209073645453991,0.36959993870906,0.082562280553872,0.0754607390942834,0.0721802704281122,0.0732361594672739,0.0784535148223277,0.0202338449946911,0.021294983528731,0.016486408145735,0.0365354347305718,0.0665021102124831,0.02143434796952,0.0200590032646499,0.016512734388015,0.0274608918972107,0.0517380063902778,0.0264691263865221,0.0182063209858177,0.0154592613421012,0.0327843327045854,0.0763181015599775
8000,0.25,80,6000005,0,1,2,3,4,-1.7730360043427,-1.16181698260391,-0.550597960865111,0.0606210608736835,0.671840082612478,-1.28822433402739,-0.919216483976932,-0.550208633926476,-0.18120078387602,0.187807066174436,-1.85113319771589,-1.20376329770466,-0.556393397693435,0.0909765023177938,0.738346402329022,0.121160052055706,0.173065446415893,0.24212291080709,0.322712581590508,0.403329948499859,0.160273031119057,0.198101686837476,0.242294271812253,0.291147809326186,0.341908442058056,0.116683195943787,0.170020307816999,0.243205506166073,0.329458261706152,0.41426708886129,0.133625850703359,0.0747987181233745,0.0360197739444327,0.0704527900265159,0.12881522718777,0.102728957878461,0.0608272745592852,0.0357843276241077,0.0574014033486206,0.098707478637413,0.185018729895625,0.099825985874139,0.0366782939613529,0.0914993977505046,0.176198056397092,0.0107907604476251,0.00798351346107271,0.00511877216570387,0.0100435267064805,0.0171503280556053,0.0103854008716267,0.00717665867075788,0.00499309192969021,0.00815422220848939,0.0138171443795836,0.0140885469536803,0.0102459684196051,0.00537250947954479,0.0126191270619838,0.0220223247873628
