"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.OI.5","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.NI.5","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.RI.5","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","ghat.CI.5","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.OI.5","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.NI.5","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.RI.5","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","stde.CI.5","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.OI.5","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.NI.5","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.RI.5","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4","bste.CI.5"
800,0.5,80,2000001,1.97876069254145,1.66653795294801,-1.65050139512662,1.16743550503776,-0.858793348392444,1.27560236695012,1.28937177830869,-1.03331605562334,0.78208017662931,-0.333721599893995,0.775616371945674,1.58115651224306,-1.43140104379164,1.51689682373982,-0.562015246868391,0.682488657146157,1.76955815192334,-1.96752624447771,1.78259985557847,-0.560578441599188,0.382596553019447,0.187585685891355,0.20812572786452,0.101074726974522,0.10029216635313,0.518641503774474,0.228242588122546,0.285969826716955,0.101065509553368,0.0946590475065278,0.652431118259062,0.358212161376466,0.355527694632643,0.217949818173804,0.177789487467709,0.604607933220654,0.392146105149383,0.470973885806811,0.253172109054076,0.218033423531374,0.385884005055096,0.18872671026036,0.209074221606281,0.103393222348198,0.101645942358368,0.532000694818553,0.229537207743958,0.290047018218367,0.102901173209381,0.0994857191700435,0.671021701709366,0.360634461512558,0.359201472794361,0.224579196986721,0.185033164688271,0.626126763743268,0.39488148812671,0.476932893501765,0.25819453718258,0.227051415939776
800,0.5,80,2000002,2.13686908341474,1.77281433011828,-2.13480473683411,0.976477396699198,-0.865217689596519,3.30577732975286,1.21220427835161,-0.221849056015225,0.458451935842442,-0.138691323580224,4.44929762903605,2.59296266677649,-0.421308229329095,0.923115851941648,-1.02692336786481,6.82533569792396,1.43681230079178,0.161509099633458,1.01230872890895,-1.5981967041729,0.394607524839645,0.223232704967955,0.24705469661345,0.113181480603609,0.136060799765173,0.919237585610319,0.211470899642323,0.879465881254584,0.207879415905046,0.233768305616779,1.83683432588124,0.633225390738228,1.19293747689099,0.500551360197959,0.204397992124977,2.87140124935651,1.4653305154695,2.58930469333089,0.983581351183416,1.66585609586146,0.462814336166942,0.22069589316414,0.251864633170388,0.138680403009906,0.177126533907567,0.941172432002696,0.218476564782163,0.946001614052289,0.215015011162596,0.238895094274189,1.99672578422074,0.64754862478473,1.22930862344534,0.529816353510384,0.227140066934721,3.40003771405244,1.32450362572246,2.21962227170189,0.869344828887814,1.41413216337561
800,0.5,80,2000003,1.80506434816733,2.13543498205463,-1.50579185070296,1.17739793750367,-0.924211129798348,1.48610614199072,1.40099556416911,-1.53307947162812,0.695974211725795,-0.297847348386094,1.31435148412126,1.97500871606194,-2.35037793441769,1.43716701211568,-0.680863036605406,2.60584997679706,-2.42827063109968,-3.22787256961685,2.8263902874577,-2.21896156534081,0.30559414333738,0.175256213818372,0.148111801164251,0.0602702141465421,0.0582290808640934,0.407241027909447,0.184146282709219,0.19633803764907,0.0484822168282148,0.105936606971302,0.314960601757387,0.206438979159446,0.286606116477132,0.0851961898902742,0.193486040515364,8.3006373852937,21.349678091813,5.46342553703529,7.75103474001515,9.62880482641058,0.309814826143977,0.176011798226375,0.148781545980088,0.0636461045898098,0.0606463780703081,0.413728566962274,0.184329936516977,0.202038155905429,0.0489308138301252,0.111461738276118,0.32814569024971,0.206283268902178,0.294699243468233,0.0948956593048804,0.203116395064948,7.29687240343496,17.3944652039108,4.5369684406473,6.46355801458089,8.12761974767649
800,0.5,80,2000004,2.60902717871471,1.41243143727865,-1.74762048818299,1.32133550573223,-1.18481087958304,2.48828108379129,0.78393129956231,-1.49446062183013,0.299749043222652,-0.339465499750828,2.35113054542101,0.677055774649004,-2.28629197258827,0.862618657145726,-0.842537325450651,2.55710842019013,1.0703524096699,-2.61261338205296,1.11326583760624,-0.917765156638704,0.699594901566487,0.25638283542576,0.322608752679045,0.144705544154838,0.167763306261839,0.554131794510664,0.27636025702454,0.326404827195486,0.133367485863324,0.138247412010521,0.707845898934629,0.522772303269117,0.487575230837474,0.251516056911836,0.280741129554749,0.929348819243503,0.747416667748582,0.607249316813472,0.32206384200096,0.451598292933483,0.733033567258927,0.257651783123474,0.332796786213822,0.151016218149186,0.179600176667618,0.574557919035032,0.279867496204316,0.334348572875083,0.146790084019706,0.141474804517707,0.752458018614817,0.535981998815711,0.498239943137508,0.288288787322633,0.292086690065177,0.978595013335158,0.773593307441243,0.628215267986191,0.331505510896106,0.471714152488287
800,0.5,80,2000005,4.5032360991991,1.02541989201192,-1.99655954773746,0.940472003268342,-1.2354779917009,3.05772095532185,1.1409725369039,-1.14262431416197,0.522179971610733,-0.675670954188984,2.41804438229262,1.65130794310409,-1.72070924520672,0.94426882121234,-1.04839914559815,4.99717087874955,2.27298754760045,-1.0537545491582,1.15188677311564,-2.61195514397893,1.79395005470982,0.304123376047582,0.371813156106305,0.305662973586773,0.317912784706633,1.03219243605963,0.229943986828368,0.235525809127409,0.158951281965137,0.182735798496099,0.702391434764565,0.339478114480979,0.358612088336767,0.267661983121467,0.326986602688327,1.93037422004041,0.898494862612173,0.837476200713399,0.490672013685291,1.44662573164424,1.99237775105283,0.303600980156059,0.371425064903462,0.33489473305185,0.354487389781665,1.07386323355246,0.231082858558416,0.237253262631076,0.165042139345408,0.194250317877524,0.776905319934066,0.33739795937049,0.359023070690967,0.283197018053028,0.385844253177265,2.01464417468703,0.928231764841833,0.864741050138363,0.507343237683489,1.50022031485499
800,0.5,80,2000006,1.63200646624028,1.32120567996373,-1.04370254793584,1.01910123908552,-1.09447834531285,1.51036411109274,0.910717587370867,-1.09993602567697,0.660933534300423,-0.389984144679392,1.31212882169229,1.41967692869764,-1.38426105169261,1.35785033964866,-0.766788878326542,1.54967340416165,1.71906448069551,-1.9768597108903,1.31945825415271,-0.797811557826209,0.479533047863969,0.247669698607283,0.37115044707943,0.141263071193132,0.244071207501073,0.425598179380427,0.199197750683435,0.22488822877987,0.0944946236213343,0.129679642533994,0.367180549636914,0.265455079100036,0.346474744331497,0.141120890021248,0.259784077115727,0.484788833027182,0.323322998345168,0.388526421787672,0.181896462543469,0.232858252306701,0.621508131084446,0.238012542213345,0.353375022514756,0.13921069421393,0.392287287519709,0.441252512714532,0.200019947249409,0.224479667649392,0.095746214519925,0.142543088742154,0.38827135649011,0.266831652326494,0.344861363852448,0.146124586512247,0.300156182066853,0.502825617257719,0.324933948187434,0.389035443952632,0.192340316737637,0.25200470235939
800,0.5,80,2000007,2.37321864925534,0.984940268832209,-1.68148219027491,1.04404074340455,-0.659837577667037,2.67086494474398,0.787238822609224,-1.44942172233096,0.349149712996591,-0.26556879308878,2.47623646638941,1.41686084581745,-1.93957682984726,0.844968179152617,-0.513726371890485,2.07432596060335,0.897634330124054,-2.05033934350426,0.628262694594343,-0.22954080400573,0.372572083294782,0.27563123821395,0.240247799732591,0.137527665296662,0.102760704519633,0.316101212794987,0.258853927685083,0.217185725807791,0.138215494308454,0.096827220986919,0.363512031053343,0.339379305762599,0.339409065509412,0.16887766238226,0.17154807601166,0.546147441903132,0.487776639811955,0.390292861517067,0.51828619245613,0.228222351150722,0.393756115041635,0.278949706711484,0.239488556682528,0.140925287189002,0.1349536229936,0.321067263899907,0.265800681624554,0.221339217271965,0.15261417358052,0.101535421787371,0.369046039390076,0.351616735840389,0.348203186183612,0.17307272215297,0.182897268097112,0.636433458221277,0.505268080980853,0.420705761422856,0.636878855678257,0.247605052701859
800,0.5,80,2000008,2.90575809116487,1.81139254818585,-1.51567520649102,0.932855881888461,-0.922864016223966,2.65173356533939,1.16112067222014,-1.2540440059655,0.46327497129431,-0.425329091872809,2.67096895280315,1.72027147830259,-1.86500528941897,0.849863551820047,-0.703795087575646,2.83035668528189,1.70983309913028,-2.68485525007943,0.628596593937391,-0.766664162026482,0.692444073959699,0.185489459200652,0.173182159146105,0.134916014028682,0.131975291429658,0.320928083534841,0.168093612632256,0.153963572563384,0.0805027024719847,0.0714053343405044,0.25140983292039,0.241850336766985,0.209171204818034,0.126537152067155,0.101745570094679,0.363724400831419,0.315556531911854,0.626083444468662,0.199996916938884,0.187883057055722,0.710631025679406,0.187072547050877,0.173786588278581,0.141753328534919,0.135094744641621,0.32692309220789,0.169013036055629,0.155526648339268,0.0821205318174457,0.0724372190300442,0.254844425585474,0.243516346097677,0.210334429432235,0.128734949076544,0.10454837693698,0.366733114281961,0.317305493695182,0.612382172556424,0.203173734431558,0.195879245804681
800,0.5,80,2000009,1.69913391180298,1.33721602666919,-1.73326582515978,1.34196214930529,-0.79193398033085,2.37478927435173,1.02906423026477,-1.09437875554247,0.449278138067934,-0.51127191270807,1.76803174935394,1.6672875290153,-1.27149342696332,1.27699077004763,-0.956685522890589,0.973172492640775,0.926720680345694,-1.60847138140152,1.63788543868932,-0.801818420948072,0.35963715488374,0.210333622510488,0.209465686808729,0.102348850132232,0.112633978547864,0.459189222934824,0.230453447738035,0.213305725854298,0.131084928433089,0.147691291474697,0.36278250740711,0.411108490190344,0.388903651200252,0.259331622570307,0.310715091522251,2.23249756603829,1.48563574919678,0.47484435615007,1.56571667363447,0.404823939357212,0.372870805151405,0.212231206594148,0.212193523119341,0.1070918211442,0.126452805254661,0.500567545045971,0.238527644681337,0.211194968546873,0.152512872338108,0.171269017710591,0.39531507505736,0.438376866389622,0.391720078763097,0.296264142212066,0.362852025680005,1.86948408976339,1.13493314419078,0.450697381952642,1.30364945936126,0.461133814808868
800,0.5,80,2000010,2.44815455029455,1.65033129169019,-1.51417461990379,1.25000657982957,-1.01241003150231,3.41279993101059,1.08896949130186,-0.827041170255614,0.100805692012324,-0.329283620866996,3.0515016889628,1.08788727160976,-1.14714773741072,0.338704763419256,-0.789486041911085,3.14298971890937,0.85368208428582,-0.853434634191682,0.472540465216737,-0.962499788638333,0.425356699479266,0.268593892854127,0.280904478418372,0.107493301135317,0.111446100292031,0.479575859313939,0.357344425222335,0.305104436119799,0.177929954625711,0.143427584956413,0.510835102490801,0.748896117853658,0.586085716403195,0.389554695234552,0.28101524129309,0.859512154841058,0.910849306874024,0.738911341619171,0.368011955647462,0.661554351967902,0.436376582528905,0.272571246480399,0.283240935376496,0.113425642028453,0.114206136299197,0.505742902980161,0.370184644151553,0.311442531029371,0.191459720079058,0.146659830552979,0.530575711346125,0.797371194743907,0.584899032446513,0.422426045198422,0.284099601123975,0.894878803639798,0.965359603363995,0.719353353479886,0.394716194080588,0.657256438315059
