"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.OI.5","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.NI.5","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.RI.5","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","ghat.CI.5","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.OI.5","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.NI.5","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.RI.5","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","stde.CI.5","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.OI.5","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.NI.5","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.RI.5","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4","bste.CI.5"
800,0.5,80,1000001,1.66980733304907,1.74705912837194,-2.08306351754579,1.19030574568902,-0.654396210282727,0.693414994005037,1.19131990076451,-1.3530021706019,0.800171866321682,-0.266724300558374,0.842934561306471,2.27737043047199,-2.26953095675055,1.76060708957899,-0.505361875394418,3.21311142693348,5.08862705660369,-3.27487545953684,1.58072529086607,-1.01488424994666,0.35821190931215,0.213804962628769,0.196344271660424,0.085283432002338,0.108020888014935,0.740132186321681,0.34968326962833,0.272413332175911,0.126544152287307,0.10479954080945,0.49492162042357,0.303863507776685,0.256471133060925,0.172388554995255,0.168011864172726,2.30625544971319,5.21362903083434,1.402109615472,0.432485635118732,0.597284979394417,0.370989182931089,0.215062597774583,0.197595615657105,0.0960001044857569,0.110020679274696,0.85390147419576,0.364533161002611,0.273704764192094,0.153184190250254,0.112990194374034,0.554883336888719,0.304130788568503,0.259828371943458,0.215331220580799,0.178299642529996,2.33913589013195,4.29686370272469,1.52102546950261,0.57350489287975,0.599780980243412
800,0.5,80,1000002,1.72503548043131,0.524500701051236,-1.60244600020363,0.847472486297524,-0.705911302354145,3.63223594026979,1.50876566621363,-0.107404924401666,0.231627680824944,-0.408950388524765,3.24670297714824,1.98199142126463,-0.78708685545546,0.720567880372107,-1.09907914113609,3.73970128427884,2.45958907113869,0.282709287957356,0.49576249628668,-0.606442925538609,0.63601286030775,0.784570257564673,0.383635888834416,0.257969787323536,0.1760492383938,0.633753790529184,0.447622489940116,0.451830366546022,0.163966018178415,0.0902005795614406,0.652215619046814,0.586654962235054,0.408020793234933,0.241940233353489,0.185745576984305,0.97050652133682,0.979962192517799,0.870086563194773,0.343717940665272,0.269007947988775,0.643957004162028,0.839298133478761,0.402863099716579,0.272150186113392,0.180162222195058,0.678321824865443,0.465224846123921,0.486612480254986,0.171343364311117,0.0946744006931243,0.679045538501606,0.608580098310017,0.415562092652861,0.249184554976609,0.191360239356141,1.04535398596173,1.0242889461642,0.964250077174671,0.367564286013295,0.349792251275797
800,0.5,80,1000003,2.443919314448,1.81725019782429,-1.9791626082184,1.07644367965731,-0.887303244328512,1.7293346132231,1.21218428847315,-1.2881262029963,0.715115609642745,-0.294359719386343,3.86992304404329,2.29645155941434,-2.21321812984736,1.03683605165768,-0.948392597293538,4.98393211078647,1.43442313464979,-1.96419761440227,-0.357518359201136,-0.843734346556769,0.619196229433413,0.322552914936338,0.215266394028458,0.102362170258428,0.134175077403564,0.331534410320633,0.165224455422683,0.182862126808786,0.0900108173421638,0.0714754225453185,0.614345400689692,0.492213050072015,0.453177351013683,0.196606158363133,0.158579998331855,0.607229363444389,0.511177462077611,0.461270297095569,0.132985688353875,0.194211966110309,0.713263934534732,0.335404152215546,0.215058701505826,0.110490469581742,0.146944086368796,0.33538227923258,0.172459746035612,0.185542930645378,0.0943359915200704,0.0735733967437759,1.33760793669036,0.447505633557498,0.454924259983827,0.36289091788073,0.23074303361284,0.759372779754554,0.826412525212267,0.463423922571122,0.217256154259875,0.225076086872899
800,0.5,80,1000004,1.47360758500743,1.73045964384635,-1.08410239156758,1.56324276362602,-0.947443948810583,1.80484375222975,0.398552182928617,-0.86264220613894,0.379213945075121,-0.594676679883065,-0.269621624624672,0.443408613914177,-1.65160375232737,1.37480748294923,-0.599147153922073,7.32818012852307,0.331149956900874,-3.15214804979783,-2.02799475668502,-2.21404759092573,0.45265179761701,0.230268495333603,0.355698592683103,0.119026837229923,0.124257982557184,0.441640782434465,0.386869143550716,0.32554834529796,0.155192551613696,0.163462509940649,0.914420647718949,0.547805371696917,0.447573990926674,0.250227990096728,0.193880136663847,49.6302531377527,8.85067698296573,8.61481586228357,15.7406934447811,15.2177609243846,0.475504516623886,0.227284857508839,0.388983127260176,0.124354061187956,0.126194739107502,0.50448559727054,0.466567105862397,0.310927131629065,0.192727866032813,0.19787232178822,1.45277858261749,0.582002443776094,0.450068355721015,0.349192863579007,0.272265170318452,64.8266365001255,12.0282630082886,11.1871218168734,20.811096339879,19.8871125340632
800,0.5,80,1000005,1.57006230366867,1.88181161825489,-1.68281454109164,1.15368880623941,-0.93033034313321,0.204696499769025,1.71804920845793,-0.752565544840313,1.00139530082691,-0.232309125202359,0.527457285554393,2.66405895354672,-1.13868310972,1.71910539330302,-0.71849253957126,0.0254306681481161,3.96455957290788,-0.906817238730736,1.98659418061091,-0.533033396443899,0.540897459914999,0.290164626078812,0.34724464790293,0.154372149874685,0.17813026821912,1.35359286128884,0.244862926184473,0.422929975388149,0.214195928931604,0.204079608588109,1.10969723149834,0.625706199297585,0.579910725530109,0.245508348688545,0.390971185694871,1.74096846376578,1.09505929245979,1.03196786152891,0.527509724366348,0.526926745828187,0.554773454472486,0.293054153967822,0.352486779550519,0.157274677190238,0.187001624447488,1.46452708136708,0.247726595631585,0.429869867570582,0.227305839280078,0.234287854031532,1.18225345637911,0.633440335340156,0.594388597123408,0.260379660699707,0.439763932070829,1.95580125694493,1.09375997552802,1.03904662017194,0.554765587744598,0.614401743080512
800,0.5,80,1000006,1.83832989025135,2.19780518712006,-1.45553760802311,1.18837269151433,-0.845532145616097,1.85008967484319,1.39877865998765,-1.2504392821327,0.597762651642447,-0.428421394657907,1.39641839363468,1.93387355474751,-1.89509427218194,1.24458756242581,-0.788713116565596,1.44640926341975,1.84521010511615,-1.85355243042086,1.32587181884532,-1.14279832597259,0.39823546964714,0.231015945668329,0.237923455541415,0.117543634829678,0.12030195818165,0.344412031272231,0.189032228251921,0.208481697447257,0.0929032838309222,0.111037639874086,0.343787365502292,0.260004222828659,0.319033948312647,0.153087875574863,0.193317731595576,0.519376464891298,0.300026721930125,0.401092636964287,0.20527934679258,0.329239058637835,0.402543547476189,0.233291046121167,0.240030690574615,0.120416550962281,0.123300672781236,0.34652143940185,0.189612789692804,0.20939631459535,0.0942097138384416,0.112234298492918,0.346033209094906,0.261099946730588,0.321369942782609,0.15528622390846,0.195959197974339,0.524104625862791,0.300953619339766,0.404667420922578,0.209847871999245,0.33156345098314
800,0.5,80,1000007,1.49899907527935,1.96449839450025,-1.830177565929,1.00899027959792,-0.785223395261165,2.00554330801049,1.63392200037198,-0.868934650848886,0.586890426075192,-0.620473971455113,1.74629328311361,2.60683532667875,-1.16591535978054,1.0717267277841,-1.02482971359744,2.6633588722197,3.69574775007015,-0.987143963958097,0.613288421708581,-0.992896758586391,0.35154055400624,0.2408456718895,0.161719127550359,0.1484272869265,0.0789167448652156,0.552097068344359,0.20459442163586,0.323918516310996,0.113746050488841,0.0687407557392209,0.612003358345151,0.379020017738896,0.369467693728458,0.199417142053183,0.132516950910849,0.524710361110362,2.23539076204265,0.8093693958789,0.928882608362445,0.606360381115453,0.356366449132353,0.243960924491447,0.163243010809661,0.15329346891112,0.0809806745548338,0.569341877268129,0.207951710890302,0.330999534613798,0.11914002101457,0.0693691089914591,0.633315736883853,0.384109000205137,0.371946059323549,0.216527440811838,0.137239005478942,0.572708395645736,1.9977060319963,0.726649177349358,0.851590116895259,0.592381296522207
800,0.5,80,1000008,1.95874436015532,1.89999591470228,-1.53862691502265,1.13987200957417,-0.986859285165247,1.47345290658824,1.49169565889196,-1.49831952973886,0.82409495491391,-0.403142357421189,1.5534243030759,2.37490736412141,-2.1797437274019,1.80802624469757,-0.904530133490291,0.72585510015962,2.35162643808932,-1.50073427934232,2.17761462299239,-1.00384368023968,0.316104412788193,0.2656742520777,0.199972699201893,0.15214929494366,0.0871337775661915,0.387930171130909,0.295559494265026,0.230124031079815,0.159243245809597,0.0949888183763839,0.381763223652925,0.614102561539326,0.348371073801964,0.408191928665925,0.162672407391734,0.74178825927307,0.49431384070324,0.699795705152385,0.480299235248233,0.299728780168112,0.330951490326657,0.26696381698579,0.204915220674707,0.166344709665934,0.0968883725806443,0.406525234899122,0.305898713377983,0.231563736069402,0.173895888312271,0.0975007078633249,0.397414630841532,0.676946764887427,0.344118162264435,0.472390474208104,0.170553098982437,0.80905596687069,0.490040346607845,0.729064586912775,0.535584271445984,0.307240751489264
800,0.5,80,1000009,3.07403146880568,0.925793539573082,-1.69086213809303,0.613444146774533,-1.00981725904018,2.25382841810337,1.04199133090826,-1.84946164583354,0.391742991155409,-0.454513085385022,1.68105114168651,1.46198478270355,-3.04458046671108,1.04979808980361,-0.896809013336606,1.01906157439239,1.47505371793531,-3.21386159292599,1.46542145791693,-0.750588562133548,0.711851939019711,0.307631495234997,0.236250246264188,0.211688425867798,0.116048131603525,0.402482270411199,0.261827610531184,0.248545792050599,0.109291302428263,0.127879107868807,0.517827118488234,0.42531473581063,0.431844477594907,0.180412183910316,0.190597577236789,0.742389539480295,0.575918674509216,0.460921058780332,0.531405692966893,0.317264200737938,0.983824526479964,0.322428459667584,0.234571699473082,0.490663663106164,0.146159209528333,0.418413406205666,0.269249424759397,0.250270427061307,0.117334686398425,0.135667816417055,0.539101420417919,0.439460611242797,0.441827058310621,0.184558678307628,0.194382327209692,0.753048440385548,0.579715235706425,0.46013685871306,0.561084372425432,0.329609926870448
800,0.5,80,1000010,1.67211306986975,1.8935852855263,-1.2626839667663,1.31155836842771,-0.876796459421207,2.15665508146627,1.66835061987125,-0.973308754963583,0.578798266911567,-0.264945349162936,2.77733723279271,2.57914556986587,-1.13206709786569,0.994412399826354,-0.697103746790262,2.96650979139504,2.74351605848691,-0.771569832678522,1.16179963582155,-1.02934685573343,0.283481529874867,0.199136396030478,0.220103155494346,0.0986792298018239,0.123518592250652,0.410402538346106,0.271292189965447,0.263968220259853,0.150017508158349,0.153360205409918,0.620115522282178,0.588809027214166,0.442396146429082,0.336408942193337,0.274569078044853,0.850084748440446,0.561039072109908,0.601118616694172,0.270406517084368,0.491239009842054,0.290866724856382,0.200165968479272,0.221900322098176,0.100233740926064,0.133926781872882,0.426563513807011,0.2782610238163,0.267423501527043,0.156561347064621,0.165638515464047,0.657782656550005,0.61848814492484,0.450605762612674,0.358082277418732,0.289902472217389,0.842321764501554,0.593571345979785,0.625203894744905,0.283331398541161,0.499502644602932
