"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.OI.5","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.NI.5","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.RI.5","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","ghat.CI.5","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.OI.5","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.NI.5","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.RI.5","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","stde.CI.5","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.OI.5","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.NI.5","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.RI.5","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4","bste.CI.5"
800,0.5,80,7000001,1.76380299585233,1.11347463201084,-1.63512844810325,0.866189357296424,-1.1103957028045,2.67216623108065,0.126656307412752,-1.15162108483068,-0.169194775409831,-0.514160753699146,1.1579870910771,-0.430029959974646,-2.03541535854023,0.200005038552273,-0.818876059470776,5.86874640034167,-0.628037709592968,-2.69534311178864,-1.79779560740275,-2.05753319613972,0.760253850839873,0.427379278799302,0.370334290963463,0.213827054188403,0.2847683485853,0.470729212193959,0.474254766329112,0.336881055769282,0.246727932282686,0.247644667973123,0.978014382786751,0.846657118907312,0.660602878576174,0.309195023456329,0.534378100118229,12.8670048570602,1.16746945400153,1.27201188451728,6.07530165605718,2.13623816928696,0.801755786278169,0.437606304228845,0.379068840609136,0.226033711679743,0.306740992377248,0.421673539292144,0.497768226045175,0.358933940157427,0.328880785463761,0.262017428730818,1.11821326035885,0.992011732945404,0.707926622762662,0.348561534684889,0.556963755836423,20.6848100371715,1.70084489758636,1.81282155466767,9.30648779721537,3.993620438575
800,0.5,80,7000002,2.04155547249016,1.57950219727644,-1.96703135175763,1.34366969287238,-1.18957176637028,1.58142223314564,0.777656261320397,-1.59321849040141,0.671895562235863,-0.387392110327894,1.1788706044676,1.12074508826854,-2.49180869813904,1.55908213385792,-0.723822796871503,-13.2985231243498,-0.0124860782322703,-0.884653246668844,5.36717607027583,3.08040865990986,0.384841675714159,0.245409084125775,0.219832612855281,0.116760836754207,0.0668049378432604,0.510351234429216,0.393798783052368,0.220288022105497,0.142826892010008,0.161481209879841,0.64494850279043,0.512700486531626,0.432667977958019,0.219134646364244,0.241467775565619,51.5316638043624,4.04231113868615,8.44355300773791,15.3694312800969,12.3008700703181,0.475352344103947,0.246394589964518,0.330472240164011,0.121071733689169,0.151734406307868,0.527468984832543,0.403942759564724,0.22336661834488,0.145859801492665,0.169857903755024,0.667834263448947,0.523034174732081,0.441736131818866,0.22161333930032,0.259125243045516,46.5571680018929,3.53089858579678,7.89491826448774,14.0740420797172,11.2370142134349
800,0.5,80,7000003,2.42001189910364,1.31345659548085,-1.81577868737026,0.941458540746784,-0.740155495896871,2.81435332077929,1.13575789424521,-1.29021278281049,0.512099301471535,-0.62597185802511,2.42529182349004,1.49931127598341,-1.68904973925094,1.34633202060704,-1.49588819273616,-0.328379939334482,-18.2976933275549,-0.818258123627677,14.1870055086435,-5.29605782007568,0.608607441981007,0.308262809234491,0.271617313927601,0.168103264345324,0.117831135183081,0.526229646036266,0.196339493427826,0.218040053519315,0.104241976103738,0.0904472589294804,0.551524253040085,0.326580220291502,0.34520520393571,0.243723554805062,0.18261289414706,22.5139774056173,234.554791905632,5.92869448617465,151.039909801759,53.283574029751,0.633656374060032,0.31244645625977,0.273942473715919,0.175068405660262,0.149332051511698,0.543243693520733,0.196548360824609,0.226720354798821,0.107367774652131,0.110218452050769,0.576124523796874,0.334939556755773,0.403797412006629,0.309349817813726,0.287840954810201,12.7387223177214,169.400777956293,7.83051163825255,108.445380539647,40.6107881212537
800,0.5,80,7000004,1.29174811464466,1.19340617230594,-1.73641176314678,1.04339834111441,-0.764033975150436,2.39653297914675,1.3242379576326,-1.62274379030261,0.551071650750168,-0.557155587670421,1.94684817223907,2.00643342856773,-2.11615522260095,1.20412043323654,-0.834420323781602,1.50002499151884,1.97447152942778,-2.50792256101711,1.21093271256297,-0.815391713226236,0.447118078661568,0.360406802289645,0.307551133424866,0.112959095407589,0.107745264626697,0.363939534716298,0.212320939421041,0.197916125809432,0.0856126791013227,0.0952722805620622,0.284722996154756,0.296112210481636,0.310718919631305,0.152884379614114,0.147728362661427,0.31879761223777,0.349920168439833,0.327016867979701,0.203851959641144,0.171350136689442,0.454490929467985,0.36690205437549,0.312029068787211,0.114992012916779,0.109508533681886,0.370346327936291,0.213757944504241,0.19884195950012,0.0873197945189605,0.0967585506242149,0.287529035015098,0.298461068838675,0.313135740441408,0.156057627466132,0.149864114594723,0.32264666030233,0.353362937006419,0.329559933575879,0.207175591593501,0.174526902985021
800,0.5,80,7000005,2.82407027948693,1.50887819765293,-1.97369911067974,0.911017711129347,-1.19575014143755,2.61476014535927,1.10495510667977,-1.71083257234018,0.65698844541764,-0.634936478101115,2.39483435541111,1.50315451605208,-2.40640236397445,1.3853208393982,-1.30151846549365,2.32955631584155,1.63437166096509,-2.27481452440491,1.86653192771668,-1.84841999231074,0.533325929890682,0.275064636916482,0.31606712668897,0.162435246322282,0.20497029628246,0.541231140176883,0.285909083586234,0.195890216977586,0.126066322270655,0.0951386375104793,0.669213303882117,0.482917774187125,0.367009465287311,0.193591890001132,0.231968029408463,1.19615772991005,0.674409969832161,0.612278946074071,0.484720006441789,0.689964493911097,0.61024461266959,0.280637267252731,0.305893636845612,0.177122076897592,0.28711147795686,0.546776870628778,0.295883007197304,0.198605492282115,0.130961663021519,0.0966958436550171,0.689288867192429,0.496090812742145,0.3764957609432,0.201131510797822,0.239080344069648,1.21365502576757,0.670112012496069,0.615633133782785,0.501988333495804,0.701220361639922
800,0.5,80,7000006,0.929396799123953,1.73745360835879,-1.50307723541479,1.01265695821594,-0.602074115741489,1.82515491930231,1.30056846093133,-1.07595338292206,0.573974216581445,-0.476109346691862,1.21400351101594,1.95508190714762,-1.53150846391237,1.15941829730287,-0.750609661855653,1.17222636164635,2.20877286194979,-1.12215834102292,1.31887608243754,-0.911295194656074,0.462159009685379,0.22746043566951,0.275585237492384,0.132304563903731,0.128196612797809,0.41066963769283,0.190063506658228,0.238718640947765,0.0949682282595233,0.112042231479117,0.443015253221832,0.341962014000313,0.389809750535795,0.186667373460163,0.180405256645795,0.538602196222085,0.408489277325227,0.527501121385528,0.342077719294612,0.477023003107645,0.492476749272656,0.230950404225279,0.275794160320678,0.139567172837635,0.168223488929582,0.414634252533072,0.191215508812308,0.240976748694829,0.0961385185791239,0.114298330385498,0.448017674632483,0.345788953957029,0.394482750160656,0.189962766650854,0.183388130886287,0.547040595669495,0.412922077909785,0.533334842709382,0.349976928916546,0.503939937258113
800,0.5,80,7000007,2.14604186644732,1.22694285300633,-1.73541299110008,1.07887227751377,-0.916612539334876,2.33207298903708,1.04308552789868,-1.20284786910006,0.731229177776605,-0.56195852961286,1.97820528866389,1.16352951472442,-1.80662481931757,1.51738424692721,-0.985733261203002,1.55171331757768,1.8080723768097,-0.650240196452601,-0.070985958036793,0.712872099349931,0.278405927398824,0.279694388478457,0.173071877852781,0.119906545246543,0.0965847302643924,0.299936460576757,0.172446081291256,0.192903836628269,0.0771868628501169,0.115799603641122,0.299387848803724,0.291577223234995,0.353090896554188,0.167897280971556,0.246035123964098,0.598872937374151,0.484551995019988,0.489413864619283,0.448881689965309,0.374887181993636,0.281301846751456,0.289282134560792,0.173382790106887,0.125019864775941,0.0996905937467318,0.319329867742889,0.173112340789743,0.194248999439856,0.10105887838345,0.120535998813692,0.323235140826437,0.302026705543374,0.366645400563472,0.290844711470689,0.307452469419777,1.44446578348183,0.603809209789298,1.06991622373925,0.635897861340397,0.371503895996127
800,0.5,80,7000008,1.4673831361245,1.08338141408922,-2.3534689764242,1.11750435956227,-0.877384206840745,3.39016283297936,0.942951895339091,-1.28129498819429,-0.0581676360834554,-0.431896093098503,2.49020976123849,0.828963991253549,-2.27749994935006,0.479809180134024,-1.14570627650984,-5.85011654670071,9.23988530726251,0.170199463653354,1.66764679085053,0.19939024335912,0.421454865224834,0.316596407556937,0.287556994950037,0.113483852074016,0.16457795172811,0.29994121289983,0.478404644746546,0.223740391812757,0.209146012585161,0.117773332215159,0.503483215046909,0.952275644286548,0.51462173924272,0.493815419641543,0.230289874095675,9.71302998610179,15.826481656252,11.8711067786845,2.90784392567872,1.16748220801919,0.439968238321975,0.318576117206865,0.291794476985212,0.11246244205199,0.184455428214671,0.353576782744017,0.516419985866105,0.319874322576053,0.250157154133156,0.197005764921968,0.602354798257748,1.04705862568336,0.735443727122949,0.704092187228095,0.497487978613585,11.6890042288156,16.831691190237,13.606006139072,3.04338400685547,1.36175854234335
800,0.5,80,7000009,2.14867030010441,1.53132304663388,-1.81131361879872,1.00951960016086,-0.786072139554377,2.20029897805189,1.34365966226004,-1.176100904014,0.375333422663223,-0.257197090829962,2.07812727896007,2.16723229770384,-1.60251787881977,1.13974103038508,-0.634506817869721,1.51834980978093,1.87277452455464,-2.18929332538337,0.849038528089749,-0.556714620066667,0.362176370449129,0.192965121247452,0.233003224597198,0.102983320104591,0.0992408744165675,0.525648942820927,0.281888539683848,0.26769163060537,0.126411120226589,0.0855137380155466,0.54327350754332,0.293299513124959,0.351572113845881,0.173738781438822,0.138308733868755,0.780444331504894,0.488263907655001,0.478185444290509,0.42386322081603,0.171212312195731,0.367016006861228,0.193812089316165,0.235171287657778,0.104504105776628,0.102676021125325,0.546884948620833,0.283912167231284,0.269832453408954,0.13800316675229,0.0871433629395326,0.560380282507583,0.297115273882504,0.356631021210747,0.177949206971799,0.153262244812626,0.937746161895105,0.464532063727612,0.483362795507893,0.546772704353025,0.20725972955793
800,0.5,80,7000010,0.927453927913322,2.25066296936688,-1.86528150795348,1.41480614326902,-0.759871340415959,1.89460728882817,1.15931118269583,-1.01975358869891,0.512262413363602,-0.352744369534584,1.66638843303003,1.62246066431398,-1.48270144108905,1.15257204192522,-0.757031418018133,1.48843736095719,1.94989640961315,-1.70459463652672,1.03961410913523,-0.570106849995738,0.470069598419867,0.23537006589887,0.210267472674605,0.109138874209047,0.082300656141349,0.346502067329835,0.229117572057625,0.260217533980941,0.0989766709028632,0.0915540976164261,0.419287765071164,0.369073631664937,0.389618572249664,0.166633986860122,0.165749568500833,0.573298702371799,0.426248761982021,0.365876498352379,0.2321712006365,0.140417385906443,0.491475340122105,0.237257413580793,0.211971853895731,0.113036924214445,0.0847165231303441,0.360196298052133,0.23495938825475,0.264122843777092,0.110100825384692,0.0947486464125671,0.433512738067977,0.383732085537585,0.399672203153516,0.184051109562952,0.176984200101252,0.661257691649648,0.432823880538894,0.374880984381416,0.289864804205776,0.149708628217703
