"n","B","vare","seed","ps","out","method","type","est","se","bse"
2000,80,0.25,1,0,0,"gfmla","naive",0.635169969327834,0.0128927663016007,0.0129026549589534
2000,80,0.25,1,0,0,"gfmla","oracle",0.749504728799578,0.0131326875283296,0.0131515926759406
2000,80,0.25,1,0,0,"gfmla","rc",0.735598473613307,0.0152219284587332,0.0152438367807298
2000,80,0.25,1,0,0,"gfmla","mccs",0.751906231134662,0.0160986040149758,0.0161252256076202
2000,80,0.25,1,0,0,"ipw","naive",0.424136834373694,0.0901142177475792,0.0976381995993926
2000,80,0.25,1,0,0,"ipw","oracle",0.570418465376783,0.0883017087514691,0.0942000512686861
2000,80,0.25,1,0,0,"ipw","rc",0.485350587353052,0.10420741838648,0.116154460017535
2000,80,0.25,1,0,0,"ipw","mccs",0.438795178995874,0.123565016766917,0.141009917719142
2000,80,0.25,1,0,0,"dr","naive",0.636914155198315,0.0142651160203346,0.0143067979741836
2000,80,0.25,1,0,0,"dr","oracle",0.750669738351783,0.0148424171756122,0.0148384327227246
2000,80,0.25,1,0,0,"dr","rc",0.736304271661275,0.0160585687656344,0.0161092310536023
2000,80,0.25,1,0,0,"dr","mccs",0.766708880804069,0.0181745326805917,0.0182463690671123
2000,80,0.25,1,1,0,"gfmla","naive",0.635169969327834,0.0128927663016007,0.0129026549589534
2000,80,0.25,1,1,0,"gfmla","oracle",0.749504728799578,0.0131326875283296,0.0131515926759406
2000,80,0.25,1,1,0,"gfmla","rc",0.735598473613307,0.0152219284587332,0.0152438367807298
2000,80,0.25,1,1,0,"gfmla","mccs",0.751906231134662,0.0160986040149758,0.0161252256076202
2000,80,0.25,1,1,0,"ipw","naive",0.564783520464131,0.032255050185092,0.0325965433508995
2000,80,0.25,1,1,0,"ipw","oracle",0.683883415777734,0.027573250997204,0.0277625733556508
2000,80,0.25,1,1,0,"ipw","rc",0.654759097809529,0.0330147820682971,0.0333649050865462
2000,80,0.25,1,1,0,"ipw","mccs",0.65578737116529,0.0486708971982892,0.0495474682327101
2000,80,0.25,1,1,0,"dr","naive",0.626587852637234,0.0150554494203305,0.0150643126137735
2000,80,0.25,1,1,0,"dr","oracle",0.747960943852165,0.014376112758214,0.0143646512837426
2000,80,0.25,1,1,0,"dr","rc",0.726294113349344,0.0175581023691397,0.0175184075713305
2000,80,0.25,1,1,0,"dr","mccs",0.750470054069741,0.019739942781393,0.019743596584947
2000,80,0.25,1,0,1,"gfmla","naive",0.609165845515399,0.0161452992515264,0.0161806454161138
2000,80,0.25,1,0,1,"gfmla","oracle",0.705958744504184,0.0175451304782363,0.0176000617600237
2000,80,0.25,1,0,1,"gfmla","rc",0.685257423624422,0.0188424104271359,0.0189088519621372
2000,80,0.25,1,0,1,"gfmla","mccs",0.702845165508972,0.0194328941777056,0.0195148545182765
2000,80,0.25,1,0,1,"ipw","naive",0.424136834373694,0.0901142177475916,0.0976381995994038
2000,80,0.25,1,0,1,"ipw","oracle",0.570418465376783,0.0883017087514691,0.0942000512686861
