"n","B","vare","seed","ps","out","method","type","est","se","bse"
2000,80,0.25,5000001,0,0,"gfmla","naive",0.646855196099577,0.0131205688398149,0.0131243163940855
2000,80,0.25,5000001,0,0,"gfmla","oracle",0.753895785120982,0.0128395602433057,0.0128527881718766
2000,80,0.25,5000001,0,0,"gfmla","rc",0.757387192434703,0.0154841276377828,0.0154969585059705
2000,80,0.25,5000001,0,0,"gfmla","mccs",0.768442864914118,0.0164734683181462,0.0164947172808991
2000,80,0.25,5000001,0,0,"ipw","naive",0.593111372124818,0.0275987322421657,0.0278137292455648
2000,80,0.25,5000001,0,0,"ipw","oracle",0.688371228986253,0.0421682290400363,0.0428502455547428
2000,80,0.25,5000001,0,0,"ipw","rc",0.697028708352651,0.0316673141626788,0.0320447157490938
2000,80,0.25,5000001,0,0,"ipw","mccs",0.710766411877482,0.0373837485717296,0.037864492111184
2000,80,0.25,5000001,0,0,"dr","naive",0.629663319464304,0.0177986587907883,0.0179433752124212
2000,80,0.25,5000001,0,0,"dr","oracle",0.744366570420564,0.0169406678904209,0.0171630871601377
2000,80,0.25,5000001,0,0,"dr","rc",0.741320774740895,0.0226043427876597,0.0229396834529683
2000,80,0.25,5000001,0,0,"dr","mccs",0.769184429268756,0.025827602235751,0.0263309899798328
2000,80,0.25,5000001,1,0,"gfmla","naive",0.646855196099577,0.0131205688398149,0.0131243163940855
2000,80,0.25,5000001,1,0,"gfmla","oracle",0.753895785120982,0.0128395602433057,0.0128527881718766
2000,80,0.25,5000001,1,0,"gfmla","rc",0.757387192434703,0.0154841276377828,0.0154969585059705
2000,80,0.25,5000001,1,0,"gfmla","mccs",0.768442864914118,0.0164734683181462,0.0164947172808991
2000,80,0.25,5000001,1,0,"ipw","naive",0.577661351603649,0.0204859504580317,0.020656055841661
2000,80,0.25,5000001,1,0,"ipw","oracle",0.684338700030447,0.0206067772754197,0.0207287346984061
2000,80,0.25,5000001,1,0,"ipw","rc",0.665309127954055,0.0239309723817282,0.0241650286389586
2000,80,0.25,5000001,1,0,"ipw","mccs",0.676797903666222,0.0292698909189999,0.0296215458291214
2000,80,0.25,5000001,1,0,"dr","naive",0.623171626978568,0.0214094062254185,0.0217453161261864
2000,80,0.25,5000001,1,0,"dr","oracle",0.747118415064939,0.01478402937499,0.0148721077230816
2000,80,0.25,5000001,1,0,"dr","rc",0.733401749056787,0.0263382335072899,0.026925574369082
2000,80,0.25,5000001,1,0,"dr","mccs",0.75142358610307,0.0298045076942403,0.0309226794095659
2000,80,0.25,5000001,0,1,"gfmla","naive",0.627776544764711,0.0156474555707776,0.015660236361894
2000,80,0.25,5000001,0,1,"gfmla","oracle",0.723412578634979,0.0161866241135081,0.0162348252085016
2000,80,0.25,5000001,0,1,"gfmla","rc",0.706863661647699,0.0180219716490292,0.0180637010685193
2000,80,0.25,5000001,0,1,"gfmla","mccs",0.725998853173485,0.0184407181669353,0.0184860221111515
2000,80,0.25,5000001,0,1,"ipw","naive",0.593111372124818,0.0275987322421657,0.0278137292455648
2000,80,0.25,5000001,0,1,"ipw","oracle",0.688371228986253,0.0421682290400363,0.0428502455547428
2000,80,0.25,5000001,0,1,"ipw","rc",0.697028708352651,0.0316673141626788,0.0320447157490938
2000,80,0.25,5000001,0,1,"ipw","mccs",0.710766411877482,0.0373837485717296,0.037864492111184
2000,80,0.25,5000001,0,1,"dr","naive",0.626452591266431,0.0269983857084144,0.027493411256902
2000,80,0.25,5000001,0,1,"dr","oracle",0.744536137566788,0.0324734194358416,0.0333074997035385
2000,80,0.25,5000001,0,1,"dr","rc",0.735519816068522,0.033917479543479,0.0349084061949984
2000,80,0.25,5000001,0,1,"dr","mccs",0.758451252268386,0.0391149454513783,0.0405567795477738
2000,80,0.25,5000001,1,1,"gfmla","naive",0.627776544764711,0.0156474555707776,0.015660236361894
2000,80,0.25,5000001,1,1,"gfmla","oracle",0.723412578634979,0.0161866241135081,0.0162348252085016
2000,80,0.25,5000001,1,1,"gfmla","rc",0.706863661647699,0.0180219716490292,0.0180637010685193
2000,80,0.25,5000001,1,1,"gfmla","mccs",0.725998853173485,0.0184407181669353,0.0184860221111515
2000,80,0.25,5000001,1,1,"ipw","naive",0.577661351603649,0.0204859504580317,0.020656055841661
2000,80,0.25,5000001,1,1,"ipw","oracle",0.684338700030447,0.0206067772754197,0.0207287346984061
2000,80,0.25,5000001,1,1,"ipw","rc",0.665309127954055,0.0239309723817282,0.0241650286389586
2000,80,0.25,5000001,1,1,"ipw","mccs",0.676797903666222,0.0292698909189999,0.0296215458291214
2000,80,0.25,5000001,1,1,"dr","naive",0.616951995139939,0.0260266816548463,0.0270997859304481
2000,80,0.25,5000001,1,1,"dr","oracle",0.73474813076794,0.022207474430727,0.0228195056456676
2000,80,0.25,5000001,1,1,"dr","rc",0.708558736298004,0.0300296018142848,0.0317220612078518
2000,80,0.25,5000001,1,1,"dr","mccs",0.729964792387456,0.035144366315523,0.0381471787379228
2000,80,0.36,5000001,0,0,"gfmla","naive",0.607988150332426,0.01321078705369,0.0132125871716968
2000,80,0.36,5000001,0,0,"gfmla","oracle",0.753895785120982,0.0128395602433057,0.0128527881718766
2000,80,0.36,5000001,0,0,"gfmla","rc",0.756418687089125,0.0165757750820712,0.0165921831315762
2000,80,0.36,5000001,0,0,"gfmla","mccs",0.772780122563027,0.0183847281548558,0.0184135638897043
2000,80,0.36,5000001,0,0,"ipw","naive",0.560745897667985,0.0240123865189163,0.0241677631468651
2000,80,0.36,5000001,0,0,"ipw","oracle",0.688371228986253,0.0421682290400363,0.0428502455547428
2000,80,0.36,5000001,0,0,"ipw","rc",0.701613645758211,0.029111548809547,0.0294471684634924
2000,80,0.36,5000001,0,0,"ipw","mccs",0.721333989132996,0.037735778271446,0.0382586587865125
2000,80,0.36,5000001,0,0,"dr","naive",0.590609822614754,0.0180401296627951,0.0181678972419676
2000,80,0.36,5000001,0,0,"dr","oracle",0.744366570420564,0.0169406678904106,0.0171630871601272
2000,80,0.36,5000001,0,0,"dr","rc",0.741014556256088,0.0246560796513714,0.0250171395481616
2000,80,0.36,5000001,0,0,"dr","mccs",0.780600091765118,0.0320668369534734,0.0328545656547272
2000,80,0.36,5000001,1,0,"gfmla","naive",0.607988150332426,0.01321078705369,0.0132125871716968
2000,80,0.36,5000001,1,0,"gfmla","oracle",0.753895785120982,0.0128395602433057,0.0128527881718766
2000,80,0.36,5000001,1,0,"gfmla","rc",0.756418687089125,0.0165757750820712,0.0165921831315762
2000,80,0.36,5000001,1,0,"gfmla","mccs",0.772780122563027,0.0183847281548558,0.0184135638897043
2000,80,0.36,5000001,1,0,"ipw","naive",0.545051239966401,0.0205566701027776,0.0207238541214359
2000,80,0.36,5000001,1,0,"ipw","oracle",0.684338700030447,0.0206067772754197,0.0207287346984061
2000,80,0.36,5000001,1,0,"ipw","rc",0.662311815678701,0.0255313627384138,0.0258028916839353
2000,80,0.36,5000001,1,0,"ipw","mccs",0.675574018964394,0.0349570411512711,0.0355021972332518
2000,80,0.36,5000001,1,0,"dr","naive",0.584858522622124,0.0225715720849693,0.0228838150972187
2000,80,0.36,5000001,1,0,"dr","oracle",0.747118415064939,0.0147840293749911,0.0148721077230828
2000,80,0.36,5000001,1,0,"dr","rc",0.732451191277356,0.0300047820909578,0.0306753468554882
2000,80,0.36,5000001,1,0,"dr","mccs",0.755129218003479,0.0384128322437223,0.0402592190921958
2000,80,0.36,5000001,0,1,"gfmla","naive",0.593352742711671,0.0154567547007902,0.0154630881377304
2000,80,0.36,5000001,0,1,"gfmla","oracle",0.723412578634979,0.0161866241135081,0.0162348252085016
2000,80,0.36,5000001,0,1,"gfmla","rc",0.699824660378891,0.0187568913730777,0.0187983972419553
2000,80,0.36,5000001,0,1,"gfmla","mccs",0.726757117244872,0.0195823387353968,0.0196303735532647
2000,80,0.36,5000001,0,1,"ipw","naive",0.560745897667985,0.0240123865189163,0.0241677631468651
2000,80,0.36,5000001,0,1,"ipw","oracle",0.688371228986253,0.0421682290400363,0.0428502455547428
2000,80,0.36,5000001,0,1,"ipw","rc",0.701613645758211,0.029111548809547,0.0294471684634924
2000,80,0.36,5000001,0,1,"ipw","mccs",0.721333989132996,0.037735778271446,0.0382586587865125
2000,80,0.36,5000001,0,1,"dr","naive",0.588293443159497,0.0250354604529422,0.0254197278426389
2000,80,0.36,5000001,0,1,"dr","oracle",0.744536137566788,0.0324734194358324,0.0333074997035291
2000,80,0.36,5000001,0,1,"dr","rc",0.734836323537579,0.0341404486652649,0.0351550023291817
2000,80,0.36,5000001,0,1,"dr","mccs",0.766818419994996,0.043102959471703,0.0451032972387221
2000,80,0.36,5000001,1,1,"gfmla","naive",0.593352742711671,0.0154567547007902,0.0154630881377304
2000,80,0.36,5000001,1,1,"gfmla","oracle",0.723412578634979,0.0161866241135081,0.0162348252085016
2000,80,0.36,5000001,1,1,"gfmla","rc",0.699824660378891,0.0187568913730777,0.0187983972419553
2000,80,0.36,5000001,1,1,"gfmla","mccs",0.726757117244872,0.0195823387353968,0.0196303735532647
2000,80,0.36,5000001,1,1,"ipw","naive",0.545051239966401,0.0205566701027776,0.0207238541214359
2000,80,0.36,5000001,1,1,"ipw","oracle",0.684338700030447,0.0206067772754197,0.0207287346984061
2000,80,0.36,5000001,1,1,"ipw","rc",0.662311815678701,0.0255313627384138,0.0258028916839353
