"n","B","vare","seed","ps","out","method","type","est","se","bse"
2000,80,0.25,6000001,0,0,"gfmla","naive",0.618432332301036,0.0129648429833916,0.0129743539026384
2000,80,0.25,6000001,0,0,"gfmla","oracle",0.746569200649474,0.0130146156112436,0.013037000913646
2000,80,0.25,6000001,0,0,"gfmla","rc",0.727524654551879,0.0153264577902073,0.0153503832076438
2000,80,0.25,6000001,0,0,"gfmla","mccs",0.733992806497905,0.0160993203736743,0.0161295335607175
2000,80,0.25,6000001,0,0,"ipw","naive",0.590589935731979,0.0327304376495191,0.033096116381906
2000,80,0.25,6000001,0,0,"ipw","oracle",0.723757271857838,0.0313880730955073,0.0318619131088978
2000,80,0.25,6000001,0,0,"ipw","rc",0.692058787943121,0.0370158789074336,0.0376487000874223
2000,80,0.25,6000001,0,0,"ipw","mccs",0.731158589538977,0.0323826079911742,0.0328610405212033
2000,80,0.25,6000001,0,0,"dr","naive",0.617494208484156,0.0159995822554385,0.0160913010792902
2000,80,0.25,6000001,0,0,"dr","oracle",0.745433675088584,0.015363152206917,0.0155358918152274
2000,80,0.25,6000001,0,0,"dr","rc",0.724357029949267,0.0195740307995424,0.0198233284757485
2000,80,0.25,6000001,0,0,"dr","mccs",0.76316498564478,0.025037532247331,0.0253809607885115
2000,80,0.25,6000001,1,0,"gfmla","naive",0.618432332301036,0.0129648429833916,0.0129743539026384
2000,80,0.25,6000001,1,0,"gfmla","oracle",0.746569200649474,0.0130146156112436,0.013037000913646
2000,80,0.25,6000001,1,0,"gfmla","rc",0.727524654551879,0.0153264577902073,0.0153503832076438
2000,80,0.25,6000001,1,0,"gfmla","mccs",0.733992806497905,0.0160993203736743,0.0161295335607175
2000,80,0.25,6000001,1,0,"ipw","naive",0.614234418200836,0.019340564822704,0.019515189163901
2000,80,0.25,6000001,1,0,"ipw","oracle",0.725994336942334,0.0182776295333815,0.0185213001823082
2000,80,0.25,6000001,1,0,"ipw","rc",0.705856027700909,0.0237622616195266,0.0240822230683074
2000,80,0.25,6000001,1,0,"ipw","mccs",0.723586635372759,0.0241854543944438,0.0245114478441338
2000,80,0.25,6000001,1,0,"dr","naive",0.620455921249517,0.0143285212204909,0.0143183479129343
2000,80,0.25,6000001,1,0,"dr","oracle",0.746611457684524,0.0145928475477942,0.0147741002591989
2000,80,0.25,6000001,1,0,"dr","rc",0.734071432832603,0.017004246573301,0.0169894917726994
2000,80,0.25,6000001,1,0,"dr","mccs",0.750467299883542,0.0195272652433584,0.0196579161394976
2000,80,0.25,6000001,0,1,"gfmla","naive",0.606466554073192,0.0156358380936048,0.0156575925218699
