"n","B","vare","seed","ps","out","method","type","est","se"
400,30,0.16,3000001,0,0,"gfmla","naive",0.659043242398458,0.029285735710018
400,30,0.16,3000001,0,0,"gfmla","oracle",0.74598286459388,0.0292155149443354
400,30,0.16,3000001,0,0,"gfmla","mccs",0.755699496010019,0.0347584166713332
400,30,0.16,3000001,0,0,"ipw","naive",0.427756918257802,0.186738324716029
400,30,0.16,3000001,0,0,"ipw","oracle",0.329948003121608,0.164182575505281
400,30,0.16,3000001,0,0,"ipw","mccs",0.470462141720604,0.212461284860542
400,30,0.16,3000001,0,0,"dr","naive",0.678394742062958,0.03528365481831
400,30,0.16,3000001,0,0,"dr","oracle",0.704932898812123,0.025157828214047
400,30,0.16,3000001,0,0,"dr","mccs",0.753874254429003,0.0317077268171169
400,30,0.16,3000001,1,0,"gfmla","naive",0.659043242398458,0.029285735710018
400,30,0.16,3000001,1,0,"gfmla","oracle",0.74598286459388,0.0292155149443354
400,30,0.16,3000001,1,0,"gfmla","mccs",0.755699496010019,0.0347584166713332
400,30,0.16,3000001,1,0,"ipw","naive",0.527069930766791,0.068357385202207
400,30,0.16,3000001,1,0,"ipw","oracle",0.544529659997017,0.113770121964814
400,30,0.16,3000001,1,0,"ipw","mccs",0.571622442831534,0.083509942269873
400,30,0.16,3000001,1,0,"dr","naive",0.656725493153505,0.0314402118413655
400,30,0.16,3000001,1,0,"dr","oracle",0.725537730467105,0.0273984838382494
400,30,0.16,3000001,1,0,"dr","mccs",0.743537122231562,0.0346672951871448
400,30,0.16,3000001,0,1,"gfmla","naive",0.582750585692953,0.0327500715804146
400,30,0.16,3000001,0,1,"gfmla","oracle",0.659872412694898,0.0341731000028486
400,30,0.16,3000001,0,1,"gfmla","mccs",0.649685233262435,0.0364155540964772
400,30,0.16,3000001,0,1,"ipw","naive",0.42775691615995,0.186738323821311
400,30,0.16,3000001,0,1,"ipw","oracle",0.329948003121608,0.164182575505356
400,30,0.16,3000001,0,1,"ipw","mccs",0.470462141980913,0.212461284901417
400,30,0.16,3000001,0,1,"dr","naive",0.648580786302109,0.0690396786814949
400,30,0.16,3000001,0,1,"dr","oracle",0.709780602208776,0.0521652072281836
400,30,0.16,3000001,0,1,"dr","mccs",0.737790432052305,0.0705077312444134
400,30,0.16,3000001,1,1,"gfmla","naive",0.582750585692953,0.0327500715804146
400,30,0.16,3000001,1,1,"gfmla","oracle",0.659872412694898,0.0341731000028486
400,30,0.16,3000001,1,1,"gfmla","mccs",0.649685233262435,0.0364155540964772
400,30,0.16,3000001,1,1,"ipw","naive",0.527069930483995,0.0683573851986056
400,30,0.16,3000001,1,1,"ipw","oracle",0.544529660008983,0.113770121964483
400,30,0.16,3000001,1,1,"ipw","mccs",0.571622442828095,0.0835099422668918
400,30,0.16,3000001,1,1,"dr","naive",0.589116470010925,0.0418482544852532
400,30,0.16,3000001,1,1,"dr","oracle",0.654526176552388,0.0446136623332777
400,30,0.16,3000001,1,1,"dr","mccs",0.659875714679258,0.0492133703326236
2000,30,0.16,3000001,0,0,"gfmla","naive",0.651226995831421,0.0132949619090114
2000,30,0.16,3000001,0,0,"gfmla","oracle",0.742862255745262,0.0131625992954176
2000,30,0.16,3000001,0,0,"gfmla","mccs",0.747174891328362,0.0158818051557434
2000,30,0.16,3000001,0,0,"ipw","naive",0.655307600575931,0.0224893188846373
2000,30,0.16,3000001,0,0,"ipw","oracle",0.730094996396626,0.0225728492334251
2000,30,0.16,3000001,0,0,"ipw","mccs",0.755442294767585,0.0285680630664276
2000,30,0.16,3000001,0,0,"dr","naive",0.654619969389989,0.0148489474217485
2000,30,0.16,3000001,0,0,"dr","oracle",0.74507271420701,0.0141812360469464
2000,30,0.16,3000001,0,0,"dr","mccs",0.753104129869825,0.0175782284460802
2000,30,0.16,3000001,1,0,"gfmla","naive",0.651226995831421,0.0132949619090114
2000,30,0.16,3000001,1,0,"gfmla","oracle",0.742862255745262,0.0131625992954176
2000,30,0.16,3000001,1,0,"gfmla","mccs",0.747174891328362,0.0158818051557434
2000,30,0.16,3000001,1,0,"ipw","naive",0.589774702681253,0.0157222547688485
2000,30,0.16,3000001,1,0,"ipw","oracle",0.663313580593536,0.0163408227564303
2000,30,0.16,3000001,1,0,"ipw","mccs",0.662304730395879,0.0183796884108059
2000,30,0.16,3000001,1,0,"dr","naive",0.638414722348868,0.0143820029477091
2000,30,0.16,3000001,1,0,"dr","oracle",0.737810210876196,0.0137069192654992
2000,30,0.16,3000001,1,0,"dr","mccs",0.730412501320277,0.0176878188003655
2000,30,0.16,3000001,0,1,"gfmla","naive",0.60214159530113,0.0156863721206032
2000,30,0.16,3000001,0,1,"gfmla","oracle",0.666442231569605,0.0160863276624549
2000,30,0.16,3000001,0,1,"gfmla","mccs",0.677750223118366,0.0180791860271369
2000,30,0.16,3000001,0,1,"ipw","naive",0.655307600575931,0.0224893188846373
2000,30,0.16,3000001,0,1,"ipw","oracle",0.730094996396626,0.0225728492334251
2000,30,0.16,3000001,0,1,"ipw","mccs",0.755442294767585,0.0285680630664276
2000,30,0.16,3000001,0,1,"dr","naive",0.653188065826062,0.0230621518841921
2000,30,0.16,3000001,0,1,"dr","oracle",0.72842247465061,0.0225581881459176
2000,30,0.16,3000001,0,1,"dr","mccs",0.751360968410736,0.0299271427315844
2000,30,0.16,3000001,1,1,"gfmla","naive",0.60214159530113,0.0156863721206032
2000,30,0.16,3000001,1,1,"gfmla","oracle",0.666442231569605,0.0160863276624549
2000,30,0.16,3000001,1,1,"gfmla","mccs",0.677750223118366,0.0180791860271369
2000,30,0.16,3000001,1,1,"ipw","naive",0.589774702681253,0.0157222547688485
2000,30,0.16,3000001,1,1,"ipw","oracle",0.663313580593536,0.0163408227564303
2000,30,0.16,3000001,1,1,"ipw","mccs",0.662304730395879,0.0183796884108059
2000,30,0.16,3000001,1,1,"dr","naive",0.58668997710274,0.0158944840993604
2000,30,0.16,3000001,1,1,"dr","oracle",0.656122786051113,0.015048515821953
2000,30,0.16,3000001,1,1,"dr","mccs",0.65679286698319,0.0195962401802292
400,30,0.16,3000002,0,0,"gfmla","naive",0.615238342422586,0.0285633453191958
400,30,0.16,3000002,0,0,"gfmla","oracle",0.720742405985608,0.0303054465386809
400,30,0.16,3000002,0,0,"gfmla","mccs",0.702237016114182,0.0330131678946674
400,30,0.16,3000002,0,0,"ipw","naive",0.646225207036175,0.0503218587509146
400,30,0.16,3000002,0,0,"ipw","oracle",0.77083734890277,0.0847531402851138
400,30,0.16,3000002,0,0,"ipw","mccs",0.748538112517148,0.0594729384775174
400,30,0.16,3000002,0,0,"dr","naive",0.640546226036717,0.0318296790982786
400,30,0.16,3000002,0,0,"dr","oracle",0.719145727234923,0.031077633131508
400,30,0.16,3000002,0,0,"dr","mccs",0.752211700979295,0.0378506479093179
400,30,0.16,3000002,1,0,"gfmla","naive",0.615238342422586,0.0285633453191958
400,30,0.16,3000002,1,0,"gfmla","oracle",0.720742405985608,0.0303054465386809
400,30,0.16,3000002,1,0,"gfmla","mccs",0.702237016114182,0.0330131678946674
400,30,0.16,3000002,1,0,"ipw","naive",0.575571440663697,0.0359977046152055
400,30,0.16,3000002,1,0,"ipw","oracle",0.623304789514221,0.0444863255383495
400,30,0.16,3000002,1,0,"ipw","mccs",0.649441063157325,0.0407868119173338
400,30,0.16,3000002,1,0,"dr","naive",0.620505808488584,0.0299444110111066
400,30,0.16,3000002,1,0,"dr","oracle",0.705255873551327,0.0304944209742067
400,30,0.16,3000002,1,0,"dr","mccs",0.715092187470476,0.0348302505313627
400,30,0.16,3000002,0,1,"gfmla","naive",0.575485031867382,0.0338037917775142
400,30,0.16,3000002,0,1,"gfmla","oracle",0.628403153360364,0.0382885723482952
400,30,0.16,3000002,0,1,"gfmla","mccs",0.646014212828713,0.038091921678139
400,30,0.16,3000002,0,1,"ipw","naive",0.64622520772693,0.0503218587353907
400,30,0.16,3000002,0,1,"ipw","oracle",0.77083734890277,0.0847531402851138
400,30,0.16,3000002,0,1,"ipw","mccs",0.748538112786848,0.0594729384685718
400,30,0.16,3000002,0,1,"dr","naive",0.642230115619032,0.0458064977604209
400,30,0.16,3000002,0,1,"dr","oracle",0.715417453851322,0.0526195674203558
400,30,0.16,3000002,0,1,"dr","mccs",0.750487950848462,0.0557592389422348
400,30,0.16,3000002,1,1,"gfmla","naive",0.575485031867382,0.0338037917775142
400,30,0.16,3000002,1,1,"gfmla","oracle",0.628403153360364,0.0382885723482952
400,30,0.16,3000002,1,1,"gfmla","mccs",0.646014212828713,0.038091921678139
400,30,0.16,3000002,1,1,"ipw","naive",0.5755714400117,0.0359977046142545
400,30,0.16,3000002,1,1,"ipw","oracle",0.623304789743135,0.0444863255355846
400,30,0.16,3000002,1,1,"ipw","mccs",0.649441063157325,0.0407868119173369
400,30,0.16,3000002,1,1,"dr","naive",0.574704151537388,0.0342192239053006
400,30,0.16,3000002,1,1,"dr","oracle",0.614043558812742,0.0418531892815225
400,30,0.16,3000002,1,1,"dr","mccs",0.648362022057922,0.0402053988325645
2000,30,0.16,3000002,0,0,"gfmla","naive",0.654003491827843,0.0131101382634966
2000,30,0.16,3000002,0,0,"gfmla","oracle",0.745948865875539,0.0129071354567161
2000,30,0.16,3000002,0,0,"gfmla","mccs",0.745537588156478,0.0153793361124885
2000,30,0.16,3000002,0,0,"ipw","naive",0.639362067229538,0.0227204262409485
2000,30,0.16,3000002,0,0,"ipw","oracle",0.73426473433811,0.0318610629278051
2000,30,0.16,3000002,0,0,"ipw","mccs",0.726782960345961,0.0267707311902751
2000,30,0.16,3000002,0,0,"dr","naive",0.662805435399177,0.0140831502770367
2000,30,0.16,3000002,0,0,"dr","oracle",0.747183598657621,0.0142326275168494
2000,30,0.16,3000002,0,0,"dr","mccs",0.7668296359872,0.0178989315398996
2000,30,0.16,3000002,1,0,"gfmla","naive",0.654003491827843,0.0131101382634966
2000,30,0.16,3000002,1,0,"gfmla","oracle",0.745948865875539,0.0129071354567161
2000,30,0.16,3000002,1,0,"gfmla","mccs",0.745537588156478,0.0153793361124885
2000,30,0.16,3000002,1,0,"ipw","naive",0.60706491364285,0.0160499384819166
2000,30,0.16,3000002,1,0,"ipw","oracle",0.679533958329461,0.0166950537342107
2000,30,0.16,3000002,1,0,"ipw","mccs",0.679796675000267,0.0186053482989466
2000,30,0.16,3000002,1,0,"dr","naive",0.664156574672422,0.0133442207106742
2000,30,0.16,3000002,1,0,"dr","oracle",0.752816662706646,0.0136915479794161
2000,30,0.16,3000002,1,0,"dr","mccs",0.760149319819092,0.0161497679035443
2000,30,0.16,3000002,0,1,"gfmla","naive",0.604090677599039,0.015652206496236
2000,30,0.16,3000002,0,1,"gfmla","oracle",0.670424873241712,0.0165997387715151
