"n","B","vare","seed","ps","out","method","type","est","se"
400,30,0.16,9000001,1,1,"ipw","mccs",0.681308111700654,0.0390185543725265
400,30,0.16,9000001,1,1,"dr","naive",0.56283265577092,0.033321031609093
400,30,0.16,9000001,1,1,"dr","oracle",0.650443430352875,0.0327484071977701
400,30,0.16,9000001,1,1,"dr","mccs",0.634362515660851,0.0396091624886265
2000,30,0.16,9000001,0,0,"gfmla","naive",0.660429627921244,0.0139329178741223
2000,30,0.16,9000001,0,0,"gfmla","oracle",0.748002712298058,0.0133891665670714
2000,30,0.16,9000001,0,0,"gfmla","mccs",0.759562839572856,0.0164906072699384
2000,30,0.16,9000001,0,0,"ipw","naive",0.692641934179171,0.0367513611020115
2000,30,0.16,9000001,0,0,"ipw","oracle",0.807700811899867,0.0393919434699545
2000,30,0.16,9000001,0,0,"ipw","mccs",0.807167751531333,0.0470548947882822
2000,30,0.16,9000001,0,0,"dr","naive",0.676614327215732,0.019104061447682
2000,30,0.16,9000001,0,0,"dr","oracle",0.756729337184813,0.0200070051706132
2000,30,0.16,9000001,0,0,"dr","mccs",0.77214970992351,0.0214379659531031
2000,30,0.16,9000001,1,0,"gfmla","naive",0.660429627921244,0.0139329178741223
2000,30,0.16,9000001,1,0,"gfmla","oracle",0.748002712298058,0.0133891665670714
2000,30,0.16,9000001,1,0,"gfmla","mccs",0.759562839572856,0.0164906072699384
2000,30,0.16,9000001,1,0,"ipw","naive",0.602236095218898,0.0172560150675853
2000,30,0.16,9000001,1,0,"ipw","oracle",0.680586587676729,0.018247233875597
2000,30,0.16,9000001,1,0,"ipw","mccs",0.679830002900251,0.0200486267405994
2000,30,0.16,9000001,1,0,"dr","naive",0.656265566618256,0.0149049910053629
2000,30,0.16,9000001,1,0,"dr","oracle",0.748787124238107,0.014018409526668
2000,30,0.16,9000001,1,0,"dr","mccs",0.755239018332675,0.0177861966056533
2000,30,0.16,9000001,0,1,"gfmla","naive",0.611353778650409,0.0170180667201486
2000,30,0.16,9000001,0,1,"gfmla","oracle",0.687986825776712,0.0168703648020838
2000,30,0.16,9000001,0,1,"gfmla","mccs",0.689485558299346,0.0194369872799744
2000,30,0.16,9000001,0,1,"ipw","naive",0.692641934179171,0.0367513611020115
2000,30,0.16,9000001,0,1,"ipw","oracle",0.807700811899867,0.0393919434699545
2000,30,0.16,9000001,0,1,"ipw","mccs",0.807167751531333,0.0470548947882822
2000,30,0.16,9000001,0,1,"dr","naive",0.697755204397424,0.0401121748182468
2000,30,0.16,9000001,0,1,"dr","oracle",0.818038820006105,0.0445917694236724
2000,30,0.16,9000001,0,1,"dr","mccs",0.814697724356027,0.0538041791744399
2000,30,0.16,9000001,1,1,"gfmla","naive",0.611353778650409,0.0170180667201486
2000,30,0.16,9000001,1,1,"gfmla","oracle",0.687986825776712,0.0168703648020838
2000,30,0.16,9000001,1,1,"gfmla","mccs",0.689485558299346,0.0194369872799744
2000,30,0.16,9000001,1,1,"ipw","naive",0.602236095218898,0.0172560150675853
2000,30,0.16,9000001,1,1,"ipw","oracle",0.680586587676729,0.018247233875597
2000,30,0.16,9000001,1,1,"ipw","mccs",0.679830002900251,0.0200486267405994
2000,30,0.16,9000001,1,1,"dr","naive",0.608190562657418,0.0175933467851581
2000,30,0.16,9000001,1,1,"dr","oracle",0.698343900722229,0.0161834030008301
2000,30,0.16,9000001,1,1,"dr","mccs",0.686043193651753,0.020940885395926
400,30,0.16,9000002,0,0,"gfmla","naive",0.644481040785116,0.0292392071281516
400,30,0.16,9000002,0,0,"gfmla","oracle",0.754798164222034,0.0289992589945119
400,30,0.16,9000002,0,0,"gfmla","mccs",0.726698036134656,0.0352020843968826
400,30,0.16,9000002,0,0,"ipw","naive",0.691060555689698,0.0352781386696408
400,30,0.16,9000002,0,0,"ipw","oracle",0.803552125408192,0.0389262503937254
400,30,0.16,9000002,0,0,"ipw","mccs",0.776842273502114,0.0412696081348675
400,30,0.16,9000002,0,0,"dr","naive",0.631912421728447,0.0312171549952085
400,30,0.16,9000002,0,0,"dr","oracle",0.753904742661778,0.0289075245146891
400,30,0.16,9000002,0,0,"dr","mccs",0.71302097383838,0.0380844618004841
400,30,0.16,9000002,1,0,"gfmla","naive",0.644481040785116,0.0292392071281516
400,30,0.16,9000002,1,0,"gfmla","oracle",0.754798164222034,0.0289992589945119
400,30,0.16,9000002,1,0,"gfmla","mccs",0.726698036134656,0.0352020843968826
400,30,0.16,9000002,1,0,"ipw","naive",0.642566510429982,0.0324183589554184
400,30,0.16,9000002,1,0,"ipw","oracle",0.723612261363416,0.0314926201484191
400,30,0.16,9000002,1,0,"ipw","mccs",0.713236355818685,0.0377622229784416
400,30,0.16,9000002,1,0,"dr","naive",0.632522155890709,0.0307956496002065
400,30,0.16,9000002,1,0,"dr","oracle",0.748476092537851,0.0290421693286922
400,30,0.16,9000002,1,0,"dr","mccs",0.709187683169204,0.0370072119762852
400,30,0.16,9000002,0,1,"gfmla","naive",0.66701140662817,0.0332010611737946
400,30,0.16,9000002,0,1,"gfmla","oracle",0.746649445618357,0.0344812536539541
400,30,0.16,9000002,0,1,"gfmla","mccs",0.747525912469005,0.0388504460787955
400,30,0.16,9000002,0,1,"ipw","naive",0.691060555689698,0.0352781386696244
400,30,0.16,9000002,0,1,"ipw","oracle",0.803552125408192,0.0389262503937254
400,30,0.16,9000002,0,1,"ipw","mccs",0.776842273502114,0.0412696081348675
400,30,0.16,9000002,0,1,"dr","naive",0.702324363999798,0.0372423725718104
400,30,0.16,9000002,0,1,"dr","oracle",0.825027434434567,0.0369949760431152
400,30,0.16,9000002,0,1,"dr","mccs",0.794321663002215,0.0454092885191826
400,30,0.16,9000002,1,1,"gfmla","naive",0.66701140662817,0.0332010611737946
400,30,0.16,9000002,1,1,"gfmla","oracle",0.746649445618357,0.0344812536539541
400,30,0.16,9000002,1,1,"gfmla","mccs",0.747525912469005,0.0388504460787955
400,30,0.16,9000002,1,1,"ipw","naive",0.642566510429982,0.0324183589554184
400,30,0.16,9000002,1,1,"ipw","oracle",0.723612261363416,0.0314926201484191
400,30,0.16,9000002,1,1,"ipw","mccs",0.713236355818685,0.0377622229784416
400,30,0.16,9000002,1,1,"dr","naive",0.656961542657497,0.0366191487412003
400,30,0.16,9000002,1,1,"dr","oracle",0.747242924103816,0.0330603513980026
400,30,0.16,9000002,1,1,"dr","mccs",0.730735525726407,0.0447634231395905
2000,30,0.16,9000002,0,0,"gfmla","naive",0.6621527510683,0.0142064439524694
2000,30,0.16,9000002,0,0,"gfmla","oracle",0.754537289291684,0.0130932376511671
2000,30,0.16,9000002,0,0,"gfmla","mccs",0.763089476553494,0.0167684499250596
2000,30,0.16,9000002,0,0,"ipw","naive",0.725386230305296,0.0918288010715248
2000,30,0.16,9000002,0,0,"ipw","oracle",1.02101083177925,0.185563816685284
2000,30,0.16,9000002,0,0,"ipw","mccs",0.860910514566176,0.129761712106761
2000,30,0.16,9000002,0,0,"dr","naive",0.688141001077442,0.0267053805001769
2000,30,0.16,9000002,0,0,"dr","oracle",0.765567741734727,0.0139193649181625
2000,30,0.16,9000002,0,0,"dr","mccs",0.7972304009874,0.0290567463524645
2000,30,0.16,9000002,1,0,"gfmla","naive",0.6621527510683,0.0142064439524694
2000,30,0.16,9000002,1,0,"gfmla","oracle",0.754537289291684,0.0130932376511671
2000,30,0.16,9000002,1,0,"gfmla","mccs",0.763089476553494,0.0167684499250596
2000,30,0.16,9000002,1,0,"ipw","naive",0.609682539770693,0.0207110235968439
2000,30,0.16,9000002,1,0,"ipw","oracle",0.692711383534634,0.0279448783687725
2000,30,0.16,9000002,1,0,"ipw","mccs",0.688582677289095,0.0247876931527713
2000,30,0.16,9000002,1,0,"dr","naive",0.663780768357053,0.0162122156459991
2000,30,0.16,9000002,1,0,"dr","oracle",0.756259011813438,0.0133824717051788
2000,30,0.16,9000002,1,0,"dr","mccs",0.764030411301736,0.018738919781214
2000,30,0.16,9000002,0,1,"gfmla","naive",0.605567798650175,0.0163925415652311
2000,30,0.16,9000002,0,1,"gfmla","oracle",0.680639033678818,0.0162126444346128
2000,30,0.16,9000002,0,1,"gfmla","mccs",0.681722222032388,0.0185862571887487
2000,30,0.16,9000002,0,1,"ipw","naive",0.725386230305296,0.0918288010715248
2000,30,0.16,9000002,0,1,"ipw","oracle",1.02101083177925,0.185563816685284
2000,30,0.16,9000002,0,1,"ipw","mccs",0.860910514566176,0.129761712106761
2000,30,0.16,9000002,0,1,"dr","naive",0.698504357409781,0.0535548976456703
2000,30,0.16,9000002,0,1,"dr","oracle",0.84751270596148,0.0375316975054302
2000,30,0.16,9000002,0,1,"dr","mccs",0.814899480911136,0.0677878226634414
2000,30,0.16,9000002,1,1,"gfmla","naive",0.605567798650175,0.0163925415652311
2000,30,0.16,9000002,1,1,"gfmla","oracle",0.680639033678818,0.0162126444346128
2000,30,0.16,9000002,1,1,"gfmla","mccs",0.681722222032388,0.0185862571887487
2000,30,0.16,9000002,1,1,"ipw","naive",0.609682539638601,0.0207110235969834
2000,30,0.16,9000002,1,1,"ipw","oracle",0.692711383534634,0.0279448783687725
2000,30,0.16,9000002,1,1,"ipw","mccs",0.688582677289095,0.0247876931527713
2000,30,0.16,9000002,1,1,"dr","naive",0.610429501200543,0.0183614987691754
2000,30,0.16,9000002,1,1,"dr","oracle",0.689304487321418,0.0205078857683546
2000,30,0.16,9000002,1,1,"dr","mccs",0.687681468573338,0.0218079147757785
400,30,0.16,9000003,0,0,"gfmla","naive",0.671646650592791,0.0314227800588725
400,30,0.16,9000003,0,0,"gfmla","oracle",0.772599527819428,0.0295885572062767
400,30,0.16,9000003,0,0,"gfmla","mccs",0.780302070396628,0.037067950247225
400,30,0.16,9000003,0,0,"ipw","naive",0.854273471018254,0.142931678344923
400,30,0.16,9000003,0,0,"ipw","oracle",1.01065160712684,0.154376476098763
400,30,0.16,9000003,0,0,"ipw","mccs",1.04408860270836,0.178797174059943
400,30,0.16,9000003,0,0,"dr","naive",0.710658336737121,0.0496479314223358
400,30,0.16,9000003,0,0,"dr","oracle",0.808517646230074,0.0328433907657821
400,30,0.16,9000003,0,0,"dr","mccs",0.825059018813825,0.0501267617494152
400,30,0.16,9000003,1,0,"gfmla","naive",0.671646650592791,0.0314227800588725
400,30,0.16,9000003,1,0,"gfmla","oracle",0.772599527819428,0.0295885572062767
400,30,0.16,9000003,1,0,"gfmla","mccs",0.780302070396628,0.037067950247225
400,30,0.16,9000003,1,0,"ipw","naive",0.63661840620523,0.0478832674818742
400,30,0.16,9000003,1,0,"ipw","oracle",0.718671590111096,0.0491860051478132
400,30,0.16,9000003,1,0,"ipw","mccs",0.726839193688271,0.0558258602958585
400,30,0.16,9000003,1,0,"dr","naive",0.685822438561284,0.0350900002509828
400,30,0.16,9000003,1,0,"dr","oracle",0.789087235424924,0.0310303210351247
400,30,0.16,9000003,1,0,"dr","mccs",0.798692941616104,0.0402567683662253
400,30,0.16,9000003,0,1,"gfmla","naive",0.618391785811594,0.0360301920555341
400,30,0.16,9000003,0,1,"gfmla","oracle",0.689126576988987,0.0372120062827105
400,30,0.16,9000003,0,1,"gfmla","mccs",0.700360918207268,0.0408960450497767
400,30,0.16,9000003,0,1,"ipw","naive",0.854273471018254,0.142931678344966
400,30,0.16,9000003,0,1,"ipw","oracle",1.01065160811974,0.15437647583037
400,30,0.16,9000003,0,1,"ipw","mccs",1.04408860270836,0.178797174059943
400,30,0.16,9000003,0,1,"dr","naive",0.809707309152015,0.0989677040479282
400,30,0.16,9000003,0,1,"dr","oracle",0.936153315640831,0.088763961807014
400,30,0.16,9000003,0,1,"dr","mccs",0.967821684104642,0.110850446178898
400,30,0.16,9000003,1,1,"gfmla","naive",0.618391785811594,0.0360301920555341
400,30,0.16,9000003,1,1,"gfmla","oracle",0.689126576988987,0.0372120062827105
400,30,0.16,9000003,1,1,"gfmla","mccs",0.700360918207268,0.0408960450497767
400,30,0.16,9000003,1,1,"ipw","naive",0.63661840620523,0.0478832674818838
400,30,0.16,9000003,1,1,"ipw","oracle",0.718671590057454,0.0491860051485369
400,30,0.16,9000003,1,1,"ipw","mccs",0.726839193504293,0.055825860302287
400,30,0.16,9000003,1,1,"dr","naive",0.636929540187152,0.0421989755920247
400,30,0.16,9000003,1,1,"dr","oracle",0.708034758742767,0.0433275008617706
400,30,0.16,9000003,1,1,"dr","mccs",0.723533208214061,0.0491412555523418
2000,30,0.16,9000003,0,0,"gfmla","naive",0.661174927840846,0.0134756400485691
2000,30,0.16,9000003,0,0,"gfmla","oracle",0.747827167374993,0.0130526300726385
2000,30,0.16,9000003,0,0,"gfmla","mccs",0.759666258113737,0.0160394297538886
2000,30,0.16,9000003,0,0,"ipw","naive",0.605067419360329,0.0383803698232354
2000,30,0.16,9000003,0,0,"ipw","oracle",0.753013023513519,0.0364457166880238
2000,30,0.16,9000003,0,0,"ipw","mccs",0.678862198555705,0.0474782528992494
2000,30,0.16,9000003,0,0,"dr","naive",0.662868118979711,0.0157212763129047
2000,30,0.16,9000003,0,0,"dr","oracle",0.739926237025906,0.0161484058688218
2000,30,0.16,9000003,0,0,"dr","mccs",0.768824980072666,0.0205568668762936
2000,30,0.16,9000003,1,0,"gfmla","naive",0.661174927840846,0.0134756400485691
2000,30,0.16,9000003,1,0,"gfmla","oracle",0.747827167374993,0.0130526300726385
2000,30,0.16,9000003,1,0,"gfmla","mccs",0.759666258113737,0.0160394297538886
2000,30,0.16,9000003,1,0,"ipw","naive",0.600618235106207,0.0155676479141448
2000,30,0.16,9000003,1,0,"ipw","oracle",0.686275546044814,0.0155319909677747
2000,30,0.16,9000003,1,0,"ipw","mccs",0.666569209466238,0.0183916016671925
2000,30,0.16,9000003,1,0,"dr","naive",0.662517984698676,0.0148894045889577
2000,30,0.16,9000003,1,0,"dr","oracle",0.748521675041138,0.0146189765210341
2000,30,0.16,9000003,1,0,"dr","mccs",0.75335620573024,0.0185920975233993
2000,30,0.16,9000003,0,1,"gfmla","naive",0.618205511259639,0.0157268045429237
2000,30,0.16,9000003,0,1,"gfmla","oracle",0.690216348468605,0.0157767873378183
2000,30,0.16,9000003,0,1,"gfmla","mccs",0.695787072882951,0.0181918124198954
2000,30,0.16,9000003,0,1,"ipw","naive",0.605067419360329,0.0383803698232354
2000,30,0.16,9000003,0,1,"ipw","oracle",0.753013023513519,0.0364457166880238
2000,30,0.16,9000003,0,1,"ipw","mccs",0.678862198555705,0.0474782528992494
2000,30,0.16,9000003,0,1,"dr","naive",0.641745390575054,0.03096204156682
2000,30,0.16,9000003,0,1,"dr","oracle",0.756743980884725,0.0262307901263167
2000,30,0.16,9000003,0,1,"dr","mccs",0.730582214749903,0.0411252089646023
2000,30,0.16,9000003,1,1,"gfmla","naive",0.618205511259639,0.0157268045429237
2000,30,0.16,9000003,1,1,"gfmla","oracle",0.690216348468605,0.0157767873378183
2000,30,0.16,9000003,1,1,"gfmla","mccs",0.695787072882951,0.0181918124198954
2000,30,0.16,9000003,1,1,"ipw","naive",0.600618235106207,0.0155676479141448
2000,30,0.16,9000003,1,1,"ipw","oracle",0.686275546044814,0.0155319909677747
2000,30,0.16,9000003,1,1,"ipw","mccs",0.666569209466238,0.0183916016671925
2000,30,0.16,9000003,1,1,"dr","naive",0.620757487902733,0.0186905530018687
2000,30,0.16,9000003,1,1,"dr","oracle",0.693557220258114,0.0164319493335213
2000,30,0.16,9000003,1,1,"dr","mccs",0.692546500682124,0.0229604668853835
400,30,0.16,9000004,0,0,"gfmla","naive",0.689092467141795,0.031892367428041
400,30,0.16,9000004,0,0,"gfmla","oracle",0.762636951850497,0.0299733749864379
400,30,0.16,9000004,0,0,"gfmla","mccs",0.80389796382794,0.0374626817472183
400,30,0.16,9000004,0,0,"ipw","naive",0.957868726805613,0.155887937382587
400,30,0.16,9000004,0,0,"ipw","oracle",1.1350085988482,0.106401875432562
400,30,0.16,9000004,0,0,"ipw","mccs",1.18022783386904,0.198920564530444
400,30,0.16,9000004,0,0,"dr","naive",0.728474321233714,0.0341999173755992
400,30,0.16,9000004,0,0,"dr","oracle",0.75497291903661,0.0281536967756139
400,30,0.16,9000004,0,0,"dr","mccs",0.869794055499794,0.0444577672585061
400,30,0.16,9000004,1,0,"gfmla","naive",0.689092467141795,0.031892367428041
400,30,0.16,9000004,1,0,"gfmla","oracle",0.762636951850497,0.0299733749864379
400,30,0.16,9000004,1,0,"gfmla","mccs",0.80389796382794,0.0374626817472183
400,30,0.16,9000004,1,0,"ipw","naive",0.631336024485165,0.051622169796388
400,30,0.16,9000004,1,0,"ipw","oracle",0.70862952170521,0.0549433050435038
400,30,0.16,9000004,1,0,"ipw","mccs",0.71790479136213,0.0614415540714159
400,30,0.16,9000004,1,0,"dr","naive",0.693805830535317,0.034108574228104
400,30,0.16,9000004,1,0,"dr","oracle",0.7534052972006,0.0293930484313652
400,30,0.16,9000004,1,0,"dr","mccs",0.809719794602903,0.038816725659994
400,30,0.16,9000004,0,1,"gfmla","naive",0.632030874390401,0.0374387085060205
400,30,0.16,9000004,0,1,"gfmla","oracle",0.691848277174436,0.0378024601772659
400,30,0.16,9000004,0,1,"gfmla","mccs",0.712441284382424,0.0424543604506468
400,30,0.16,9000004,0,1,"ipw","naive",0.957868726805612,0.155887937382593
400,30,0.16,9000004,0,1,"ipw","oracle",1.1350086000724,0.106401875230526
400,30,0.16,9000004,0,1,"ipw","mccs",1.18022783156149,0.198920564782936
400,30,0.16,9000004,0,1,"dr","naive",0.821194535496543,0.0648364883582261
400,30,0.16,9000004,0,1,"dr","oracle",0.920891716128691,0.0468499063355868
400,30,0.16,9000004,0,1,"dr","mccs",0.984819364445744,0.0826281871344027
400,30,0.16,9000004,1,1,"gfmla","naive",0.632030874390401,0.0374387085060205
400,30,0.16,9000004,1,1,"gfmla","oracle",0.691848277174436,0.0378024601772659
400,30,0.16,9000004,1,1,"gfmla","mccs",0.712441284382424,0.0424543604506468
400,30,0.16,9000004,1,1,"ipw","naive",0.631336024485165,0.051622169796388
400,30,0.16,9000004,1,1,"ipw","oracle",0.70862952170521,0.0549433050435038
400,30,0.16,9000004,1,1,"ipw","mccs",0.71790479136213,0.0614415540714159
400,30,0.16,9000004,1,1,"dr","naive",0.644526527496825,0.0432616728818149
400,30,0.16,9000004,1,1,"dr","oracle",0.714133430949512,0.0433156069686809
400,30,0.16,9000004,1,1,"dr","mccs",0.730620959036872,0.0515612759812636
2000,30,0.16,9000004,0,0,"gfmla","naive",0.656125156363113,0.0130657964698483
2000,30,0.16,9000004,0,0,"gfmla","oracle",0.74418235057003,0.0128317615626529
2000,30,0.16,9000004,0,0,"gfmla","mccs",0.752314415554356,0.01554192743107
2000,30,0.16,9000004,0,0,"ipw","naive",0.664319871602317,0.0287554159689061
2000,30,0.16,9000004,0,0,"ipw","oracle",0.730195496242412,0.0291905195158809
2000,30,0.16,9000004,0,0,"ipw","mccs",0.756628331055615,0.0374484534391993
2000,30,0.16,9000004,0,0,"dr","naive",0.660705875187401,0.0146846666579594
2000,30,0.16,9000004,0,0,"dr","oracle",0.749781382135301,0.0141599609753846
2000,30,0.16,9000004,0,0,"dr","mccs",0.757770107029224,0.0176934021281842
2000,30,0.16,9000004,1,0,"gfmla","naive",0.656125156363113,0.0130657964698483
2000,30,0.16,9000004,1,0,"gfmla","oracle",0.74418235057003,0.0128317615626529
2000,30,0.16,9000004,1,0,"gfmla","mccs",0.752314415554356,0.01554192743107
2000,30,0.16,9000004,1,0,"ipw","naive",0.608801561164943,0.0159801652494263
2000,30,0.16,9000004,1,0,"ipw","oracle",0.672197580810986,0.0154708538794443
2000,30,0.16,9000004,1,0,"ipw","mccs",0.684050954211364,0.0184065388639367
2000,30,0.16,9000004,1,0,"dr","naive",0.655438770826204,0.0134532311650879
2000,30,0.16,9000004,1,0,"dr","oracle",0.743387594333935,0.0130052790639489
2000,30,0.16,9000004,1,0,"dr","mccs",0.753808796695279,0.0161392442701048
2000,30,0.16,9000004,0,1,"gfmla","naive",0.600900215725316,0.0154859589009921
2000,30,0.16,9000004,0,1,"gfmla","oracle",0.661453850650327,0.0158423992467982
2000,30,0.16,9000004,0,1,"gfmla","mccs",0.67274096626167,0.0177219091949845
2000,30,0.16,9000004,0,1,"ipw","naive",0.664319872176218,0.0287554159729784
2000,30,0.16,9000004,0,1,"ipw","oracle",0.730195496242412,0.0291905195158809
2000,30,0.16,9000004,0,1,"ipw","mccs",0.756628331055615,0.0374484534391993
2000,30,0.16,9000004,0,1,"dr","naive",0.645824422636512,0.0245316563734828
2000,30,0.16,9000004,0,1,"dr","oracle",0.708368700452042,0.0264330627558886
2000,30,0.16,9000004,0,1,"dr","mccs",0.733244933173953,0.0323821937451997
2000,30,0.16,9000004,1,1,"gfmla","naive",0.600900215725316,0.0154859589009921
2000,30,0.16,9000004,1,1,"gfmla","oracle",0.661453850650327,0.0158423992467982
2000,30,0.16,9000004,1,1,"gfmla","mccs",0.67274096626167,0.0177219091949845
2000,30,0.16,9000004,1,1,"ipw","naive",0.608801561164943,0.0159801652494263
2000,30,0.16,9000004,1,1,"ipw","oracle",0.672197580810986,0.0154708538794443
2000,30,0.16,9000004,1,1,"ipw","mccs",0.684050954211364,0.0184065388639367
2000,30,0.16,9000004,1,1,"dr","naive",0.598452764932498,0.0151787679769521
2000,30,0.16,9000004,1,1,"dr","oracle",0.654283231600345,0.0158453524285709
2000,30,0.16,9000004,1,1,"dr","mccs",0.671602282001185,0.0179422921550078
400,30,0.16,9000005,0,0,"gfmla","naive",0.653615186288435,0.0312561244939003
400,30,0.16,9000005,0,0,"gfmla","oracle",0.737785730338298,0.0288250075285812
400,30,0.16,9000005,0,0,"gfmla","mccs",0.754117975898142,0.0379887432877361
400,30,0.16,9000005,0,0,"ipw","naive",0.699286708203382,0.0603993758454295
400,30,0.16,9000005,0,0,"ipw","oracle",0.781248394754065,0.0527815278664796
400,30,0.16,9000005,0,0,"ipw","mccs",0.815757762820386,0.0748513870395553
400,30,0.16,9000005,0,0,"dr","naive",0.59889341973439,0.0358027336521869
400,30,0.16,9000005,0,0,"dr","oracle",0.737720440417432,0.0346998197676664
400,30,0.16,9000005,0,0,"dr","mccs",0.687702565196909,0.0441321683531583
400,30,0.16,9000005,1,0,"gfmla","naive",0.653615186288435,0.0312561244939003
400,30,0.16,9000005,1,0,"gfmla","oracle",0.737785730338298,0.0288250075285812
400,30,0.16,9000005,1,0,"gfmla","mccs",0.754117975898142,0.0379887432877361
400,30,0.16,9000005,1,0,"ipw","naive",0.597249518009362,0.0428546821529422
400,30,0.16,9000005,1,0,"ipw","oracle",0.688523020453323,0.0382332659372261
400,30,0.16,9000005,1,0,"ipw","mccs",0.675949379993983,0.0527813688725631
400,30,0.16,9000005,1,0,"dr","naive",0.617546925075196,0.0326347136945497
400,30,0.16,9000005,1,0,"dr","oracle",0.725119578547571,0.0299187996548992
400,30,0.16,9000005,1,0,"dr","mccs",0.7065261502163,0.0433412325619397
400,30,0.16,9000005,0,1,"gfmla","naive",0.604456306906124,0.0357876563901082
400,30,0.16,9000005,0,1,"gfmla","oracle",0.682291722788188,0.0356392165418942
400,30,0.16,9000005,0,1,"gfmla","mccs",0.685215478321634,0.0412063873774576
400,30,0.16,9000005,0,1,"ipw","naive",0.699286708550709,0.0603993757920563
400,30,0.16,9000005,0,1,"ipw","oracle",0.781248394754065,0.0527815278664796
400,30,0.16,9000005,0,1,"ipw","mccs",0.815757762820386,0.0748513870395553
400,30,0.16,9000005,0,1,"dr","naive",0.641366399097812,0.0339464439016243
400,30,0.16,9000005,0,1,"dr","oracle",0.755254914091785,0.0402698311930677
400,30,0.16,9000005,0,1,"dr","mccs",0.738680014985752,0.0405478851667754
400,30,0.16,9000005,1,1,"gfmla","naive",0.604456306906124,0.0357876563901082
400,30,0.16,9000005,1,1,"gfmla","oracle",0.682291722788188,0.0356392165418942
400,30,0.16,9000005,1,1,"gfmla","mccs",0.685215478321634,0.0412063873774576
400,30,0.16,9000005,1,1,"ipw","naive",0.597249519171524,0.0428546821869679
400,30,0.16,9000005,1,1,"ipw","oracle",0.688523020453323,0.0382332659372261
400,30,0.16,9000005,1,1,"ipw","mccs",0.675949379993983,0.0527813688725395
400,30,0.16,9000005,1,1,"dr","naive",0.587463749983337,0.0430895990851599
400,30,0.16,9000005,1,1,"dr","oracle",0.677322457793942,0.041241207271961
400,30,0.16,9000005,1,1,"dr","mccs",0.660765023704315,0.055162097090754
2000,30,0.16,9000005,0,0,"gfmla","naive",0.657740072759473,0.0131834029787986
2000,30,0.16,9000005,0,0,"gfmla","oracle",0.756175103442273,0.0127981996518031
2000,30,0.16,9000005,0,0,"gfmla","mccs",0.750255026183096,0.0153308387121853
2000,30,0.16,9000005,0,0,"ipw","naive",0.655735136888805,0.0240221140741996
2000,30,0.16,9000005,0,0,"ipw","oracle",0.752518646962607,0.0257331340642795
2000,30,0.16,9000005,0,0,"ipw","mccs",0.752067281011654,0.029587925151538
2000,30,0.16,9000005,0,0,"dr","naive",0.664899367876812,0.0140395742588977
2000,30,0.16,9000005,0,0,"dr","oracle",0.759812377099685,0.0133689513760964
