"n","B","vare","seed","ps","out","method","type","est","se"
2000,30,0.16,8000002,1,1,"ipw","naive",0.634798039424065,0.0162976508634763
2000,30,0.16,8000002,1,1,"ipw","oracle",0.709236510046851,0.0167574640332133
2000,30,0.16,8000002,1,1,"ipw","mccs",0.712270448387194,0.0185397516925626
2000,30,0.16,8000002,1,1,"dr","naive",0.627352824747683,0.0161359295384292
2000,30,0.16,8000002,1,1,"dr","oracle",0.702582424018062,0.0172138177241732
2000,30,0.16,8000002,1,1,"dr","mccs",0.702614176061278,0.0193874052765585
400,30,0.16,8000003,0,0,"gfmla","naive",0.578165597704745,0.0318442765420159
400,30,0.16,8000003,0,0,"gfmla","oracle",0.676627956708884,0.0297628133512878
400,30,0.16,8000003,0,0,"gfmla","mccs",0.659196958484039,0.0366679695281355
400,30,0.16,8000003,0,0,"ipw","naive",0.57100105606437,0.0528312189590103
400,30,0.16,8000003,0,0,"ipw","oracle",0.665686760191012,0.0559578627174967
400,30,0.16,8000003,0,0,"ipw","mccs",0.647592869480364,0.0647608035163438
400,30,0.16,8000003,0,0,"dr","naive",0.568350600219191,0.0366659957499892
400,30,0.16,8000003,0,0,"dr","oracle",0.689317570234721,0.0332968348907376
400,30,0.16,8000003,0,0,"dr","mccs",0.65310754710008,0.0449788015821186
400,30,0.16,8000003,1,0,"gfmla","naive",0.578165597704745,0.0318442765420159
400,30,0.16,8000003,1,0,"gfmla","oracle",0.676627956708884,0.0297628133512878
400,30,0.16,8000003,1,0,"gfmla","mccs",0.659196958484039,0.0366679695281355
400,30,0.16,8000003,1,0,"ipw","naive",0.552238163312561,0.0443415428586039
400,30,0.16,8000003,1,0,"ipw","oracle",0.638808595641595,0.0422541908672903
400,30,0.16,8000003,1,0,"ipw","mccs",0.620450282582001,0.0523622691972301
400,30,0.16,8000003,1,0,"dr","naive",0.572530212864674,0.038283826893692
400,30,0.16,8000003,1,0,"dr","oracle",0.69417183339642,0.0301812370432481
400,30,0.16,8000003,1,0,"dr","mccs",0.653615136376026,0.0469063119514424
400,30,0.16,8000003,0,1,"gfmla","naive",0.537311879401364,0.0373527380505202
400,30,0.16,8000003,0,1,"gfmla","oracle",0.625847645107534,0.0389928494110846
400,30,0.16,8000003,0,1,"gfmla","mccs",0.602752446180553,0.0419431468189685
400,30,0.16,8000003,0,1,"ipw","naive",0.571001055670895,0.0528312189381204
400,30,0.16,8000003,0,1,"ipw","oracle",0.665686760191012,0.0559578627175155
400,30,0.16,8000003,0,1,"ipw","mccs",0.647592869480364,0.0647608035163438
400,30,0.16,8000003,0,1,"dr","naive",0.549717527246711,0.0482329590249318
400,30,0.16,8000003,0,1,"dr","oracle",0.650071176337883,0.0544672132409671
400,30,0.16,8000003,0,1,"dr","mccs",0.624993104695573,0.0590976575053394
400,30,0.16,8000003,1,1,"gfmla","naive",0.537311879401364,0.0373527380505202
400,30,0.16,8000003,1,1,"gfmla","oracle",0.625847645107534,0.0389928494110846
400,30,0.16,8000003,1,1,"gfmla","mccs",0.602752446180553,0.0419431468189685
400,30,0.16,8000003,1,1,"ipw","naive",0.552238163114176,0.0443415428505914
400,30,0.16,8000003,1,1,"ipw","oracle",0.638808595932796,0.0422541908760371
400,30,0.16,8000003,1,1,"ipw","mccs",0.620450282600282,0.052362269197755
400,30,0.16,8000003,1,1,"dr","naive",0.529720519442882,0.0375654577699896
400,30,0.16,8000003,1,1,"dr","oracle",0.615504335418958,0.0398583049440229
400,30,0.16,8000003,1,1,"dr","mccs",0.594876241994785,0.0451853671821184
2000,30,0.16,8000003,0,0,"gfmla","naive",0.638402788806382,0.0135719924510444
2000,30,0.16,8000003,0,0,"gfmla","oracle",0.735455542669004,0.0132576966866181
2000,30,0.16,8000003,0,0,"gfmla","mccs",0.733780154001485,0.0160327778648122
2000,30,0.16,8000003,0,0,"ipw","naive",0.587723799826528,0.0329558208467167
2000,30,0.16,8000003,0,0,"ipw","oracle",0.645829096270973,0.0535650850504846
2000,30,0.16,8000003,0,0,"ipw","mccs",0.676870219388163,0.0431618824862392
2000,30,0.16,8000003,0,0,"dr","naive",0.632698991539653,0.0179879951953252
2000,30,0.16,8000003,0,0,"dr","oracle",0.73026555284575,0.0161309962792588
2000,30,0.16,8000003,0,0,"dr","mccs",0.739060245225305,0.0237857375713086
2000,30,0.16,8000003,1,0,"gfmla","naive",0.638402788806382,0.0135719924510444
2000,30,0.16,8000003,1,0,"gfmla","oracle",0.735455542669004,0.0132576966866181
2000,30,0.16,8000003,1,0,"gfmla","mccs",0.733780154001485,0.0160327778648122
2000,30,0.16,8000003,1,0,"ipw","naive",0.586917168286485,0.0170552297715294
2000,30,0.16,8000003,1,0,"ipw","oracle",0.654213300172604,0.0188967306829483
2000,30,0.16,8000003,1,0,"ipw","mccs",0.664286269732994,0.0201374250807751
2000,30,0.16,8000003,1,0,"dr","naive",0.639845919650526,0.0143991316308077
2000,30,0.16,8000003,1,0,"dr","oracle",0.734356048798684,0.0139507674693223
2000,30,0.16,8000003,1,0,"dr","mccs",0.741609155444684,0.0173115683835406
2000,30,0.16,8000003,0,1,"gfmla","naive",0.585036744678865,0.0156991010716227
2000,30,0.16,8000003,0,1,"gfmla","oracle",0.664251591982595,0.0159835732026
2000,30,0.16,8000003,0,1,"gfmla","mccs",0.657060797862167,0.0178588881657053
2000,30,0.16,8000003,0,1,"ipw","naive",0.587723799826528,0.0329558208467167
2000,30,0.16,8000003,0,1,"ipw","oracle",0.645829096270973,0.0535650850504846
2000,30,0.16,8000003,0,1,"ipw","mccs",0.676870219388163,0.0431618824862392
2000,30,0.16,8000003,0,1,"dr","naive",0.61178618097793,0.0206701491962254
2000,30,0.16,8000003,0,1,"dr","oracle",0.706673043320258,0.0285981925004247
2000,30,0.16,8000003,0,1,"dr","mccs",0.7092583392538,0.0253884532073604
2000,30,0.16,8000003,1,1,"gfmla","naive",0.585036744678865,0.0156991010716227
2000,30,0.16,8000003,1,1,"gfmla","oracle",0.664251591982595,0.0159835732026
2000,30,0.16,8000003,1,1,"gfmla","mccs",0.657060797862167,0.0178588881657053
2000,30,0.16,8000003,1,1,"ipw","naive",0.586917168286485,0.0170552297715294
2000,30,0.16,8000003,1,1,"ipw","oracle",0.654213300172604,0.0188967306829483
2000,30,0.16,8000003,1,1,"ipw","mccs",0.664286269732994,0.0201374250807751
2000,30,0.16,8000003,1,1,"dr","naive",0.579838232901225,0.0155193270137242
2000,30,0.16,8000003,1,1,"dr","oracle",0.661258220780048,0.0169188179696859
2000,30,0.16,8000003,1,1,"dr","mccs",0.656771618526322,0.0183975485162228
400,30,0.16,8000004,0,0,"gfmla","naive",0.629463686010343,0.027912662402457
400,30,0.16,8000004,0,0,"gfmla","oracle",0.743374690903137,0.0275878050418674
400,30,0.16,8000004,0,0,"gfmla","mccs",0.722338308525423,0.0333391138958961
400,30,0.16,8000004,0,0,"ipw","naive",0.635381533966546,0.0488533568688661
400,30,0.16,8000004,0,0,"ipw","oracle",0.682761109364927,0.0438538262333731
400,30,0.16,8000004,0,0,"ipw","mccs",0.720564642174525,0.0588626425996486
400,30,0.16,8000004,0,0,"dr","naive",0.631447474874378,0.0346839098710826
400,30,0.16,8000004,0,0,"dr","oracle",0.760536192809295,0.0305896287467095
400,30,0.16,8000004,0,0,"dr","mccs",0.729627048058157,0.042720557080676
400,30,0.16,8000004,1,0,"gfmla","naive",0.629463686010343,0.027912662402457
400,30,0.16,8000004,1,0,"gfmla","oracle",0.743374690903137,0.0275878050418674
400,30,0.16,8000004,1,0,"gfmla","mccs",0.722338308525423,0.0333391138958961
400,30,0.16,8000004,1,0,"ipw","naive",0.594219263063029,0.0317819818244701
400,30,0.16,8000004,1,0,"ipw","oracle",0.666133894538319,0.031584971908856
400,30,0.16,8000004,1,0,"ipw","mccs",0.662697460350458,0.0363964369718552
400,30,0.16,8000004,1,0,"dr","naive",0.622004836666798,0.0269650760854791
400,30,0.16,8000004,1,0,"dr","oracle",0.736387886690276,0.0272989893667995
400,30,0.16,8000004,1,0,"dr","mccs",0.711656782129573,0.0322239584713467
400,30,0.16,8000004,0,1,"gfmla","naive",0.573121922664577,0.0313989537963845
400,30,0.16,8000004,0,1,"gfmla","oracle",0.663128794130495,0.0341022490944194
400,30,0.16,8000004,0,1,"gfmla","mccs",0.643233004244595,0.0368525999758191
400,30,0.16,8000004,0,1,"ipw","naive",0.635381533966546,0.0488533568688661
400,30,0.16,8000004,0,1,"ipw","oracle",0.682761109364927,0.0438538262333731
400,30,0.16,8000004,0,1,"ipw","mccs",0.720564642174525,0.0588626425996486
400,30,0.16,8000004,0,1,"dr","naive",0.599771145006387,0.0368723899827224
400,30,0.16,8000004,0,1,"dr","oracle",0.656744245567007,0.0363032569902552
400,30,0.16,8000004,0,1,"dr","mccs",0.678022695213365,0.0455255751697201
400,30,0.16,8000004,1,1,"gfmla","naive",0.573121922664577,0.0313989537963845
400,30,0.16,8000004,1,1,"gfmla","oracle",0.663128794130495,0.0341022490944194
400,30,0.16,8000004,1,1,"gfmla","mccs",0.643233004244595,0.0368525999758191
400,30,0.16,8000004,1,1,"ipw","naive",0.594219263063029,0.0317819818244701
400,30,0.16,8000004,1,1,"ipw","oracle",0.666133894538319,0.031584971908856
400,30,0.16,8000004,1,1,"ipw","mccs",0.662697460350458,0.0363964369718552
400,30,0.16,8000004,1,1,"dr","naive",0.552777154881339,0.027880410825423
400,30,0.16,8000004,1,1,"dr","oracle",0.620627325937869,0.0294257753607771
400,30,0.16,8000004,1,1,"dr","mccs",0.613385295590576,0.033053543653289
2000,30,0.16,8000004,0,0,"gfmla","naive",0.655275136176036,0.0130860281957598
2000,30,0.16,8000004,0,0,"gfmla","oracle",0.75057310446322,0.0130127334241667
2000,30,0.16,8000004,0,0,"gfmla","mccs",0.750039468312408,0.0153857889335963
2000,30,0.16,8000004,0,0,"ipw","naive",0.648051203617129,0.022571752368697
2000,30,0.16,8000004,0,0,"ipw","oracle",0.724742533362249,0.0331536097588675
2000,30,0.16,8000004,0,0,"ipw","mccs",0.739813869055291,0.0278890783886255
2000,30,0.16,8000004,0,0,"dr","naive",0.664382338190819,0.0153289616230169
2000,30,0.16,8000004,0,0,"dr","oracle",0.75082063895049,0.0174039971211125
2000,30,0.16,8000004,0,0,"dr","mccs",0.766704243416391,0.0189187068555177
2000,30,0.16,8000004,1,0,"gfmla","naive",0.655275136176036,0.0130860281957598
2000,30,0.16,8000004,1,0,"gfmla","oracle",0.75057310446322,0.0130127334241667
2000,30,0.16,8000004,1,0,"gfmla","mccs",0.750039468312408,0.0153857889335963
2000,30,0.16,8000004,1,0,"ipw","naive",0.588325920328778,0.0158469593693136
2000,30,0.16,8000004,1,0,"ipw","oracle",0.657604632614211,0.0177032277717529
2000,30,0.16,8000004,1,0,"ipw","mccs",0.659240159731019,0.0180656784092275
2000,30,0.16,8000004,1,0,"dr","naive",0.658543973195771,0.0136810619006217
2000,30,0.16,8000004,1,0,"dr","oracle",0.747426940639655,0.0144015860404703
2000,30,0.16,8000004,1,0,"dr","mccs",0.755937512729144,0.0162183157472721
2000,30,0.16,8000004,0,1,"gfmla","naive",0.602197561262339,0.015527346664174
2000,30,0.16,8000004,0,1,"gfmla","oracle",0.678435289587746,0.0162336580903424
2000,30,0.16,8000004,0,1,"gfmla","mccs",0.67593800277877,0.0176107029724219
2000,30,0.16,8000004,0,1,"ipw","naive",0.648051203617129,0.022571752368697
2000,30,0.16,8000004,0,1,"ipw","oracle",0.724742533362249,0.0331536097588675
2000,30,0.16,8000004,0,1,"ipw","mccs",0.739813869055291,0.0278890783886255
2000,30,0.16,8000004,0,1,"dr","naive",0.665822638373736,0.0218743157696763
2000,30,0.16,8000004,0,1,"dr","oracle",0.746791651016549,0.0304268443219209
2000,30,0.16,8000004,0,1,"dr","mccs",0.765964777896245,0.0276277172749342
2000,30,0.16,8000004,1,1,"gfmla","naive",0.602197561262339,0.015527346664174
2000,30,0.16,8000004,1,1,"gfmla","oracle",0.678435289587746,0.0162336580903424
2000,30,0.16,8000004,1,1,"gfmla","mccs",0.67593800277877,0.0176107029724219
2000,30,0.16,8000004,1,1,"ipw","naive",0.588325920328778,0.0158469593693136
2000,30,0.16,8000004,1,1,"ipw","oracle",0.657604632614211,0.0177032277717529
2000,30,0.16,8000004,1,1,"ipw","mccs",0.659240159731019,0.0180656784092275
2000,30,0.16,8000004,1,1,"dr","naive",0.609719125565374,0.0158076341442363
2000,30,0.16,8000004,1,1,"dr","oracle",0.686072058841819,0.0175167608462743
2000,30,0.16,8000004,1,1,"dr","mccs",0.687469129056827,0.0186157035832293
400,30,0.16,8000005,0,0,"gfmla","naive",0.692211548696095,0.0285458161468906
400,30,0.16,8000005,0,0,"gfmla","oracle",0.774523144621067,0.0284189057514749
400,30,0.16,8000005,0,0,"gfmla","mccs",0.78163330155135,0.0332931149696124
400,30,0.16,8000005,0,0,"ipw","naive",0.646581226952695,0.0372621370347767
400,30,0.16,8000005,0,0,"ipw","oracle",0.692780071985059,0.0506199248741249
400,30,0.16,8000005,0,0,"ipw","mccs",0.724288758695345,0.0427263922429371
400,30,0.16,8000005,0,0,"dr","naive",0.672817841412573,0.0295224667832705
400,30,0.16,8000005,0,0,"dr","oracle",0.748782337690354,0.0294778177523892
400,30,0.16,8000005,0,0,"dr","mccs",0.768451672547018,0.0360230839347458
400,30,0.16,8000005,1,0,"gfmla","naive",0.692211548696095,0.0285458161468906
400,30,0.16,8000005,1,0,"gfmla","oracle",0.774523144621067,0.0284189057514749
400,30,0.16,8000005,1,0,"gfmla","mccs",0.78163330155135,0.0332931149696124
400,30,0.16,8000005,1,0,"ipw","naive",0.610229566189308,0.0326288700945007
400,30,0.16,8000005,1,0,"ipw","oracle",0.678372082217741,0.0312973758100298
400,30,0.16,8000005,1,0,"ipw","mccs",0.667569305255731,0.0360622318435019
400,30,0.16,8000005,1,0,"dr","naive",0.688247654090976,0.0295084411183718
400,30,0.16,8000005,1,0,"dr","oracle",0.768095670401603,0.0290431750682197
400,30,0.16,8000005,1,0,"dr","mccs",0.773733216672752,0.0348499715467163
400,30,0.16,8000005,0,1,"gfmla","naive",0.631304274242808,0.0339685151590603
400,30,0.16,8000005,0,1,"gfmla","oracle",0.704642272728229,0.0353604968475377
400,30,0.16,8000005,0,1,"gfmla","mccs",0.695493564649406,0.0383654239626418
400,30,0.16,8000005,0,1,"ipw","naive",0.646581226952695,0.0372621370347767
400,30,0.16,8000005,0,1,"ipw","oracle",0.692780071985059,0.0506199248741249
400,30,0.16,8000005,0,1,"ipw","mccs",0.724288758695345,0.0427263922429371
400,30,0.16,8000005,0,1,"dr","naive",0.658406772405002,0.0389153740822814
400,30,0.16,8000005,0,1,"dr","oracle",0.711372122793532,0.0469466724718105
400,30,0.16,8000005,0,1,"dr","mccs",0.742910024133107,0.0460638673358565
400,30,0.16,8000005,1,1,"gfmla","naive",0.631304274242808,0.0339685151590603
400,30,0.16,8000005,1,1,"gfmla","oracle",0.704642272728229,0.0353604968475377
400,30,0.16,8000005,1,1,"gfmla","mccs",0.695493564649406,0.0383654239626418
400,30,0.16,8000005,1,1,"ipw","naive",0.610229566189308,0.0326288700945007
400,30,0.16,8000005,1,1,"ipw","oracle",0.678372082217741,0.0312973758100298
400,30,0.16,8000005,1,1,"ipw","mccs",0.667569305255731,0.0360622318435019
400,30,0.16,8000005,1,1,"dr","naive",0.621130405167628,0.0298918892467081
400,30,0.16,8000005,1,1,"dr","oracle",0.677642416966999,0.0327025763692485
400,30,0.16,8000005,1,1,"dr","mccs",0.679371727651757,0.0338590609028758
2000,30,0.16,8000005,0,0,"gfmla","naive",0.64923436571843,0.0132749665316921
2000,30,0.16,8000005,0,0,"gfmla","oracle",0.75734630983768,0.0127942326713172
2000,30,0.16,8000005,0,0,"gfmla","mccs",0.74198047585953,0.0156361642003642
2000,30,0.16,8000005,0,0,"ipw","naive",0.645194683972275,0.033494882864926
2000,30,0.16,8000005,0,0,"ipw","oracle",0.71333931980654,0.0360956131255434
2000,30,0.16,8000005,0,0,"ipw","mccs",0.743396108040525,0.0450286815505548
2000,30,0.16,8000005,0,0,"dr","naive",0.635607306481078,0.0169930814643121
